Path,length,all_abandoned,is_cross,lag,is_cross_service
"[359633, 359644, 359629, 359638]",4,False,False,0.54,False
"[809376, 808806, 808983]",3,False,False,70.26,False
"[383630, 383431]",2,False,False,14.37,False
"[602408, 493865]",2,False,False,9460.64,False
"[631649, 633086]",2,False,False,169.65,False
"[663792, 664697]",2,False,False,118.45,False
"[740810, 740811, 739863]",3,False,False,142.9,False
"[642522, 645140, 644829, 643638]",4,False,False,234.41,False
"[320176, 317455]",2,False,False,156.11,False
"[141321, 146834]",2,False,False,769.21,False
"[664786, 663932]",2,False,False,113.09,False
"[421410, 418850, 421346]",3,False,False,150.91,False
"[496031, 496727]",2,False,False,39.83,False
"[443420, 443398]",2,False,False,2.45,False
"[59120, 59342]",2,False,False,76.74,False
"[141234, 142555]",2,False,False,137.86,False
"[746464, 744280]",2,False,False,384.42,False
"[733971, 734068, 734069]",3,False,False,40.78,False
"[633496, 633507]",2,False,False,1.09,False
"[763120, 763121, 749381, 763119]",4,False,False,1855.34,False
"[828405, 797900, 828404, 828406]",4,False,False,5517.47,False
"[433577, 421877, 433158]",3,False,False,646.07,False
"[843424, 843117, 843347, 843350, 843351]",5,False,True,49.98,True
"[337024, 349188]",2,False,False,629.12,False
"[721325, 720694]",2,False,False,78.87,False
"[555763, 552116]",2,False,False,258.46,False
"[673492, 673684]",2,False,False,8.58,False
"[784840, 784831]",2,True,False,0.0,False
"[852446, 851399]",2,False,False,266.39,False
"[690023, 683798, 690520, 690521, 690522]",5,False,False,752.92,False
"[673486, 674965, 674966, 674968, 674970, 674971]",6,False,False,180.95,False
"[455338, 474061]",2,False,False,1551.03,False
"[752739, 753295]",2,False,False,89.58,False
"[496532, 496533]",2,False,False,0.01,False
"[334882, 333916]",2,False,False,91.7,False
"[356864, 357397]",2,False,False,12.83,False
"[193624, 205373]",2,False,False,828.39,False
"[485096, 484640, 485708]",3,False,False,56.28,False
"[351305, 351852]",2,False,False,23.75,False
"[176345, 187258]",2,False,False,962.29,False
"[54902, 55015]",2,False,False,19.63,False
"[494419, 576830, 496335]",3,False,False,7372.27,False
"[695304, 694849, 695573, 695305]",4,False,False,70.79,False
"[549317, 543534]",2,False,False,435.67,False
"[221072, 221065]",2,False,False,0.51,False
"[259529, 238238]",2,False,False,1388.13,False
"[851938, 852159]",2,False,False,37.15,False
"[663688, 663657, 630970]",3,False,False,3409.3,False
"[27604, 28311]",2,False,False,232.86,False
"[650414, 650415]",2,False,False,0.02,False
"[713848, 713844, 635308, 713839]",4,False,False,9758.39,False
"[478953, 476930]",2,False,False,143.99,False
"[730688, 731436]",2,False,False,53.52,False
"[188594, 146988]",2,False,False,3407.14,False
"[859208, 859203]",2,False,False,4.06,False
"[387906, 382211]",2,False,False,312.93,False
"[657971, 577471]",2,False,False,7697.8,False
"[77171, 77172]",2,False,False,0.11,False
"[435712, 435452]",2,False,False,25.47,False
"[154256, 153098]",2,False,False,116.96,False
"[520114, 522845]",2,False,False,215.57,False
"[440875, 440876]",2,False,False,0.03,False
"[243257, 244660]",2,False,False,66.88,False
"[27056, 30110]",2,False,False,841.62,False
"[662096, 683092, 683093]",3,False,False,2700.31,False
"[283764, 284135]",2,False,False,18.31,False
"[230976, 228625]",2,False,False,159.26,False
"[853937, 853297, 852513]",3,False,False,315.49,False
"[490729, 489217, 490727]",3,False,False,86.17,False
"[517267, 502039]",2,False,False,1319.98,False
"[417025, 421835, 421836]",3,False,False,307.35,False
"[755204, 755199]",2,False,False,0.25,False
"[657824, 658260]",2,False,False,38.02,False
"[29882, 42735]",2,False,False,2172.91,False
"[644910, 655367]",2,False,False,833.79,False
"[195145, 195011]",2,False,False,5.76,False
"[603904, 601060, 603895, 603898, 603902]",5,False,False,249.82,False
"[141444, 145917]",2,False,False,650.14,False
"[708072, 711062]",2,False,False,367.94,False
"[691212, 689421]",2,False,False,163.9,False
"[410529, 410762]",2,False,False,9.82,False
"[548020, 547485]",2,False,False,68.81,False
"[57613, 57565]",2,False,False,7.95,False
"[153004, 219637]",2,False,False,5032.69,False
"[341816, 342786]",2,True,False,39.17,False
"[743031, 743023]",2,False,False,8.08,False
"[850922, 820181, 821542, 830063]",4,False,False,5656.67,False
"[382272, 384898]",2,False,False,142.36,False
"[853178, 853764]",2,False,False,133.68,False
"[54937, 55013]",2,False,False,14.71,False
"[7371, 7317]",2,False,False,41.17,False
"[242499, 250886]",2,False,False,506.15,False
"[810339, 819838]",2,False,False,1684.43,False
"[308035, 303102]",2,False,False,286.08,False
"[128593, 122291]",2,False,False,656.42,False
"[818637, 810438]",2,False,False,1398.84,False
"[421824, 416936]",2,False,False,311.74,False
"[222192, 223530]",2,False,False,117.59,False
"[26803, 26109]",2,False,False,175.12,False
"[140707, 140757]",2,False,False,1.27,False
"[528368, 532201]",2,False,False,596.1,False
"[597143, 683050, 597023]",3,False,False,9287.42,False
"[774120, 761604, 774118, 774119]",4,False,False,2189.95,False
"[332234, 403740, 396677, 396686]",4,False,False,3838.5,False
"[42307, 52331]",2,True,True,1488.8,True
"[827373, 832342]",2,False,False,815.51,False
"[744466, 744467, 743629]",3,False,False,136.34,False
"[306504, 305801, 305752]",3,False,False,28.44,False
"[272021, 273807]",2,False,False,83.01,False
"[537450, 536402]",2,False,False,48.3,False
"[718191, 717295]",2,False,False,102.85,False
"[510962, 484204]",2,False,False,2066.67,False
"[602273, 602274, 550587]",3,False,False,4549.07,False
"[299458, 296266, 299090]",3,False,False,174.13,False
"[159312, 159313, 159309]",3,False,False,0.18,False
"[263544, 262959]",2,False,False,65.62,False
"[382993, 383485]",2,False,False,7.02,False
"[767552, 767553, 758486, 767551]",4,False,False,1525.41,False
"[648128, 657788, 648127]",3,False,False,1007.08,False
"[445581, 445894]",2,False,False,18.67,False
"[436228, 436150]",2,False,False,3.0,False
"[718164, 718285]",2,False,False,7.98,False
"[304504, 142481]",2,False,False,11562.32,False
"[545425, 463794, 463311]",3,False,False,6822.99,False
"[593638, 588171, 589649, 589650, 589532]",5,False,False,438.14,False
"[858555, 860655]",2,False,False,403.41,False
"[248594, 258406, 258407]",3,False,False,552.66,False
"[255440, 255455]",2,False,False,0.75,False
"[485752, 489198, 488959]",3,False,False,258.87,False
"[109009, 142007]",2,False,False,3496.49,False
"[234845, 234846]",2,False,False,0.01,False
"[200616, 201551]",2,False,False,92.45,False
"[432688, 433922, 432352]",3,False,False,101.08,False
"[516752, 516696]",2,False,False,3.64,False
"[596560, 596559]",2,False,False,0.02,False
"[639272, 575414]",2,False,False,6165.19,False
"[395726, 395135]",2,False,False,21.57,False
"[54633, 57890]",2,False,False,541.4,False
"[31209, 29537]",2,False,False,336.21,False
"[9065, 3569]",2,False,False,3562.93,False
"[304738, 288076]",2,False,False,956.77,False
"[543968, 534222]",2,False,False,677.19,False
"[402140, 417957]",2,False,False,1103.94,False
"[50428, 48510]",2,False,False,287.38,False
"[28440, 28208]",2,False,False,91.57,False
"[65809, 45677]",2,False,False,2937.78,False
"[584856, 592569]",2,False,False,579.28,False
"[635465, 635466, 635467, 634390, 647576]",5,False,False,1256.63,False
"[475498, 475447]",2,False,False,3.56,False
"[374810, 404087]",2,False,False,1627.5,False
"[665240, 665239]",2,False,False,0.01,False
"[524508, 604663]",2,False,False,7119.13,False
"[609896, 609897, 551911]",3,False,False,5129.03,False
"[40914, 40918]",2,True,False,1.25,False
"[494010, 494011, 488875]",3,False,False,430.44,False
"[464771, 465980]",2,False,False,62.99,False
"[456595, 456596, 456502]",3,False,False,3.76,False
"[57426, 54782]",2,False,False,474.73,False
"[421992, 398346, 391808]",3,False,False,1898.61,False
"[666143, 666142, 663935]",3,False,False,269.42,False
"[220089, 215579]",2,False,False,312.27,False
"[604693, 604694, 604167]",3,False,True,86.87,True
"[80036, 53327]",2,False,False,3366.16,False
"[849008, 852427, 849526, 848519]",4,False,False,894.3,False
"[695736, 695803]",2,False,False,23.7,False
"[370247, 370535]",2,False,False,12.53,False
"[40666, 44299]",2,False,False,526.94,False
"[180475, 177748]",2,False,False,213.81,False
"[503565, 503566]",2,False,False,0.01,False
"[677056, 676949, 687095, 677054, 677055]",5,False,False,1250.57,False
"[273802, 261293]",2,False,False,850.31,False
"[666641, 665490]",2,False,False,137.97,False
"[164240, 162853]",2,False,False,84.49,False
"[791586, 790893]",2,False,False,128.34,False
"[221722, 221695]",2,False,False,1.35,False
"[175927, 175071]",2,False,False,88.06,False
"[745992, 734009, 745776]",3,False,False,1580.39,False
"[650153, 655770, 655572, 655815]",4,False,False,506.38,False
"[731842, 731773]",2,False,False,5.46,False
"[702009, 702612]",2,False,False,112.49,False
"[173394, 175789]",2,False,False,162.12,False
"[447194, 447210]",2,True,False,3.02,False
"[580675, 579606]",2,False,False,95.08,False
"[130394, 130407]",2,True,False,1.2,False
"[246722, 247291, 244074]",3,False,False,183.88,False
"[784448, 791940]",2,False,False,1124.82,False
"[5834, 6012]",2,False,False,98.57,False
"[547043, 547044, 547048, 547052, 546559]",5,False,False,29.62,False
"[599080, 599018, 599079]",3,False,False,5.58,False
"[321907, 323196]",2,False,False,103.74,False
"[76492, 76510]",2,False,False,0.82,False
"[837413, 837415]",2,True,False,0.14,False
"[564219, 564150]",2,False,False,4.01,False
"[600275, 601207]",2,False,False,104.65,False
"[500908, 498861]",2,False,False,167.54,False
"[383969, 407679]",2,False,False,1436.13,False
"[499920, 499719]",2,False,False,14.81,False
"[725785, 566267, 554572]",3,False,False,18665.88,False
"[200604, 217031]",2,False,False,1120.53,False
"[597625, 597626, 597627, 597628, 597629]",5,False,False,0.08,False
"[834403, 821444]",2,False,False,2403.07,False
"[805508, 803852, 805526, 805527, 805528]",5,False,False,352.01,False
"[358563, 363404, 358589]",3,False,False,210.3,False
"[317305, 363741]",2,False,False,2550.86,False
"[522891, 522767]",2,False,False,9.85,False
"[434835, 430764]",2,False,False,192.46,False
"[566554, 511423]",2,False,False,4971.08,False
"[262713, 262435]",2,False,False,23.09,False
"[839946, 840470, 840471, 840347, 840348, 840349]",6,False,False,120.02,False
"[659217, 686076, 685860]",3,True,False,3355.59,False
"[4011, 3652]",2,False,True,204.17,True
"[327228, 327071]",2,False,False,3.67,False
"[277578, 273463]",2,False,False,274.55,False
"[828658, 828659, 828660, 826735]",4,False,False,330.7,False
"[653939, 682236, 681966, 681967]",4,False,False,3569.16,False
"[234560, 230948]",2,False,False,209.88,False
"[766248, 766184, 766250, 766045]",4,False,False,23.03,False
"[695169, 695802]",2,False,False,76.38,False
"[524152, 523837, 524151]",3,True,False,25.61,False
"[131843, 131582]",2,False,False,20.34,False
"[575310, 575374, 572502, 575375]",4,False,False,206.98,False
"[30969, 29757]",2,False,False,229.47,False
"[690017, 690018, 689751]",3,False,False,19.48,False
"[456900, 457733]",2,False,False,99.86,False
"[705411, 704675]",2,False,False,134.08,False
"[379482, 379843]",2,False,False,8.57,False
"[568041, 568741]",2,False,False,70.05,False
"[651048, 652338]",2,False,False,140.91,False
"[350560, 350666]",2,False,False,3.29,False
"[392898, 394019]",2,False,False,67.38,False
"[704361, 684969, 704365, 673767]",4,False,False,4328.07,False
"[700376, 700377, 700378, 700379]",4,False,False,0.1,False
"[510024, 513178, 513179]",3,False,False,299.23,False
"[672145, 686286]",2,False,False,1729.35,False
"[444201, 667403, 668148]",3,False,False,20161.02,False
"[812665, 812675]",2,False,False,1.88,False
"[402122, 391471]",2,False,True,650.76,False
"[72072, 72737]",2,False,False,81.89,False
"[837914, 836922, 837915, 837916, 837917]",5,False,False,174.76,False
"[795048, 796076, 795630, 773999, 795288]",5,False,False,3085.83,False
"[265713, 203530]",2,False,False,4199.09,False
"[678181, 678180, 663277, 678182]",4,False,False,1895.68,False
"[794444, 794445, 791999]",3,False,False,379.23,False
"[224573, 224574]",2,True,False,0.01,False
"[85899, 84046]",2,False,False,190.99,False
"[824425, 823310]",2,False,False,235.46,False
"[822600, 823105, 823454, 823455]",4,False,False,338.4,False
"[201580, 201575]",2,False,False,0.15,False
"[248153, 268631]",2,False,False,1361.19,False
"[602002, 611755]",2,False,False,879.97,False
"[465056, 465414]",2,False,False,17.35,False
"[671486, 672254]",2,False,False,116.96,False
"[490138, 485302]",2,False,False,336.36,False
"[554115, 554116, 549661]",3,False,False,338.44,False
"[787763, 802788, 830725]",3,False,False,7369.11,False
"[760716, 760292]",2,False,False,75.36,False
"[143896, 142576]",2,False,False,167.5,False
"[382785, 381855]",2,False,False,43.09,False
"[119043, 119045, 167829]",3,False,False,4859.01,False
"[23274, 24491]",2,False,False,321.0,False
"[675915, 674939, 675916, 675917]",4,False,False,136.79,False
"[821260, 825934, 825935, 825936, 820958]",5,False,False,1097.79,False
"[271465, 272843]",2,False,False,101.46,False
"[500833, 494604]",2,False,False,454.69,False
"[822329, 826370]",2,False,False,870.51,False
"[436204, 457501, 457502]",3,False,False,1354.57,False
"[383745, 388626, 388622]",3,False,False,285.49,False
"[448008, 485713]",2,True,False,2907.98,False
"[558050, 552837]",2,False,True,412.12,False
"[333581, 329695]",2,False,False,214.66,False
"[674229, 675063]",2,False,False,120.11,False
"[304316, 313606]",2,False,False,594.33,False
"[308618, 308684]",2,False,False,1.78,False
"[813205, 811318, 813206, 813207, 812282, 812285]",6,False,False,246.48,False
"[863482, 863787, 863461]",3,False,False,93.44,False
"[64783, 64599]",2,False,False,45.01,False
"[632505, 633335]",2,False,False,85.58,False
"[316714, 317269]",2,False,False,19.85,False
"[760106, 760359]",2,True,False,27.15,False
"[139242, 150359]",2,False,False,1284.01,False
"[720657, 719773]",2,False,False,70.93,False
"[793739, 793913, 793914, 793915, 793916]",5,False,False,22.98,False
"[2184, 1897]",2,False,False,335.93,False
"[571698, 572131]",2,False,False,76.16,False
"[730793, 733587]",2,False,False,215.52,False
"[616179, 617006]",2,False,False,53.99,False
"[725024, 725274, 725276]",3,False,False,45.78,False
"[154381, 152598]",2,False,False,160.62,False
"[271329, 271794]",2,False,False,51.2,False
"[311108, 312415]",2,False,False,116.69,False
"[20809, 21579]",2,False,True,248.19,True
"[686848, 686849]",2,False,False,0.15,False
"[474720, 475105]",2,False,False,35.02,False
"[102114, 101827, 101246]",3,False,False,109.52,False
"[326107, 325940]",2,True,False,5.17,False
"[256099, 259389]",2,False,False,182.08,False
"[296537, 299349]",2,False,False,164.87,False
"[309057, 307395]",2,False,False,69.1,False
"[793184, 793185, 793212, 793182, 793183]",5,False,False,0.28,False
"[715996, 715997, 661901]",3,False,False,7352.73,False
"[519384, 520572]",2,False,False,69.12,False
"[52763, 53215]",2,False,False,81.07,False
"[554496, 554226]",2,False,False,20.96,False
"[308297, 299737]",2,False,False,488.33,False
"[228873, 228870]",2,False,False,0.11,False
"[530178, 507428]",2,False,False,2205.78,False
"[5817, 5803]",2,False,False,7.71,False
"[712351, 701735]",2,False,False,1486.29,False
"[302157, 301589]",2,False,False,22.96,False
"[711943, 711944, 711945, 711946, 711497]",5,False,False,96.0,False
"[134264, 131485]",2,False,False,383.77,False
"[58048, 73186]",2,False,False,1977.39,False
"[742435, 741316, 742183]",3,False,False,160.98,False
"[604681, 602353, 604774]",3,False,False,263.91,False
"[843858, 842972]",2,False,False,167.88,False
"[657584, 656968]",2,False,False,92.66,False
"[109872, 102604]",2,False,False,767.82,False
"[843784, 843114]",2,False,False,142.84,False
"[78529, 52363]",2,False,False,3354.7,False
"[561612, 563887]",2,False,False,189.75,False
"[362298, 326870]",2,True,False,1978.36,False
"[802712, 758205, 802710]",3,False,False,6885.03,False
"[819450, 819269]",2,False,False,26.45,False
"[105323, 109174]",2,False,False,385.0,False
"[703091, 712566]",2,False,False,1302.75,False
"[564546, 567383]",2,False,False,316.33,False
"[822691, 822667, 822668, 822669, 822328]",5,False,False,45.81,False
"[252489, 248061]",2,False,True,291.3,False
"[748179, 726590]",2,False,False,2591.6,False
"[151008, 147021, 152183]",3,False,False,473.09,False
"[104164, 103844]",2,False,False,24.82,False
"[410629, 406942]",2,False,False,212.14,False
"[25500, 26196]",2,False,False,347.06,False
"[804034, 804004, 804005, 804006, 804007, 804008, 804009]",7,False,False,3.13,False
"[726067, 722683]",2,False,False,308.5,False
"[256433, 268268]",2,False,False,843.69,False
"[656348, 612412]",2,False,False,4534.36,False
"[227648, 241374, 241078]",3,False,False,953.94,False
"[479337, 478971]",2,False,False,23.45,False
"[600545, 484086]",2,False,False,10051.7,False
"[252504, 253529]",2,False,False,46.2,False
"[676216, 693013]",2,False,False,2014.87,False
"[788722, 777155]",2,False,False,1556.16,False
"[509345, 507524]",2,False,False,185.64,False
"[380401, 379614]",2,False,False,22.52,False
"[703584, 686382]",2,False,False,2639.99,False
"[500465, 513018]",2,False,False,1061.26,False
"[522394, 522395, 522396, 522037]",4,False,False,23.01,False
"[650516, 568390]",2,False,False,7842.98,False
"[833748, 801053]",2,False,False,5811.15,False
"[337770, 375603]",2,False,False,1920.08,False
"[656651, 656573]",2,False,False,20.27,False
"[120288, 120427]",2,False,False,13.55,False
"[245827, 249596]",2,False,False,207.42,False
"[612928, 612089]",2,False,False,81.21,False
"[63419, 63501]",2,False,False,5.93,False
"[815561, 813707, 806221, 806959, 804565]",5,False,False,1760.19,False
"[645075, 621275]",2,False,False,2653.16,False
"[227610, 227916]",2,False,False,15.34,False
"[122617, 101815]",2,False,False,2110.67,False
"[465712, 465713, 465710, 465711]",4,False,False,0.02,False
"[590778, 591357]",2,False,False,69.28,False
"[804297, 805692, 805693, 804132]",4,False,False,310.81,False
"[588148, 593373]",2,False,False,408.35,False
"[601984, 611758]",2,False,False,879.98,False
"[378792, 310018]",2,False,False,3744.3,False
"[55609, 55610]",2,False,False,0.02,False
"[222790, 223631]",2,False,False,88.13,False
"[515442, 522013]",2,False,False,629.79,False
"[253122, 241382]",2,False,False,716.26,False
"[595619, 595556]",2,False,False,2.69,False
"[407025, 444838]",2,False,False,2348.72,False
"[401314, 370084, 353005]",3,False,False,2542.72,False
"[184033, 201074]",2,False,False,1342.48,False
"[232777, 238596]",2,False,False,330.42,False
"[432803, 434854]",2,False,False,82.41,False
"[303880, 303757, 300751]",3,False,False,203.1,False
"[714616, 714620, 714628, 715149]",4,False,False,45.87,False
"[247795, 247173]",2,False,False,24.35,False
"[517924, 519285]",2,False,False,166.61,False
"[827152, 827233, 827234]",3,False,False,16.49,False
"[359282, 354838]",2,False,False,262.59,False
"[227402, 227342]",2,False,False,1.56,False
"[608667, 604724]",2,False,False,338.7,False
"[25098, 24651]",2,False,False,83.34,False
"[49684, 46709]",2,False,False,428.81,False
"[359785, 359783]",2,False,False,0.06,False
"[13241, 13308]",2,False,False,21.9,False
"[366647, 340839]",2,False,False,1367.78,False
"[554237, 557703]",2,False,False,238.91,False
"[752496, 752495]",2,True,False,0.24,False
"[713875, 709972, 710709, 709975, 735928]",5,False,False,2670.61,False
"[481493, 482749]",2,False,False,112.13,False
"[643041, 642182, 642847]",3,False,False,109.07,False
"[594922, 608795, 605284, 604942]",4,False,False,1142.52,False
"[740329, 740330, 739735]",3,False,False,51.19,False
"[832904, 832633]",2,False,False,48.63,False
"[119322, 114946]",2,False,False,428.62,False
"[554515, 552875]",2,False,False,145.1,False
"[614720, 614719, 615791, 614592]",4,False,False,136.02,False
"[326021, 329343]",2,False,False,185.46,False
"[842442, 834581]",2,False,False,1388.4,False
"[290638, 291590]",2,False,False,39.47,False
"[722281, 700347, 722093]",3,False,False,2948.08,False
"[688275, 657028]",2,False,False,3884.43,False
"[528289, 528290, 528293, 528271]",4,False,False,1.16,False
"[309411, 309179]",2,False,False,16.66,False
"[105331, 123262]",2,False,False,1843.99,False
"[322792, 321997]",2,False,False,76.07,False
"[49131, 49132]",2,True,False,0.04,False
"[810881, 811253, 811254, 810140, 810141]",5,False,False,169.1,False
"[302420, 304031]",2,False,False,111.02,False
"[261228, 261348]",2,False,False,6.45,False
"[151515, 68942]",2,False,False,8891.31,False
"[215896, 207665]",2,False,False,538.32,False
"[405233, 404678]",2,False,True,24.18,False
"[99273, 98911]",2,False,False,31.85,False
"[672921, 680942]",2,False,False,1079.29,False
"[545699, 547767]",2,False,False,144.92,False
"[18818, 18684]",2,False,False,336.15,False
"[729217, 723908]",2,False,False,500.89,False
"[605572, 597348]",2,False,False,697.34,False
"[743912, 744131, 745444, 744132]",4,False,False,228.05,False
"[727128, 727126]",2,True,False,0.03,False
"[504128, 504121]",2,True,False,0.24,False
"[210033, 239501]",2,False,False,1945.11,False
"[837195, 839854, 839855, 839856, 839857, 839858]",6,False,False,475.38,False
"[634814, 631103]",2,False,False,476.94,False
"[231888, 232443]",2,False,False,25.12,False
"[615328, 585902]",2,False,False,2398.8,False
"[281161, 274931, 276125]",3,False,False,370.76,False
"[504132, 504133]",2,False,False,0.04,False
"[499552, 499948]",2,False,False,23.01,False
"[696748, 696741]",2,False,False,0.04,False
"[341937, 339621]",2,False,False,132.5,False
"[771202, 771203, 771204, 770139]",4,False,False,167.67,False
"[562468, 562325]",2,False,False,13.67,False
"[416692, 402213]",2,False,False,981.03,False
"[14928, 18523]",2,False,False,1298.55,False
"[815585, 815586, 815587, 815588, 778063]",5,False,False,5745.81,False
"[399272, 401492, 399271]",3,False,False,144.76,False
"[384841, 384846, 421982, 383542]",4,False,False,2482.39,False
"[734649, 758853, 741943]",3,False,False,3169.55,False
"[756116, 755981]",2,False,False,18.85,False
"[699888, 737839]",2,False,False,4528.26,False
"[277311, 275511]",2,False,False,121.86,False
"[22619, 22645]",2,False,False,1.92,False
"[604289, 611308]",2,False,False,629.31,False
"[230130, 175868, 182599]",3,False,False,3918.74,False
"[88248, 94595, 94596]",3,False,False,816.08,False
"[797425, 790421]",2,False,False,1031.29,False
"[261250, 263190]",2,False,False,263.8,False
"[844383, 835247]",2,False,False,1650.06,False
"[77906, 66507]",2,False,True,1183.78,True
"[650600, 650601, 647972]",3,False,False,287.89,False
"[775609, 775606, 769918, 775607]",4,False,False,911.33,False
"[771177, 783679]",2,False,False,1686.21,False
"[165137, 167948]",2,False,False,210.54,False
"[162260, 281349]",2,False,False,8349.73,False
"[451458, 448509]",2,False,False,172.4,False
"[4602, 4702]",2,False,False,42.7,False
"[660115, 658679]",2,False,False,187.8,False
"[245160, 244128]",2,False,False,47.58,False
"[253309, 254502]",2,False,False,94.84,False
"[3081, 2877]",2,False,False,244.34,False
"[836439, 836437, 836438, 836415]",4,False,False,2.22,False
"[355995, 355998]",2,False,False,0.05,False
"[96857, 93983]",2,False,False,334.42,False
"[750632, 738292]",2,False,False,1787.92,False
"[673154, 678563, 678564, 678565]",4,False,False,711.41,False
"[46561, 46349]",2,False,False,23.38,False
"[524704, 524603, 524703]",3,False,False,5.05,False
"[764273, 764274, 764275, 764276, 764277, 764278, 756184]",7,False,False,1228.17,False
"[836164, 836271]",2,False,False,0.01,False
"[628162, 614450, 613295]",3,False,False,1680.28,False
"[667172, 667295]",2,False,False,15.07,False
"[412994, 359693]",2,False,False,2832.91,False
"[377144, 377370]",2,False,False,7.0,False
"[399512, 400845]",2,False,False,101.62,False
"[146640, 173586]",2,False,False,2209.76,False
"[634525, 634567]",2,False,False,15.18,False
"[177160, 177163, 177172]",3,False,False,0.38,False
"[246642, 245943]",2,False,False,27.34,False
"[308683, 308607]",2,False,False,1.79,False
"[855836, 828206]",2,False,False,5015.49,False
"[299124, 308055]",2,False,False,497.06,False
"[107488, 92001]",2,False,True,1764.63,True
"[723649, 723650, 723651, 723652, 724680, 724681, 718195]",7,False,False,547.55,False
"[57968, 57982]",2,False,False,0.91,False
"[460102, 459670, 440759]",3,False,False,1314.36,False
"[259073, 268926]",2,False,False,761.45,False
"[83032, 89980]",2,False,False,686.26,False
"[540492, 445317]",2,False,False,7812.5,False
"[712753, 702643]",2,False,False,1375.2,False
"[466792, 466858, 466836]",3,False,False,2.22,False
"[534325, 516382]",2,False,False,1869.97,False
"[600912, 602479]",2,False,False,129.95,False
"[413009, 336191]",2,False,False,4143.66,False
"[40880, 40881, 40883, 40879]",4,False,True,0.03,True
"[196998, 182847]",2,False,False,1140.24,False
"[51917, 51975]",2,False,False,3.07,False
"[562093, 568470]",2,False,False,652.75,False
"[724963, 728076]",2,False,False,294.05,False
"[801625, 804438, 804439]",3,False,False,578.69,False
"[547399, 547400, 547401, 547469, 547000]",5,False,False,24.41,False
"[645480, 645481, 645589, 627367]",4,False,False,2069.69,False
"[554729, 554724, 550676]",3,False,False,307.59,False
"[841281, 838335]",2,False,False,540.11,False
"[675508, 676093, 676095]",3,False,False,97.23,False
"[403642, 389619]",2,False,False,914.11,False
"[152452, 152453, 149534]",3,False,False,265.76,False
"[372602, 347259]",2,False,False,1324.57,False
"[138244, 138477]",2,False,False,14.68,False
"[24658, 27803]",2,False,False,1024.48,False
"[696488, 697673, 697662]",3,False,False,196.35,False
"[223792, 224750]",2,False,False,41.94,False
"[704388, 704140, 692756, 711598]",4,False,False,2969.84,False
"[507361, 506578]",2,False,False,92.66,False
"[141843, 138699]",2,False,False,292.55,False
"[492211, 490415]",2,False,False,151.49,False
"[653280, 653281, 653175]",3,False,False,4.82,False
"[827904, 827905, 798158]",3,False,False,5377.45,False
"[282363, 284645]",2,False,False,140.25,False
"[337604, 333543]",2,False,False,279.47,False
"[171162, 190939]",2,False,False,1577.21,False
"[181816, 181345]",2,False,False,70.08,False
"[752310, 704663]",2,False,False,5569.39,False
"[486272, 486273, 480765]",3,False,False,386.71,False
"[306241, 309829]",2,False,False,233.7,False
"[401353, 399559]",2,False,False,125.15,False
"[673856, 667687]",2,False,False,838.12,False
"[544040, 545981, 543927]",3,False,False,152.07,False
"[190826, 93163]",2,False,False,9548.36,False
"[826616, 826617, 826618, 795119]",4,False,False,5616.93,False
"[799948, 799884, 799885, 799886, 799887, 787357]",6,False,False,1862.16,False
"[244538, 249519]",2,False,False,303.59,False
"[690712, 690745, 689570, 663403]",4,False,False,3361.75,False
"[380331, 379983]",2,False,False,6.3,False
"[385995, 350231]",2,False,False,1722.86,False
"[852090, 851218]",2,False,False,183.95,False
"[820881, 765259, 741380]",3,False,False,12224.23,False
"[607465, 605647]",2,False,False,138.02,False
"[102488, 104483]",2,False,False,190.51,False
"[689521, 693530]",2,False,False,500.51,False
"[201389, 201391]",2,True,False,0.15,False
"[696842, 718756, 718757]",3,False,False,3103.42,False
"[560401, 560853]",2,False,False,21.97,False
"[131672, 134223]",2,False,False,365.3,False
"[500801, 503855]",2,False,False,202.02,False
"[371050, 371053]",2,False,False,0.09,False
"[604297, 606389]",2,False,False,195.06,False
"[299186, 298876]",2,False,False,15.06,False
"[594801, 595014]",2,False,False,9.25,False
"[583714, 581759]",2,False,False,173.52,False
"[451168, 448600]",2,False,False,158.12,False
"[801867, 801669, 728315]",3,False,False,10406.45,False
"[47296, 45166]",2,False,False,332.68,False
"[563949, 566294]",2,False,True,238.4,False
"[174500, 174612]",2,False,False,3.33,False
"[612066, 612763]",2,False,False,68.57,False
"[51320, 51332]",2,False,False,3.08,False
"[287812, 306366]",2,False,False,1029.37,False
"[499460, 485101]",2,False,False,1028.77,False
"[794950, 790541, 794062, 802774, 795453]",5,False,False,1894.58,False
"[469937, 462602, 465727]",3,False,False,672.55,False
"[796001, 795105, 794341, 796679, 795719]",5,False,False,328.86,False
"[420785, 394805]",2,False,False,1664.38,False
"[665312, 659045]",2,False,False,738.85,False
"[174609, 174497]",2,False,False,3.33,False
"[801912, 824977, 818884, 825101]",4,False,False,4314.09,False
"[60571, 57812]",2,False,False,351.08,False
"[18302, 18638]",2,False,False,158.87,False
"[804242, 804710]",2,False,False,116.65,False
"[713876, 562957]",2,False,False,16782.24,False
"[227176, 224438]",2,False,False,170.32,False
"[691131, 685469]",2,False,False,651.6,False
"[758808, 745569, 755548]",3,False,False,1676.41,False
"[700169, 700171]",2,True,False,0.19,False
"[839185, 839346, 817908]",3,False,False,3912.87,False
