service,median
heat,0.0
heat,0.0
heat,0.0
heat,0.0
heat,0.0
heat,0.0
heat,0.0
heat,3.225806451612903
heat,13.186813186813186
heat,5.442176870748299
heat,14.084507042253522
heat,12.0
heat,7.339449541284404
heat,1.36986301369863
heat,0.0
heat,9.580838323353293
heat,15.625
heat,4.938271604938271
heat,2.0618556701030926
heat,5.594405594405594
heat,4.054054054054054
heat,3.1446540880503147
heat,5.607476635514018
heat,0.0
heat,0.0
heat,3.468208092485549
heat,8.080808080808081
heat,2.4226110363391657
heat,8.219178082191782
heat,21.73913043478261
heat,11.03896103896104
heat,6.1946902654867255
heat,1.3157894736842106
heat,1.8181818181818181
heat,18.471337579617835
heat,12.871287128712872
heat,5.205479452054795
heat,11.475409836065573
heat,8.78048780487805
heat,34.375
heat,0.78125
heat,1.8867924528301887
heat,10.185185185185185
heat,12.92517006802721
heat,6.631989596879063
heat,9.558823529411764
heat,8.88888888888889
heat,1.8518518518518519
heat,0.0
heat,8.609271523178808
heat,12.195121951219512
heat,3.611111111111111
heat,5.714285714285714
heat,0.7092198581560284
heat,0.8333333333333334
heat,25.5
heat,7.18562874251497
heat,12.415654520917679
heat,1.1111111111111112
heat,2.9411764705882355
heat,6.951871657754011
heat,12.280701754385966
heat,3.9893617021276597
heat,0.0
heat,1.948051948051948
heat,1.1904761904761905
heat,0.54421768707483
heat,0.7407407407407407
heat,0.0
heat,0.4195804195804196
heat,12.138728323699421
heat,13.066666666666666
heat,6.0109289617486334
senlin,2.816901408450704
senlin,57.142857142857146
senlin,2.727272727272727
senlin,66.66666666666667
senlin,0.0
senlin,1.9801980198019802
senlin,2.857142857142857
senlin,27.00729927007299
senlin,2.898550724637681
senlin,17.72151898734177
senlin,22.477064220183486
senlin,2.7522935779816513
senlin,80.0
senlin,0.0
senlin,1.4851485148514851
senlin,2.7777777777777777
senlin,14.655172413793103
senlin,33.47826086956522
senlin,0.0
senlin,1.492537313432836
senlin,9.70873786407767
mistral,0.0
mistral,2.1739130434782608
mistral,0.0
mistral,5.0
mistral,0.0
mistral,2.857142857142857
mistral,5.357142857142857
mistral,0.0
mistral,2.0408163265306123
mistral,0.34843205574912894
mistral,2.898550724637681
mistral,0.0
mistral,2.380952380952381
mistral,44.44444444444444
mistral,5.797101449275362
mistral,3.4482758620689653
mistral,0.0
mistral,4.081632653061225
mistral,1.7605633802816902
mistral,0.0
mistral,18.181818181818183
mistral,2.2058823529411766
mistral,27.564102564102566
mistral,28.275862068965516
mistral,14.788732394366198
mistral,22.916666666666668
mistral,32.1656050955414
mistral,0.0
mistral,0.0
mistral,0.0
mistral,0.0
mistral,0.0
mistral,0.0
mistral,0.0
mistral,2.5641025641025643
mistral,21.951219512195124
mistral,26.08695652173913
mistral,16.363636363636363
mistral,21.875
mistral,9.722222222222221
mistral,4.477611940298507
mistral,1.7857142857142858
mistral,0.0
mistral,2.127659574468085
mistral,1.0600706713780919
mistral,36.04651162790697
mistral,16.049382716049383
mistral,24.137931034482758
mistral,16.89189189189189
mistral,24.615384615384617
mistral,35.714285714285715
mistral,14.43298969072165
mistral,41.1764705882353
mistral,8.013937282229966
mistral,11.724137931034482
zaqar,1.7857142857142858
zaqar,66.66666666666667
zaqar,5.882352941176471
zaqar,2.3076923076923075
zaqar,0.0
zaqar,100.0
zaqar,1.2048192771084338
zaqar,1.7241379310344827
zaqar,13.186813186813186
zaqar,19.736842105263158
zaqar,20.0
zaqar,1.7857142857142858
zaqar,11.895910780669144
zaqar,5.660377358490566
zaqar,2.272727272727273
zaqar,0.0
zaqar,66.66666666666667
zaqar,1.6
zaqar,16.233766233766232
zaqar,20.895522388059703
zaqar,5.882352941176471
zaqar,12.030075187969924
zaqar,15.107913669064748
zaqar,2.3076923076923075
zaqar,26.936026936026938
zaqar,0.0
zaqar,10.714285714285714
zaqar,1.2048192771084338
blazar,8.333333333333334
blazar,10.0
blazar,13.157894736842104
blazar,9.859154929577464
blazar,5.2631578947368425
blazar,23.333333333333332
blazar,21.666666666666668
blazar,30.120481927710845
blazar,25.0
blazar,35.416666666666664
blazar,25.0
blazar,19.11764705882353
blazar,19.27710843373494
blazar,15.0
blazar,33.333333333333336
aodh,0.0
aodh,66.66666666666667
aodh,1.530612244897959
aodh,0.0
aodh,5.990783410138249
aodh,1.5151515151515151
magnum,16.585365853658537
magnum,1.8181818181818181
magnum,0.5952380952380952
magnum,3.0303030303030303
magnum,10.526315789473685
magnum,11.428571428571429
magnum,0.5988023952095808
magnum,29.892473118279568
magnum,2.5974025974025974
magnum,0.0
magnum,3.8461538461538463
magnum,16.27906976744186
magnum,23.25581395348837
magnum,0.0
magnum,12.93859649122807
magnum,0.0
magnum,66.66666666666667
magnum,0.0
magnum,0.0
magnum,0.0
magnum,0.6802721088435374
magnum,0.0
magnum,0.0
magnum,0.0
magnum,80.0
magnum,0.22522522522522523
magnum,3.3333333333333335
magnum,0.0
magnum,0.0
magnum,1.1337868480725624
magnum,27.272727272727273
magnum,0.0
magnum,5.442176870748299
magnum,0.0
magnum,6.802721088435374
magnum,0.22573363431151242
sahara,0.0
sahara,8.661417322834646
sahara,82.3529411764706
sahara,5.333333333333333
sahara,12.280701754385966
sahara,73.6842105263158
sahara,15.151515151515152
sahara,12.149532710280374
sahara,83.33333333333333
sahara,83.33333333333333
sahara,0.0
sahara,76.47058823529412
sahara,0.0
sahara,0.0
sahara,9.75609756097561
sahara,0.0
sahara,4.046242774566474
sahara,4.132231404958677
sahara,0.0
sahara,3.076923076923077
sahara,6.122448979591836
sahara,0.0
sahara,3.225806451612903
sahara,3.8461538461538463
sahara,0.0
sahara,0.0
sahara,66.66666666666667
sahara,0.0
sahara,0.0
sahara,0.0
sahara,4.0
sahara,57.142857142857146
sahara,1.4577259475218658
sahara,8.870967741935484
sahara,25.34246575342466
sahara,17.482517482517483
sahara,8.73015873015873
sahara,20.0
sahara,30.232558139534884
sahara,8.73015873015873
sahara,8.73015873015873
sahara,3.278688524590164
sahara,8.94308943089431
sahara,0.0
sahara,0.0
sahara,26.797385620915033
sahara,3.252032520325203
sahara,24.731182795698924
sahara,5.555555555555555
sahara,10.909090909090908
sahara,76.47058823529412
sahara,14.0625
sahara,10.377358490566039
sahara,87.5
sahara,87.5
sahara,0.0
sahara,92.85714285714286
sahara,0.0
sahara,0.0
sahara,8.75
sahara,0.0
sahara,3.7790697674418605
sahara,18.47826086956522
sahara,6.8493150684931505
sahara,28.72340425531915
sahara,21.323529411764707
sahara,5.405405405405405
sahara,5.405405405405405
sahara,1.5151515151515151
sahara,5.633802816901408
sahara,0.0
sahara,0.0
sahara,36.36363636363637
sahara,1.492537313432836
sahara,15.384615384615385
sahara,12.5
sahara,15.217391304347826
sahara,27.11864406779661
sahara,12.5
sahara,12.5
sahara,4.0
sahara,9.090909090909092
sahara,0.0
sahara,0.0
sahara,37.93103448275862
sahara,6.0
sahara,11.11111111111111
sahara,15.384615384615385
sahara,10.185185185185185
sahara,77.77777777777777
sahara,77.77777777777777
sahara,0.0
sahara,81.25
sahara,0.0
sahara,0.0
sahara,9.876543209876543
sahara,0.0
sahara,4.057971014492754
sahara,23.66412213740458
sahara,15.384615384615385
sahara,15.384615384615385
sahara,3.225806451612903
sahara,14.285714285714286
sahara,0.0
sahara,0.0
sahara,20.0
sahara,3.1746031746031744
sahara,13.23943661971831
sahara,11.214953271028037
sahara,11.214953271028037
sahara,2.857142857142857
sahara,9.433962264150944
sahara,0.0
sahara,0.0
sahara,26.618705035971225
sahara,2.830188679245283
sahara,20.21563342318059
sahara,88.23529411764706
sahara,0.0
sahara,81.25
sahara,0.0
sahara,0.0
sahara,9.876543209876543
sahara,0.0
sahara,4.057971014492754
sahara,0.0
sahara,81.25
sahara,0.0
sahara,0.0
sahara,9.876543209876543
sahara,0.0
sahara,3.7572254335260116
sahara,0.0
sahara,0.0
sahara,0.0
sahara,2.6315789473684212
sahara,57.142857142857146
sahara,1.4577259475218658
sahara,0.0
sahara,0.0
sahara,8.860759493670885
sahara,0.0
sahara,3.488372093023256
sahara,0.0
sahara,0.0
sahara,0.0
sahara,0.0
sahara,0.0
sahara,0.0
sahara,0.0
sahara,3.9473684210526314
sahara,17.847025495750707
sahara,1.4534883720930232
trove,20.17167381974249
trove,9.554140127388536
trove,14.393939393939394
trove,0.0
trove,0.0
trove,2.2222222222222223
trove,3.488372093023256
trove,3.5294117647058822
trove,3.488372093023256
trove,4.651162790697675
trove,18.81188118811881
trove,13.555555555555555
trove,21.367521367521366
trove,16.88888888888889
trove,0.0
trove,0.0
trove,0.9900990099009901
trove,0.5
trove,0.5025125628140703
trove,0.5
trove,0.4975124378109453
trove,11.004784688995215
trove,33.69098712446352
trove,25.0
trove,0.0
trove,0.0
trove,0.0
trove,1.0869565217391304
trove,1.098901098901099
trove,1.0869565217391304
trove,1.075268817204301
trove,2.479338842975207
trove,18.119266055045873
trove,0.0
trove,0.0
trove,1.3513513513513513
trove,1.408450704225352
trove,1.4285714285714286
trove,1.408450704225352
trove,1.3888888888888888
trove,8.421052631578947
trove,12.01814058956916
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,0.0
trove,2.3255813953488373
trove,0.6944444444444444
trove,80.0
trove,42.857142857142854
trove,57.142857142857146
trove,0.0
trove,1.17096018735363
trove,50.0
trove,66.66666666666667
trove,0.0
trove,0.936768149882904
trove,57.142857142857146
trove,2.5
trove,0.9345794392523364
trove,2.4390243902439024
trove,1.1682242990654206
trove,6.436781609195402
masakari,21.62162162162162
masakari,4.444444444444445
masakari,27.272727272727273
masakari,16.666666666666668
masakari,4.3478260869565215
masakari,16.39344262295082
masakari,6.410256410256411
masakari,37.93103448275862
masakari,32.0
masakari,6.329113924050633
masakari,39.0625
masakari,2.6666666666666665
masakari,5.660377358490566
masakari,78.26086956521739
masakari,4.651162790697675
masakari,22.36842105263158
masakari,4.0
masakari,31.297709923664122
masakari,5.555555555555555
masakari,21.774193548387096
masakari,5.426356589147287
murano,0.0
murano,6.8493150684931505
murano,0.0
murano,19.047619047619047
murano,9.090909090909092
murano,5.2631578947368425
murano,4.827586206896552
murano,0.0
murano,3.7037037037037037
murano,2.857142857142857
murano,0.0
murano,0.0
murano,3.225806451612903
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,7.317073170731708
murano,0.0
murano,0.0
murano,3.0303030303030303
murano,3.3707865168539324
murano,0.0
murano,0.0
murano,5.882352941176471
murano,2.5
murano,2.197802197802198
murano,1.3986013986013985
murano,0.0
murano,2.5477707006369426
murano,0.0
murano,100.0
murano,71.42857142857143
murano,1.7857142857142858
murano,80.0
murano,0.0
murano,0.0
murano,0.0
murano,2.7777777777777777
murano,0.0
murano,0.0
murano,1.6666666666666667
murano,1.509433962264151
murano,0.0
murano,8.219178082191782
murano,14.606741573033707
murano,22.22222222222222
murano,17.714285714285715
murano,0.0
murano,15.025906735751295
murano,11.11111111111111
murano,0.0
murano,0.0
murano,15.686274509803921
murano,0.0
murano,0.0
murano,0.0
murano,1.4285714285714286
murano,11.363636363636363
murano,0.0
murano,0.0
murano,25.77319587628866
murano,14.186851211072664
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,16.666666666666668
murano,6.315789473684211
murano,4.794520547945205
murano,0.0
murano,4.968944099378882
murano,2.7777777777777777
murano,5.882352941176471
murano,5.2631578947368425
murano,4.838709677419355
murano,6.25
murano,0.0
murano,0.0
murano,0.0
murano,4.651162790697675
murano,0.0
murano,0.0
murano,11.290322580645162
murano,3.3582089552238807
murano,19.23076923076923
murano,15.789473684210526
murano,0.0
murano,14.970059880239521
murano,3.4482758620689653
murano,2.5
murano,2.380952380952381
murano,10.0
murano,2.5641025641025643
murano,0.0
murano,0.0
murano,0.0
murano,11.475409836065573
murano,0.0
murano,0.0
murano,17.94871794871795
murano,11.11111111111111
murano,37.34939759036145
murano,0.0
murano,37.85310734463277
murano,12.0
murano,2.197802197802198
murano,2.150537634408602
murano,18.64406779661017
murano,1.098901098901099
murano,0.0
murano,0.0
murano,1.0869565217391304
murano,21.21212121212121
murano,0.0
murano,0.0
murano,26.31578947368421
murano,26.164874551971327
murano,0.0
murano,38.967136150234744
murano,9.333333333333334
murano,1.3986013986013985
murano,2.0833333333333335
murano,19.25465838509317
murano,0.6993006993006993
murano,0.0
murano,0.0
murano,0.6944444444444444
murano,14.666666666666666
murano,0.0
murano,0.0
murano,20.245398773006134
murano,36.02693602693603
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,6.508875739644971
murano,2.5477707006369426
murano,2.5157232704402515
murano,13.66120218579235
murano,1.910828025477707
murano,0.0
murano,0.0
murano,0.625
murano,12.574850299401197
murano,0.0
murano,0.0
murano,18.435754189944134
murano,35.048231511254016
murano,0.0
murano,0.0
murano,11.764705882352942
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,24.444444444444443
murano,0.0
murano,0.0
murano,9.58904109589041
murano,5.4945054945054945
murano,71.42857142857143
murano,1.7857142857142858
murano,80.0
murano,0.0
murano,0.0
murano,0.0
murano,2.7777777777777777
murano,0.0
murano,0.0
murano,1.6666666666666667
murano,1.509433962264151
murano,1.7241379310344827
murano,57.142857142857146
murano,0.0
murano,0.0
murano,0.0
murano,2.6315789473684212
murano,0.0
murano,0.0
murano,1.6129032258064515
murano,1.4981273408239701
murano,1.8181818181818181
murano,0.0
murano,0.0
murano,3.6363636363636362
murano,16.666666666666668
murano,0.0
murano,0.0
murano,20.0
murano,8.96551724137931
murano,0.0
murano,0.0
murano,0.0
murano,2.857142857142857
murano,0.0
murano,0.0
murano,1.694915254237288
murano,1.1320754716981132
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,2.7777777777777777
murano,0.0
murano,0.0
murano,1.6666666666666667
murano,0.373134328358209
murano,0.0
murano,0.0
murano,17.333333333333332
murano,8.823529411764707
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,0.0
murano,14.285714285714286
solum,17.94871794871795
solum,19.35483870967742
solum,22.22222222222222
solum,8.88888888888889
solum,14.864864864864865
solum,10.227272727272727
solum,16.666666666666668
solum,9.375
solum,9.090909090909092
solum,39.130434782608695
solum,12.359550561797754
solum,39.87341772151899
solum,17.857142857142858
solum,23.841059602649008
solum,6.7114093959731544
freezer,25.43859649122807
freezer,20.512820512820515
freezer,33.76623376623377
freezer,26.666666666666668
freezer,34.42622950819672
freezer,25.555555555555557
freezer,24.41860465116279
freezer,22.105263157894736
freezer,25.58139534883721
freezer,39.37007874015748
freezer,31.318681318681318
freezer,21.818181818181817
freezer,20.408163265306122
freezer,18.51851851851852
freezer,12.42603550295858
freezer,23.636363636363637
freezer,26.85185185185185
freezer,18.452380952380953
freezer,18.34862385321101
freezer,13.69047619047619
freezer,49.42528735632184
ecapi,18.94736842105263
horizon,13.636363636363637
horizon,17.647058823529413
horizon,6.25
horizon,5.0
horizon,12.0
horizon,8.333333333333334
horizon,13.043478260869565
horizon,0.0
horizon,13.636363636363637
horizon,15.789473684210526
horizon,5.0
horizon,7.142857142857143
horizon,0.0
horizon,6.25
horizon,15.789473684210526
horizon,15.789473684210526
horizon,0.0
horizon,15.789473684210526
horizon,6.25
horizon,0.0
horizon,0.0
horizon,11.11111111111111
horizon,0.0
horizon,15.789473684210526
horizon,15.789473684210526
horizon,6.666666666666667
horizon,0.0
horizon,6.666666666666667
horizon,0.0
horizon,6.25
horizon,7.142857142857143
horizon,6.666666666666667
horizon,0.0
horizon,7.894736842105263
horizon,5.2631578947368425
horizon,15.789473684210526
horizon,5.882352941176471
horizon,5.882352941176471
horizon,6.666666666666667
horizon,6.25
horizon,7.6923076923076925
horizon,6.306306306306307
horizon,0.6554307116104869
horizon,61.53846153846154
horizon,20.0
horizon,37.5
horizon,52.63157894736842
horizon,17.391304347826086
horizon,50.0
horizon,0.0
horizon,30.0
horizon,53.333333333333336
horizon,29.41176470588235
horizon,14.285714285714286
horizon,0.0
horizon,20.0
horizon,43.75
horizon,43.75
horizon,0.0
horizon,64.28571428571429
horizon,20.0
horizon,0.0
horizon,4.761904761904762
horizon,50.0
horizon,0.0
horizon,53.333333333333336
horizon,43.75
horizon,21.428571428571427
horizon,0.0
horizon,13.333333333333334
horizon,0.0
horizon,12.5
horizon,14.285714285714286
horizon,13.333333333333334
horizon,3.8461538461538463
horizon,10.526315789473685
horizon,16.666666666666668
horizon,43.75
horizon,46.15384615384615
horizon,11.764705882352942
horizon,13.333333333333334
horizon,28.571428571428573
horizon,7.407407407407407
horizon,9.174311926605505
horizon,0.9380863039399625
horizon,18.181818181818183
horizon,30.76923076923077
horizon,50.0
horizon,10.0
horizon,37.5
horizon,0.0
horizon,40.0
horizon,63.63636363636363
horizon,30.76923076923077
horizon,22.22222222222222
horizon,0.0
horizon,18.181818181818183
horizon,63.63636363636363
horizon,63.63636363636363
horizon,0.0
horizon,80.0
horizon,18.181818181818183
horizon,0.0
horizon,6.25
horizon,60.0
horizon,0.0
horizon,80.0
horizon,63.63636363636363
horizon,20.0
horizon,0.0
horizon,20.0
horizon,0.0
horizon,8.333333333333334
horizon,22.22222222222222
horizon,20.0
horizon,4.761904761904762
horizon,8.823529411764707
horizon,23.076923076923077
horizon,50.0
horizon,40.0
horizon,16.666666666666668
horizon,20.0
horizon,30.0
horizon,9.090909090909092
horizon,5.555555555555555
horizon,0.5633802816901409
horizon,27.272727272727273
horizon,10.526315789473685
horizon,5.555555555555555
horizon,18.75
horizon,0.0
horizon,20.0
horizon,15.384615384615385
horizon,40.0
horizon,33.333333333333336
horizon,0.0
horizon,100.0
horizon,25.0
horizon,36.36363636363637
horizon,0.0
horizon,15.384615384615385
horizon,66.66666666666667
horizon,0.0
horizon,0.0
horizon,18.181818181818183
horizon,0.0
horizon,25.0
horizon,15.384615384615385
horizon,80.0
horizon,0.0
horizon,28.571428571428573
horizon,0.0
horizon,11.11111111111111
horizon,33.333333333333336
horizon,50.0
horizon,0.0
horizon,9.67741935483871
horizon,18.181818181818183
horizon,15.384615384615385
horizon,37.5
horizon,37.5
horizon,28.571428571428573
horizon,66.66666666666667
horizon,10.526315789473685
horizon,2.7777777777777777
horizon,0.37593984962406013
horizon,31.57894736842105
horizon,9.523809523809524
horizon,43.75
horizon,0.0
horizon,22.22222222222222
horizon,26.666666666666668
horizon,63.63636363636363
horizon,20.0
horizon,0.0
horizon,27.272727272727273
horizon,18.75
horizon,26.666666666666668
horizon,0.0
horizon,35.714285714285715
horizon,27.272727272727273
horizon,0.0
horizon,5.882352941176471
horizon,41.666666666666664
horizon,0.0
horizon,35.714285714285715
horizon,35.714285714285715
horizon,30.0
horizon,0.0
horizon,18.181818181818183
horizon,0.0
horizon,7.6923076923076925
horizon,20.0
horizon,18.181818181818183
horizon,0.0
horizon,5.555555555555555
horizon,13.333333333333334
horizon,18.75
horizon,50.0
horizon,15.384615384615385
horizon,18.181818181818183
horizon,27.272727272727273
horizon,8.695652173913043
horizon,4.545454545454546
horizon,0.6572769953051644
horizon,7.142857142857143
horizon,42.857142857142854
horizon,0.0
horizon,38.095238095238095
horizon,36.8421052631579
horizon,19.047619047619047
horizon,11.764705882352942
horizon,0.0
horizon,10.526315789473685
horizon,36.8421052631579
horizon,44.44444444444444
horizon,0.0
horizon,52.94117647058823
horizon,10.526315789473685
horizon,0.0
horizon,4.166666666666667
horizon,33.333333333333336
horizon,0.0
horizon,52.94117647058823
horizon,44.44444444444444
horizon,11.11111111111111
horizon,0.0
horizon,11.11111111111111
horizon,0.0
horizon,5.0
horizon,11.764705882352942
horizon,11.11111111111111
horizon,3.4482758620689653
horizon,9.75609756097561
horizon,14.285714285714286
horizon,36.8421052631579
horizon,29.41176470588235
horizon,15.789473684210526
horizon,11.11111111111111
horizon,16.666666666666668
horizon,10.344827586206897
horizon,7.017543859649122
horizon,1.1246485473289598
horizon,12.0
horizon,0.0
horizon,3.8461538461538463
horizon,14.285714285714286
horizon,9.523809523809524
horizon,0.0
horizon,0.0
horizon,5.555555555555555
horizon,4.3478260869565215
horizon,4.3478260869565215
horizon,0.0
horizon,9.090909090909092
horizon,5.555555555555555
horizon,0.0
horizon,4.545454545454546
horizon,15.789473684210526
horizon,0.0
horizon,9.090909090909092
horizon,9.090909090909092
horizon,5.882352941176471
horizon,0.0
horizon,0.0
horizon,0.0
horizon,18.75
horizon,0.0
horizon,0.0
horizon,7.6923076923076925
horizon,7.5
horizon,0.0
horizon,4.3478260869565215
horizon,11.11111111111111
horizon,0.0
horizon,0.0
horizon,5.555555555555555
horizon,3.4482758620689653
horizon,6.1946902654867255
horizon,1.1267605633802817
horizon,0.0
horizon,35.0
horizon,41.1764705882353
horizon,27.77777777777778
horizon,13.333333333333334
horizon,0.0
horizon,18.75
horizon,26.31578947368421
horizon,33.333333333333336
horizon,0.0
horizon,41.1764705882353
horizon,26.666666666666668
horizon,0.0
horizon,9.523809523809524
horizon,37.5
horizon,0.0
horizon,41.1764705882353
horizon,41.1764705882353
horizon,20.0
horizon,0.0
horizon,12.5
horizon,0.0
horizon,11.764705882352942
horizon,13.333333333333334
horizon,12.5
horizon,3.7037037037037037
horizon,4.878048780487805
horizon,10.0
horizon,41.1764705882353
horizon,33.333333333333336
horizon,11.11111111111111
horizon,12.5
horizon,18.75
horizon,7.142857142857143
horizon,8.108108108108109
horizon,1.0318949343339587
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,27.77777777777778
horizon,22.22222222222222
horizon,14.285714285714286
horizon,0.0
horizon,20.0
horizon,43.75
horizon,53.333333333333336
horizon,0.0
horizon,35.294117647058826
horizon,12.5
horizon,0.0
horizon,10.0
horizon,31.25
horizon,0.0
horizon,53.333333333333336
horizon,43.75
horizon,13.333333333333334
horizon,0.0
horizon,13.333333333333334
horizon,0.0
horizon,5.882352941176471
horizon,14.285714285714286
horizon,21.428571428571427
horizon,3.8461538461538463
horizon,5.0
horizon,10.526315789473685
horizon,43.75
horizon,11.764705882352942
horizon,26.666666666666668
horizon,13.333333333333334
horizon,12.5
horizon,7.407407407407407
horizon,3.4782608695652173
horizon,0.8434864104967198
horizon,26.666666666666668
horizon,18.181818181818183
horizon,0.0
horizon,15.384615384615385
horizon,42.857142857142854
horizon,42.857142857142854
horizon,0.0
horizon,53.84615384615385
horizon,15.384615384615385
horizon,0.0
horizon,5.555555555555555
horizon,63.63636363636363
horizon,0.0
horizon,53.84615384615385
horizon,42.857142857142854
horizon,16.666666666666668
horizon,0.0
horizon,16.666666666666668
horizon,0.0
horizon,7.142857142857143
horizon,18.181818181818183
horizon,16.666666666666668
horizon,4.3478260869565215
horizon,8.333333333333334
horizon,20.0
horizon,33.333333333333336
horizon,33.333333333333336
horizon,14.285714285714286
horizon,16.666666666666668
horizon,25.0
horizon,8.333333333333334
horizon,4.504504504504505
horizon,0.6566604127579737
horizon,20.0
horizon,0.0
horizon,40.0
horizon,18.75
horizon,26.666666666666668
horizon,0.0
horizon,26.666666666666668
horizon,27.272727272727273
horizon,0.0
horizon,5.882352941176471
horizon,41.666666666666664
horizon,0.0
horizon,35.714285714285715
horizon,26.666666666666668
horizon,30.0
horizon,0.0
horizon,18.181818181818183
horizon,0.0
horizon,7.6923076923076925
horizon,20.0
horizon,30.0
horizon,0.0
horizon,5.555555555555555
horizon,13.333333333333334
horizon,18.75
horizon,36.36363636363637
horizon,25.0
horizon,18.181818181818183
horizon,27.272727272727273
horizon,8.695652173913043
horizon,3.6036036036036037
horizon,0.6572769953051644
horizon,0.0
horizon,33.333333333333336
horizon,18.181818181818183
horizon,18.181818181818183
horizon,0.0
horizon,18.181818181818183
horizon,33.333333333333336
horizon,0.0
horizon,0.0
horizon,22.22222222222222
horizon,0.0
horizon,18.181818181818183
horizon,18.181818181818183
horizon,40.0
horizon,0.0
horizon,75.0
horizon,0.0
horizon,0.0
horizon,100.0
horizon,75.0
horizon,0.0
horizon,6.666666666666667
horizon,37.5
horizon,18.181818181818183
horizon,28.571428571428573
horizon,50.0
horizon,75.0
horizon,33.333333333333336
horizon,5.555555555555555
horizon,0.9259259259259259
horizon,0.18796992481203006
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,25.0
horizon,36.36363636363637
horizon,0.0
horizon,15.384615384615385
horizon,66.66666666666667
horizon,0.0
horizon,0.0
horizon,18.181818181818183
horizon,0.0
horizon,25.0
horizon,15.384615384615385
horizon,80.0
horizon,0.0
horizon,28.571428571428573
horizon,0.0
horizon,11.11111111111111
horizon,33.333333333333336
horizon,50.0
horizon,0.0
horizon,9.67741935483871
horizon,18.181818181818183
horizon,15.384615384615385
horizon,37.5
horizon,37.5
horizon,28.571428571428573
horizon,66.66666666666667
horizon,10.526315789473685
horizon,2.7777777777777777
horizon,0.37593984962406013
horizon,66.66666666666667
horizon,0.0
horizon,53.84615384615385
horizon,25.0
horizon,0.0
horizon,5.555555555555555
horizon,38.46153846153846
horizon,0.0
horizon,53.84615384615385
horizon,42.857142857142854
horizon,27.272727272727273
horizon,0.0
horizon,16.666666666666668
horizon,0.0
horizon,15.384615384615385
horizon,18.181818181818183
horizon,16.666666666666668
horizon,4.3478260869565215
horizon,11.428571428571429
horizon,20.0
horizon,42.857142857142854
horizon,23.076923076923077
horizon,14.285714285714286
horizon,16.666666666666668
horizon,36.36363636363637
horizon,13.043478260869565
horizon,5.454545454545454
horizon,0.7511737089201878
horizon,0.0
horizon,53.84615384615385
horizon,25.0
horizon,0.0
horizon,5.555555555555555
horizon,38.46153846153846
horizon,0.0
horizon,81.81818181818181
horizon,53.84615384615385
horizon,27.272727272727273
horizon,0.0
horizon,16.666666666666668
horizon,0.0
horizon,7.142857142857143
horizon,18.181818181818183
horizon,27.272727272727273
horizon,4.3478260869565215
horizon,11.428571428571429
horizon,20.0
horizon,42.857142857142854
horizon,23.076923076923077
horizon,23.076923076923077
horizon,16.666666666666668
horizon,36.36363636363637
horizon,13.043478260869565
horizon,5.454545454545454
horizon,0.7511737089201878
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,10.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
horizon,0.0
