team,intersection,status
openstackcharms,34.375,Core
openstackcharms,24.24242424242424,Core
openstackcharms,44.11764705882353,Core
openstackcharms,45.71428571428572,Core
openstackcharms,39.285714285714285,Core
openstackcharms,36.0655737704918,Core
openstackcharms,45.71428571428572,Core
openstackcharms,44.82758620689656,Core
openstackcharms,32.467532467532465,Core
openstackcharms,21.875,Core
openstackcharms,32.35294117647059,Core
openstackcharms,45.833333333333336,Core
openstackcharms,44.44444444444444,Core
openstackcharms,36.8421052631579,Core
openstackcharms,30.303030303030305,Core
openstackcharms,45.45454545454545,Core
openstackcharms,24.24242424242424,Core
openstackcharms,31.25,Core
openstackcharms,15.625,Core
openstackcharms,12.12121212121212,Core
openstackcharms,14.705882352941176,Core
openstackcharms,47.05882352941177,Core
openstackcharms,40.67796610169491,Core
openstackcharms,32.8125,Core
openstackcharms,44.0,Core
openstackcharms,40.81632653061224,Core
openstackcharms,34.48275862068966,Core
openstackcharms,45.0,Core
openstackcharms,37.5,Core
openstackcharms,31.25,Core
openstackcharms,31.25,Core
openstackcharms,30.303030303030305,Core
openstackcharms,21.21212121212121,Core
openstackcharms,42.5925925925926,Core
openstackcharms,52.94117647058823,Core
openstackcharms,26.47058823529412,Core
openstackcharms,8.571428571428571,Core
openstackcharms,42.85714285714285,Core
openstackcharms,22.916666666666668,Core
openstackcharms,40.74074074074074,Core
openstackcharms,37.5,Core
openstackcharms,21.73913043478261,Core
openstackcharms,27.272727272727277,Core
openstackcharms,26.19047619047619,Core
openstackcharms,31.25,Core
openstackcharms,37.5,Core
openstackcharms,29.41176470588235,Core
openstackcharms,38.888888888888886,Core
openstackcharms,17.647058823529413,Core
openstackcharms,29.41176470588235,Core
openstackcharms,33.333333333333336,Core
openstackcharms,31.25,Core
openstackcharms,35.714285714285715,Core
openstackcharms,61.11111111111112,Core
openstackcharms,36.36363636363637,Core
openstackcharms,34.78260869565217,Core
openstackcharms,35.714285714285715,Core
openstackcharms,40.0,Core
openstackcharms,46.15384615384615,Core
openstackcharms,31.25,Core
openstackcharms,14.285714285714286,Core
openstackcharms,6.666666666666667,Core
openstackcharms,40.0,Core
openstackcharms,30.76923076923077,Core
openstackcharms,46.66666666666666,Core
openstackcharms,37.5,Core
openstackcharms,31.25,Core
openstackcharms,14.285714285714286,Core
openstackcharms,31.57894736842105,Core
openstackcharms,40.0,Core
openstackcharms,53.333333333333336,Core
openstackcharms,21.428571428571427,Core
openstackcharms,43.75,Core
openstackcharms,29.41176470588235,Core
openstackcharms,7.6923076923076925,Core
openstackcharms,53.333333333333336,Core
openstackcharms,35.294117647058826,Core
openstackcharms,28.571428571428573,Core
openstackcharms,21.428571428571427,Core
openstackcharms,41.1764705882353,Core
openstackcharms,31.818181818181817,Core
openstackcharms,16.949152542372882,Core
openstackcharms,38.888888888888886,Core
openstackcharms,29.032258064516128,Core
openstackcharms,6.666666666666667,Core
openstackcharms,44.44444444444444,Core
openstackcharms,15.384615384615383,Core
openstackcharms,18.75,Core
openstackcharms,41.66666666666666,Core
openstackcharms,41.1764705882353,Core
openstackcharms,40.0,Core
openstackcharms,25.0,Core
openstackcharms,31.25,Core
openstackcharms,38.888888888888886,Core
openstackcharms,38.46153846153846,Core
openstackcharms,37.5,Core
openstackcharms,45.0,Core
openstackcharms,38.46153846153846,Core
openstackcharms,15.384615384615383,Core
openstackcharms,26.666666666666668,Core
openstackcharms,37.5,Core
openstackcharms,50.0,Core
openstackcharms,21.428571428571427,Core
openstackcharms,39.130434782608695,Core
openstackcharms,39.130434782608695,Core
openstackcharms,26.666666666666668,Core
openstackcharms,18.46153846153846,Core
openstackcharms,38.888888888888886,Core
openstackcharms,41.1764705882353,Core
openstackcharms,29.41176470588235,Core
openstackcharms,42.85714285714285,Core
openstackcharms,45.45454545454545,Core
openstackcharms,22.916666666666668,Core
openstackcharms,20.75471698113208,Core
openstackcharms,45.45454545454545,Core
openstackcharms,20.37037037037037,Core
openstackcharms,15.27777777777778,Core
openstackcharms,33.333333333333336,Core
openstackcharms,30.0,Core
openstackcharms,30.76923076923077,Core
openstackcharms,43.47826086956522,Core
openstackcharms,37.5,Core
openstackcharms,33.333333333333336,Core
openstackcharms,24.489795918367346,Core
openstackcharms,22.22222222222222,Core
openstackcharms,35.294117647058826,Core
openstackcharms,20.0,Core
openstackcharms,12.5,Core
openstackcharms,17.647058823529413,Core
openstackcharms,47.61904761904762,Core
openstackcharms,23.07692307692308,Core
openstackcharms,20.0,Core
openstackcharms,26.19047619047619,Core
openstackcharms,28.205128205128204,Core
openstackcharms,22.916666666666668,Core
openstackcharms,34.48275862068966,Core
openstackcharms,56.25,Core
openstackcharms,64.28571428571429,Core
openstackcharms,64.28571428571429,Core
openstackcharms,60.0,Core
openstackcharms,23.529411764705884,Core
openstackcharms,20.83333333333333,Core
openstackcharms,37.5,Core
openstackcharms,20.0,Core
openstackcharms,11.764705882352942,Core
openstackcharms,34.04255319148936,Core
openstackcharms,50.0,Core
openstackcharms,36.8421052631579,Core
openstackcharms,33.333333333333336,Core
openstackcharms,33.333333333333336,Core
openstackcharms,35.714285714285715,Core
openstackcharms,25.0,Core
openstackcharms,36.8421052631579,Core
openstackcharms,23.80952380952381,Core
openstackcharms,38.095238095238095,Core
openstackcharms,26.31578947368421,Core
openstackcharms,23.80952380952381,Core
openstackcharms,26.31578947368421,Core
openstackcharms,25.0,Core
openstackcharms,27.77777777777778,Core
openstackcharms,65.0,Core
openstackcharms,41.66666666666666,Core
openstackcharms,40.0,Core
openstackcharms,27.77777777777778,Core
openstackcharms,31.57894736842105,Core
openstackcharms,27.77777777777778,Core
openstackcharms,25.0,Core
openstackcharms,11.11111111111111,Core
openstackcharms,17.647058823529413,Core
openstackcharms,31.57894736842105,Core
openstackcharms,23.529411764705884,Core
openstackcharms,52.94117647058823,Core
openstackcharms,44.44444444444444,Core
openstackcharms,25.0,Core
openstackcharms,11.11111111111111,Core
openstackcharms,26.08695652173913,Core
openstackcharms,31.57894736842105,Core
openstackcharms,35.0,Core
openstackcharms,16.666666666666668,Core
openstackcharms,35.0,Core
openstackcharms,23.80952380952381,Core
openstackcharms,5.882352941176471,Core
openstackcharms,42.10526315789474,Core
openstackcharms,28.571428571428573,Core
openstackcharms,15.789473684210526,Core
openstackcharms,10.526315789473683,Core
openstackcharms,55.55555555555556,Core
openstackcharms,50.0,Core
openstackcharms,25.86206896551724,Core
openstackcharms,61.11111111111112,Core
openstackcharms,57.142857142857146,Core
openstackcharms,17.647058823529413,Core
openstackcharms,53.57142857142857,Core
openstackcharms,11.764705882352942,Core
openstackcharms,15.0,Core
openstackcharms,52.0,Core
openstackcharms,40.0,Core
openstackcharms,47.05882352941177,Core
openstackcharms,41.1764705882353,Core
openstackcharms,47.05882352941177,Core
openstackcharms,52.63157894736842,Core
openstackcharms,66.66666666666667,Core
openstackcharms,52.94117647058823,Core
openstackcharms,83.33333333333333,Core
openstackcharms,53.84615384615385,Core
openstackcharms,11.764705882352942,Core
openstackcharms,35.294117647058826,Core
openstackcharms,68.18181818181819,Core
openstackcharms,82.3529411764706,Core
openstackcharms,16.666666666666668,Core
openstackcharms,71.42857142857143,Core
openstackcharms,71.42857142857143,Core
openstackcharms,31.25,Core
openstackcharms,22.727272727272727,Core
openstackcharms,52.63157894736842,Core
openstackcharms,64.70588235294117,Core
openstackcharms,44.44444444444444,Core
openstackcharms,70.0,Core
openstackcharms,63.63636363636363,Core
openstackcharms,31.25,Core
openstackcharms,28.30188679245283,Core
openstackcharms,56.52173913043478,Core
openstackcharms,27.77777777777778,Core
openstackcharms,22.535211267605632,Core
openstackcharms,41.1764705882353,Core
openstackcharms,42.85714285714285,Core
openstackcharms,41.02564102564103,Core
openstackcharms,60.869565217391305,Core
openstackcharms,54.16666666666666,Core
openstackcharms,47.36842105263158,Core
openstackcharms,32.6530612244898,Core
openstackcharms,44.44444444444444,Core
openstackcharms,50.0,Core
openstackcharms,29.41176470588235,Core
openstackcharms,22.22222222222222,Core
openstackcharms,26.31578947368421,Core
openstackcharms,66.66666666666667,Core
openstackcharms,28.30188679245283,Core
openstackcharms,27.272727272727277,Core
openstackcharms,39.02439024390244,Core
openstackcharms,38.46153846153846,Core
openstackcharms,31.25,Core
openstackcharms,48.27586206896552,Core
openstackcharms,70.58823529411765,Core
openstackcharms,58.8235294117647,Core
openstackcharms,58.8235294117647,Core
openstackcharms,55.55555555555556,Core
openstackcharms,25.0,Core
openstackcharms,31.91489361702128,Core
openstackcharms,68.18181818181819,Core
openstackcharms,40.0,Core
openstackcharms,15.0,Core
openstackcharms,42.0,Core
openstackcharms,19.565217391304348,Core
openstackcharms,41.26984126984127,Core
openstackcharms,48.333333333333336,Core
openstackcharms,50.87719298245614,Core
openstackcharms,17.391304347826086,Core
openstackcharms,19.565217391304348,Core
openstackcharms,14.583333333333334,Core
openstackcharms,23.404255319148938,Core
openstackcharms,15.217391304347826,Core
openstackcharms,17.02127659574468,Core
openstackcharms,15.217391304347826,Core
openstackcharms,17.391304347826086,Core
openstackcharms,13.043478260869565,Core
openstackcharms,34.78260869565217,Core
openstackcharms,34.04255319148936,Core
openstackcharms,36.17021276595744,Core
openstackcharms,13.043478260869565,Core
openstackcharms,17.391304347826086,Core
openstackcharms,13.043478260869565,Core
openstackcharms,14.893617021276595,Core
openstackcharms,6.521739130434782,Core
openstackcharms,6.521739130434782,Core
openstackcharms,17.391304347826086,Core
openstackcharms,8.695652173913043,Core
openstackcharms,19.565217391304348,Core
openstackcharms,19.565217391304348,Core
openstackcharms,17.391304347826086,Core
openstackcharms,6.521739130434782,Core
openstackcharms,18.367346938775512,Core
openstackcharms,17.391304347826086,Core
openstackcharms,21.73913043478261,Core
openstackcharms,8.695652173913043,Core
openstackcharms,21.73913043478261,Core
openstackcharms,17.02127659574468,Core
openstackcharms,2.1739130434782608,Core
openstackcharms,21.73913043478261,Core
openstackcharms,19.148936170212767,Core
openstackcharms,10.869565217391305,Core
openstackcharms,8.695652173913043,Core
openstackcharms,21.27659574468085,Core
openstackcharms,21.568627450980397,Core
openstackcharms,43.66197183098591,Core
openstackcharms,26.08695652173913,Core
openstackcharms,40.38461538461539,Core
openstackcharms,6.521739130434782,Core
openstackcharms,35.84905660377358,Core
openstackcharms,4.3478260869565215,Core
openstackcharms,13.043478260869565,Core
openstackcharms,36.734693877551024,Core
openstackcharms,23.91304347826087,Core
openstackcharms,17.391304347826086,Core
openstackcharms,15.217391304347826,Core
openstackcharms,17.391304347826086,Core
openstackcharms,23.404255319148938,Core
openstackcharms,50.0,Core
openstackcharms,19.565217391304348,Core
openstackcharms,31.91489361702128,Core
openstackcharms,43.75,Core
openstackcharms,4.3478260869565215,Core
openstackcharms,13.043478260869565,Core
openstackcharms,32.0,Core
openstackcharms,30.43478260869565,Core
openstackcharms,8.695652173913043,Core
openstackcharms,30.0,Core
openstackcharms,32.6530612244898,Core
openstackcharms,36.53846153846154,Core
openstackcharms,42.85714285714285,Core
openstackcharms,26.08695652173913,Core
openstackcharms,23.91304347826087,Core
openstackcharms,17.02127659574468,Core
openstackcharms,31.25,Core
openstackcharms,41.30434782608695,Core
openstackcharms,48.38709677419355,Core
openstackcharms,44.776119402985074,Core
openstackcharms,41.30434782608695,Core
openstackcharms,46.26865671641791,Core
openstackcharms,45.0,Core
openstackcharms,15.217391304347826,Core
openstackcharms,25.53191489361702,Core
openstackcharms,47.36842105263158,Core
openstackcharms,40.42553191489362,Core
openstackcharms,32.0,Core
openstackcharms,23.91304347826087,Core
openstackcharms,44.61538461538461,Core
openstackcharms,17.02127659574468,Core
openstackcharms,21.73913043478261,Core
openstackcharms,10.869565217391305,Core
openstackcharms,8.51063829787234,Core
openstackcharms,10.416666666666666,Core
openstackcharms,39.130434782608695,Core
openstackcharms,42.64705882352941,Core
openstackcharms,43.47826086956522,Core
openstackcharms,45.76271186440678,Core
openstackcharms,40.67796610169491,Core
openstackcharms,43.75,Core
openstackcharms,41.1764705882353,Core
openstackcharms,26.08695652173913,Core
openstackcharms,21.73913043478261,Core
openstackcharms,21.73913043478261,Core
openstackcharms,21.27659574468085,Core
openstackcharms,12.5,Core
openstackcharms,42.1875,Core
openstackcharms,43.47826086956522,Core
openstackcharms,21.27659574468085,Core
openstackcharms,8.333333333333334,Core
openstackcharms,25.925925925925927,Core
openstackcharms,36.0,Core
openstackcharms,41.66666666666666,Core
openstackcharms,44.44444444444444,Core
openstackcharms,32.0,Core
openstackcharms,36.0,Core
openstackcharms,21.428571428571427,Core
openstackcharms,32.142857142857146,Core
openstackcharms,18.51851851851852,Core
openstackcharms,30.76923076923077,Core
openstackcharms,23.07692307692308,Core
openstackcharms,32.0,Core
openstackcharms,24.0,Core
openstackcharms,57.69230769230769,Core
openstackcharms,44.82758620689656,Core
openstackcharms,43.333333333333336,Core
openstackcharms,19.23076923076923,Core
openstackcharms,26.923076923076923,Core
openstackcharms,24.0,Core
openstackcharms,22.22222222222222,Core
openstackcharms,12.0,Core
openstackcharms,12.0,Core
openstackcharms,26.923076923076923,Core
openstackcharms,16.0,Core
openstackcharms,36.0,Core
openstackcharms,30.76923076923077,Core
openstackcharms,32.0,Core
openstackcharms,12.0,Core
openstackcharms,32.142857142857146,Core
openstackcharms,26.923076923076923,Core
openstackcharms,34.61538461538461,Core
openstackcharms,11.538461538461538,Core
openstackcharms,34.61538461538461,Core
openstackcharms,30.76923076923077,Core
openstackcharms,4.0,Core
openstackcharms,34.61538461538461,Core
openstackcharms,34.61538461538461,Core
openstackcharms,15.384615384615383,Core
openstackcharms,11.538461538461538,Core
openstackcharms,38.46153846153846,Core
openstackcharms,46.42857142857143,Core
openstackcharms,32.78688524590164,Core
openstackcharms,42.30769230769231,Core
openstackcharms,44.44444444444444,Core
openstackcharms,12.0,Core
openstackcharms,45.71428571428572,Core
openstackcharms,8.0,Core
openstackcharms,10.714285714285714,Core
openstackcharms,43.75,Core
openstackcharms,33.333333333333336,Core
openstackcharms,32.0,Core
openstackcharms,28.0,Core
openstackcharms,32.0,Core
openstackcharms,37.03703703703704,Core
openstackcharms,60.0,Core
openstackcharms,36.0,Core
openstackcharms,51.851851851851855,Core
openstackcharms,54.83870967741935,Core
openstackcharms,8.0,Core
openstackcharms,24.0,Core
openstackcharms,55.172413793103445,Core
openstackcharms,50.0,Core
openstackcharms,11.538461538461538,Core
openstackcharms,51.72413793103448,Core
openstackcharms,51.72413793103448,Core
openstackcharms,31.57894736842105,Core
openstackcharms,30.88235294117647,Core
openstackcharms,37.03703703703704,Core
openstackcharms,44.0,Core
openstackcharms,36.0,Core
openstackcharms,50.0,Core
openstackcharms,62.96296296296296,Core
openstackcharms,39.21568627450981,Core
openstackcharms,43.39622641509434,Core
openstackcharms,62.96296296296296,Core
openstackcharms,42.5925925925926,Core
openstackcharms,30.136986301369863,Core
openstackcharms,28.0,Core
openstackcharms,35.714285714285715,Core
openstackcharms,43.18181818181818,Core
openstackcharms,60.71428571428572,Core
openstackcharms,50.0,Core
openstackcharms,33.333333333333336,Core
openstackcharms,40.38461538461539,Core
openstackcharms,36.0,Core
openstackcharms,34.61538461538461,Core
openstackcharms,20.0,Core
openstackcharms,20.0,Core
openstackcharms,23.07692307692308,Core
openstackcharms,59.25925925925926,Core
openstackcharms,38.18181818181818,Core
openstackcharms,39.285714285714285,Core
openstackcharms,35.416666666666664,Core
openstackcharms,37.77777777777778,Core
openstackcharms,42.0,Core
openstackcharms,50.0,Core
openstackcharms,42.30769230769231,Core
openstackcharms,40.0,Core
openstackcharms,40.0,Core
openstackcharms,44.0,Core
openstackcharms,17.857142857142858,Core
openstackcharms,42.85714285714285,Core
openstackcharms,50.0,Core
openstackcharms,24.13793103448276,Core
openstackcharms,14.814814814814817,Core
openstackcharms,20.930232558139537,Core
openstackcharms,18.181818181818183,Core
openstackcharms,19.51219512195122,Core
openstackcharms,30.76923076923077,Core
openstackcharms,38.46153846153846,Core
openstackcharms,28.571428571428573,Core
openstackcharms,40.0,Core
openstackcharms,60.0,Core
openstackcharms,28.571428571428573,Core
openstackcharms,23.07692307692308,Core
openstackcharms,30.76923076923077,Core
openstackcharms,36.36363636363637,Core
openstackcharms,38.888888888888886,Core
openstackcharms,44.44444444444444,Core
openstackcharms,35.0,Core
openstackcharms,50.0,Core
openstackcharms,54.54545454545455,Core
openstackcharms,36.36363636363637,Core
openstackcharms,21.428571428571427,Core
openstackcharms,0.0,Core
openstackcharms,20.0,Core
openstackcharms,41.66666666666666,Core
openstackcharms,44.44444444444444,Core
openstackcharms,50.0,Core
openstackcharms,63.63636363636363,Core
openstackcharms,30.76923076923077,Core
openstackcharms,0.0,Core
openstackcharms,31.25,Core
openstackcharms,41.66666666666666,Core
openstackcharms,46.15384615384615,Core
openstackcharms,44.44444444444444,Core
openstackcharms,35.714285714285715,Core
openstackcharms,28.571428571428573,Core
openstackcharms,11.11111111111111,Core
openstackcharms,58.333333333333336,Core
openstackcharms,35.714285714285715,Core
openstackcharms,16.666666666666668,Core
openstackcharms,18.181818181818183,Core
openstackcharms,42.85714285714285,Core
openstackcharms,31.57894736842105,Core
openstackcharms,14.035087719298245,Core
openstackcharms,31.25,Core
openstackcharms,28.571428571428573,Core
openstackcharms,9.090909090909092,Core
openstackcharms,25.0,Core
openstackcharms,22.22222222222222,Core
openstackcharms,50.0,Core
openstackcharms,36.36363636363637,Core
openstackcharms,42.85714285714285,Core
openstackcharms,70.0,Core
openstackcharms,23.07692307692308,Core
openstackcharms,30.76923076923077,Core
openstackcharms,40.0,Core
openstackcharms,33.333333333333336,Core
openstackcharms,28.571428571428573,Core
openstackcharms,38.888888888888886,Core
openstackcharms,33.333333333333336,Core
openstackcharms,22.22222222222222,Core
openstackcharms,15.384615384615383,Core
openstackcharms,31.818181818181817,Core
openstackcharms,43.75,Core
openstackcharms,44.44444444444444,Core
openstackcharms,33.333333333333336,Core
openstackcharms,33.333333333333336,Core
openstackcharms,36.0,Core
openstackcharms,12.307692307692308,Core
openstackcharms,61.53846153846154,Core
openstackcharms,33.333333333333336,Core
openstackcharms,28.571428571428573,Core
openstackcharms,36.8421052631579,Core
openstackcharms,33.333333333333336,Core
openstackcharms,17.02127659574468,Core
openstackcharms,15.384615384615383,Core
openstackcharms,33.333333333333336,Core
openstackcharms,15.09433962264151,Core
openstackcharms,12.857142857142858,Core
openstackcharms,23.07692307692308,Core
openstackcharms,46.66666666666666,Core
openstackcharms,17.5,Core
openstackcharms,31.818181818181817,Core
openstackcharms,31.818181818181817,Core
openstackcharms,53.84615384615385,Core
openstackcharms,16.3265306122449,Core
openstackcharms,20.0,Core
openstackcharms,58.333333333333336,Core
openstackcharms,16.666666666666668,Core
openstackcharms,16.666666666666668,Core
openstackcharms,23.07692307692308,Core
openstackcharms,35.0,Core
openstackcharms,15.384615384615383,Core
openstackcharms,16.9811320754717,Core
openstackcharms,22.5,Core
openstackcharms,24.324324324324323,Core
openstackcharms,19.565217391304348,Core
openstackcharms,34.61538461538461,Core
openstackcharms,50.0,Core
openstackcharms,46.15384615384615,Core
openstackcharms,46.15384615384615,Core
openstackcharms,42.85714285714285,Core
openstackcharms,30.76923076923077,Core
openstackcharms,14.893617021276595,Core
openstackcharms,31.818181818181817,Core
openstackcharms,33.333333333333336,Core
openstackcharms,15.384615384615383,Core
openstackcharms,38.70967741935484,Core
openstackcharms,40.67796610169491,Core
openstackcharms,10.869565217391305,Core
openstackcharms,15.555555555555555,Core
openstackcharms,15.555555555555555,Core
openstackcharms,22.22222222222222,Core
openstackcharms,16.27906976744186,Core
openstackcharms,13.043478260869565,Core
openstackcharms,13.636363636363637,Core
openstackcharms,10.869565217391305,Core
openstackcharms,11.363636363636363,Core
openstackcharms,34.09090909090909,Core
openstackcharms,27.659574468085108,Core
openstackcharms,24.489795918367346,Core
openstackcharms,13.953488372093023,Core
openstackcharms,15.909090909090908,Core
openstackcharms,11.363636363636363,Core
openstackcharms,13.333333333333334,Core
openstackcharms,4.545454545454546,Core
openstackcharms,6.976744186046512,Core
openstackcharms,15.909090909090908,Core
openstackcharms,9.30232558139535,Core
openstackcharms,20.930232558139537,Core
openstackcharms,20.930232558139537,Core
openstackcharms,10.869565217391305,Core
openstackcharms,4.545454545454546,Core
openstackcharms,12.244897959183673,Core
openstackcharms,15.909090909090908,Core
openstackcharms,20.454545454545453,Core
openstackcharms,9.30232558139535,Core
openstackcharms,20.454545454545453,Core
openstackcharms,10.638297872340424,Core
openstackcharms,2.3255813953488373,Core
openstackcharms,20.454545454545453,Core
openstackcharms,12.76595744680851,Core
openstackcharms,9.090909090909092,Core
openstackcharms,6.818181818181818,Core
openstackcharms,22.727272727272727,Core
openstackcharms,28.26086956521739,Core
openstackcharms,37.5,Core
openstackcharms,27.906976744186046,Core
openstackcharms,40.0,Core
openstackcharms,6.976744186046512,Core
openstackcharms,27.77777777777778,Core
openstackcharms,4.651162790697675,Core
openstackcharms,13.953488372093023,Core
openstackcharms,42.22222222222222,Core
openstackcharms,25.58139534883721,Core
openstackcharms,18.6046511627907,Core
openstackcharms,16.27906976744186,Core
openstackcharms,18.6046511627907,Core
openstackcharms,25.0,Core
openstackcharms,40.42553191489362,Core
openstackcharms,20.930232558139537,Core
openstackcharms,31.11111111111111,Core
openstackcharms,37.5,Core
openstackcharms,4.651162790697675,Core
openstackcharms,13.953488372093023,Core
openstackcharms,31.25,Core
openstackcharms,29.545454545454547,Core
openstackcharms,9.30232558139535,Core
openstackcharms,34.78260869565217,Core
openstackcharms,37.77777777777778,Core
openstackcharms,36.0,Core
openstackcharms,35.44303797468354,Core
openstackcharms,25.0,Core
openstackcharms,25.58139534883721,Core
openstackcharms,20.930232558139537,Core
openstackcharms,36.36363636363637,Core
openstackcharms,31.91489361702128,Core
openstackcharms,34.84848484848485,Core
openstackcharms,40.298507462686565,Core
openstackcharms,34.78260869565217,Core
openstackcharms,33.80281690140845,Core
openstackcharms,32.94117647058823,Core
openstackcharms,16.27906976744186,Core
openstackcharms,27.272727272727277,Core
openstackcharms,42.10526315789474,Core
openstackcharms,31.25,Core
openstackcharms,34.04255319148936,Core
openstackcharms,22.727272727272727,Core
openstackcharms,37.87878787878788,Core
openstackcharms,20.930232558139537,Core
openstackcharms,23.25581395348837,Core
openstackcharms,11.627906976744184,Core
openstackcharms,11.627906976744184,Core
openstackcharms,13.636363636363637,Core
openstackcharms,29.78723404255319,Core
openstackcharms,38.23529411764706,Core
openstackcharms,37.142857142857146,Core
openstackcharms,38.333333333333336,Core
openstackcharms,45.45454545454545,Core
openstackcharms,45.90163934426229,Core
openstackcharms,32.69230769230769,Core
openstackcharms,27.906976744186046,Core
openstackcharms,23.25581395348837,Core
openstackcharms,23.25581395348837,Core
openstackcharms,25.58139534883721,Core
openstackcharms,13.333333333333334,Core
openstackcharms,39.68253968253968,Core
openstackcharms,36.95652173913044,Core
openstackcharms,14.893617021276595,Core
openstackcharms,8.88888888888889,Core
openstackcharms,48.21428571428572,Core
openstackcharms,18.6046511627907,Core
openstackcharms,20.930232558139537,Core
openstackcharms,15.555555555555555,Core
openstackcharms,25.0,Core
openstackcharms,13.636363636363637,Core
openstackcharms,18.181818181818183,Core
openstackcharms,13.636363636363637,Core
openstackcharms,18.6046511627907,Core
openstackcharms,13.953488372093023,Core
openstackcharms,37.2093023255814,Core
openstackcharms,36.36363636363637,Core
openstackcharms,38.63636363636363,Core
openstackcharms,13.953488372093023,Core
openstackcharms,18.6046511627907,Core
openstackcharms,13.953488372093023,Core
openstackcharms,15.909090909090908,Core
openstackcharms,6.976744186046512,Core
openstackcharms,6.976744186046512,Core
openstackcharms,18.6046511627907,Core
openstackcharms,9.30232558139535,Core
openstackcharms,20.930232558139537,Core
openstackcharms,20.930232558139537,Core
openstackcharms,18.6046511627907,Core
openstackcharms,6.976744186046512,Core
openstackcharms,19.565217391304348,Core
openstackcharms,18.6046511627907,Core
openstackcharms,20.454545454545453,Core
openstackcharms,9.30232558139535,Core
openstackcharms,23.25581395348837,Core
openstackcharms,20.930232558139537,Core
openstackcharms,2.3255813953488373,Core
openstackcharms,23.25581395348837,Core
openstackcharms,20.454545454545453,Core
openstackcharms,9.090909090909092,Core
openstackcharms,9.30232558139535,Core
openstackcharms,22.727272727272727,Core
openstackcharms,28.26086956521739,Core
openstackcharms,41.42857142857143,Core
openstackcharms,25.0,Core
openstackcharms,45.833333333333336,Core
openstackcharms,6.976744186046512,Core
openstackcharms,38.0,Core
openstackcharms,4.651162790697675,Core
openstackcharms,8.88888888888889,Core
openstackcharms,36.17021276595744,Core
openstackcharms,22.727272727272727,Core
openstackcharms,18.6046511627907,Core
openstackcharms,16.27906976744186,Core
openstackcharms,18.6046511627907,Core
openstackcharms,22.22222222222222,Core
openstackcharms,46.66666666666666,Core
openstackcharms,20.930232558139537,Core
openstackcharms,31.11111111111111,Core
openstackcharms,40.42553191489362,Core
openstackcharms,4.651162790697675,Core
openstackcharms,13.953488372093023,Core
openstackcharms,34.04255319148936,Core
openstackcharms,29.545454545454547,Core
openstackcharms,9.30232558139535,Core
openstackcharms,37.77777777777778,Core
openstackcharms,37.77777777777778,Core
openstackcharms,38.775510204081634,Core
openstackcharms,40.78947368421053,Core
openstackcharms,27.906976744186046,Core
openstackcharms,25.58139534883721,Core
openstackcharms,18.181818181818183,Core
openstackcharms,33.333333333333336,Core
openstackcharms,40.90909090909091,Core
openstackcharms,50.84745762711864,Core
openstackcharms,46.875,Core
openstackcharms,40.90909090909091,Core
openstackcharms,43.93939393939394,Core
openstackcharms,39.50617283950617,Core
openstackcharms,16.27906976744186,Core
openstackcharms,27.272727272727277,Core
openstackcharms,50.0,Core
openstackcharms,40.0,Core
openstackcharms,34.04255319148936,Core
openstackcharms,25.58139534883721,Core
openstackcharms,49.18032786885246,Core
openstackcharms,18.181818181818183,Core
openstackcharms,23.25581395348837,Core
openstackcharms,11.627906976744184,Core
openstackcharms,9.090909090909092,Core
openstackcharms,11.11111111111111,Core
openstackcharms,35.55555555555556,Core
openstackcharms,56.66666666666666,Core
openstackcharms,57.377049180327866,Core
openstackcharms,36.0655737704918,Core
openstackcharms,50.943396226415096,Core
openstackcharms,50.84745762711864,Core
openstackcharms,40.81632653061224,Core
openstackcharms,27.906976744186046,Core
openstackcharms,23.25581395348837,Core
openstackcharms,23.25581395348837,Core
openstackcharms,22.727272727272727,Core
openstackcharms,15.909090909090908,Core
openstackcharms,49.15254237288136,Core
openstackcharms,36.95652173913044,Core
openstackcharms,14.893617021276595,Core
openstackcharms,11.363636363636363,Core
openstackcharms,20.0,Core
openstackcharms,22.5,Core
openstackcharms,16.666666666666668,Core
openstackcharms,26.82926829268293,Core
openstackcharms,14.634146341463415,Core
openstackcharms,19.51219512195122,Core
openstackcharms,17.5,Core
openstackcharms,20.0,Core
openstackcharms,15.0,Core
openstackcharms,40.0,Core
openstackcharms,35.714285714285715,Core
openstackcharms,38.095238095238095,Core
openstackcharms,15.0,Core
openstackcharms,20.0,Core
openstackcharms,15.0,Core
openstackcharms,20.0,Core
openstackcharms,7.5,Core
openstackcharms,7.5,Core
openstackcharms,20.0,Core
openstackcharms,10.0,Core
openstackcharms,22.5,Core
openstackcharms,22.5,Core
openstackcharms,20.0,Core
openstackcharms,7.5,Core
openstackcharms,20.930232558139537,Core
openstackcharms,20.0,Core
openstackcharms,25.0,Core
openstackcharms,10.0,Core
openstackcharms,25.0,Core
openstackcharms,19.51219512195122,Core
openstackcharms,2.5,Core
openstackcharms,25.0,Core
openstackcharms,21.951219512195124,Core
openstackcharms,12.5,Core
openstackcharms,10.0,Core
openstackcharms,24.390243902439025,Core
openstackcharms,27.272727272727277,Core
openstackcharms,43.28358208955224,Core
openstackcharms,30.0,Core
openstackcharms,48.888888888888886,Core
openstackcharms,7.5,Core
openstackcharms,32.0,Core
openstackcharms,5.0,Core
