intersect_rev,developer
5.641025641025641,Non core
5.654761904761905,Core
10.11904761904762,Non core
3.903903903903904,Core
5.105105105105105,Non core
3.006012024048096,Core
4.47561790247161,Non core
3.636363636363636,Core
6.363636363636363,Non core
4.732510288065844,Core
7.20164609053498,Non core
4.724409448818897,Core
7.874015748031496,Non core
4.694835680751173,Core
7.042253521126761,Non core
4.136690647482014,Core
5.305755395683454,Non core
3.052866716306776,Core
4.542069992553984,Non core
2.7463651050080773,Core
3.231017770597738,Non core
3.237410071942446,Core
2.5179856115107917,Non core
4.21179302045728,Core
4.9338146811071,Non core
2.229299363057325,Core
4.45859872611465,Non core
3.6414565826330536,Core
6.442577030812324,Non core
3.225806451612903,Core
2.419354838709677,Non core
3.5398230088495577,Core
3.8053097345132745,Non core
3.7433155080213902,Core
2.6737967914438503,Non core
3.312444046553268,Core
4.476275738585497,Non core
3.652300949598247,Core
4.894083272461651,Non core
3.0927835051546397,Core
4.366282595512431,Non core
5.046343975283213,Core
4.737384140061792,Non core
4.199066874027993,Core
5.287713841368585,Non core
4.630454140694568,Core
4.096170970614425,Non core
5.614035087719298,Core
7.894736842105263,Non core
1.5544041450777202,Core
2.072538860103627,Non core
4.621848739495799,Core
10.084033613445378,Non core
3.691275167785235,Core
7.718120805369128,Non core
2.886465683130212,Core
6.221937139191789,Non core
0.0,Core
1.3937282229965158,Non core
3.563941299790356,Core
6.498951781970649,Non core
5.2718286655683695,Core
12.355848434925864,Non core
5.639913232104121,Core
14.099783080260304,Non core
6.8181818181818175,Core
12.87878787878788,Non core
4.074074074074074,Core
4.444444444444445,Non core
5.989583333333334,Core
15.364583333333334,Non core
3.310344827586207,Core
7.448275862068964,Non core
2.8350515463917527,Core
5.798969072164948,Non core
4.577464788732395,Core
7.746478873239436,Non core
5.70342205323194,Core
12.357414448669202,Non core
5.054151624548736,Core
12.093862815884476,Non core
3.0927835051546397,Core
5.154639175257731,Non core
4.051724137931034,Core
7.5,Non core
2.971014492753623,Core
7.3188405797101455,Non core
2.954209748892171,Core
5.317577548005908,Non core
1.971830985915493,Core
2.535211267605634,Non core
4.161849710982659,Core
9.595375722543352,Non core
2.3872679045092835,Core
6.896551724137931,Non core
3.255813953488372,Core
6.046511627906977,Non core
2.1671826625387,Core
2.786377708978328,Non core
3.339041095890411,Core
7.106164383561644,Non core
2.6717557251908395,Core
2.6717557251908395,Non core
3.762029746281715,Core
8.31146106736658,Non core
3.248587570621469,Core
7.13276836158192,Non core
2.8857479387514724,Core
6.007067137809187,Non core
5.110896817743491,Core
5.110896817743491,Non core
3.671071953010279,Core
5.359765051395008,Non core
4.30379746835443,Core
5.232067510548523,Non core
4.754358161648177,Core
9.984152139461171,Non core
1.4925373134328357,Core
1.8656716417910448,Non core
3.5830618892508146,Core
10.423452768729645,Non core
1.4915254237288136,Core
2.0338983050847457,Non core
0.0,Core
2.631578947368421,Non core
2.406738868832732,Core
3.0084235860409145,Non core
3.0120481927710845,Core
5.421686746987952,Non core
3.823529411764706,Core
7.352941176470589,Non core
5.166051660516605,Core
5.535055350553505,Non core
5.660377358490567,Core
6.60377358490566,Non core
3.4615384615384617,Core
8.846153846153847,Non core
2.8764805414551606,Core
3.5532994923857872,Non core
1.7881705639614855,Core
2.200825309491059,Non core
6.25,Core
7.03125,Non core
4.176904176904177,Core
5.651105651105651,Non core
3.432494279176201,Core
5.263157894736842,Non core
5.785123966942149,Core
10.743801652892564,Non core
2.351834430856068,Core
3.0103480714957667,Non core
2.0202020202020203,Core
2.7195027195027195,Non core
2.063789868667917,Core
2.8142589118198877,Non core
5.0,Core
4.444444444444445,Non core
2.34375,Core
3.125,Non core
2.702702702702702,Core
4.504504504504505,Non core
1.7921146953405016,Core
4.301075268817205,Non core
1.89873417721519,Core
2.5316455696202533,Non core
1.971830985915493,Core
2.8169014084507045,Non core
6.666666666666667,Core
6.666666666666667,Non core
2.081362346263009,Core
2.6490066225165565,Non core
1.954887218045113,Core
2.481203007518797,Non core
1.7990074441687345,Core
2.109181141439206,Non core
2.838427947598253,Core
2.947598253275109,Non core
2.31629392971246,Core
2.3961661341853038,Non core
2.504638218923933,Core
1.7625231910946195,Non core
4.191616766467066,Core
5.588822355289421,Non core
3.1578947368421053,Core
5.263157894736842,Non core
6.578947368421052,Core
9.210526315789473,Non core
0.0,Core
1.0197144799456153,Non core
6.28997867803838,Core
13.37953091684435,Non core
3.498542274052478,Core
7.813411078717201,Non core
2.8930817610062896,Core
6.981132075471698,Non core
2.492012779552716,Core
4.15335463258786,Non core
1.1667810569663692,Core
0.9608785175017158,Non core
2.665799739921977,Core
5.331599479843954,Non core
4.308390022675737,Core
8.956916099773244,Non core
7.56266205704408,Core
16.94036300777874,Non core
1.0847457627118644,Core
1.5593220338983051,Non core
3.55421686746988,Core
5.843373493975903,Non core
3.331350386674598,Core
6.365258774538965,Non core
1.0862186014935504,Core
1.4256619144602851,Non core
8.753056234718827,Core
12.95843520782396,Non core
6.907171139463264,Core
12.626484821821382,Non core
2.2777777777777777,Core
4.833333333333333,Non core
2.2397891963109355,Core
0.922266139657444,Non core
5.293806246691371,Core
10.058231868713603,Non core
0.7115135834411385,Core
3.2341526520051747,Non core
1.5832805573147564,Core
3.863204559848005,Non core
1.134089392928619,Core
1.200800533689126,Non core
7.046979865771812,Core
12.08053691275168,Non core
0.8959338387319091,Core
0.4824259131633356,Non core
6.164705882352941,Core
10.352941176470589,Non core
8.750563824988724,Core
15.651781686964366,Non core
8.84297520661157,Core
16.94214876033058,Non core
10.390946502057613,Core
9.876543209876544,Non core
10.328638497652582,Core
15.492957746478872,Non core
10.801564027370478,Core
11.04594330400782,Non core
4.86646884272997,Core
9.020771513353116,Non core
0.4797806716929403,Core
0.411240575736806,Non core
1.48347943358058,Core
2.6972353337828725,Non core
0.0,Core
1.2121212121212122,Non core
0.0,Core
1.0121457489878545,Non core
0.0,Core
1.812688821752266,Non core
0.0,Core
1.568627450980392,Non core
0.0,Core
2.631578947368421,Non core
0.0,Core
2.8688524590163933,Non core
0.0,Core
0.3412969283276451,Non core
0.0,Core
0.7534246575342466,Non core
0.0,Core
1.96078431372549,Non core
0.0,Core
2.010050251256281,Non core
0.0,Core
1.4018691588785046,Non core
0.0,Core
1.0101010101010102,Non core
0.0,Core
1.0299625468164793,Non core
0.0,Core
1.317829457364341,Non core
0.0,Core
1.568627450980392,Non core
0.0,Core
4.0,Non core
0.0,Core
1.4511873350923483,Non core
0.0,Core
2.604166666666667,Non core
0.0,Core
0.3937007874015747,Non core
0.0,Core
0.8130081300813009,Non core
0.0,Core
0.7497656982193065,Non core
0.0,Core
1.6666666666666667,Non core
0.0,Core
0.946969696969697,Non core
0.0,Core
0.9737827715355803,Non core
0.0,Core
0.6157635467980296,Non core
0.0,Core
1.310043668122271,Non core
0.0,Core
0.7936507936507936,Non core
0.0,Core
0.7441860465116279,Non core
0.0,Core
1.1928429423459244,Non core
0.0,Core
8.771929824561402,Non core
0.0,Core
0.7462686567164178,Non core
4.697380307136405,Core
8.94308943089431,Non core
4.365904365904366,Core
9.563409563409564,Non core
3.862660944206009,Core
5.36480686695279,Non core
1.7220172201722015,Core
1.2300123001230012,Non core
3.858875413450937,Core
7.497243660418963,Non core
4.818258664412511,Core
9.04480135249366,Non core
7.027027027027027,Core
13.513513513513514,Non core
1.4423076923076923,Core
2.283653846153846,Non core
4.852521408182684,Core
5.99429115128449,Non core
4.275092936802974,Core
6.598513011152416,Non core
1.9417475728155336,Core
2.3058252427184467,Non core
8.370895041854476,Core
9.980682549903412,Non core
6.587837837837837,Core
9.74099099099099,Non core
2.747710241465445,Core
3.5803497085761866,Non core
3.2,Core
1.3714285714285714,Non core
5.50185873605948,Core
8.104089219330856,Non core
1.0022271714922049,Core
5.456570155902004,Non core
3.311965811965812,Core
5.021367521367521,Non core
0.9259259259259258,Core
1.273148148148148,Non core
6.427221172022684,Core
9.13673597983617,Non core
1.2422360248447204,Core
0.6211180124223602,Non core
6.844106463878327,Core
8.808618504435994,Non core
8.081395348837209,Core
14.418604651162791,Non core
7.082294264339152,Core
12.26932668329177,Non core
10.653409090909092,Core
9.161931818181818,Non core
9.36374549819928,Core
12.424969987995198,Non core
10.202746893394377,Core
10.26814911706998,Non core
10.37735849056604,Core
22.53668763102725,Non core
0.8663366336633664,Core
0.7425742574257426,Non core
2.251184834123223,Core
3.672985781990521,Non core
4.427480916030534,Core
11.603053435114504,Non core
5.2718286655683695,Core
7.084019769357496,Non core
2.941176470588235,Core
2.3109243697478994,Non core
5.47008547008547,Core
9.743589743589745,Non core
3.373231773667029,Core
6.637649619151251,Non core
3.5942028985507246,Core
6.202898550724638,Non core
2.414486921529175,Core
3.6217303822937623,Non core
3.956343792633015,Core
9.140518417462484,Non core
3.718459495351926,Core
10.092961487383798,Non core
2.4539877300613497,Core
4.4989775051124745,Non core
5.022488755622189,Core
7.571214392803598,Non core
3.761348897535668,Core
8.430609597924773,Non core
2.978235967926689,Core
4.810996563573884,Non core
3.074141048824593,Core
1.62748643761302,Non core
5.028462998102467,Core
8.064516129032258,Non core
2.0689655172413794,Core
4.827586206896552,Non core
2.3510971786833856,Core
3.918495297805643,Non core
1.9047619047619049,Core
2.2857142857142856,Non core
3.984962406015038,Core
8.646616541353383,Non core
1.48619957537155,Core
1.2738853503184715,Non core
4.442771084337349,Core
7.680722891566265,Non core
4.3893129770992365,Core
8.269720101781171,Non core
3.777657852131679,Core
7.231516459794927,Non core
6.424344885883347,Core
7.776838546069316,Non core
5.157401205626256,Core
8.238446081714669,Non core
5.572065378900446,Core
6.315007429420505,Non core
5.5762081784386615,Core
9.913258983890955,Non core
1.2658227848101269,Core
1.0548523206751057,Non core
2.976190476190476,Core
7.738095238095238,Non core
6.122448979591836,Core
11.791383219954648,Non core
3.4700315457413247,Core
3.4700315457413247,Non core
6.323185011709602,Core
13.583138173302109,Non core
3.0729833546734957,Core
5.633802816901409,Non core
3.4329307056579785,Core
6.675143038779402,Non core
3.903903903903904,Core
5.7057057057057055,Non core
4.09556313993174,Core
9.726962457337883,Non core
4.333333333333334,Core
11.5,Non core
2.0895522388059704,Core
5.6716417910447765,Non core
4.682274247491638,Core
7.357859531772576,Non core
3.397027600849257,Core
7.572540693559802,Non core
2.6874115983026874,Core
7.496463932107495,Non core
2.010050251256281,Core
2.763819095477387,Non core
4.074889867841409,Core
9.361233480176212,Non core
2.481389578163772,Core
11.166253101736972,Non core
2.494802494802495,Core
4.781704781704782,Non core
1.6574585635359116,Core
4.696132596685083,Non core
3.642384105960265,Core
6.95364238410596,Non core
2.941176470588235,Core
2.287581699346405,Non core
3.5383319292333613,Core
8.256107834877843,Non core
4.080221300138312,Core
7.192254495159059,Non core
3.094555873925501,Core
5.501432664756447,Non core
5.503731343283582,Core
5.410447761194029,Non core
4.086021505376344,Core
5.663082437275985,Non core
4.867986798679868,Core
6.023102310231023,Non core
5.481481481481482,Core
8.592592592592592,Non core
1.929260450160772,Core
1.929260450160772,Non core
3.68271954674221,Core
8.498583569405099,Non core
5.88235294117647,Core
3.7815126050420167,Non core
5.9620596205962055,Core
11.653116531165312,Non core
2.801120448179272,Core
5.182072829131653,Non core
2.5128865979381443,Core
4.059278350515464,Non core
4.669260700389105,Core
7.003891050583658,Non core
4.990403071017274,Core
8.061420345489443,Non core
5.827067669172932,Core
10.150375939849624,Non core
3.041825095057034,Core
4.562737642585551,Non core
3.4393809114359417,Core
5.073086844368014,Non core
2.902757619738752,Core
5.2249637155297535,Non core
2.293577981651376,Core
4.892966360856269,Non core
2.8125,Core
3.125,Non core
3.4682080924855487,Core
6.589595375722543,Non core
1.9886363636363635,Core
5.965909090909091,Non core
2.2004889975550124,Core
4.88997555012225,Non core
1.3559322033898304,Core
2.711864406779661,Non core
3.267411865864144,Core
4.901117798796217,Non core
3.0172413793103448,Core
2.155172413793104,Non core
3.781882145998241,Core
6.068601583113456,Non core
3.036723163841808,Core
5.084745762711865,Non core
2.753368482718219,Core
3.690685413005272,Non core
5.11307767944936,Core
4.129793510324483,Non core
3.695491500369549,Core
3.695491500369549,Non core
4.020530367835757,Core
4.277159965782721,Non core
5.400981996726677,Core
7.855973813420622,Non core
2.9787234042553195,Core
1.276595744680851,Non core
3.900709219858156,Core
8.865248226950355,Non core
5.701754385964912,Core
5.263157894736842,Non core
1.5706806282722512,Core
1.3961605584642234,Non core
1.2465373961218835,Core
0.7617728531855956,Non core
5.208333333333334,Core
5.208333333333334,Non core
2.313624678663239,Core
2.570694087403599,Non core
3.6674816625916873,Core
2.93398533007335,Non core
5.617977528089887,Core
8.98876404494382,Non core
1.7142857142857144,Core
1.238095238095238,Non core
1.0132501948558068,Core
1.0132501948558068,Non core
1.3861386138613865,Core
1.5841584158415842,Non core
3.4246575342465757,Core
4.794520547945205,Non core
2.2911051212938007,Core
1.6172506738544474,Non core
2.1505376344086025,Core
4.838709677419355,Non core
1.639344262295082,Core
3.6885245901639343,Non core
0.8264462809917356,Core
3.3057851239669422,Non core
1.4258555133079849,Core
0.9505703422053232,Non core
8.928571428571429,Core
3.571428571428571,Non core
1.3397129186602872,Core
0.8612440191387559,Non core
1.3646702047005308,Core
0.9855951478392722,Non core
1.1214953271028036,Core
0.809968847352025,Non core
2.229654403567447,Core
1.4492753623188406,Non core
1.529790660225443,Core
0.8856682769726247,Non core
1.800947867298578,Core
1.042654028436019,Non core
2.2587268993839835,Core
2.6694045174537986,Non core
3.333333333333333,Core
3.333333333333333,Non core
6.666666666666667,Core
7.5,Non core
2.4113475177304964,Core
5.815602836879433,Non core
2.34375,Core
4.817708333333334,Non core
3.9525691699604746,Core
6.324110671936759,Non core
4.313725490196078,Core
9.607843137254903,Non core
4.716981132075472,Core
10.18867924528302,Non core
1.953125,Core
5.46875,Non core
3.852889667250438,Core
5.954465849387041,Non core
2.6373626373626373,Core
5.934065934065933,Non core
2.1739130434782608,Core
5.434782608695652,Non core
2.893890675241157,Core
3.536977491961415,Non core
3.795966785290629,Core
8.185053380782918,Non core
2.6548672566371683,Core
7.079646017699115,Non core
2.5,Core
5.0,Non core
0.6993006993006993,Core
3.8461538461538463,Non core
3.217391304347826,Core
5.478260869565217,Non core
4.072398190045249,Core
2.7149321266968327,Non core
3.491495076096687,Core
7.609668755595345,Non core
3.0064423765211163,Core
6.012884753042233,Non core
2.2954679223072394,Core
4.178928781636257,Non core
4.604604604604605,Core
5.805805805805806,Non core
3.2113517550410755,Core
4.705003734129948,Non core
3.7037037037037033,Core
4.651162790697675,Non core
5.245346869712352,Core
10.490693739424705,Non core
2.666666666666667,Core
2.666666666666667,Non core
4.411764705882353,Core
9.558823529411764,Non core
5.434140578854105,Core
11.695215593620793,Non core
1.353637901861252,Core
2.8764805414551606,Non core
4.854368932038835,Core
6.553398058252427,Non core
3.504672897196261,Core
7.009345794392523,Non core
1.3605442176870748,Core
2.7210884353741496,Non core
5.781584582441114,Core
7.780157030692362,Non core
4.4471896232242125,Core
7.906114885731934,Non core
2.47167868177137,Core
3.604531410916581,Non core
2.803738317757009,Core
1.2461059190031152,Non core
4.097646033129904,Core
7.585004359197908,Non core
1.183431952662722,Core
3.698224852071006,Non core
2.6499302649930265,Core
4.323570432357044,Non core
1.1308562197092082,Core
1.615508885298869,Non core
5.150214592274678,Core
8.369098712446352,Non core
0.88339222614841,Core
0.3533568904593639,Non core
4.70756062767475,Core
7.845934379457916,Non core
5.7571964956195245,Core
10.638297872340424,Non core
5.375199574241618,Core
8.83448642895157,Non core
7.097791798107256,Core
6.466876971608833,Non core
6.961613532856213,Core
8.978529603122967,Non core
6.930693069306932,Core
5.86987270155587,Non core
4.809843400447427,Core
9.395973154362416,Non core
0.7042253521126761,Core
0.352112676056338,Non core
2.124183006535948,Core
3.594771241830065,Non core
1.1675824175824177,Core
1.7857142857142856,Non core
4.4895448954489545,Core
6.273062730627306,Non core
3.3593281343731256,Core
6.35872825434913,Non core
1.3085399449035813,Core
1.6528925619834711,Non core
10.64044377206253,Core
14.120020171457387,Non core
9.203296703296704,Core
14.514652014652016,Non core
3.589743589743589,Core
5.413105413105413,Non core
2.610441767068273,Core
1.2048192771084338,Non core
5.676392572944297,Core
9.124668435013264,Non core
0.7884362680683311,Core
3.8107752956636007,Non core
2.0671834625323,Core
4.521963824289406,Non core
1.6227180527383367,Core
1.0818120351588911,Non core
8.826429980276135,Core
12.96844181459566,Non core
0.6245662734212353,Core
0.4163775156141568,Non core
7.057701478302336,Core
10.300429184549357,Non core
11.03804603100047,Core
17.80178487552842,Non core
12.397447584320876,Core
25.660893345487697,Non core
12.713675213675211,Core
11.378205128205128,Non core
12.677435144395496,Core
17.76798825256975,Non core
12.38716148445336,Core
11.885656970912738,Non core
6.090133982947625,Core
9.866017052375152,Non core
0.5544005544005544,Core
0.4158004158004158,Non core
1.706484641638225,Core
2.7303754266211606,Non core
2.9629629629629632,Core
4.197530864197531,Non core
3.058823529411765,Core
5.647058823529412,Non core
5.217391304347826,Core
6.086956521739131,Non core
1.5902712815715625,Core
1.9644527595884005,Non core
1.0861132660977502,Core
2.482544608223429,Non core
1.3358778625954195,Core
2.862595419847328,Non core
2.857142857142857,Core
2.2857142857142856,Non core
1.5810276679841897,Core
3.4255599472990776,Non core
3.3653846153846154,Core
4.807692307692308,Non core
1.8796992481203008,Core
4.511278195488721,Non core
0.6756756756756757,Core
2.027027027027027,Non core
1.50093808630394,Core
1.9699812382739208,Non core
8.974358974358974,Core
5.128205128205128,Non core
1.4272121788772598,Core
2.664129400570885,Non core
1.2743628185907043,Core
1.8740629685157424,Non core
1.1090573012939002,Core
1.2939001848428835,Non core
2.169197396963124,Core
1.5184381778741864,Non core
1.3417521704814523,Core
1.1049723756906076,Non core
1.7641597028783658,Core
1.392757660167131,Non core
2.788844621513944,Core
4.183266932270916,Non core
4.761904761904762,Core
2.380952380952381,Non core
5.633802816901409,Core
9.15492957746479,Non core
5.376344086021505,Core
11.981566820276496,Non core
2.2222222222222223,Core
3.950617283950617,Non core
6.193969030154849,Core
8.638956805215974,Non core
5.244996549344375,Core
7.729468599033816,Non core
2.8205128205128207,Core
5.897435897435897,Non core
3.4934497816593884,Core
2.6200873362445414,Non core
5.128205128205128,Core
7.58974358974359,Non core
1.8329938900203664,Core
5.4989816700611,Non core
3.3271719038817005,Core
4.805914972273567,Non core
1.366742596810934,Core
2.050113895216401,Non core
4.876099120703437,Core
7.434052757793765,Non core
1.5873015873015872,Core
1.851851851851852,Non core
5.742411812961444,Core
8.777686628383922,Non core
4.6,Core
7.2666666666666675,Non core
5.45144804088586,Core
6.076093128904032,Non core
8.723599632690542,Core
6.795224977043159,Non core
6.766381766381767,Core
7.193732193732194,Non core
7.3836276083467105,Core
6.019261637239166,Non core
5.518169582772544,Core
7.402422611036339,Non core
1.0443864229765014,Core
1.3054830287206265,Non core
3.597122302158273,Core
7.913669064748201,Non core
1.8561484918793505,Core
4.408352668213457,Non core
4.399057344854674,Core
8.483896307934014,Non core
3.420523138832998,Core
8.249496981891348,Non core
1.71990171990172,Core
5.896805896805897,Non core
1.6194331983805668,Core
2.42914979757085,Non core
3.939393939393939,Core
9.8989898989899,Non core
1.5533980582524272,Core
6.213592233009709,Non core
2.097902097902098,Core
5.06993006993007,Non core
0.6423982869379015,Core
2.569593147751606,Non core
3.491078355314197,Core
7.6803723816912335,Non core
1.98019801980198,Core
1.7326732673267329,Non core
4.462151394422311,Core
9.00398406374502,Non core
3.7760416666666665,Core
7.291666666666667,Non core
3.9226519337016574,Core
6.132596685082873,Non core
6.514084507042253,Core
6.690140845070422,Non core
5.06155950752394,Core
6.292749658002736,Non core
5.611847233047545,Core
6.703039750584567,Non core
4.842931937172775,Core
8.638743455497382,Non core
1.2195121951219512,Core
1.2195121951219512,Non core
3.3936651583710407,Core
8.144796380090497,Non core
1.8921475875118257,Core
2.459791863765374,Non core
1.1609907120743037,Core
1.8575851393188851,Non core
1.5267175572519085,Core
1.9083969465648856,Non core
4.819277108433735,Core
3.614457831325301,Non core
2.2339027595269383,Core
1.971090670170828,Non core
1.4423076923076923,Core
4.807692307692308,Non core
4.8582995951417,Core
8.097165991902834,Non core
1.3986013986013983,Core
2.097902097902098,Non core
1.4097744360902256,Core
1.8796992481203008,Non core
6.578947368421052,Core
5.263157894736842,Non core
1.229895931882687,Core
1.8921475875118257,Non core
1.5813253012048192,Core
1.7319277108433735,Non core
1.30272952853598,Core
1.5508684863523574,Non core
2.5330396475770924,Core
2.312775330396476,Non core
1.596169193934557,Core
1.675977653631285,Non core
2.2535211267605635,Core
1.6901408450704225,Non core
2.788844621513944,Core
3.386454183266932,Non core
2.409638554216868,Core
1.2048192771084338,Non core
3.5211267605633805,Core
8.450704225352112,Non core
10.372340425531917,Core
12.5,Non core
3.7642045454545454,Core
4.261363636363636,Non core
4.220183486238533,Core
2.1100917431192663,Non core
8.232118758434549,Core
11.336032388663968,Non core
1.3111888111888113,Core
3.583916083916084,Non core
2.533783783783784,Core
3.716216216216216,Non core
1.6483516483516485,Core
1.5567765567765568,Non core
9.95899238429994,Core
11.775043936731109,Non core
1.1483253588516746,Core
0.6698564593301436,Non core
8.906882591093117,Core
10.757663389242335,Non core
12.663755458515285,Core
15.66593886462882,Non core
11.965401249399326,Core
14.752522825564633,Non core
16.889185580774367,Core
12.016021361815756,Non core
14.012380416432189,Core
13.89983117613956,Non core
15.393939393939393,Core
11.030303030303031,Non core
7.941403238242096,Core
8.635312259059367,Non core
0.7619047619047619,Core
0.6666666666666667,Non core
1.9462465245597775,Core
3.5217794253938832,Non core
3.2736256948733784,Core
4.756022235948116,Non core
3.751914241960184,Core
2.4502297090352223,Non core
6.591448931116389,Core
12.173396674584325,Non core
0.7994186046511629,Core
2.979651162790698,Non core
2.1291696238467,Core
3.33569907735983,Non core
1.283987915407855,Core
1.0574018126888218,Non core
11.104651162790695,Core
22.96511627906977,Non core
0.9441384736428008,Core
0.7081038552321007,Non core
8.275120902740463,Core
15.153143471252015,Non core
9.732824427480915,Core
13.311068702290076,Non core
10.332749562171628,Core
15.105078809106832,Non core
12.854661262304573,Core
12.159814707585408,Non core
11.45,Core
13.6,Non core
12.140575079872203,Core
11.075612353567625,Non core
6.072607260726072,Core
8.778877887788779,Non core
0.6264682850430697,Core
0.6264682850430697,Non core
1.2232415902140672,Core
3.211009174311927,Non core
2.4390243902439024,Core
1.7421602787456445,Non core
3.4358047016274864,Core
6.057866184448463,Non core
1.65016501650165,Core
3.7953795379537953,Non core
2.5835866261398177,Core
3.343465045592705,Non core
5.753968253968254,Core
6.547619047619048,Non core
2.9661016949152543,Core
4.166666666666666,Non core
1.639344262295082,Core
1.4344262295081966,Non core
2.658045977011494,Core
5.675287356321839,Non core
3.5628019323671496,Core
4.528985507246377,Non core
3.423236514522822,Core
4.253112033195021,Non core
5.007949125596185,Core
3.8950715421303657,Non core
3.7735849056603774,Core
3.89937106918239,Non core
4.461756373937677,Core
3.5410764872521248,Non core
3.3821871476888385,Core
3.8331454340473514,Non core
1.4227642276422765,Core
1.016260162601626,Non core
1.4492753623188406,Core
3.0797101449275366,Non core
6.127770534550195,Core
4.563233376792699,Non core
1.9230769230769231,Core
4.615384615384616,Non core
3.481012658227848,Core
2.5316455696202533,Non core
3.6458333333333335,Core
2.604166666666667,Non core
3.751143641354071,Core
1.9213174748398905,Non core
3.731343283582089,Core
1.4925373134328357,Non core
3.885291396854764,Core
2.127659574468085,Non core
3.6002939015429827,Core
1.322556943423953,Non core
2.4788391777509067,Core
1.1487303506650544,Non core
6.142241379310344,Core
2.478448275862069,Non core
3.98749022673964,Core
1.5637216575449568,Non core
4.367606915377617,Core
1.4558689717925388,Non core
3.237410071942446,Core
2.697841726618705,Non core
2.2058823529411766,Core
2.2058823529411766,Non core
1.96078431372549,Core
3.431372549019608,Non core
1.78359096313912,Core
4.04280618311534,Non core
3.0474040632054176,Core
3.950338600451468,Non core
1.9011406844106464,Core
1.6476552598225602,Non core
6.6006600660066,Core
10.0990099009901,Non core
1.0825439783491204,Core
0.9472259810554804,Non core
6.9058903182125935,Core
12.186865267433989,Non core
7.142857142857142,Core
10.426267281105993,Non core
6.126482213438735,Core
8.843873517786562,Non core
10.316875460574796,Core
9.137803979366248,Non core
7.968843618933493,Core
9.646494907130018,Non core
9.435215946843854,Core
8.571428571428571,Non core
6.321839080459771,Core
8.812260536398467,Non core
0.9433962264150944,Core
0.8086253369272237,Non core
2.187902187902188,Core
4.375804375804376,Non core
1.4084507042253522,Core
4.507042253521127,Non core
0.0,Core
3.375527426160337,Non core
1.1353711790393013,Core
3.318777292576419,Non core
1.7142857142857144,Core
2.2857142857142856,Non core
0.8795074758135445,Core
3.518029903254178,Non core
1.1396011396011396,Core
3.49002849002849,Non core
0.7660577489687684,Core
2.651738361814968,Non core
1.2935323383084576,Core
3.084577114427861,Non core
0.8190618019359642,Core
2.7550260610573343,Non core
1.2184508268059182,Core
3.5683202785030463,Non core
1.6835016835016834,Core
4.377104377104377,Non core
2.857142857142857,Core
1.7142857142857144,Non core
3.4482758620689653,Core
6.896551724137931,Non core
2.0689655172413794,Core
2.413793103448276,Non core
2.023608768971332,Core
3.709949409780776,Non core
1.293103448275862,Core
2.155172413793104,Non core
2.201524132091448,Core
3.2176121930567314,Non core
2.294853963838665,Core
3.894297635605007,Non core
2.1114369501466275,Core
4.222873900293255,Non core
2.8846153846153846,Core
3.5576923076923075,Non core
2.363367799113737,Core
4.65288035450517,Non core
3.043110735418428,Core
3.634826711749789,Non core
3.4865293185419968,Core
5.54675118858954,Non core
1.2658227848101269,Core
0.4219409282700421,Non core
2.413793103448276,Core
5.862068965517241,Non core
1.374885426214482,Core
1.5582034830430798,Non core
0.9345794392523364,Core
0.9345794392523364,Non core
1.4842300556586272,Core
1.855287569573284,Non core
1.6272189349112427,Core
1.6272189349112427,Non core
1.466992665036675,Core
1.3447432762836184,Non core
2.454642475987193,Core
1.7075773745997866,Non core
1.805337519623234,Core
1.6483516483516485,Non core
2.203856749311295,Core
1.6528925619834711,Non core
1.858736059479554,Core
1.6728624535315983,Non core
0.9259259259259258,Core
0.9259259259259258,Non core
0.0,Core
3.389830508474576,Non core
1.0546500479386385,Core
0.5752636625119847,Non core
8.180201541197391,Core
14.226437462951983,Non core
9.138110072689512,Core
12.72066458982347,Non core
9.548447789275636,Core
14.299153339604892,Non core
12.782440284054228,Core
11.620400258231117,Non core
11.007667031763416,Core
13.253012048192772,Non core
12.462552426602755,Core
12.282804074295989,Non core
6.529992406985572,Core
7.972665148063782,Non core
0.5719733079122974,Core
0.5719733079122974,Non core
1.855287569573284,Core
3.339517625231911,Non core
1.0638297872340423,Core
0.5802707930367506,Non core
1.068702290076336,Core
0.6870229007633588,Non core
0.6870705808869456,Core
0.4372267332916926,Non core
1.5712682379349048,Core
0.8978675645342313,Non core
0.9700889248181084,Core
0.4850444624090542,Non core
1.334604385128694,Core
0.4766444232602478,Non core
1.875,Core
1.0416666666666663,Non core
2.272727272727273,Core
4.545454545454546,Non core
4.545454545454546,Core
4.545454545454546,Non core
8.666666666666668,Core
11.23076923076923,Non core
7.747424988804299,Core
9.762651141961488,Non core
12.128869235628551,Core
9.033480732785849,Non core
10.363247863247864,Core
10.363247863247864,Non core
11.486880466472304,Core
9.387755102040815,Non core
6.150341685649203,Core
7.668944570994684,Non core
0.7714561234329798,Core
0.6750241080038573,Non core
1.585820895522388,Core
3.3582089552238807,Non core
12.306289881494989,Core
20.14585232452142,Non core
16.09467455621302,Core
14.082840236686389,Non core
15.56379036527263,Core
19.00476442562202,Non core
15.630159603742433,Core
13.979086406164006,Non core
7.133421400264201,Core
10.501981505944515,Non core
0.683371298405467,Core
0.6074411541381929,Non core
1.7937219730941705,Core
3.363228699551569,Non core
14.841351074718526,Core
12.384851586489251,Non core
15.689149560117302,Core
