id,age,changes
20727,0,1
15259,184,12
20848,0,1
12321,594,48
20306,0,1
10827,135,31
17503,0,1
8576,913,87
7653,911,14
8804,419,8
12383,0,1
19133,96,61
16426,82,3
16953,4,2
10896,351,3
18729,48,2
12442,564,18
2481,1328,59
20808,0,1
17705,195,5
19491,0,1
11208,659,25
18399,139,29
7874,633,12
15510,0,1
16991,84,2
20444,19,4
14923,391,16
10917,669,4
20747,0,1
9740,496,62
20193,0,1
11482,78,3
6713,0,1
8001,961,58
10281,737,52
17017,0,1
9066,542,13
19419,43,10
14689,295,13
19936,0,1
14103,136,5
19675,0,1
16775,0,1
12403,492,25
20187,37,2
11373,69,2
19807,7,2
19361,44,4
6917,1052,23
14445,377,9
16049,308,2
8907,870,271
20684,0,1
19981,0,1
395,1227,233
11697,0,1
18187,0,1
19414,63,6
11387,588,9
10271,616,9
19676,29,2
16629,0,1
15106,375,3
17480,1,3
8627,906,9
15734,0,1
18342,0,1
20539,8,6
20409,0,1
20260,18,3
18258,126,8
10442,651,82
20495,0,1
7203,1010,36
8357,0,1
15342,182,9
15644,336,5
12400,521,19
19677,28,2
15643,0,1
1970,1281,38
20138,0,1
19678,0,1
18333,0,1
20636,0,1
15881,315,19
8935,862,52
20597,0,1
16920,0,1
19333,33,6
10345,217,7
6877,1076,2
8968,823,22
18364,42,2
14355,427,3
3108,1384,33
14543,397,74
20582,0,1
20488,0,2
20576,0,1
20394,0,1
20575,0,1
10848,14,5
18668,47,5
20497,5,2
14078,382,4
16170,250,6
12541,0,1
7052,974,27
17588,184,10
12028,596,2
16490,263,4
17281,213,2
7133,997,14
9662,568,2
20004,36,2
11784,552,3
6223,1146,7
14099,22,8
14644,0,1
15675,302,4
13013,536,11
19196,89,34
14457,195,5
20400,3,3
739,1445,81
13390,10,3
14363,359,3
10263,614,57
14033,24,3
7221,485,4
10507,145,11
13107,525,9
2284,1484,433
14274,397,12
17360,190,10
9093,629,12
19775,0,1
12561,521,46
20005,29,2
14000,246,2
18765,10,3
14927,366,3
20431,0,1
7244,1030,23
19672,0,1
20389,0,1
14176,376,2
5174,1261,118
20216,1,5
14891,369,5
19583,0,1
19670,0,1
19268,0,1
20385,0,1
18895,42,2
15311,199,21
19653,19,3
16553,228,4
14688,0,1
19813,0,1
13908,155,2
5484,1113,2
13305,29,2
20335,0,1
20334,0,1
14966,350,2
20275,0,1
6631,849,9
20324,0,1
1269,1514,11
17869,16,5
1407,0,2
16714,235,3
9253,755,30
14810,365,19
7005,0,1
161,1281,23
14157,0,1
13560,430,63
2404,1397,10
10577,0,1
18811,58,8
19683,0,1
16910,137,15
20127,0,1
13086,401,6
10669,157,2
18743,17,4
16356,255,3
10786,536,4
16788,212,12
5538,1171,39
17293,161,4
14824,255,2
11752,399,3
11241,0,1
15739,233,15
20102,9,5
12208,366,4
7409,994,6
19483,0,1
7479,902,88
16183,125,2
8016,936,8
18796,0,1
9327,72,4
8143,235,21
12920,194,4
12214,323,6
19050,64,3
11428,593,17
97,1541,46
15867,251,3
17485,0,1
20201,0,1
19077,5,2
10796,648,30
13720,449,19
9068,775,12
14976,68,2
9032,53,5
17200,184,10
18540,22,4
2448,1448,677
5055,1116,13
11941,580,22
3114,1361,22
17456,178,2
17013,196,67
10140,337,3
19308,0,1
16646,210,2
14030,269,11
14010,135,5
15880,0,1
10984,601,40
11622,587,4
19546,29,2
18641,0,1
12351,484,3
11098,630,31
7433,803,10
20059,0,1
11593,0,1
12285,0,2
19722,6,3
19851,22,3
19226,49,15
19535,15,3
20108,0,2
18818,0,1
13771,419,74
18901,0,1
16964,60,3
19383,49,6
16132,243,7
19754,0,1
17457,153,4
19786,9,2
20028,3,2
20074,0,1
20071,0,5
17317,67,8
7600,963,142
14358,370,48
18087,132,4
16100,52,5
12060,0,1
19673,1,2
19271,0,1
20027,0,1
9168,0,1
19776,21,3
7387,967,5
19446,0,1
20018,0,2
19998,0,1
7773,0,1
15125,92,3
15932,201,13
19984,0,1
19460,41,3
19733,0,1
19937,7,9
19994,0,1
19971,0,1
19499,0,6
17872,0,4
19533,0,1
14444,0,1
19667,8,3
19278,4,2
12337,2,2
11110,625,10
19688,21,27
19761,2,2
17753,132,19
18788,78,2
17063,182,3
15346,294,18
10513,672,10
19334,4,2
19416,23,2
17547,0,1
15280,140,3
19171,0,1
18508,8,3
8202,202,7
10151,14,4
19883,0,1
17521,151,2
14955,321,31
12833,0,2
8335,0,1
13790,376,50
19859,0,1
19819,0,1
19857,0,1
17425,132,5
4992,1187,11
10731,43,6
17134,0,1
15904,253,16
11189,365,30
10596,0,1
18520,82,20
19788,0,1
1795,1461,31
17332,141,3
1925,1134,59
216,1061,112
7262,879,87
17976,55,5
11577,439,61
16872,0,1
8247,633,68
8112,741,72
12974,179,3
19085,30,14
15832,30,5
19752,0,1
12980,0,1
19540,0,1
11997,440,11
17639,1,2
4894,604,21
215,751,45
9546,721,9
19195,30,3
8542,814,13
4569,0,1
19704,0,1
8464,70,15
19702,0,1
6160,1114,10
19682,0,1
18599,0,1
14536,260,3
19325,0,1
13546,417,6
10464,0,1
17104,150,30
1976,504,18
1387,1383,3
18108,99,2
14594,304,11
15882,70,2
19151,0,3
9498,689,68
8302,835,24
14578,323,12
16631,184,15
19144,0,1
13618,0,1
11680,0,1
1706,1512,25
19559,0,2
10424,646,2
13278,356,3
6807,1032,13
19551,0,1
16435,0,1
8305,831,4
17950,46,3
14186,5,2
18832,0,1
19192,0,1
7485,644,20
18820,0,1
19148,20,3
13587,200,2
14670,0,1
16246,38,7
6542,392,4
16813,0,1
19504,0,1
18125,0,1
17770,0,1
12953,186,17
18930,24,2
7774,892,93
18029,0,1
18749,0,1
19467,0,1
6434,186,3
13785,375,35
1882,1215,16
14724,0,1
8645,629,14
9315,744,122
19092,24,2
13801,375,5
13777,370,10
12150,3,2
19400,0,1
16982,148,4
14649,299,5
18626,2,2
17628,0,2
19355,0,1
13805,357,74
13297,70,2
19269,4,3
17399,90,4
17995,56,45
7860,346,8
12114,504,9
3189,1027,24
19129,0,3
19321,0,1
19296,0,1
19320,0,1
9189,747,96
10574,521,18
16945,5,2
19112,10,4
13869,190,3
13845,176,9
9878,143,10
14908,79,2
19236,0,2
15865,0,1
13291,422,11
17214,28,3
11768,118,4
13664,333,45
14700,187,2
15482,3,2
1991,1357,23
19208,0,1
9601,505,34
12749,454,20
16828,146,2
15642,124,9
16754,67,3
17327,120,3
19217,0,1
7155,778,314
14980,0,1
19211,0,1
15701,133,10
18465,31,3
18460,28,5
18064,17,3
16706,0,1
9034,0,1
17600,0,1
17156,108,7
7431,919,13
19060,0,1
16901,102,9
5293,1086,158
13660,114,5
7806,794,153
19106,0,1
18001,43,8
15086,0,1
8690,117,2
18978,0,1
18685,0,1
9854,82,4
19094,0,1
18467,22,2
13176,195,4
7427,917,2
18096,67,4
13420,229,16
10370,489,24
10795,485,44
19097,0,1
19082,0,1
18980,8,2
18622,0,1
12994,371,4
18859,0,1
12182,486,4
14428,296,30
8515,491,3
18461,0,1
17484,0,2
842,396,4
18466,15,10
13833,105,8
9623,562,8
17667,81,2
17322,94,18
18835,0,1
18989,0,1
9217,0,1
17531,0,1
18995,0,1
18986,0,1
18992,0,2
9750,591,23
14575,286,2
12866,430,27
18469,0,1
18757,0,2
16433,147,18
17098,87,3
17866,36,4
7591,886,8
14822,0,1
17248,36,3
9410,698,237
17881,28,6
18220,42,2
17002,105,4
17108,54,2
14036,333,7
18459,0,1
8600,0,1
18647,7,4
16473,2,2
18470,0,1
18844,3,3
12875,431,70
8824,644,90
18050,52,2
18105,48,2
18853,0,2
18854,0,2
217,907,2
15158,0,1
12200,465,175
17778,69,2
14413,57,3
13662,346,56
12606,425,84
16994,96,2
18815,0,3
8092,811,9
8074,303,6
16781,112,6
12814,426,9
18609,17,3
17939,0,1
18463,3,2
17040,0,1
17990,52,32
17707,10,2
18731,0,1
15313,2,2
18526,9,3
5390,1056,90
17276,84,4
31,397,5
12809,0,1
18680,0,2
17350,0,1
6829,0,1
16550,69,2
18432,0,1
13530,118,2
18691,0,1
12100,468,8
18122,29,15
16973,88,4
18565,0,1
13609,356,47
11884,63,3
18630,0,1
18612,0,1
18678,0,1
5387,1130,61
11931,0,1
11759,460,6
11084,34,4
1849,1433,1088
12693,414,67
16173,65,3
10348,572,5
10676,557,26
15521,0,1
17988,39,14
8603,0,1
18561,0,1
12366,0,1
10333,0,1
18518,0,1
8748,745,6
7938,0,1
14152,0,1
14888,220,3
14059,73,2
18570,0,1
17789,48,40
18276,15,6
17987,33,5
18359,0,1
6714,617,50
15858,0,1
14345,279,4
18457,4,9
15903,126,8
11954,0,1
18350,7,2
7703,841,15
8348,0,1
17836,28,13
17942,0,1
11714,223,3
11701,466,8
5828,1039,8
16044,0,1
11825,421,6
18411,0,1
17967,26,3
6802,837,28
14202,222,6
17328,0,1
17897,32,9
17106,0,1
11500,264,2
8714,0,1
10383,405,20
17113,0,1
17659,43,12
13923,80,4
18139,0,1
16054,142,3
14829,223,4
13104,141,6
14520,0,1
18328,0,3
18325,0,2
17787,32,2
17680,0,1
10380,572,65
16939,32,2
9212,671,5
18028,15,2
17545,21,2
16172,69,3
17982,6,3
16053,35,9
13608,0,2
7148,718,38
12223,317,2
8617,528,23
6124,1008,65
18237,0,1
13476,0,1
11460,0,1
2515,1290,6
12074,0,1
9741,0,1
15299,103,12
12721,371,4
13461,335,5
10999,20,2
17798,0,1
8940,558,6
16415,82,5
17101,60,3
10300,560,44
15463,0,1
18111,0,2
17319,38,2
13089,282,2
14753,199,6
15760,103,4
17041,43,5
13623,63,19
18107,0,1
10858,0,1
18081,0,1
17771,8,7
16673,0,1
17004,44,5
13868,283,15
17096,0,1
17818,2,5
11059,413,25
14542,0,1
16121,122,8
18072,2,2
18008,2,4
17203,34,5
16839,8,2
7491,834,167
15705,0,1
18083,0,1
7187,691,29
17984,5,4
17773,0,1
18080,0,1
7515,301,16
8544,689,3
9548,580,119
12545,53,2
13445,324,107
18022,0,1
17703,0,1
13355,315,7
10511,126,2
18007,0,1
7918,0,1
9188,34,2
14815,0,2
10760,140,2
17629,0,1
8103,743,54
17932,0,1
17915,0,1
8098,298,3
17481,20,3
17923,5,2
14102,1,2
7987,757,18
9596,550,7
17828,5,2
14508,29,3
15149,179,6
17302,26,3
9335,542,14
2101,1318,6
9100,630,6
8889,543,5
17883,1,2
720,0,1
10375,522,14
13925,276,16
10388,427,2
15497,98,6
16116,108,2
8188,714,28
16801,48,3
13227,268,11
10797,385,10
13548,0,1
9380,427,9
17660,13,3
17090,27,2
16129,27,3
6550,898,38
12621,215,2
12454,248,16
16561,60,9
14265,236,22
16750,0,1
17240,0,1
13665,283,10
9480,348,2
16249,76,3
17796,0,2
1812,1354,134
9096,647,29
1687,1107,46
17768,0,2
16341,1,2
10428,535,25
11798,282,5
9946,523,4
10579,154,5
17779,0,1
9142,646,48
6466,164,2
17766,0,1
12711,196,7
6601,657,52
17750,0,1
11674,60,15
16017,0,1
14646,0,1
15823,125,6
13376,0,2
17201,0,1
17726,0,1
12929,334,9
12355,385,25
15240,0,1
8376,16,7
17679,0,1
15830,22,6
17344,0,1
1192,1289,155
14551,203,4
15645,0,1
17576,0,1
17512,0,1
10591,0,1
17482,0,1
17439,0,1
17578,0,1
17672,0,1
17574,0,1
11924,0,1
14211,162,2
12307,2,3
17596,0,1
7788,483,2
11617,0,1
9492,417,10
15501,47,3
12035,18,3
15005,137,13
17237,0,1
11856,0,1
16921,0,1
10662,235,8
17296,0,1
12215,368,10
14862,54,3
17575,0,1
17196,0,1
12149,356,21
16115,90,6
17294,0,1
17198,0,1
17339,0,1
17524,0,1
16674,0,1
15373,28,5
17301,0,1
14237,232,5
17145,0,1
17307,0,1
17299,0,1
17326,0,1
6785,713,6
12930,253,5
17320,0,1
17306,0,1
17336,0,1
17364,0,1
17309,0,1
17325,0,1
17426,0,1
17205,0,1
9297,300,4
17048,0,1
17343,0,1
16268,58,3
17204,0,1
17290,0,1
9760,0,2
17185,0,1
15465,27,5
17471,0,1
17468,0,1
6890,776,15
15822,5,3
17199,2,2
13830,5,2
14496,143,6
1375,957,143
17348,0,1
17452,0,1
15970,0,1
8411,690,300
17441,0,1
13540,0,1
10677,222,11
17382,0,1
16751,0,1
16165,46,5
10486,215,7
17300,0,1
16148,0,1
17411,0,1
17208,7,2
9940,533,20
53,1240,3
10014,523,195
11881,343,27
13744,48,14
16959,0,1
6670,910,7
17347,2,2
17278,0,1
17379,0,1
14721,0,1
17231,0,1
17191,0,1
16647,0,1
16557,48,6
16540,27,3
17265,0,1
17092,0,1
5313,874,22
7151,0,1
17202,4,2
16516,0,1
15968,0,1
124,1300,12
17197,0,1
16428,43,2
17213,0,1
5149,910,14
17141,0,1
17062,0,1
14230,6,3
10105,531,5
15966,1,3
13525,155,8
17193,0,1
14116,0,2
16808,0,1
14375,203,15
16797,15,2
17242,0,1
10732,139,3
16999,1,4
16965,14,2
13663,241,26
16361,0,1
17025,0,1
17003,0,1
17000,0,1
17087,5,3
9383,492,3
11555,39,12
17152,0,1
16041,0,1
15385,0,1
17073,2,2
2036,1192,11
13161,294,40
10657,386,7
8434,638,3
16202,0,1
16208,57,5
17080,1,2
16374,27,4
11042,140,3
13409,262,13
9420,516,39
10978,0,1
10870,349,3
6983,769,19
11079,374,14
15397,0,1
8582,527,5
14802,82,4
16830,0,1
10868,0,1
6498,844,16
11312,192,10
11970,365,35
17015,0,1
14743,28,2
8857,255,2
6494,821,12
9204,465,11
13846,0,1
10359,125,4
16537,0,1
16644,0,1
8989,0,2
16927,6,2
17012,0,1
8574,610,40
7976,656,35
16270,21,2
9488,565,65
15653,59,3
16970,0,1
14720,88,3
14221,0,1
12599,0,1
9186,556,36
12332,0,1
14916,0,1
12302,0,1
16782,0,1
11661,385,13
16932,0,1
13909,209,3
16894,0,1
11673,328,2
8710,646,30
14920,51,9
13589,0,1
12607,0,1
16807,0,1
9292,0,1
15930,0,1
16873,0,3
5650,0,3
14347,27,2
12548,318,6
9349,565,6
8450,0,3
16681,0,1
15893,0,1
15697,63,15
16850,0,1
15820,8,2
16536,0,1
16586,14,4
15263,9,2
321,1337,360
7181,608,13
10765,448,4
16238,29,3
7677,747,43
16575,0,2
13795,139,5
15985,0,1
15142,25,3
16514,0,1
15550,84,2
12160,341,4
11328,34,2
16388,0,1
10021,0,1
7827,469,3
12315,131,2
16680,0,1
1107,1345,29
10071,495,2
16562,0,1
14269,98,8
7661,741,6
16648,0,1
16427,0,1
16024,42,2
16626,0,1
15254,4,2
16195,9,2
8503,0,3
15696,0,1
15987,0,1
1057,925,3
16395,0,1
16412,10,2
15068,92,3
9051,589,15
16578,0,1
16521,0,1
15914,48,5
11753,209,3
7193,708,43
15514,33,2
8172,285,9
11895,146,2
16398,0,1
16517,0,1
16343,0,1
11635,0,1
14965,99,3
16498,0,1
15729,0,2
9454,534,19
9174,391,4
9209,16,2
9924,346,20
16483,0,1
15804,51,6
16458,0,1
11193,397,3
9041,565,5
16459,0,1
16447,0,1
10020,420,4
14991,95,5
14953,0,1
11530,320,21
16420,0,1
16110,19,5
14863,3,2
16397,0,1
16372,0,3
16368,0,2
16370,0,1
8984,553,24
15899,0,1
8507,630,115
16332,0,1
14248,42,3
16287,0,1
14081,0,1
14298,0,1
16304,0,1
8467,21,3
16331,0,1
1689,1190,49
8094,658,54
16284,0,2
14702,78,7
5892,325,16
16266,0,1
12412,203,3
11602,344,5
10962,2,2
10818,340,9
12064,62,3
9444,0,1
7624,26,27
16217,0,1
14795,97,10
10779,0,1
14648,100,2
10851,146,2
12936,254,5
9479,0,2
10856,299,8
7878,680,9
8053,563,95
16133,0,1
11681,17,2
13555,27,8
16107,0,2
12022,297,19
15113,66,2
12058,174,2
14188,0,1
13809,6,2
904,1241,15
9978,429,20
13644,76,6
16048,0,1
14652,7,2
15173,62,8
15852,0,2
14777,81,3
10681,0,1
8412,496,48
6687,783,5
7899,0,1
14474,105,13
14917,66,7
15438,0,1
15000,1,2
11647,244,11
10555,168,3
1678,1010,37
2556,1154,4
7134,328,11
10070,34,6
14272,124,3
14786,75,9
15980,0,1
11361,272,4
13873,159,7
4703,1005,2
14900,32,3
114,907,14
14138,116,7
12103,287,5
12524,77,8
8997,546,2
12256,183,22
10785,0,1
9215,11,2
11739,134,2
10382,0,1
12560,0,1
9179,0,1
15866,0,1
15767,0,1
7652,0,1
9432,427,29
15304,31,8
14540,8,2
9180,519,32
15398,0,1
2230,1195,34
13067,0,1
15380,0,1
15770,0,1
9067,458,12
14655,5,4
2667,760,11
14438,0,1
9550,463,32
15777,0,1
14132,113,2
9101,457,91
14572,0,1
7202,57,2
7930,545,32
5189,885,28
8949,492,2
15765,0,1
11711,287,4
12108,250,44
12699,198,3
11355,273,6
11599,279,31
5292,941,362
12255,101,2
12196,177,8
12116,0,1
15356,6,3
8512,350,9
15672,0,14
9778,114,14
15665,0,1
14071,118,3
3208,878,4
6672,474,4
14793,0,1
15657,0,1
14475,78,9
11143,0,1
12707,3,5
15666,0,1
15272,19,3
13924,92,35
12219,0,1
11813,223,7
14015,118,6
14653,9,2
11133,47,2
13386,25,4
6549,812,134
11783,274,5
8004,583,33
11623,0,1
7257,701,2
13819,116,4
8876,528,11
6230,561,98
13357,0,1
15493,0,1
1935,1143,21
14847,0,1
475,1315,301
11024,298,10
10483,382,2
15387,0,1
14714,0,1
11822,48,6
14271,28,5
14294,0,1
14195,61,5
9077,323,15
7183,693,35
13273,168,21
15372,0,2
13411,83,2
4573,959,66
11006,336,20
11793,5,2
10559,363,38
15246,0,1
10335,93,7
15335,1,2
14252,54,4
26,846,99
14198,0,1
5215,910,5
11902,214,18
11057,135,2
14009,0,1
14692,45,7
14147,0,1
7512,0,1
13634,69,8
14745,0,1
6838,622,10
1980,0,1
15262,0,1
9293,374,2
9352,470,2
12669,146,8
14645,0,1
8577,485,21
12951,192,2
7962,405,20
10344,0,1
12954,82,6
12508,0,1
14095,12,2
14850,0,1
15250,0,1
11533,0,2
15129,8,2
8296,567,9
11224,272,8
10971,308,13
15110,0,1
15164,0,1
2807,617,40
10770,0,2
12211,234,4
14589,34,2
14522,44,3
15183,0,1
13780,0,1
15052,0,1
8792,322,10
4220,252,13
6139,822,5
1872,797,21
1816,1207,350
12847,185,5
13470,139,9
14874,0,1
1803,763,33
1332,0,1
12030,62,3
10065,0,1
9040,341,6
9121,480,7
12861,103,5
10631,0,1
7008,696,7
11864,240,4
8584,349,2
14890,10,2
12487,190,4
13791,0,1
7687,408,17
8996,489,30
9657,0,2
1870,817,21
13880,0,1
6094,764,56
15080,0,1
9634,238,2
14915,0,1
14049,0,1
100,1280,310
12889,0,1
14814,0,1
14989,0,1
15066,0,1
6896,713,12
6463,790,7
1839,790,5
12784,183,2
13762,101,12
12467,0,1
14778,0,1
12869,128,2
14485,6,2
14971,1,2
9856,222,5
14909,0,1
8915,0,1
7555,630,256
14024,48,8
10165,350,15
8646,355,19
14133,0,1
13437,0,1
14662,0,1
6781,552,3
1298,1083,24
10750,271,5
10373,300,40
12849,157,5
8587,389,11
8888,342,2
14935,0,1
13817,91,3
6969,681,56
12761,0,1
14737,0,1
13518,110,8
8415,518,56
7487,0,1
144,1137,33
12293,133,11
10395,348,2
9684,403,51
8460,0,1
11298,0,1
6153,705,22
14835,0,1
14832,0,1
6769,726,8
10290,349,19
8153,310,7
2067,1036,10
14796,0,1
4961,0,1
7366,519,135
11349,206,5
13484,103,2
11420,7,2
13249,0,1
14266,35,2
14021,63,2
14756,0,1
9605,412,26
2031,908,86
14729,0,1
9461,185,3
688,1239,40
8155,418,24
14118,53,2
8130,528,28
5127,887,12
11045,209,7
9563,0,3
14678,0,1
14072,0,1
14690,0,1
13423,0,1
12608,0,1
6648,730,16
12588,68,9
10745,0,1
7590,62,3
14502,0,1
11153,270,4
866,1205,252
10586,13,2
12119,143,4
1633,1180,51
12836,0,1
14577,1,2
12118,0,1
8441,328,2
14223,0,1
13419,0,1
14564,0,1
13219,0,1
2208,841,5
14531,0,1
13215,53,2
8414,421,24
47,0,1
11833,0,1
12213,0,1
2760,301,2
13319,0,1
14484,0,2
11660,0,2
13566,0,1
10922,0,1
11080,0,1
11126,0,1
67,1239,645
14282,0,1
10791,274,15
13527,41,5
14314,8,2
14404,0,1
1501,891,89
5115,0,1
1037,1024,15
11517,9,2
581,30,2
14219,0,1
1994,1099,393
11892,129,2
13140,89,5
12626,141,3
10126,279,5
5619,592,10
12145,0,1
12084,146,3
8537,459,3
11096,240,14
13384,37,2
7743,16,3
13467,1,2
7746,491,9
1253,252,11
1845,0,1
13367,38,2
9853,117,3
12714,0,1
12177,157,12
13313,0,1
7823,526,21
11849,0,1
8922,224,2
1005,1004,18
7579,521,20
12716,47,8
10570,0,2
10168,0,1
694,1034,57
11603,193,7
7848,340,2
13593,0,1
12631,129,6
6268,740,45
11386,0,1
13506,0,1
7536,430,50
7472,568,15
13606,44,5
14098,0,1
7796,536,13
14093,0,1
14092,0,1
8759,430,63
13538,0,1
12117,0,1
7585,541,64
12036,103,3
13887,9,3
10683,257,9
6703,669,3
12410,119,2
9018,0,1
12742,0,2
5347,802,15
13639,0,1
13999,0,1
9952,6,2
7680,539,153
13990,0,1
9729,0,1
13755,16,3
12605,87,3
13520,3,3
12949,0,1
10161,34,3
6529,597,12
12741,0,1
13811,0,1
11226,0,1
2340,1016,270
12805,0,1
11694,0,1
7136,392,26
1605,245,7
11737,122,3
11638,164,11
12527,0,1
11324,141,12
8430,434,23
13398,0,1
10829,232,9
13783,0,1
12271,119,2
12970,34,4
13848,0,1
13314,0,1
12948,0,1
13407,0,1
11554,0,1
13556,0,1
13813,0,1
8505,410,30
2064,661,43
13207,28,2
13333,1,2
7139,496,56
11165,0,1
13631,0,1
7170,578,12
13024,19,2
7305,0,1
9556,273,19
11207,89,2
13695,0,1
8517,389,6
12791,0,1
12566,61,3
13369,0,1
13101,0,1
9043,80,2
12536,14,2
11351,0,1
13341,27,2
8214,419,48
8435,215,8
9493,218,5
8651,406,34
13448,0,1
2763,429,15
9305,0,1
2531,801,5
13666,0,1
1030,1118,306
13122,0,1
4468,687,35
10536,197,12
13503,0,1
13647,0,1
13638,0,1
10128,0,1
8123,0,1
13620,0,1
12473,56,2
13549,0,1
13568,0,1
12864,10,2
13592,0,1
13331,0,1
8895,303,47
12728,0,1
6064,0,1
11203,169,6
7336,531,16
6427,582,156
10667,49,3
11473,111,15
13442,0,1
11194,171,2
12124,100,6
10816,196,3
13481,0,2
11118,0,1
10139,216,10
12415,69,7
12135,0,2
1105,0,1
13413,0,2
13450,0,1
159,860,94
8685,256,10
7593,475,21
4463,840,50
9533,274,22
13007,0,1
12737,50,5
13211,0,1
13300,8,15
12893,0,1
11435,0,1
8052,411,39
9552,203,7
13189,0,1
12708,0,2
9683,263,15
12460,0,1
9219,192,3
13210,5,2
13041,0,1
13339,0,1
8874,326,39
12231,70,7
7260,226,3
12905,24,2
12811,0,2
13272,0,1
11071,0,1
11425,115,3
6728,587,4
10812,129,4
11624,102,2
13126,0,1
5477,547,5
994,366,26
12190,43,3
10777,183,24
7439,364,4
10614,0,1
12962,13,4
8334,401,96
10279,215,11
8642,372,6
10146,0,1
8027,398,31
7589,379,24
12129,42,8
13117,0,1
13075,4,2
11423,0,1
13046,0,2
11163,91,3
415,0,1
10244,12,3
10634,75,12
9749,169,20
8369,365,39
13105,0,3
11008,0,1
10352,188,15
12846,0,1
12993,0,1
12857,8,5
2649,853,8
11036,1,2
7248,501,4
8831,255,7
11174,129,3
10310,104,3
12838,17,2
12530,0,1
6918,153,4
13035,0,1
6767,562,7
12871,0,1
8338,0,1
12095,6,2
6502,0,1
9062,292,35
9537,212,106
12986,0,1
1525,735,47
7498,224,22
4912,671,21
5557,57,3
12969,0,1
11531,24,2
12916,0,1
11837,0,1
6507,562,27
6526,508,61
9658,250,3
12933,0,1
12870,0,1
12840,3,5
10824,0,1
10393,117,6
12045,24,2
6661,575,19
12821,0,1
8164,0,1
8910,300,10
7763,433,65
12464,25,2
12834,3,2
12573,0,1
9932,54,3
12555,8,2
4418,732,11
356,892,6
12586,14,3
9847,125,5
12837,0,1
12835,0,1
12722,0,1
12827,0,1
10761,0,1
7641,397,58
11702,67,7
4954,363,9
6536,390,15
9516,252,2
1007,738,11
693,924,5
11923,52,3
12097,0,1
12237,0,1
12700,0,1
12788,0,1
12789,0,1
12578,3,2
11913,9,2
6530,443,34
10612,0,1
12745,0,1
10007,177,2
7405,429,4
11333,22,3
10114,5,3
10361,0,1
12428,9,2
7175,16,2
8331,7,4
11197,36,4
12513,5,5
11521,72,3
10247,141,17
11190,0,1
616,1014,131
9895,160,5
6447,572,14
9499,166,15
2455,908,61
7237,391,4
11606,47,3
12065,0,1
12246,0,2
12267,0,1
11584,0,1
11626,43,21
9450,238,28
8772,0,1
11054,0,1
12585,0,1
12520,0,1
10147,0,1
6499,0,1
12187,0,1
12602,0,1
8551,0,1
2258,687,4
7420,161,5
7073,478,15
7466,441,3
12571,0,1
12564,0,1
12565,0,1
12572,0,1
12380,0,1
11274,0,1
12326,7,2
11808,0,1
10001,0,1
12191,0,1
9722,172,5
12283,11,2
12511,0,2
8560,3,4
9190,155,3
12411,0,1
9089,170,12
12004,27,2
12470,0,1
12429,0,1
8794,284,9
9586,0,1
8085,358,13
9223,223,26
10441,0,1
9680,73,7
11196,86,2
9587,6,2
10500,0,1
7071,10,2
9954,10,4
2976,521,23
12317,0,1
9113,174,27
10304,149,7
11831,13,2
5956,214,4
12244,0,1
9735,0,1
1216,1034,154
12314,0,1
7354,0,1
9409,212,8
9536,105,38
4325,677,13
5489,542,2
6706,524,7
9094,196,7
9331,225,47
7309,438,10
9645,173,14
12209,0,1
12122,0,1
7934,339,2
11796,0,1
11370,0,1
10901,0,1
11990,0,1
12148,0,1
2559,518,9
11996,0,1
11868,0,1
11994,0,1
12143,0,1
11986,0,1
11989,0,1
8282,261,9
8844,258,15
12086,0,1
11893,8,2
8475,0,1
11962,0,1
9129,218,5
10110,150,54
9407,165,32
7317,306,16
12067,0,1
9294,226,2
11667,24,6
7718,0,2
12044,0,1
12059,0,1
7116,378,5
8967,188,10
10018,152,18
10182,0,1
1981,925,7
10880,49,8
10956,82,3
11414,0,1
7145,446,2
11982,0,2
11980,0,1
11983,0,1
11995,0,1
11958,0,1
11998,0,1
11961,0,1
11960,0,1
11981,0,1
11993,0,1
11964,0,1
11992,0,1
11959,0,1
11978,0,1
10626,95,16
11894,0,1
8019,0,1
1228,1039,12
2846,475,3
11787,0,2
10739,0,1
10185,4,2
9449,189,19
10048,0,1
6993,49,2
9411,0,1
8861,162,4
9355,145,27
9544,0,1
11399,29,5
9755,42,3
7701,377,14
11829,0,1
8499,0,1
8255,144,3
11780,0,1
8429,196,7
10966,62,9
10789,0,2
11754,0,1
10973,62,2
9832,0,1
6198,564,124
7639,47,2
10209,0,1
9214,190,16
9275,196,40
8784,95,6
11413,0,1
8622,203,14
6061,0,1
8887,31,2
10200,107,11
8237,0,1
9013,0,2
8350,96,2
9972,0,1
7916,314,5
4458,664,67
11666,0,1
11422,0,1
7434,0,1
11253,32,2
11639,0,1
11457,12,5
10663,48,2
11495,7,2
6944,321,56
11568,0,1
8930,230,41
2170,852,11
9987,107,2
11489,7,3
5639,56,8
11097,0,1
6377,0,1
7752,318,3
9958,91,4
9429,133,3
10041,0,1
9608,19,5
7689,297,27
10181,4,3
7537,367,7
9992,0,1
8107,195,4
10069,0,1
10967,28,2
10138,0,1
10277,76,11
7355,117,7
11408,0,1
9046,179,3
11396,0,1
917,810,24
11383,0,1
11381,0,1
951,635,10
11327,0,1
11345,2,4
11377,0,1
2560,799,9
11266,0,1
5300,518,21
6699,465,6
7850,325,7
11240,12,3
