is_cross,is_cross_service,Source_service,Target_service,lag,same_dev
True,True,,designate,3.68,True
True,False,tripleo,tripleo,0.05,True
True,True,neutron,,0.92,True
True,True,,mistral,649.45,False
True,False,tripleo,tripleo,46.08,False
True,True,watcher,,0.79,True
True,False,ironic,ironic,192.04,False
True,True,,,0.03,True
False,False,openstackcharms,openstackcharms,7.48,True
True,True,,qualityassurance,482.05,False
True,True,,oslo,788.54,False
True,False,monasca,monasca,21.23,True
True,False,openstackansible,openstackansible,0.93,True
True,False,openstackansible,openstackansible,0.68,True
True,False,openstackansible,openstackansible,210.17,True
True,False,openstackansible,openstackansible,0.89,True
True,False,openstackansible,openstackansible,0.65,True
True,False,openstackansible,openstackansible,210.14,True
True,True,,technicalcommittee,0.07,True
True,False,tripleo,tripleo,198.48,False
True,False,cinder,cinder,0.0,True
True,True,,,0.13,True
True,False,tripleo,tripleo,3.01,True
True,False,ironic,ironic,8.47,False
True,True,,oslo,673.67,False
False,False,vitrage,vitrage,381.63,False
True,True,,,0.0,True
True,True,,,0.0,True
True,False,openstackansible,openstackansible,145.71,True
True,False,openstackansible,openstackansible,145.96,True
True,False,openstackansible,openstackansible,63.54,True
True,False,tripleo,tripleo,0.06,True
True,False,tripleo,tripleo,4051.28,True
True,False,cinder,cinder,0.01,True
True,False,ironic,ironic,4582.89,True
True,False,openstackcharms,openstackcharms,0.31,True
True,True,openstackcharms,,0.43,True
True,False,keystone,keystone,0.44,True
True,True,,openstackansible,6.88,True
True,True,,openstackansible,66.31,True
True,True,,openstackansible,6.67,True
True,True,,openstackansible,66.51,True
True,False,tripleo,tripleo,0.03,True
True,True,,openstackansible,74.93,True
True,True,,openstackansible,1.74,True
True,True,requirements,,56.53,False
True,False,openstackansible,openstackansible,0.21,True
True,False,openstackansible,openstackansible,23.5,True
True,False,openstackansible,openstackansible,141.65,True
True,False,openstackansible,openstackansible,22.85,True
True,False,openstackansible,openstackansible,168.2,True
True,False,openstackansible,openstackansible,314.51,True
False,False,watcher,watcher,22.55,True
True,False,openstackansible,openstackansible,0.17,True
True,False,openstackansible,openstackansible,0.32,True
True,False,openstackansible,openstackansible,264.47,False
True,False,openstackansible,openstackansible,0.09,True
True,False,openstackansible,openstackansible,0.24,True
True,False,openstackansible,openstackansible,264.4,False
True,False,openstackansible,openstackansible,22.35,True
True,False,openstackansible,openstackansible,168.92,True
True,False,openstackansible,openstackansible,237.66,True
True,False,openstackansible,openstackansible,22.64,True
True,False,openstackansible,openstackansible,169.0,True
True,False,openstackansible,openstackansible,236.33,True
True,True,,openstackansible,0.1,True
True,True,,openstackansible,0.11,True
True,True,,openstackansible,42.06,True
False,False,kolla,kolla,936.64,False
True,False,puppetopenstack,puppetopenstack,508.07,True
True,True,,openstackansible,0.0,True
True,True,,openstackansible,0.01,True
True,True,,openstackansible,41.96,True
True,True,tempest,nova,8491.48,False
True,False,cinder,cinder,0.1,True
True,True,ceilometer,puppetopenstack,7026.35,False
True,True,mistral,puppetopenstack,1101.73,False
True,False,tripleo,tripleo,13405.68,False
True,False,tripleo,tripleo,13405.63,False
True,False,tripleo,tripleo,28.12,True
True,True,requirements,watcher,166.67,False
True,False,monasca,monasca,73.31,True
True,True,,openstackansible,93.08,True
True,True,,openstackansible,93.08,True
True,True,,openstackansible,51.13,True
True,False,openstackansible,openstackansible,455.89,True
True,False,openstackansible,openstackansible,551.42,True
True,False,openstackansible,openstackansible,555.03,True
True,False,keystone,keystone,0.54,True
False,False,openstackansible,openstackansible,928.14,False
False,False,openstackansible,openstackansible,928.13,False
False,False,openstackansible,openstackansible,6.97,True
True,True,,oslo,603.82,False
True,False,neutron,neutron,56.01,True
True,True,neutron,openstacksdk,185.42,True
True,False,openstacksdk,openstacksdk,66.45,True
True,True,,requirements,0.05,True
True,False,tripleo,tripleo,21.11,True
True,False,keystone,keystone,0.25,True
True,True,,openstackansible,146.24,True
True,True,,openstackansible,146.87,True
True,True,,openstackansible,525.91,True
True,True,qualityassurance,neutron,195.08,False
True,False,openstackansible,openstackansible,27.42,True
True,False,openstackansible,openstackansible,27.42,True
True,False,openstackansible,openstackansible,218.41,True
True,False,openstackansible,openstackansible,52.18,True
True,False,openstackansible,openstackansible,52.35,True
True,False,openstackansible,openstackansible,293.89,True
True,False,openstackansible,openstackansible,27.36,True
True,False,openstackansible,openstackansible,27.43,True
True,False,openstackansible,openstackansible,456.43,True
True,True,horizon,neutron,0.41,True
True,True,,watcher,430.4,False
True,False,tripleo,tripleo,0.33,True
True,True,kolla,tripleo,44.79,True
True,True,kolla,tripleo,214.38,True
True,True,kolla,tripleo,255.97,True
True,False,tripleo,tripleo,259.17,True
False,True,,,439.21,False
False,True,,,149.26,False
True,False,puppetopenstack,puppetopenstack,0.09,True
True,False,magnum,magnum,0.67,True
True,True,,vitrage,430.24,False
True,True,requirements,oslo,4.25,True
False,True,,,4.03,True
True,False,nova,nova,960.13,True
True,False,horizon,horizon,52.36,True
False,False,heat,heat,306.0,False
False,False,heat,heat,4.06,False
True,True,tempest,qualityassurance,149.92,False
True,False,tripleo,tripleo,26.32,True
True,False,tripleo,tripleo,76.17,False
True,True,technicalcommittee,,164.22,True
True,True,tripleo,,163.53,False
True,True,releasemanagement,openstackansible,0.22,True
True,False,kolla,kolla,0.12,True
True,True,releasemanagement,openstackansible,0.24,True
True,False,tripleo,tripleo,90.81,True
True,False,tripleo,tripleo,167.42,True
False,True,,,139.54,True
True,False,murano,murano,0.12,True
True,True,,octavia,504.3,False
False,False,cinder,cinder,6558.12,False
False,False,cinder,cinder,1505.52,True
True,True,requirements,cinder,0.97,True
True,True,neutron,,74.2,False
True,True,requirements,oslo,91.67,True
True,True,,oslo,425.99,False
True,True,requirements,oslo,70.79,True
True,True,,oslo,362.94,False
False,True,,,45.74,False
True,True,horizon,neutron,27.82,True
True,True,,,271.53,False
True,True,,,264.42,False
True,True,,,270.24,False
True,True,,,270.24,False
True,True,,,265.41,False
True,True,,,265.41,False
True,True,,,264.02,False
True,True,openstacksdk,,0.02,True
True,True,oslo,,18.74,True
False,True,,,45.74,False
True,False,kuryr,kuryr,4.18,True
True,True,,oslo,531.05,False
True,False,tripleo,tripleo,304.71,True
True,True,oslo,openstacksdk,0.13,True
True,False,kolla,kolla,50.45,False
True,False,tripleo,tripleo,0.04,True
True,True,glance,,0.05,True
True,True,glance,,0.04,True
True,False,tripleo,tripleo,0.39,True
True,True,requirements,openstacksdk,0.07,True
True,False,openstackansible,openstackansible,387.35,False
True,False,openstackansible,openstackansible,387.19,False
True,False,openstackansible,openstackansible,123.04,True
True,False,openstackansible,openstackansible,314.17,True
True,True,oslo,,18.09,True
True,False,kolla,kolla,0.07,True
True,True,,oslo,433.29,False
True,True,,monasca,26.33,True
True,False,tripleo,tripleo,346.46,False
True,True,oslo,glance,0.2,True
True,True,,,497.02,False
True,True,releasemanagement,,0.02,True
True,True,,technicalcommittee,0.0,True
True,True,,qualityassurance,1705.21,False
True,True,openstacksdk,,0.02,True
True,True,openstacksdk,,0.03,True
True,True,horizon,,0.05,True
True,True,oslo,,0.32,True
True,True,oslo,,0.1,True
True,False,openstackansible,openstackansible,23.24,True
True,False,openstackansible,openstackansible,0.04,True
True,False,openstackansible,openstackansible,118.19,True
True,True,requirements,tripleo,212.34,True
True,True,neutron,requirements,7.39,False
True,True,neutron,requirements,7.38,False
False,False,nova,nova,120.67,True
True,True,,openstacksdk,339.46,False
True,True,oslo,glance,0.06,True
True,True,,glance,175.01,False
True,True,oslo,glance,48.02,True
True,True,puppetopenstack,tripleo,686.13,False
True,True,glance,,0.02,True
True,True,releasemanagement,requirements,47.62,True
True,True,cinder,qualityassurance,802.28,False
True,True,cinder,qualityassurance,12.35,False
True,True,cinder,qualityassurance,0.08,True
True,True,,glance,173.83,False
True,True,oslo,glance,46.84,True
True,False,octavia,octavia,11.63,True
True,True,,,0.02,True
True,True,,,0.24,True
True,False,keystone,keystone,16.34,True
True,False,tripleo,tripleo,0.23,True
True,True,oslo,horizon,0.23,True
True,True,qualityassurance,,0.71,True
True,True,,oslo,100.97,False
True,True,requirements,horizon,4.17,True
True,True,,qualityassurance,409.99,False
True,False,puppetopenstack,puppetopenstack,1005.02,True
True,False,tripleo,tripleo,4.13,True
True,False,tripleo,tripleo,26.48,False
True,False,tripleo,tripleo,0.64,True
True,True,oslo,openstacksdk,0.27,True
True,True,requirements,openstacksdk,5.21,True
True,True,cinder,qualityassurance,2163.11,False
True,True,puppetopenstack,tripleo,1961.42,False
True,True,puppetopenstack,tripleo,682.88,False
True,True,heat,tripleo,71.03,True
True,True,heat,tripleo,2689.57,True
True,True,heat,tripleo,2.72,True
True,True,openstacksdk,,0.01,True
True,True,requirements,,3.29,False
True,True,,technicalcommittee,236.6,True
True,True,,technicalcommittee,0.05,True
True,True,requirements,senlin,304.46,False
True,True,releasemanagement,,0.16,True
True,True,,,1.06,True
True,True,heat,tripleo,1.43,False
True,False,nova,nova,25.55,True
True,False,puppetopenstack,puppetopenstack,1290.62,True
True,True,heat,tripleo,24.66,True
True,True,,,184.44,False
True,True,,openstacksdk,340.71,False
False,False,tripleo,tripleo,645.37,True
True,False,openstackansible,openstackansible,113.72,True
True,False,openstackansible,openstackansible,31.63,True
True,False,openstackansible,openstackansible,177.94,True
True,False,openstackansible,openstackansible,141.64,True
True,False,openstackansible,openstackansible,118.35,True
True,False,openstackansible,openstackansible,0.2,True
True,False,openstackansible,openstackansible,1.41,True
True,False,openstackansible,openstackansible,119.77,True
True,False,openstackansible,openstackansible,26.8,True
True,False,openstackansible,openstackansible,95.53,True
True,False,openstackansible,openstackansible,119.49,True
True,False,openstackansible,openstackansible,26.87,True
True,False,openstackansible,openstackansible,94.21,True
True,True,oslo,,0.03,True
True,True,openstacksdk,,0.02,True
True,True,puppetopenstack,,0.25,True
True,False,kolla,kolla,0.17,True
True,True,,puppetopenstack,367.54,False
True,True,,oslo,342.06,False
True,True,tripleo,,23.94,True
True,True,,,0.28,True
True,False,tripleo,tripleo,0.13,True
True,True,,openstacksdk,341.36,False
True,False,zun,zun,19.75,True
True,True,kuryr,zun,21.61,True
True,True,,openstackansible,0.84,True
True,True,,openstackansible,0.2,True
True,True,,openstackansible,378.84,True
True,False,neutron,neutron,8.04,True
True,False,neutron,neutron,50.44,True
True,True,,horizon,176.1,False
True,False,openstackansible,openstackansible,212.98,True
True,False,openstackansible,openstackansible,66.41,True
True,False,openstackansible,openstackansible,2.33,True
True,False,openstackansible,openstackansible,212.7,True
True,False,openstackansible,openstackansible,66.34,True
True,False,openstackansible,openstackansible,1.0,True
True,True,puppetopenstack,tripleo,22.02,True
True,True,puppetopenstack,tripleo,43.05,True
True,True,,keystone,191.51,False
True,True,tempest,qualityassurance,1171.21,False
True,True,oslo,openstacksdk,0.54,True
True,True,,openstacksdk,125.96,False
True,True,qualityassurance,manila,2197.24,False
True,True,nova,tempest,3068.98,True
True,False,openstackansible,openstackansible,27.34,True
True,False,openstackansible,openstackansible,27.35,True
True,False,openstackansible,openstackansible,218.33,True
True,False,openstackansible,openstackansible,52.1,True
True,False,openstackansible,openstackansible,52.28,True
True,False,openstackansible,openstackansible,293.81,True
True,False,openstackansible,openstackansible,27.29,True
True,False,openstackansible,openstackansible,27.36,True
True,False,openstackansible,openstackansible,456.36,True
True,True,,openstackansible,87.66,True
True,True,,oslo,197.65,False
False,True,,,0.0,True
True,True,telemetry,,0.15,True
True,True,zun,,0.17,True
True,False,tripleo,tripleo,0.2,True
True,True,heat,tripleo,0.63,True
True,True,,technicalcommittee,0.11,True
True,True,,technicalcommittee,2.38,True
True,False,tripleo,tripleo,1.59,True
True,False,openstackansible,openstackansible,689.45,True
True,False,openstackansible,openstackansible,544.1,True
True,False,openstackansible,openstackansible,397.8,True
True,True,,openstackansible,58.65,True
True,True,keystone,openstacksdk,4.21,True
True,True,neutron,openstacksdk,614.64,False
True,False,openstacksdk,openstacksdk,5878.18,False
True,False,tripleo,tripleo,0.02,True
True,True,neutron,,850.02,True
True,True,neutron,,654.13,True
True,False,monasca,monasca,1.51,True
True,False,monasca,monasca,286.12,True
True,False,neutron,neutron,2193.6,False
True,False,openstackansible,openstackansible,34.09,True
False,False,nova,nova,70.41,True
True,False,tripleo,tripleo,0.0,True
True,True,tempest,qualityassurance,263.61,False
True,True,kuryr,,0.36,True
True,True,glance,qualityassurance,0.0,True
True,True,tripleo,,0.04,True
True,False,tripleo,tripleo,3281.69,False
True,False,tripleo,tripleo,9.29,True
True,False,openstackansible,openstackansible,454.62,True
True,False,openstackansible,openstackansible,454.62,True
True,False,openstackansible,openstackansible,263.64,True
True,False,openstackansible,openstackansible,429.87,True
True,False,openstackansible,openstackansible,429.69,True
True,False,openstackansible,openstackansible,188.16,True
True,False,openstackansible,openstackansible,454.68,True
True,False,openstackansible,openstackansible,454.61,True
True,False,openstackansible,openstackansible,25.61,True
True,True,,qualityassurance,21.93,True
True,False,monasca,monasca,71.46,True
True,False,zun,zun,12.02,False
True,True,,technicalcommittee,0.0,True
True,True,,technicalcommittee,0.0,True
True,True,horizon,zun,0.0,True
True,False,monasca,monasca,210.02,True
True,False,monasca,monasca,74.6,True
True,True,,openstacksdk,12.18,True
True,False,tripleo,tripleo,1.99,True
True,True,qualityassurance,glance,4.96,True
True,True,ironic,tripleo,2179.36,False
True,True,puppetopenstack,tripleo,0.61,True
True,True,,openstackansible,160.77,True
True,True,,openstackansible,160.13,True
True,True,,openstackansible,218.91,True
True,True,neutron,,0.01,True
True,True,,ironic,22.37,True
True,False,tripleo,tripleo,570.9,True
True,False,tripleo,tripleo,1027.64,True
False,False,murano,murano,85.21,True
True,True,openstackansible,,8.53,False
True,True,openstackansible,,29.19,True
True,True,openstackansible,,20.54,False
True,True,openstackansible,,0.12,True
True,False,tripleo,tripleo,0.14,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,1169.59,True
True,False,tripleo,tripleo,1167.93,True
True,False,tripleo,tripleo,19.74,True
True,False,tripleo,tripleo,2.97,True
True,False,tripleo,tripleo,1152.35,True
True,False,tripleo,tripleo,1582.87,True
True,True,,,0.06,True
True,True,puppetopenstack,tripleo,1.16,True
True,True,,requirements,16.29,True
True,True,puppetopenstack,tripleo,1220.77,True
True,True,puppetopenstack,tripleo,1583.26,True
True,False,tripleo,tripleo,1765.52,False
True,False,tripleo,tripleo,0.05,True
True,True,puppetopenstack,tripleo,0.07,True
True,True,puppetopenstack,tripleo,456.82,True
True,True,,barbican,4249.52,True
True,False,tripleo,tripleo,1769.14,True
True,True,puppetopenstack,tripleo,338.11,True
True,True,puppetopenstack,tripleo,317.08,True
True,False,tripleo,tripleo,0.32,True
False,True,,,164.28,False
True,False,kolla,kolla,0.06,True
True,True,barbican,,29.23,False
True,False,puppetopenstack,puppetopenstack,0.39,True
True,True,,,0.03,True
True,False,tripleo,tripleo,151.83,False
True,True,kolla,tripleo,309.56,True
True,False,tripleo,tripleo,1.57,True
True,False,tripleo,tripleo,2.75,True
True,False,tripleo,tripleo,0.08,True
True,False,tripleo,tripleo,428.86,True
True,False,tripleo,tripleo,1.67,True
True,False,tripleo,tripleo,242.3,False
True,True,puppetopenstack,tripleo,646.16,True
True,True,puppetopenstack,tripleo,1008.65,True
False,False,tripleo,tripleo,1368.03,True
True,False,tripleo,tripleo,632.51,False
True,True,puppetopenstack,tripleo,68.69,True
True,True,puppetopenstack,tripleo,431.3,True
True,False,tripleo,tripleo,456.66,True
True,False,tripleo,tripleo,0.07,True
True,False,tripleo,tripleo,337.47,True
True,False,tripleo,tripleo,0.07,True
True,False,tripleo,tripleo,494.45,True
True,True,kolla,tripleo,1.51,True
False,False,glance,glance,644.34,False
True,False,tripleo,tripleo,33.76,True
True,False,tripleo,tripleo,10599.29,False
True,False,tripleo,tripleo,2492.84,False
True,False,tripleo,tripleo,2056.65,False
True,False,tripleo,tripleo,0.03,True
True,True,puppetopenstack,tripleo,0.05,True
True,False,tripleo,tripleo,120.49,True
True,False,tripleo,tripleo,0.07,True
True,False,tripleo,tripleo,1169.61,True
True,False,tripleo,tripleo,0.02,True
True,False,tripleo,tripleo,1.65,True
True,True,releasemanagement,openstackansible,0.37,True
True,True,releasemanagement,openstackansible,0.19,True
True,False,tripleo,tripleo,0.0,True
True,True,puppetopenstack,tripleo,112.06,True
True,True,,tripleo,23.5,True
True,True,,openstackansible,485.68,True
True,True,,openstackansible,334.87,True
True,True,,openstackansible,0.28,True
False,False,swift,swift,0.0,True
False,False,trove,trove,964.13,False
True,True,qualityassurance,,211.87,True
True,False,tripleo,tripleo,0.17,True
True,False,tripleo,tripleo,0.07,True
True,False,tripleo,tripleo,0.39,True
True,False,tripleo,tripleo,195.22,True
True,False,tripleo,tripleo,258.8,True
True,True,horizon,octavia,0.99,True
True,False,tripleo,tripleo,547.29,True
True,False,tripleo,tripleo,0.03,True
True,False,tripleo,tripleo,1652.94,True
True,True,qualityassurance,neutron,1447.66,True
True,False,tripleo,tripleo,0.08,True
True,False,sahara,sahara,195.87,True
False,True,,,124.63,False
True,True,,requirements,0.07,True
True,True,,openstackansible,27.66,True
True,False,tripleo,tripleo,154.39,True
True,False,tripleo,tripleo,1126.22,False
True,False,tripleo,tripleo,1685.58,True
True,False,tripleo,tripleo,431.96,True
True,False,tripleo,tripleo,1126.38,False
True,False,tripleo,tripleo,1803.04,True
True,True,puppetopenstack,tripleo,1200.98,False
True,True,puppetopenstack,tripleo,1200.67,False
True,True,puppetopenstack,tripleo,1632.23,True
True,True,telemetry,ceilometer,174.71,False
False,False,nova,nova,118.63,False
False,False,nova,nova,119.84,False
True,False,tripleo,tripleo,0.02,True
True,False,tripleo,tripleo,94.82,True
True,False,tripleo,tripleo,1.94,True
True,True,requirements,nova,120.07,True
True,False,tripleo,tripleo,0.07,True
False,False,magnum,magnum,176.68,False
True,True,,technicalcommittee,0.56,True
True,False,heat,heat,137.3,True
True,False,puppetopenstack,puppetopenstack,10.34,True
True,False,puppetopenstack,puppetopenstack,5624.05,False
True,True,tripleo,,0.59,False
True,False,puppetopenstack,puppetopenstack,2.75,False
True,False,puppetopenstack,puppetopenstack,2.75,False
True,False,puppetopenstack,puppetopenstack,117.58,False
True,True,,,2.11,True
True,False,puppetopenstack,puppetopenstack,5727.16,False
True,False,puppetopenstack,puppetopenstack,92.77,True
True,True,puppetopenstack,tripleo,0.0,True
True,False,openstacksdk,openstacksdk,764.64,True
True,True,releasemanagement,openstackansible,0.27,True
True,True,,,0.17,True
True,True,technicalcommittee,releasemanagement,0.08,True
True,True,qualityassurance,octavia,94.12,False
True,True,,telemetry,0.0,True
True,True,qualityassurance,,0.06,True
True,False,murano,murano,53.59,True
True,True,neutron,requirements,16.7,True
True,True,neutron,requirements,16.84,True
True,True,neutron,requirements,1.45,True
True,True,releasemanagement,qualityassurance,53.84,True
True,False,tripleo,tripleo,0.31,True
True,False,tripleo,tripleo,91.83,True
True,False,tripleo,tripleo,159.53,False
True,False,tripleo,tripleo,0.13,True
True,False,tripleo,tripleo,652.3,False
True,False,tripleo,tripleo,44.75,True
True,False,tripleo,tripleo,657.21,False
True,False,tripleo,tripleo,49.66,True
True,False,tripleo,tripleo,0.04,True
True,False,tripleo,tripleo,0.02,True
True,False,tripleo,tripleo,204.29,False
True,False,tripleo,tripleo,811.85,True
True,False,tripleo,tripleo,389.83,False
True,False,tripleo,tripleo,217.73,True
True,True,,tripleo,115.89,True
True,True,,tripleo,114.56,True
True,False,tripleo,tripleo,24.72,True
True,False,monasca,monasca,34.84,True
True,False,openstackansible,openstackansible,0.01,True
True,False,openstackansible,openstackansible,0.01,True
True,False,openstackansible,openstackansible,2268.65,False
True,False,openstackansible,openstackansible,1.06,True
True,False,openstackansible,openstackansible,1.06,True
True,False,openstackansible,openstackansible,2269.7,False
True,True,puppetopenstack,tripleo,0.0,True
True,False,kolla,kolla,51.83,True
True,True,openstackcharms,designate,5.27,True
True,True,magnum,,0.21,True
True,True,,technicalcommittee,4.96,True
True,True,,technicalcommittee,26.19,True
False,False,zun,zun,40.57,False
True,True,requirements,zun,14.95,True
True,True,,,0.14,True
True,True,requirements,murano,10601.72,True
True,True,puppetopenstack,tripleo,1046.59,False
True,True,puppetopenstack,tripleo,1046.28,False
True,True,puppetopenstack,tripleo,1477.85,True
True,False,tripleo,tripleo,48.89,False
True,False,tripleo,tripleo,140.78,False
True,False,tripleo,tripleo,0.1,True
True,True,releasemanagement,openstackansible,0.33,True
True,True,qualityassurance,,67.98,True
True,True,neutron,octavia,0.24,True
True,False,openstackansible,openstackansible,2268.6,False
True,False,openstackansible,openstackansible,2268.61,False
True,False,openstackansible,openstackansible,0.03,True
True,True,,ironic,1.22,True
True,True,tripleo,,149.28,True
True,False,tripleo,tripleo,19.83,True
True,False,tripleo,tripleo,74.8,True
True,False,tripleo,tripleo,0.04,True
True,True,,releasemanagement,120.84,True
True,True,,releasemanagement,1.61,True
True,False,openstackchef,openstackchef,1314.17,True
True,True,releasemanagement,,0.14,True
False,False,trove,trove,5363.32,True
True,False,tripleo,tripleo,192.02,True
True,False,tripleo,tripleo,133.37,False
True,True,,releasemanagement,4.13,False
True,True,neutron,openstacksdk,118.97,True
True,True,,,0.0,True
True,True,nova,trove,58.1,False
True,False,openstackchef,openstackchef,0.0,True
True,False,openstackchef,openstackchef,2058.45,True
True,False,openstackchef,openstackchef,48.39,True
False,False,trove,trove,365.53,True
True,True,,ironic,6.27,True
True,False,tripleo,tripleo,1074.08,False
True,False,tripleo,tripleo,49.3,True
True,False,tripleo,tripleo,2642.31,False
True,False,tripleo,tripleo,2691.73,False
True,False,tripleo,tripleo,0.06,True
True,False,tripleo,tripleo,91.96,False
True,False,tripleo,tripleo,0.03,True
True,False,openstackchef,openstackchef,0.17,True
True,True,requirements,nova,2.68,False
True,False,tripleo,tripleo,0.03,True
True,True,openstackcharms,manila,46.22,True
True,False,tripleo,tripleo,91.56,False
True,False,tripleo,tripleo,0.34,True
True,False,tripleo,tripleo,0.04,True
True,False,tripleo,tripleo,148.2,True
True,False,openstackchef,openstackchef,2058.4,True
True,False,openstackchef,openstackchef,0.06,True
True,True,nova,requirements,44.75,True
True,True,qualityassurance,nova,13.58,True
True,True,qualityassurance,nova,7.59,False
True,True,qualityassurance,nova,16.2,True
True,True,qualityassurance,nova,6.79,False
False,False,qualityassurance,qualityassurance,117.19,False
True,True,requirements,ironic,124.15,True
True,False,openstackcharms,openstackcharms,48.43,True
True,True,openstackcharms,neutron,48.49,True
True,True,openstackcharms,tempest,46.45,True
True,True,openstackcharms,designate,46.55,True
True,True,openstackcharms,manila,45.89,True
True,True,openstackcharms,trove,46.62,True
True,True,openstackcharms,murano,46.88,True
True,False,tripleo,tripleo,0.02,True
False,True,,,646.16,False
True,False,neutron,neutron,0.59,True
True,True,openstackcharms,barbican,32.35,True
True,True,openstackcharms,designate,32.5,True
True,True,openstackcharms,barbican,32.27,True
True,True,openstackcharms,aodh,31.98,True
True,True,puppetopenstack,tripleo,234.41,True
True,True,neutron,,0.28,True
True,True,neutron,,0.28,True
True,True,neutron,,1611.51,True
True,False,openstackansible,openstackansible,26.37,True
True,False,openstackansible,openstackansible,296.07,True
True,False,tripleo,tripleo,506.2,True
True,False,openstackansible,openstackansible,247.86,True
True,False,openstackansible,openstackansible,21.84,True
True,False,murano,murano,47.38,True
True,False,openstackansible,openstackansible,0.22,True
True,False,openstackansible,openstackansible,94.14,True
False,False,tripleo,tripleo,140.5,True
False,False,freezer,freezer,1463.75,False
False,False,freezer,freezer,1465.63,False
True,False,tripleo,tripleo,885.68,True
True,False,openstacksdk,openstacksdk,989.1,True
True,True,,,0.98,True
True,True,,,0.81,True
True,True,,,0.43,True
True,True,,,0.03,True
True,False,tripleo,tripleo,459.14,True
True,True,,neutron,28.68,True
True,False,tripleo,tripleo,0.04,True
True,False,cinder,cinder,3692.91,False
True,True,,oslo,259.63,True
True,False,zun,zun,525.24,False
True,False,oslo,oslo,43.17,True
False,False,nova,nova,13.66,True
True,True,neutron,,64.02,False
True,False,tripleo,tripleo,5.17,True
True,False,tripleo,tripleo,0.69,True
True,True,puppetopenstack,tripleo,360.14,True
True,True,puppetopenstack,tripleo,2.35,True
True,False,neutron,neutron,0.21,True
True,True,,,27.96,True
True,True,tempest,qualityassurance,5541.94,False
True,False,tripleo,tripleo,302.37,True
True,False,tripleo,tripleo,6.12,True
True,True,keystone,cinder,0.05,True
True,False,tripleo,tripleo,0.09,True
True,True,,barbican,17.77,True
True,True,heat,tripleo,0.27,True
True,True,tempest,qualityassurance,140.18,False
True,False,openstackansible,openstackansible,0.03,True
True,False,neutron,neutron,3411.92,False
False,False,neutron,neutron,3573.63,False
True,True,qualityassurance,neutron,19.18,True
True,True,,,5.62,True
True,True,,,116.75,True
True,True,,openstackansible,5.67,True
True,True,,openstackansible,116.7,True
True,False,neutron,neutron,91.66,True
True,False,puppetopenstack,puppetopenstack,2.44,True
True,True,tempest,qualityassurance,333.46,True
True,False,tripleo,tripleo,5.22,True
True,False,tripleo,tripleo,2140.52,True
True,False,tripleo,tripleo,0.05,True
True,False,tripleo,tripleo,815.58,True
True,True,,openstackansible,5.66,True
True,True,,openstackansible,116.71,True
True,False,winstackers,winstackers,597.15,True
True,False,winstackers,winstackers,106.63,True
True,True,,,5.65,True
True,True,,,116.72,True
True,False,tripleo,tripleo,0.0,True
True,True,,,5.63,True
True,True,,,116.74,True
True,True,,openstackansible,5.67,True
True,True,,openstackansible,116.7,True
True,True,,,5.59,True
True,True,,,116.78,True
True,False,neutron,neutron,23.85,True
True,False,ironic,ironic,1656.96,False
True,False,openstackansible,openstackansible,93.81,True
True,False,openstackansible,openstackansible,0.11,True
True,False,magnum,magnum,623.94,True
True,True,releasemanagement,openstackansible,0.24,True
True,True,releasemanagement,openstackansible,0.3,True
True,False,tripleo,tripleo,17.89,True
True,False,tripleo,tripleo,171.48,True
True,False,tripleo,tripleo,197.51,True
True,True,neutron,requirements,180.29,True
False,False,nova,nova,571.93,True
True,True,,technicalcommittee,16.48,True
True,True,,technicalcommittee,0.27,True
True,False,tripleo,tripleo,29.38,True
True,True,,openstackansible,5.65,True
True,True,,openstackansible,116.72,True
True,True,,,2.26,True
True,False,tripleo,tripleo,354.66,True
True,False,monasca,monasca,455.73,True
True,True,puppetopenstack,tripleo,456.67,True
True,True,puppetopenstack,tripleo,0.09,True
True,True,ironic,tripleo,2179.35,False
True,False,tripleo,tripleo,0.11,True
True,True,,tempest,1.94,True
True,True,kolla,tripleo,23.25,False
True,True,monasca,,0.61,True
False,False,oslo,oslo,1342.18,True
False,False,oslo,oslo,1342.18,True
False,False,oslo,oslo,1342.17,True
True,True,,octavia,308.69,True
True,True,releasemanagement,openstackansible,2.09,True
True,False,tripleo,tripleo,0.56,True
True,True,ironic,tripleo,42.59,False
True,True,ironic,tripleo,42.44,False
False,False,monasca,monasca,1593.5,False
False,False,monasca,monasca,16.46,True
True,True,,openstackansible,5.62,True
True,True,,openstackansible,5.63,True
True,True,,openstackansible,5.62,True
True,True,,openstackansible,5.63,True
True,True,,openstackansible,5.64,True
True,True,,openstackansible,5.57,True
True,True,,openstackansible,5.64,True
True,True,,openstackansible,5.61,True
True,True,,openstackansible,5.64,True
True,True,,openstackansible,5.61,True
True,True,,openstackansible,5.6,True
True,True,,openstackansible,5.6,True
True,True,,openstackansible,5.61,True
True,True,,openstackansible,5.65,True
True,True,,openstackansible,5.55,True
True,True,,openstackansible,5.61,True
True,True,,openstackansible,5.61,True
True,True,,,5.6,True
True,True,,openstackansible,5.63,True
True,True,,openstackansible,5.66,True
True,True,,openstackansible,5.66,True
True,True,,openstackansible,5.58,True
True,True,,openstackansible,5.62,True
True,True,,openstackansible,5.58,True
True,True,,openstackansible,5.58,True
True,True,,openstackansible,5.66,True
