is_cross,is_cross_service,lag
False,False,73.53
False,False,168.55
False,False,0.37
False,False,2684.71
False,False,3107.15
False,False,81.66
False,False,4984.02
False,False,166.97
False,False,1849.92
False,False,12421.63
True,True,123.44
False,False,2744.75
False,False,45.9
False,False,419.77
False,False,134.66
False,False,440.01
False,False,39.47
False,False,1064.89
False,False,342.14
False,False,4427.51
False,False,700.92
False,False,106.98
True,False,1148.22
False,False,4467.82
False,False,2925.68
False,False,165.52
False,False,917.55
False,False,668.37
False,False,18.48
False,False,2105.29
False,False,431.34
False,False,47.78
False,False,2043.6
False,False,26.98
False,False,112.83
False,False,262.95
True,True,144.57
False,False,1438.73
False,False,685.57
False,False,1493.5
False,False,0.03
False,False,334.45
False,False,20869.02
False,False,40.56
False,False,46.66
False,False,80.46
False,False,1578.79
False,False,66.1
False,False,52.48
False,False,0.18
False,False,6.72
False,False,365.23
False,False,359.52
False,False,1198.58
False,False,0.41
False,False,0.04
False,False,323.01
False,False,5409.06
False,False,146.95
False,False,705.89
False,False,98.34
False,False,57.32
False,False,65.62
False,False,607.88
False,False,164.64
False,False,191.28
False,False,881.54
False,False,2711.02
False,False,1078.65
False,False,23538.31
False,False,21.62
False,False,1715.79
False,False,3072.33
False,False,0.04
False,False,192.0
False,False,50.89
False,False,1.17
False,False,326.99
False,False,34.76
False,False,332.87
False,False,74.63
False,False,0.36
False,False,335.23
False,False,92.75
False,False,92.06
False,False,706.85
False,False,2105.78
False,False,1011.2
False,False,147.91
False,False,524.65
False,False,97.53
False,False,1055.12
False,False,82.16
True,False,1870.44
False,False,838.86
False,False,28.35
False,False,195.84
False,False,0.8
False,False,116.03
False,False,1802.54
False,False,93.11
False,False,6772.96
False,False,775.16
False,False,507.29
False,False,6.0
False,False,705.01
False,False,167.12
False,False,147.73
False,False,26.85
True,True,48.97
False,False,4247.02
False,False,317.15
False,False,6920.02
True,False,6852.03
False,False,18.45
False,False,543.92
False,False,157.64
False,False,1639.12
False,False,378.63
False,False,8.45
False,False,2040.72
False,False,160.09
False,False,10747.72
False,False,1046.34
True,True,7751.4
False,False,48.99
False,False,306.47
False,False,156.53
False,False,24.45
False,False,54.85
False,False,2534.9
False,False,4558.26
False,False,0.02
False,False,73.64
False,False,3.77
False,False,850.36
False,False,0.03
False,False,1392.03
False,False,642.27
False,False,2013.86
False,False,383.39
True,False,99.0
False,False,456.79
False,False,5542.97
False,False,696.13
False,False,15751.21
False,False,311.16
False,False,286.93
False,False,1007.49
False,False,1.62
False,False,1740.2
True,False,78.99
False,False,603.53
False,False,74.39
False,False,245.94
False,False,0.18
False,False,709.04
False,False,138.39
False,False,160.7
False,False,682.72
False,False,742.07
False,False,26.46
False,False,23.58
False,False,2047.17
False,False,0.39
False,False,143.78
False,False,66.38
False,False,167.05
False,False,11.84
False,False,5890.65
False,False,835.85
False,False,113.72
False,False,376.65
False,False,316.05
False,False,1345.07
False,False,72.76
False,False,334.53
False,False,44.93
True,True,2684.77
False,False,0.76
False,False,25.55
False,False,129.1
False,False,1534.43
False,False,0.04
False,False,375.63
False,False,199.21
False,False,33.53
False,False,48.32
False,False,142.77
False,False,2.34
False,False,338.41
False,False,43.94
False,False,1564.7
False,False,3256.65
False,False,261.39
False,False,0.8
False,False,1.15
False,False,178.86
False,False,43.5
False,False,550.02
False,False,356.13
False,False,240.04
False,False,165.13
False,False,55.24
False,False,4588.53
False,False,187.63
False,False,12615.49
False,False,123.84
False,False,1245.12
False,False,3481.43
False,False,5.44
False,False,123.83
False,False,0.01
False,False,581.86
False,False,1486.41
False,False,0.24
False,False,651.8
False,False,17.5
False,False,180.51
False,False,2.44
False,False,191.24
False,False,0.52
False,False,142.15
True,False,140.77
False,False,1194.64
False,False,2497.27
False,False,1853.78
False,False,379.35
False,False,629.53
False,False,1.67
False,False,51.72
False,False,7932.72
False,False,3556.44
False,False,1846.61
False,False,1371.16
False,False,2521.08
False,False,891.69
False,False,71.86
True,True,1198.11
False,False,49.4
False,False,268.0
False,False,485.87
False,False,2108.12
False,False,41.84
False,False,0.03
False,False,1656.18
False,False,0.03
False,False,4.07
False,False,211.08
False,False,120.9
False,False,1007.03
False,False,292.82
False,False,8.06
False,False,30.0
False,False,329.29
False,False,305.39
False,False,44.33
False,False,998.16
False,False,158.33
False,False,20.44
False,False,85.75
False,False,767.47
False,False,931.75
False,False,792.04
False,False,837.47
False,False,826.73
False,False,86.89
False,False,934.32
False,False,3142.86
False,False,1796.55
False,False,160.92
False,False,70.81
False,False,1243.41
False,False,9.94
False,False,609.07
False,False,1411.42
False,False,312.59
False,False,96.16
False,False,111.69
True,False,0.01
False,False,3696.67
False,False,0.16
False,False,1219.74
False,False,42.25
False,False,140.69
False,False,1315.7
False,False,210.79
False,False,23.31
False,False,49.16
False,False,81.34
False,False,1542.14
False,False,41.23
False,False,171.2
False,False,423.61
False,False,6360.04
False,False,287.59
False,False,5.36
False,False,6.46
False,False,942.93
False,False,7.26
False,False,812.46
False,False,841.95
False,False,0.43
False,False,78.25
False,False,432.71
False,False,1936.74
False,False,1362.11
False,False,1060.85
False,False,14.6
False,False,39.37
False,False,12.57
False,False,19.21
False,False,138.53
False,False,1364.48
False,False,47.05
False,False,26646.88
False,False,261.48
False,False,501.22
False,False,1084.68
False,False,3273.4
False,False,1439.62
False,False,9.88
False,False,811.79
False,False,24101.88
False,False,331.27
False,False,3.79
False,False,4246.39
False,False,488.09
False,False,2161.44
False,False,242.75
False,False,31.77
False,False,0.83
False,False,16.04
False,False,0.21
False,False,544.59
False,False,840.56
False,False,3052.88
False,False,8.99
False,False,56.06
False,False,135.77
False,False,2688.13
False,False,3330.68
False,False,164.19
False,False,610.4
False,False,185.32
False,False,0.01
False,False,0.14
False,False,1146.19
False,False,138.43
False,False,88.14
False,False,3565.23
False,False,512.67
False,False,14.75
False,False,494.75
False,False,97.27
False,False,44.68
False,False,150.38
False,False,108.0
False,False,185.55
False,False,2120.18
False,False,97.36
False,False,6.78
False,False,46.25
True,True,412.78
False,False,147.72
False,False,967.82
False,False,4082.14
False,False,22.69
False,False,163.55
False,False,88.63
False,False,0.04
False,False,4014.27
False,False,718.12
False,False,14198.03
False,False,237.11
False,False,7835.57
False,False,47.45
False,False,504.34
False,False,0.94
False,False,10292.92
False,False,63.85
False,False,1640.1
False,False,93.08
False,False,210.69
False,False,31.79
True,True,12474.09
False,False,80.29
False,False,36.31
False,False,856.37
False,False,2223.98
False,False,0.87
False,False,0.09
False,False,360.55
False,False,1804.0
False,False,3067.22
False,False,1.78
False,False,5.41
False,False,0.4
False,False,28.6
False,False,215.91
False,False,162.85
False,False,867.77
False,False,994.95
False,False,20.51
False,False,503.03
False,False,7250.23
False,False,92.23
False,False,947.6
False,False,16.04
False,False,382.03
False,False,1.14
False,False,70.55
False,False,135.43
False,False,976.99
False,False,23.44
False,False,0.02
False,False,12420.48
False,False,3238.85
False,False,721.62
False,False,179.7
False,False,2440.86
False,False,1181.28
False,False,1618.95
False,False,1363.66
False,False,734.93
False,False,12.56
False,False,217.58
False,False,21.85
False,False,1341.16
False,False,0.82
False,False,7274.59
False,False,1178.28
False,False,7.2
False,False,142.36
False,False,2254.61
False,False,5.32
False,False,529.45
False,False,20981.64
False,False,5417.91
False,False,160.16
False,False,189.83
False,False,1671.85
False,False,9239.57
False,False,112.76
False,False,44.91
False,False,456.7
False,False,0.68
True,False,29.08
False,False,17.88
False,False,360.63
False,False,974.5
False,False,59.29
False,False,45.43
False,False,313.77
False,False,265.21
False,False,592.71
False,False,0.93
False,False,148.84
False,False,288.14
False,False,285.32
False,False,464.26
False,False,606.17
False,False,375.98
False,False,193.61
False,False,563.59
False,False,116.83
False,False,2.02
False,False,2019.0
False,False,178.3
False,False,261.6
False,False,193.56
False,False,1012.51
False,False,6352.73
False,False,180.14
False,False,266.32
False,False,1.84
False,False,22.89
False,False,141.81
False,False,120.24
True,True,361.65
False,False,36.19
False,False,28.34
False,False,7196.76
False,False,1893.03
False,False,513.53
False,False,481.37
False,False,459.47
False,False,3.75
False,False,0.03
False,False,551.68
False,False,665.02
False,False,0.54
False,False,11449.58
False,False,1681.58
False,False,865.8
False,False,347.24
False,False,292.48
False,False,186.38
False,False,1613.54
False,False,730.42
False,False,137.43
False,False,318.11
False,False,51.92
False,False,13598.88
False,False,526.59
False,False,0.12
False,False,1319.78
False,False,6.96
False,False,669.16
False,False,91.24
False,False,2.53
False,False,5974.16
False,False,124.1
False,False,0.55
False,False,961.53
True,True,12927.22
False,False,127.98
False,False,11.15
False,False,1671.65
False,False,380.01
False,False,24.77
False,False,127.54
False,False,71.77
False,False,3.24
False,False,864.55
False,False,9072.69
False,False,4175.49
False,False,14.86
False,False,2.27
False,False,3628.0
False,False,4725.69
False,False,66.01
False,False,444.79
False,False,0.28
False,False,12.31
False,False,17.76
False,False,285.83
False,False,1099.42
False,False,151.49
False,False,23.28
False,False,2887.42
False,False,12.85
False,False,2400.03
False,False,0.02
False,False,39.21
False,False,310.09
False,False,3.41
False,False,0.01
False,False,89.32
False,False,2.99
False,False,0.02
False,False,115.37
False,False,762.18
False,False,3389.97
False,False,1996.36
False,False,91.4
False,False,5088.77
False,False,24.94
False,False,2.07
False,False,10293.78
False,False,41.11
False,False,0.31
False,False,574.8
False,False,2.68
False,False,1153.47
False,False,200.13
True,False,2987.47
False,False,1.63
False,False,20.77
False,False,360.64
False,False,264.02
False,False,0.28
False,False,1058.83
False,False,11.91
False,False,20.11
False,False,527.02
False,False,596.12
False,False,5704.89
False,False,974.51
False,False,208.56
False,False,306.3
False,False,24062.86
False,False,862.58
False,False,161.01
False,False,18.66
False,False,1125.16
False,False,776.32
False,False,659.79
False,False,3626.13
False,False,475.4
False,False,14881.55
False,False,135.71
False,False,166.26
False,False,418.39
False,False,24.96
False,False,46.32
False,False,329.64
False,False,143.2
False,False,3654.5
False,False,1.11
False,False,31.45
False,False,6674.06
False,False,48.15
False,False,3187.1
False,False,1005.3
False,False,2070.11
False,False,23.04
False,False,7219.12
False,False,22536.45
False,False,223.4
False,False,165.24
False,False,4389.14
False,False,18.31
False,False,20.13
False,False,0.19
False,False,8.26
False,False,646.56
False,False,857.07
False,False,121.51
False,False,298.38
False,False,387.05
False,False,112.11
False,False,132.77
False,False,2424.43
False,False,198.42
False,False,24.76
False,False,2539.53
False,False,364.92
False,False,103.28
False,False,141.79
False,False,28.53
False,False,5.24
False,False,1609.08
False,False,2612.24
True,False,393.19
False,False,429.93
False,False,138.97
False,False,6.7
False,False,92.79
False,False,1541.89
False,False,4312.73
False,False,508.46
False,False,137.3
False,False,37.68
False,False,672.72
False,False,3791.37
False,False,1051.69
False,False,42.08
False,False,44.89
False,False,25.91
False,False,14.45
False,False,23.01
False,False,3787.33
False,False,2.78
False,False,6.02
False,False,2.26
False,False,1541.57
False,False,0.84
False,False,135.03
False,False,4339.13
False,False,11.85
False,False,426.38
False,False,2.57
False,False,1827.25
True,True,1416.71
False,False,4369.29
False,False,21.91
False,False,39.22
False,False,435.6
False,False,3169.14
False,False,21.7
False,False,4.26
False,False,255.12
True,False,77.91
False,False,414.71
False,False,832.16
False,False,7064.84
False,False,759.54
True,False,557.81
False,False,16.29
False,False,0.03
False,False,887.91
False,False,0.03
False,False,5738.46
False,False,188.54
False,False,5128.81
False,False,4883.92
False,False,740.65
False,False,377.58
False,False,141.39
False,False,1509.19
False,False,275.4
False,False,21.52
False,False,94.59
False,False,3743.54
False,False,0.25
False,False,13.48
False,False,246.4
True,False,0.15
False,False,0.23
False,False,17.88
True,True,238.5
False,False,13.79
False,False,118.21
False,False,193.74
False,False,22.99
False,False,2.82
False,False,3866.28
False,False,98.95
False,False,169.62
False,False,33.65
False,False,1310.5
False,False,3.38
False,False,22.97
False,False,32.01
False,False,217.04
False,False,15.0
True,True,648.58
False,False,118.72
False,False,636.29
False,False,149.74
False,False,50.41
False,False,321.96
False,False,1396.67
False,False,0.04
False,False,5813.02
False,False,97.09
False,False,8035.45
False,False,2.44
False,False,46.16
False,False,0.12
False,False,98.39
False,False,87.45
False,False,1212.02
False,False,0.89
False,False,68.73
False,False,98.79
False,False,22.73
False,False,11.86
False,False,99.44
False,False,409.73
False,False,40.24
False,False,152.28
False,False,695.35
False,False,22.06
False,False,714.67
False,False,0.06
False,False,332.35
False,False,15.14
False,False,4661.82
True,True,1.47
False,False,61.93
False,False,365.22
False,False,268.81
False,False,1747.15
False,False,1457.42
True,True,18.01
False,False,648.68
False,False,648.72
False,False,98.22
False,False,468.18
False,False,434.48
False,False,122.59
False,False,28.78
False,False,184.89
False,False,361.14
False,False,138.53
False,False,123.34
False,False,4529.05
False,False,2958.18
False,False,0.51
False,False,19.44
False,False,513.97
False,False,94.38
False,False,24.96
False,False,264.71
False,False,84.72
False,False,2083.09
False,False,1105.04
False,False,47.84
False,False,19.61
False,False,66.16
False,False,713.03
False,False,0.72
False,False,94.89
False,False,43.96
False,False,18.22
False,False,2.75
False,False,168.45
False,False,135.07
False,False,908.58
False,False,148.75
False,False,130.94
False,False,517.31
False,False,382.27
False,False,0.67
False,False,286.14
False,False,62.88
False,False,2474.13
False,False,269.88
False,False,268.42
False,False,259.35
False,False,70.18
False,False,1456.28
False,False,8262.12
False,False,883.07
False,False,570.8
False,False,335.8
True,False,96.1
False,False,369.67
False,False,1077.32
False,False,3748.33
False,False,1175.52
False,False,4425.51
False,False,1013.07
False,False,1375.18
False,False,2.07
False,False,3.97
True,False,485.46
False,False,0.04
False,False,288.58
False,False,42.94
False,False,841.39
False,False,134.25
True,True,4578.0
False,False,28.07
True,True,1944.14
False,False,185.23
False,False,451.13
False,False,760.75
False,False,307.24
False,False,75.81
False,False,136.18
False,False,93.92
False,False,0.06
False,False,21.68
False,False,25.92
False,False,391.18
False,False,145.85
False,False,1645.16
False,False,0.01
False,False,43.36
False,False,1048.34
False,False,179.12
False,False,845.64
False,False,364.55
False,False,74.07
False,False,575.89
False,False,288.63
False,False,1553.3
False,False,243.81
False,False,24.99
False,False,90.26
False,False,208.29
False,False,4126.04
False,False,4.62
False,False,89.49
False,False,22.87
False,False,169.9
False,False,1960.9
False,False,18.38
False,False,8.27
False,False,200.71
False,False,676.03
False,False,3231.68
False,False,114.83
False,False,22.72
False,False,2301.53
False,False,312.41
False,False,4019.25
False,False,9448.45
False,False,409.02
False,False,39.49
False,False,1029.79
False,False,1867.87
False,False,597.23
False,False,23.52
False,False,1806.6
False,False,25936.16
False,False,2450.55
False,False,0.02
False,False,768.1
True,False,2500.26
False,False,433.69
False,False,7.33
False,False,173.56
False,False,2855.11
False,False,3919.3
False,False,6.82
False,False,4.56
False,False,0.02
False,False,1421.41
False,False,383.35
False,False,352.84
False,False,4.12
False,False,1459.94
False,False,0.02
False,False,12.71
False,False,40364.3
False,False,142.42
False,False,41.44
False,False,1514.98
False,False,73.96
False,False,794.45
False,False,644.3
False,False,115.28
False,False,482.89
False,False,7704.49
False,False,673.36
False,False,2306.58
False,False,165.17
False,False,58.27
False,False,84.93
False,False,1830.78
False,False,2331.03
False,False,44.49
False,False,21.84
False,False,193.24
False,False,5044.33
False,False,460.15
False,False,95.06
False,False,1338.45
False,False,4848.14
False,False,5558.95
False,False,244.61
False,False,4.7
False,False,214.02
False,False,2001.53
False,False,120.09
False,False,2858.69
False,False,5257.17
False,False,116.35
False,False,2063.1
False,False,2590.05
False,False,1125.88
False,False,194.57
False,False,55.89
False,False,946.63
False,False,47.64
False,False,60.86
False,False,979.57
False,False,1821.37
False,False,696.74
False,False,119.27
False,False,97.3
False,False,41.78
False,False,405.38
False,False,306.36
False,False,2224.05
False,False,18.59
False,False,3.92
False,False,2.59
False,False,1641.77
False,False,7122.29
False,False,89.89
False,False,1.01
False,False,30.2
False,False,239.16
False,False,1332.81
False,False,261.78
False,False,654.51
False,False,7463.63
True,True,2.35
False,False,169.83
False,False,355.49
False,False,5555.51
False,False,8202.19
False,False,527.3
False,False,262.0
True,False,5922.49
False,False,20.46
False,False,2998.17
False,False,127.97
False,False,0.75
False,False,13.21
False,False,26.06
False,False,1029.28
False,False,3.03
False,False,284.97
False,False,5114.09
False,False,39.29
False,False,3341.2
False,False,4.38
False,False,4884.04
False,False,723.18
False,False,51.84
False,False,22.9
False,False,560.25
False,False,535.2
False,False,960.65
False,False,503.03
False,False,407.16
False,False,96.91
False,False,172.53
False,False,3133.76
False,False,372.94
False,False,113.64
False,False,586.8
False,False,211.19
False,False,94.15
False,False,255.27
False,False,87.56
False,False,145.74
False,False,114.0
False,False,6363.98
False,False,42.28
False,False,5.2
False,False,83.12
False,False,607.39
False,False,0.65
False,False,1627.96
False,False,511.42
False,False,114.81
False,False,0.03
False,False,14.96
False,False,82.11
False,False,18.06
False,False,11014.13
False,False,554.21
False,False,138.3
False,False,501.89
False,False,195.47
False,False,478.01
False,False,6.86
False,False,12.15
False,False,687.86
False,False,16.37
False,False,5739.24
False,False,46.98
False,False,41.4
False,False,2207.5
False,False,0.11
False,False,314.55
False,False,18.62
False,False,281.43
False,False,73.94
False,False,1921.28
False,False,29.55
False,False,507.2
False,False,136.6
True,True,1.66
False,False,1512.17
False,False,4.42
False,False,680.15
False,False,142.28
True,True,0.39
False,False,15.02
False,False,261.54
False,False,455.44
False,False,6726.85
False,False,470.86
False,False,581.91
False,False,242.78
False,False,121.85
False,False,24.27
False,False,0.01
False,False,57.8
False,False,474.95
False,False,70.59
False,False,2.07
False,False,1641.85
False,False,23.66
False,False,0.21
False,False,4.37
False,False,20.34
False,False,650.75
False,False,0.54
False,False,166.66
False,False,2591.59
False,False,14158.65
False,False,1293.03
False,False,551.85
True,False,4343.23
False,False,15.99
False,False,205.88
False,False,583.29
False,False,42.63
False,False,1966.15
False,False,0.15
False,False,660.05
False,False,6268.28
False,False,332.17
False,False,2533.83
False,False,598.05
False,False,2.01
False,False,810.54
False,False,74.69
False,False,6836.07
False,False,9531.5
False,False,120.52
False,False,3163.42
False,False,31.26
False,False,103.51
False,False,4477.4
False,False,15.69
False,False,355.8
False,False,59.22
False,False,6816.69
False,False,1984.73
False,False,9.42
False,False,9.0
False,False,0.34
False,False,188.7
False,False,48.29
False,False,191.28
False,False,675.93
False,False,14.64
False,False,102.74
False,False,47.35
False,False,6045.71
False,False,602.83
False,False,0.22
False,False,21.96
False,False,3357.3
False,False,91.99
False,False,1248.02
False,False,502.49
False,False,133.66
False,False,7623.42
False,False,4292.23
False,False,0.02
False,False,7248.06
False,False,4606.79
True,True,220.22
False,False,359.9
False,False,359.3
False,False,0.04
False,False,1425.04
False,False,241.64
False,False,4.16
False,False,1735.11
False,False,593.45
False,False,567.52
False,False,409.54
False,False,4.02
False,False,376.73
False,False,125.18
False,False,23.13
False,False,117.22
False,False,115.58
False,False,291.2
False,False,186.05
False,False,407.52
False,False,1619.4
False,False,26.03
False,False,0.0
False,False,1.59
False,False,184.06
False,False,1948.74
False,False,5.19
False,False,339.47
False,False,2430.42
False,False,34.86
False,False,1919.97
False,False,29.95
False,False,1297.06
True,False,320.23
False,False,1200.08
False,False,3378.24
False,False,3.56
False,False,1228.99
False,False,0.01
False,False,143.22
False,False,72.09
False,False,484.18
False,False,1622.13
False,False,0.01
False,False,22.96
False,False,2591.61
False,False,143.23
False,False,29.48
False,False,270.75
False,False,0.02
False,False,122.53
False,False,190.33
False,False,98.44
False,False,65.87
False,False,47.7
True,True,0.0
False,False,389.53
False,False,56.14
False,False,834.74
False,False,225.57
False,False,1018.23
False,False,5.5
False,False,313.05
False,False,1.29
False,False,838.14
False,False,10.7
False,False,9197.41
False,False,168.14
False,False,0.06
False,False,42.88
False,False,75.11
False,False,304.07
False,False,1417.71
False,False,136.24
False,False,1130.85
False,False,1752.39
False,False,0.35
False,False,141.91
False,False,2.15
False,False,183.36
False,False,29811.37
False,False,364.18
False,False,11.99
False,False,17.31
False,False,34.25
False,False,122.8
False,False,695.4
False,False,1804.09
False,False,3.04
False,False,3678.74
False,False,85.08
False,False,328.96
False,False,67.25
False,False,1.15
False,False,506.2
False,False,0.02
False,False,19.41
False,False,123.81
False,False,7726.23
False,False,1864.25
False,False,1792.05
False,False,60.61
False,False,1729.9
False,False,673.82
False,False,24.75
False,False,97.66
True,True,8.97
False,False,336.49
False,False,0.01
False,False,67.28
False,False,86.68
False,False,8619.99
False,False,3.02
False,False,58.79
False,False,162.88
False,False,40.56
False,False,1027.15
False,False,15.78
False,False,814.28
False,False,92.5
False,False,41.06
False,False,1165.0
False,False,3.65
False,False,0.15
False,False,71.6
False,False,1002.63
False,False,54.24
False,False,806.2
False,False,1331.17
False,False,5.5
False,False,1694.01
False,False,1012.68
False,False,3.57
False,False,24.19
False,False,2274.22
False,False,435.21
False,False,5238.55
False,False,44.36
False,False,752.3
False,False,704.99
False,False,76.11
False,False,47.63
False,False,87.99
False,False,0.98
False,False,11594.87
False,False,27.85
False,False,2163.69
False,False,71.05
False,False,103.4
False,False,167.38
False,False,316.61
False,False,0.05
False,False,120.3
False,False,38.66
False,False,1419.86
False,False,0.01
False,False,313.85
False,False,329.07
False,False,1.26
False,False,488.92
False,False,158.54
False,False,308.26
False,False,136.52
False,False,1128.53
False,False,75.49
False,False,382.98
False,False,0.48
False,False,70.38
False,False,484.71
False,False,4796.5
False,False,232.58
False,False,595.62
False,False,22.13
False,False,573.18
False,False,2148.06
False,False,145.69
False,False,1446.71
False,False,67.8
True,False,3895.74
False,False,845.28
False,False,48.15
False,False,68.59
False,False,1507.31
False,False,5.86
False,False,101.35
True,False,4691.25
False,False,1212.46
False,False,30.44
False,False,2352.9
False,False,31.09
False,False,75.82
True,True,1.24
False,False,6136.14
False,False,92.11
False,False,125.69
False,False,26.55
False,False,305.9
False,False,477.68
False,False,2690.34
False,False,0.72
False,False,985.12
False,False,83.81
False,False,164.88
False,False,42.43
False,False,438.65
False,False,4542.72
False,False,0.01
False,False,191.65
False,False,2.52
False,False,311.85
False,False,3.5
False,False,108.32
False,False,291.47
False,False,61.78
False,False,737.77
False,False,6288.16
False,False,8.11
True,False,16.05
False,False,9879.31
False,False,230.41
False,False,1212.54
False,False,0.2
False,False,45.98
False,False,51.06
False,False,143.81
False,False,4011.39
False,False,697.41
False,False,361.11
False,False,4435.37
False,False,503.56
False,False,1509.52
False,False,802.13
False,False,83.27
False,False,1414.3
False,False,4534.36
False,False,132.69
True,False,0.09
False,False,21.55
False,False,118.92
False,False,2.72
False,False,77.18
False,False,46.78
False,False,160.34
False,False,68.93
False,False,7792.84
False,False,12409.56
False,False,44.84
False,False,529.72
False,False,1683.97
False,False,5240.05
False,False,453.33
False,False,502.3
False,False,2188.3
False,False,18.41
False,False,238.19
False,False,20.29
False,False,1151.32
False,False,2.85
False,False,399.48
False,False,1033.38
False,False,7379.69
False,False,125.25
False,False,17.0
False,False,494.35
False,False,12.26
False,False,422.82
False,False,502.93
True,False,4.07
False,False,16.48
True,False,13.7
False,False,596.58
False,False,592.05
False,False,504.84
False,False,965.71
False,False,11.08
False,False,228.18
False,False,18.16
False,False,2.58
False,False,3.97
False,False,101.85
False,False,65.14
False,False,762.2
False,False,335.8
False,False,4197.08
False,False,2016.62
False,False,288.09
False,False,4.77
False,False,235.44
False,False,4725.77
False,False,0.03
False,False,99.43
True,True,13021.91
False,False,8544.98
False,False,70.49
False,False,26.73
False,False,456.77
False,False,482.86
False,False,333.65
False,False,1.06
False,False,3805.57
False,False,67.45
False,False,140.81
False,False,20.56
False,False,118.22
False,False,58.06
False,False,70.36
True,True,1723.7
False,False,29.83
False,False,118.28
False,False,668.95
False,False,618.54
False,False,622.37
False,False,1824.0
False,False,134.4
False,False,40.86
False,False,40.52
False,False,1.99
False,False,5.21
False,False,688.22
False,False,33.08
False,False,73.62
False,False,3591.16
False,False,104.93
False,False,705.89
False,False,93.93
False,False,5.52
False,False,15.73
False,False,188.65
False,False,337.7
False,False,39.64
True,False,144.05
False,False,0.04
False,False,220.91
False,False,17.42
True,True,19.3
False,False,56.64
False,False,115.55
False,False,7100.3
False,False,1796.9
False,False,2874.82
False,False,1704.32
False,False,208.04
False,False,3046.45
False,False,456.95
False,False,21341.07
False,False,7.53
False,False,319.35
False,False,572.12
False,False,80.31
False,False,187.49
False,False,761.27
False,False,821.23
False,False,2071.92
False,False,2350.99
False,False,1.05
False,False,4005.63
False,False,6257.86
False,False,261.92
False,False,778.23
False,False,3624.33
False,False,24.72
False,False,694.78
False,False,596.02
False,False,26.74
False,False,360.86
False,False,92.55
False,False,0.03
False,False,29.73
False,False,0.09
False,False,11.92
False,False,65.02
False,False,354.96
False,False,325.86
False,False,1837.03
False,False,169.77
False,False,1152.61
False,False,3712.1
False,False,23.51
False,False,0.3
False,False,49.66
False,False,89.53
False,False,13.09
False,False,934.89
False,False,125.52
False,False,1206.31
False,False,2.07
False,False,7.98
False,False,16.98
False,False,2661.26
False,False,507.39
False,False,407.91
False,False,15.71
False,False,6120.63
False,False,388.62
False,False,5328.66
False,False,64.75
False,False,22.45
False,False,781.17
False,False,215.77
False,False,50.08
False,False,1232.57
False,False,550.24
False,False,2690.18
False,False,4115.0
False,False,570.68
False,False,180.14
False,False,42.66
False,False,12.19
False,False,0.01
False,False,0.6
False,False,100.74
False,False,0.04
False,False,0.02
False,False,5128.71
False,False,113.29
False,False,0.03
False,False,61.32
False,False,12.18
False,False,257.55
False,False,1326.05
False,False,66.68
False,False,1199.89
False,False,0.01
False,False,1628.39
False,False,14.71
False,False,1359.85
False,False,0.73
False,False,120.05
False,False,3.23
False,False,1851.25
False,False,223.7
False,False,5.54
False,False,237.32
False,False,989.48
False,False,16001.32
False,False,0.02
False,False,23.47
False,False,77.47
False,False,413.03
False,False,424.97
False,False,33.67
False,False,411.77
False,False,113.77
False,False,173.91
False,False,80.7
False,False,59.39
False,False,145.13
True,False,3728.31
False,False,21.83
False,False,3.91
False,False,890.05
False,False,160.79
False,False,190.78
False,False,0.13
False,False,3216.32
False,False,3374.66
False,False,2093.17
False,False,409.43
False,False,0.03
False,False,1311.34
False,False,50.95
False,False,1537.0
False,False,6.33
False,False,1128.97
False,False,51.45
False,False,282.63
False,False,70.23
False,False,6.54
False,False,5081.19
False,False,26.54
False,False,137.86
False,False,1411.36
False,False,348.11
False,False,33.94
False,False,246.77
False,False,2983.18
False,False,95.35
False,False,459.99
False,False,1176.49
False,False,2231.04
False,False,2845.62
False,False,572.12
False,False,512.89
False,False,440.72
False,False,312.52
False,False,3866.68
False,False,116.2
False,False,383.41
False,False,8.19
False,False,177.94
False,False,311.58
False,False,3.63
False,False,2436.72
False,False,5707.45
False,False,1.12
False,False,3661.59
False,False,358.56
False,False,496.1
False,False,176.96
False,False,5.28
False,False,522.17
False,False,366.12
False,False,2860.99
False,False,91.16
False,False,7265.75
False,False,0.29
False,False,208.18
False,False,167.42
False,False,287.31
False,False,5.93
False,False,1402.1
False,False,5.06
False,False,1386.81
False,False,0.12
False,False,1.97
False,False,1205.62
False,False,1392.33
False,False,1833.26
False,False,0.15
False,False,1314.88
False,False,151.36
False,False,184.31
False,False,130.44
True,True,0.12
False,False,813.81
False,False,0.19
False,False,2.28
False,False,163.82
False,False,37.53
False,False,476.52
False,False,210.43
False,False,253.93
False,False,963.74
False,False,0.01
False,False,1853.24
False,False,21.76
False,False,1129.6
False,False,37.75
False,False,0.46
False,False,60.65
False,False,7.42
False,False,499.38
False,False,2399.99
False,False,22.24
False,False,29.01
False,False,23.44
False,False,25.59
False,False,311.81
False,False,382.23
False,False,0.35
False,False,165.25
False,False,2181.58
False,False,122.98
False,False,285.43
False,False,43.87
False,False,173.28
False,False,1394.49
False,False,267.28
False,False,22.32
False,False,958.65
False,False,10.03
False,False,9881.02
False,False,217.32
False,False,219.32
False,False,71.93
False,False,58.81
False,False,2159.3
False,False,0.01
False,False,52.18
False,False,269.18
False,False,533.14
False,False,149.15
