id,changes,projects,age
4330,123,19,1594
10256,2,2,10
24228,1,1,0
24266,1,1,0
24227,1,1,0
23734,3,1,14
20752,4,1,130
23652,1,1,0
21287,57,8,222
22435,2,1,10
21382,2,1,217
15101,10,3,629
20325,67,30,143
20298,9,2,292
23204,4,3,52
7553,11,4,784
9576,134,5,1038
7833,18,15,141
24232,2,1,0
17465,4,3,478
24105,2,1,6
20519,49,4,274
8410,293,11,400
16558,11,2,533
21645,1,1,0
22457,20,3,120
11235,44,10,867
23863,1,1,0
11549,6,3,243
12582,21,4,829
1779,466,16,1775
7770,48,20,1083
22233,3,3,76
21927,7,1,56
18289,19,3,401
22965,2,1,82
22837,57,46,45
162,12,5,1425
6450,165,3,1403
10475,142,9,975
23101,2,2,83
12732,27,22,155
11907,10,2,469
12087,4,1,251
15353,15,4,581
17377,31,5,475
17133,41,5,330
14005,2,2,722
23464,2,1,63
24118,3,2,1
24101,2,2,1
14963,4,3,281
6889,31,10,1356
14946,69,5,617
18725,1,1,0
20933,4,2,68
13206,8,2,519
23047,3,2,96
22785,2,1,25
19799,32,2,285
22584,1,1,0
9060,72,13,908
22771,4,3,102
24125,1,1,0
15388,4,2,256
6719,457,15,1381
10419,198,13,968
23193,4,1,68
24119,1,1,0
20856,1,1,0
24111,1,1,0
23402,3,3,26
24103,5,5,0
21063,4,3,226
23891,1,1,0
18334,15,5,394
22574,43,14,116
23116,6,6,59
22834,31,13,93
23020,4,3,69
22262,1,1,0
22598,2,1,20
9387,252,10,1074
23739,2,1,4
21885,21,3,162
11176,26,4,931
1247,1107,39,1897
7858,67,17,1222
10090,2,2,925
21765,7,6,146
6676,538,80,1186
21463,2,2,143
24021,1,1,0
23413,7,1,36
21109,2,2,7
23605,1,1,0
18934,21,5,342
11238,7,4,734
22212,2,1,12
15426,6,2,497
19370,9,2,237
19242,1,1,0
19213,13,4,334
13082,175,5,759
18817,2,1,28
11804,7,2,178
741,967,25,1819
12661,95,14,818
4625,27,5,1552
14405,2,1,13
9392,5,3,164
19233,31,2,330
22305,3,1,135
425,153,26,1700
24018,1,1,0
7882,120,17,1205
15515,55,5,590
8035,9,8,469
20327,3,1,195
20405,8,1,235
19760,23,7,315
20508,15,3,235
14228,10,5,690
16993,46,2,452
14545,1,1,0
10088,14,3,985
17445,5,3,12
15949,1,1,0
105,371,30,1433
6609,83,22,1364
13001,14,5,513
14708,128,4,609
23633,1,1,0
7933,2,1,0
22044,7,2,128
9558,7,2,723
1726,177,24,1808
17289,6,2,114
23166,1,1,0
21820,44,1,159
7126,156,11,1280
10675,4,1,199
18026,9,1,241
23165,2,1,19
17754,22,4,435
23886,1,1,0
8589,1,1,0
21061,4,2,21
23884,1,1,0
14365,3,3,251
23135,5,1,11
13059,12,2,679
19727,1,1,0
13340,3,1,502
9095,84,4,1036
8797,107,16,1116
17043,7,5,429
23859,1,1,0
23861,1,1,0
19804,1,1,0
23668,2,1,19
22378,2,1,0
10266,11,4,957
23770,3,1,6
19390,6,1,184
22047,2,2,58
23763,2,1,2
5003,7,6,918
11685,77,4,841
22573,2,2,65
23681,9,3,15
23489,1,1,0
7448,217,16,1241
18448,10,2,330
20563,57,7,239
21877,8,6,97
14937,289,25,379
20773,100,6,217
11671,14,5,839
6659,155,14,1353
22566,2,2,4
18401,4,2,384
23794,3,1,2
20425,26,10,250
7132,246,11,1280
13752,145,13,614
14656,16,1,635
18652,7,2,343
16414,60,3,441
20824,2,1,15
13474,5,3,242
14615,27,6,634
13325,21,3,752
13306,18,2,664
19135,1,1,0
1420,654,39,1862
16658,31,4,489
14159,70,3,625
13575,3,1,39
13840,10,4,608
19592,9,3,240
20246,21,4,243
428,3,3,1686
14680,29,5,261
17993,4,3,386
18808,22,5,133
6608,10,3,397
6689,6,3,1349
5441,306,14,1490
20364,41,7,239
18238,129,18,386
7398,22,7,1229
22141,4,1,118
11302,81,7,888
19611,5,3,175
22670,3,2,68
12363,172,20,813
6571,42,9,252
17357,5,2,320
17714,25,6,399
21469,13,1,124
23725,1,1,0
23704,1,1,0
16958,12,2,409
16261,2,1,3
20559,42,4,228
21376,2,1,173
6316,76,23,1405
12525,56,9,675
13201,4,3,611
11662,64,8,855
21522,23,11,148
13931,35,5,657
14316,43,6,582
15307,3,2,447
15910,3,2,37
10578,3,1,484
21290,3,3,141
23676,1,1,0
11670,6,3,831
22456,1,1,0
22754,10,2,77
16840,3,3,210
9448,17,5,1019
16437,9,2,355
19858,6,3,281
23576,1,1,0
14943,5,3,574
18799,1,1,0
11820,9,3,620
23672,1,1,0
19290,11,6,83
22869,3,2,41
22132,36,14,113
18747,27,5,315
13149,252,8,735
22739,32,16,71
9591,52,4,852
20599,1,1,0
19158,95,6,308
11614,14,8,853
23272,3,1,31
15232,10,1,292
23455,6,5,13
14257,14,3,598
17169,10,3,446
7400,27,6,1193
12133,46,5,820
23645,2,2,0
11877,3,2,489
22925,4,3,61
19372,97,8,304
9730,263,6,959
16244,2,1,49
15424,69,19,563
7179,31,13,1151
9624,47,8,989
2537,138,13,1689
21775,4,2,128
10127,34,5,966
16819,40,2,450
6509,27,12,1211
17026,30,7,436
22527,2,2,1
1923,49,8,1154
23624,1,1,0
18009,107,8,392
10210,5,3,897
8330,45,4,1114
20384,77,8,228
12141,21,5,757
12959,5,2,305
8003,195,17,1177
10744,4,1,79
9671,14,1,539
14396,58,3,635
19797,32,3,251
23511,1,1,0
23615,1,1,0
6981,19,9,1252
17517,21,2,424
11578,1,1,0
23484,2,1,0
23209,6,6,18
22835,12,1,63
23443,3,1,4
23597,1,1,0
18941,3,3,104
21342,5,2,74
13055,39,8,741
6645,24,12,1346
12485,6,4,778
21704,1,1,0
22968,6,3,46
23589,1,1,0
9581,43,10,962
12459,86,5,771
287,47,5,1581
9717,415,40,719
15943,48,2,449
22575,3,3,58
20799,2,1,14
7535,158,21,1221
16574,29,12,475
11682,62,11,799
7096,2,2,653
3098,150,13,1513
10295,32,7,915
16929,11,4,446
6695,49,6,1267
12139,44,9,805
19545,1,1,0
23544,1,1,0
21198,5,1,60
14178,1,1,0
21049,1,1,0
21309,11,2,154
23505,1,1,0
23300,1,1,0
23203,2,1,0
11526,4,4,251
12512,292,13,787
20105,44,8,225
7781,19,10,1185
17081,71,35,298
20828,6,3,29
22777,22,16,29
17180,13,4,329
17730,28,6,332
9659,46,3,1002
490,54,11,1779
7419,99,19,1225
23422,7,1,5
17595,9,1,201
22274,1,1,0
22587,6,1,49
9048,27,6,1058
7423,88,26,1212
13393,1,1,0
15243,2,1,414
22025,7,1,103
6506,19,3,1132
5209,15,4,1488
14473,5,5,376
8829,143,11,1053
22281,6,1,25
14421,17,7,426
8965,107,8,1064
19120,29,2,299
13194,140,9,727
2828,103,1,1575
7505,146,17,1138
23377,1,1,0
12758,32,15,538
22493,5,3,52
23412,1,1,0
19210,5,1,163
14165,3,2,143
21045,2,1,15
20988,1,1,0
23213,1,1,0
18193,2,1,365
20819,2,2,157
13617,4,4,472
7462,26,13,910
22478,1,1,0
19378,5,5,182
11730,6,2,672
21465,4,2,77
22562,20,8,51
14711,4,1,434
21325,3,1,6
18290,66,7,348
20771,6,3,163
18654,12,6,334
19209,101,4,276
23403,1,1,0
20981,3,3,58
21585,1,1,0
14606,12,4,594
23394,1,1,0
20376,13,2,210
21656,2,1,83
20515,5,3,175
13938,5,3,657
20424,1,1,0
20517,70,6,200
22139,2,2,12
23329,1,1,0
16666,5,2,68
23362,1,1,0
22827,1,1,0
19220,6,4,2
18549,11,5,198
22480,1,1,0
19023,2,1,8
8978,120,9,995
23229,2,1,6
10780,41,4,812
23332,4,4,0
23334,1,1,0
19902,25,9,182
16814,5,1,428
23320,1,1,0
19899,1,1,0
20760,1,1,0
12195,2,2,533
22103,2,1,1
21713,3,3,112
15171,26,6,552
11206,1,1,0
9459,31,21,583
11279,123,22,810
11447,51,3,812
23285,1,1,0
12402,35,18,716
10697,28,11,900
11778,169,10,811
22911,7,2,34
10652,21,5,840
23028,1,1,0
17898,6,2,91
23141,1,1,0
21217,6,1,126
22840,1,1,0
14307,47,4,545
13516,51,3,680
19291,2,2,187
15488,6,4,356
23273,1,1,0
6886,6,4,1281
23230,1,1,0
23248,1,1,0
14305,73,7,616
21918,15,2,94
17553,7,2,391
18479,3,2,238
15526,53,4,510
16962,98,6,419
14779,2,2,571
6116,109,17,1301
23238,1,1,0
20873,16,7,114
17461,1,1,0
22310,2,1,10
23179,1,1,0
15661,1,1,0
23180,1,1,0
23227,1,1,0
17568,1,1,0
19542,19,2,260
16590,2,2,444
17699,8,3,138
6620,17,4,1113
23217,1,1,0
16476,3,2,6
21065,2,2,154
23220,1,1,0
12583,2,2,751
7575,80,13,1177
17734,10,4,376
20293,1,1,0
10635,5,5,883
23198,1,1,0
22398,1,1,0
11061,11,2,688
12275,21,5,700
12800,2,2,735
23029,1,1,0
20448,1,1,0
18247,25,6,336
10814,3,2,761
6836,108,12,1152
16064,7,1,396
12630,1,1,0
12637,27,5,711
13895,31,6,475
15778,2,1,385
22896,1,1,0
23062,2,1,11
13697,5,5,532
7789,95,3,1147
21075,3,2,88
15640,22,9,467
23098,1,1,0
20501,1,1,0
21718,2,1,28
22872,2,2,13
6820,8,3,1116
23176,1,1,0
22719,1,1,0
11758,6,5,747
9166,3,3,1021
11505,3,1,3
19921,11,3,171
16066,84,18,436
16047,6,3,480
23090,1,1,0
13693,2,1,492
9366,26,4,927
220,17,9,1138
22010,7,5,8
17861,9,4,210
17116,66,10,401
22646,1,1,0
22487,6,3,30
16482,14,1,179
13334,3,1,10
22217,4,2,15
1112,81,16,1555
6623,160,16,1288
23137,1,1,0
22223,4,1,27
455,186,20,1748
12514,4,2,523
20581,5,4,119
19805,4,3,209
23105,1,1,0
17372,2,1,2
22009,1,1,0
22315,10,6,34
10433,1,1,0
12632,7,4,733
20157,1,1,0
17877,12,2,340
22815,3,2,19
14957,15,5,193
13181,1,1,0
8890,6,6,913
18261,2,1,211
7604,199,27,839
19199,8,2,272
8005,73,17,1137
20962,2,1,7
9521,64,5,982
20481,4,4,172
21996,44,2,71
22676,1,1,0
8916,1,1,0
23051,1,1,0
17917,2,1,350
23063,2,1,0
20839,3,3,34
23064,1,1,0
4395,684,31,1527
22143,21,1,57
13510,32,2,651
21543,1,1,0
141,6,3,1701
22894,3,1,15
15041,14,2,65
14249,10,1,493
22375,2,2,44
20585,1,1,0
6055,9,4,1337
22791,1,1,0
22314,15,9,48
23045,1,1,0
10488,81,14,886
11765,1,1,0
10369,20,11,827
19845,5,2,148
7862,1,1,0
14374,5,2,286
12801,1,1,0
20743,16,7,152
20530,2,1,171
14844,4,3,525
11610,8,5,776
18598,2,2,163
20429,4,3,178
23008,1,1,0
19949,1,1,0
18838,9,1,281
18613,19,3,302
20251,3,3,11
15763,3,1,204
18732,3,2,295
20535,1,1,0
17460,1,1,0
22557,6,1,26
22957,2,2,0
15315,53,4,514
6717,36,12,1283
16522,29,10,239
22012,2,2,29
22940,1,1,0
20588,1,1,0
21702,2,2,0
9375,2,1,0
15359,11,7,370
9945,3,2,375
780,5,1,188
22216,4,1,43
22572,1,1,0
7002,44,29,416
14339,12,3,299
19267,11,3,179
13318,11,7,674
17463,1,1,0
20336,12,1,177
15429,6,4,348
14548,2,2,530
681,7,5,1608
12912,9,7,482
20816,2,2,145
10008,7,4,769
995,103,2,1748
17934,2,1,254
12378,3,2,523
22938,1,1,0
18589,4,1,304
22908,2,1,3
22839,3,1,6
12952,30,17,357
15287,2,2,3
14535,3,3,527
21642,15,12,85
22135,2,1,45
22924,2,1,0
6899,125,21,1108
19429,2,1,1
22030,2,2,30
22169,2,1,0
12362,7,3,665
13768,46,1,553
4340,25,6,1464
16443,1,1,0
8491,70,7,1052
22907,2,1,0
12612,58,12,708
18593,4,2,63
22017,1,1,0
22742,3,1,7
16800,17,5,401
16051,135,58,448
11933,2,1,245
8931,225,14,1016
16499,1,1,0
22019,1,1,0
17952,24,3,314
21993,1,1,0
19365,2,1,0
21304,3,2,103
20787,2,2,0
21546,3,3,25
11947,2,1,4
18117,7,4,298
19861,4,3,180
14981,13,3,472
21074,3,2,103
17476,3,2,72
22547,1,1,0
22210,4,4,17
7450,19,5,1130
10241,3,3,893
22590,6,3,10
21803,2,2,63
14840,6,5,529
19963,6,3,159
12184,12,10,63
19573,8,2,225
11356,100,19,700
8970,56,2,1009
10425,2,1,57
12796,1,1,0
22482,2,1,10
22714,1,1,0
6554,58,12,1274
20082,4,4,27
17436,3,2,174
21774,1,1,0
6696,2,2,489
21356,2,2,85
17862,6,3,336
22100,2,1,12
12581,2,2,138
9126,38,15,985
8514,6,5,992
22720,2,1,0
17321,3,3,42
1865,35,9,1358
17455,12,5,102
20006,4,4,4
22657,1,1,0
14372,55,2,522
8533,28,14,980
7020,40,5,1174
22481,1,1,0
10485,74,17,860
13362,94,11,626
6460,29,8,1303
12335,2,2,0
22602,1,1,0
22422,1,1,0
18068,6,6,317
16917,36,4,386
21381,3,1,65
12043,3,1,75
22655,4,4,0
17731,11,1,109
22061,3,3,31
13900,12,5,558
15755,40,7,223
16079,1,1,0
7935,44,4,1084
22298,17,2,17
9453,75,15,850
19912,2,1,50
11011,12,4,819
16392,4,3,133
21168,7,1,76
6492,1,1,0
22397,1,1,0
15427,8,5,381
20254,3,3,21
1207,17,6,1419
22610,1,1,0
22640,1,1,0
21423,4,3,53
15339,2,1,175
21904,3,1,0
13968,3,3,488
19765,12,1,204
22609,1,1,0
17904,2,2,0
19500,3,3,222
19476,2,2,223
20421,1,1,0
6587,9,3,732
22517,1,1,0
22107,2,2,0
21876,3,1,45
21206,1,1,0
22581,1,1,0
14439,6,3,118
22338,2,1,13
20419,1,1,0
20037,3,3,167
14168,27,4,508
17717,7,2,181
14726,27,4,528
16495,55,4,265
12890,1,1,0
15851,2,2,129
21739,5,1,50
8091,203,7,1087
20003,3,2,177
15029,6,1,507
22502,1,1,0
16630,1,1,0
18032,4,1,311
13537,8,3,422
22539,1,1,0
15192,7,3,471
10474,57,5,806
18802,5,3,42
21006,4,3,40
22526,1,1,0
752,13,8,1349
11017,4,2,523
16252,3,3,322
7021,9,5,838
15085,2,2,126
20276,4,1,84
15361,4,2,337
22515,2,1,0
5600,23,5,1376
22508,1,1,0
22504,1,1,0
20836,2,1,43
14924,4,3,488
13655,3,3,493
22330,2,2,12
15248,4,2,487
177,169,13,1749
21011,1,1,0
20945,1,1,0
13203,62,4,599
8443,36,8,943
15922,6,4,433
9364,9,4,278
7461,51,2,987
11698,3,1,128
17458,1,1,0
20953,1,1,0
22440,2,2,3
8279,37,6,895
22469,1,1,0
21823,1,1,0
21808,23,2,38
9927,13,5,688
22198,1,1,0
12963,3,3,676
22464,1,1,0
21152,9,3,24
13447,2,2,511
18834,2,2,61
11751,5,3,701
21033,9,1,73
13454,29,6,582
9705,4,2,923
16774,3,3,380
16318,11,3,382
19472,13,8,161
22369,1,1,0
22069,1,1,0
22337,5,5,0
22428,4,4,0
22431,1,1,0
22426,1,1,0
22033,1,1,0
22417,1,1,0
21388,1,1,0
6923,150,14,1097
6698,27,6,1114
22404,1,1,0
13463,10,3,621
12817,248,19,675
21810,3,3,35
22339,1,1,0
14668,2,2,300
22382,1,1,0
14762,14,8,215
22293,1,1,0
20960,3,1,96
22376,1,1,0
21272,4,1,12
16652,14,2,354
13997,56,22,478
22367,1,1,0
19288,13,2,169
14028,20,4,469
6786,901,58,1231
20188,3,1,79
10358,1,1,0
20158,6,2,69
21383,1,1,0
532,5,3,852
17555,5,2,133
21254,2,1,7
14838,3,2,497
7471,71,7,1086
11676,10,2,512
8959,35,7,682
15837,1,1,0
20647,1,1,0
10136,283,8,844
20107,14,1,153
22289,1,1,0
6032,4,4,1223
20449,6,2,75
21953,1,1,0
18186,2,1,0
20271,6,1,54
22172,1,1,0
17536,7,3,228
22151,1,1,0
22267,1,1,0
6662,77,7,1194
15130,6,3,439
20766,9,3,4
12069,81,1,323
9983,61,7,874
11434,9,3,678
13524,9,3,551
9648,18,2,910
8601,96,13,1013
15095,6,4,483
22029,1,1,0
20398,1,1,0
22046,1,1,0
17219,1,1,0
20316,12,12,88
1613,6,4,1058
16983,2,1,271
9000,6,2,918
9626,7,4,853
12692,3,3,123
11067,1,1,0
18324,9,8,81
16793,5,1,164
10725,20,8,790
14379,3,2,326
19815,1,1,0
20061,2,1,3
17139,22,6,311
22131,1,1,0
22130,1,1,0
19561,11,2,127
10584,72,10,567
17718,3,1,107
17419,6,3,310
22142,3,1,0
22007,1,1,0
18695,1,1,0
11650,96,12,720
21466,1,1,0
22116,3,2,0
13274,15,2,552
3068,81,13,1380
14926,14,5,349
11608,1,1,0
20772,14,2,49
10987,52,8,762
17147,6,3,312
11757,11,3,692
18061,19,3,280
17438,2,2,133
12516,7,2,587
6967,34,11,1140
17858,3,3,224
22062,1,1,0
21034,1,1,0
22024,1,1,0
19720,10,1,137
20875,2,1,3
9439,80,5,842
9975,8,2,695
11774,3,2,694
9577,5,2,673
9970,11,3,609
4190,892,56,1383
19304,2,1,4
20526,6,4,64
22028,1,1,0
19920,12,4,99
21138,2,1,20
19071,5,1,128
8399,54,8,776
7984,6,4,337
18485,8,5,243
17179,14,3,177
7494,215,16,1111
21054,1,1,0
18683,50,7,228
11094,107,10,678
21995,1,1,0
18438,6,3,161
10156,6,2,95
8083,23,10,1041
17609,4,1,20
21946,1,1,0
21928,1,1,0
6632,3,1,551
8954,44,8,774
21920,1,1,0
21886,1,1,0
19132,76,32,177
7321,1,1,0
12443,53,1,662
13595,8,5,558
19289,1,1,0
15358,56,1,422
21816,1,1,0
13458,2,2,6
18386,44,2,211
6789,1,1,0
2652,2,2,293
8392,242,8,948
15415,2,1,2
11797,2,1,326
20758,1,1,0
14060,2,2,544
18389,91,10,205
15854,2,1,356
7812,16,3,470
21824,2,1,1
2835,115,8,1498
9981,88,10,845
20645,2,1,45
17504,1,1,0
18643,9,4,228
16493,7,1,349
20472,2,1,55
4240,106,11,1221
21795,1,1,0
20553,5,3,28
17140,1,1,0
10674,24,6,504
21567,2,2,18
21228,2,2,36
15637,7,4,387
19950,32,16,125
21426,1,1,0
9337,15,10,646
20947,1,1,0
7128,698,36,917
14823,11,3,470
1773,27,7,1629
8300,32,11,994
13505,45,11,475
21793,1,1,0
20196,14,2,95
15742,19,9,331
13084,19,7,529
12053,106,5,305
17523,5,3,110
2468,55,9,1362
6072,168,12,1263
9301,25,5,120
9248,10,3,793
20671,2,2,57
21743,1,1,0
18527,1,1,0
20768,4,3,13
2265,62,11,1121
10371,4,4,15
14691,26,6,474
7534,57,5,1076
18737,1,1,0
21646,1,1,0
7761,122,18,1051
21082,1,1,0
16321,1,1,0
19450,3,2,67
8902,1,1,0
11424,92,15,705
20344,1,1,0
11486,2,2,631
21104,1,1,0
18416,2,2,64
10046,42,13,728
7135,77,9,1120
15028,3,2,447
11255,16,2,114
17759,1,1,0
20834,1,1,0
20791,4,1,57
9285,6,4,267
15944,2,2,60
11546,3,3,635
14887,9,3,453
17953,3,1,160
15452,7,2,90
18913,5,2,98
21579,1,1,0
12624,3,2,53
14022,1,1,0
13960,1,1,0
17832,24,2,197
14556,33,6,379
20058,2,2,11
21408,2,2,7
19282,14,2,89
21365,1,1,0
20320,2,1,77
1941,261,32,1429
21004,1,1,0
10159,1,1,0
11360,2,1,176
6043,78,3,1194
20661,12,3,57
10665,29,4,769
12273,1,1,0
17958,41,4,82
20090,3,3,27
6783,24,7,1169
18769,3,3,167
13881,1,1,0
5511,283,12,1319
15476,1,1,0
20458,3,2,5
19730,1,1,0
16683,14,11,314
8256,1,1,0
19348,11,3,116
11637,17,2,608
15225,23,11,374
17224,2,2,1
20452,1,1,0
9422,1,1,0
21333,1,1,0
21432,1,1,0
19076,3,2,150
7049,108,10,498
20454,1,1,0
8000,68,1,950
19056,3,1,138
10327,8,5,608
4715,875,31,1378
19954,7,5,89
16366,1,1,0
20095,3,1,6
10753,4,3,266
13354,10,7,67
11029,39,3,737
107,30,6,1587
8106,61,13,950
10245,2,2,22
12417,21,6,411
21321,1,1,0
20561,1,1,0
16234,4,3,244
21338,1,1,0
21197,1,1,0
20718,2,1,42
9770,44,4,805
20928,3,2,29
20181,11,3,77
15454,39,8,385
8859,33,5,877
15341,36,1,400
21294,2,2,0
8090,166,9,1002
20215,2,1,25
21207,1,1,0
11433,9,4,481
9977,78,10,784
13169,8,5,392
9647,86,2,796
19051,2,1,137
18723,62,10,117
21194,1,1,0
20969,2,1,4
21209,1,1,0
11427,87,8,648
16272,28,7,267
12850,14,12,581
10477,42,8,630
17123,67,31,249
4159,24,4,1323
14318,8,2,416
17489,10,1,253
20383,2,1,16
19692,4,2,77
11114,38,8,654
21235,1,1,0
16687,5,4,295
19739,7,2,80
21092,3,2,9
20137,3,2,37
19560,33,8,118
21215,1,1,0
15825,5,3,280
11832,31,4,628
16769,25,2,257
21218,1,1,0
21142,1,1,0
15934,5,3,350
19346,3,1,95
9526,18,7,139
7514,6,2,173
20640,1,1,0
20453,3,2,30
8912,32,5,790
20503,1,1,0
17527,5,5,137
10089,4,2,13
15274,16,4,213
2967,34,5,1354
18137,20,5,188
13289,20,5,337
20794,1,1,0
8787,299,14,910
12232,6,5,626
18542,1,1,0
17005,20,3,191
20372,2,2,14
13948,155,8,490
17700,2,2,50
17876,2,1,0
10517,5,3,757
18639,2,1,36
19728,1,1,0
17277,19,4,68
18336,4,4,109
21101,1,1,0
13779,1,1,0
10928,2,1,63
10016,24,3,634
19474,1,1,0
406,53,8,873
2035,192,20,1553
12999,27,8,212
15226,9,2,381
9091,296,5,877
20460,3,3,6
20742,1,1,0
11364,8,2,48
11922,2,2,590
21043,1,1,0
20168,2,1,12
17405,8,1,216
13933,24,4,125
17254,4,3,203
3094,4,1,253
19887,1,1,0
11794,2,1,114
19214,8,2,112
19548,4,1,98
16226,3,3,306
5957,5,3,1240
17211,16,9,219
13781,6,3,251
19840,43,7,83
9551,30,9,511
21002,1,1,0
2467,11,6,148
6162,62,9,1222
20518,2,2,30
20430,9,6,25
11689,11,7,655
19951,6,3,75
5217,27,6,1146
2861,58,8,1300
20556,4,3,28
12140,12,4,541
16292,4,4,216
20951,2,1,3
15470,9,4,359
16701,8,4,277
18658,9,3,108
15799,14,6,197
20956,1,1,0
15660,19,2,335
11587,23,1,353
20165,1,1,0
15862,2,1,329
17333,5,2,229
10515,55,11,742
13979,5,4,407
15902,3,2,316
20927,1,1,0
1009,39,2,1444
20929,1,1,0
20843,1,1,0
6694,17,3,1072
13152,9,2,552
8702,2,2,208
20948,1,1,0
2860,47,10,1330
13847,1,1,0
8328,19,8,791
20591,1,1,0
20782,2,1,3
14967,4,1,6
17181,2,2,196
14261,1,1,0
20459,1,1,0
20882,1,1,0
11956,23,4,608
6835,120,14,1122
18170,9,3,181
11903,42,7,623
19591,3,1,24
10440,22,4,365
15241,2,2,9
136,8,1,805
13103,2,1,533
20861,2,2,0
11215,6,3,405
9911,10,4,759
14884,25,1,275
18110,1,1,0
18920,1,1,0
20815,3,2,1
20727,1,1,0
15259,12,5,184
20848,1,1,0
12321,48,10,594
20306,1,1,0
10827,31,2,135
17503,1,1,0
8576,87,4,913
7653,14,7,911
8804,8,1,419
12383,1,1,0
19133,61,8,96
16426,3,3,82
16953,2,2,4
10896,3,1,351
18729,2,2,48
12442,18,1,564
2481,59,12,1328
20808,1,1,0
17705,5,2,195
19491,1,1,0
11208,25,4,659
18399,29,5,139
7874,12,5,633
15510,1,1,0
16991,2,2,84
20444,4,4,19
14923,16,5,391
10917,4,3,669
20747,1,1,0
9740,62,5,496
20193,1,1,0
11482,3,2,78
6713,1,1,0
8001,58,10,961
10281,52,11,737
17017,1,1,0
9066,13,4,542
19419,10,2,43
14689,13,3,295
19936,1,1,0
14103,5,4,136
19675,1,1,0
16775,1,1,0
12403,25,7,492
20187,2,1,37
11373,2,2,69
19807,2,2,7
19361,4,3,44
6917,23,7,1052
14445,9,5,377
16049,2,2,308
8907,271,17,870
20684,1,1,0
19981,1,1,0
395,233,15,1227
11697,1,1,0
18187,1,1,0
19414,6,4,63
11387,9,6,588
10271,9,3,616
19676,2,2,29
16629,1,1,0
15106,3,2,375
17480,3,1,1
8627,9,5,906
15734,1,1,0
18342,1,1,0
20539,6,1,8
20409,1,1,0
20260,3,1,18
18258,8,5,126
10442,82,2,651
20495,1,1,0
7203,36,16,1010
8357,1,1,0
15342,9,5,182
15644,5,3,336
12400,19,5,521
19677,2,1,28
15643,1,1,0
1970,38,6,1281
20138,1,1,0
19678,1,1,0
18333,1,1,0
20636,1,1,0
15881,19,6,315
8935,52,9,862
20597,1,1,0
16920,1,1,0
19333,6,1,33
10345,7,3,217
6877,2,2,1076
8968,22,6,823
18364,2,1,42
14355,3,3,427
3108,33,11,1384
14543,74,14,397
20582,1,1,0
20488,2,1,0
20576,1,1,0
20394,1,1,0
20575,1,1,0
10848,5,1,14
18668,5,1,47
20497,2,1,5
14078,4,1,382
16170,6,4,250
12541,1,1,0
7052,27,8,974
17588,10,5,184
12028,2,2,596
16490,4,1,263
17281,2,2,213
7133,14,5,997
9662,2,2,568
20004,2,1,36
11784,3,2,552
6223,7,5,1146
14099,8,2,22
14644,1,1,0
15675,4,1,302
13013,11,2,536
19196,34,4,89
14457,5,2,195
20400,3,1,3
739,81,13,1445
13390,3,1,10
14363,3,3,359
10263,57,11,614
14033,3,3,24
7221,4,2,485
10507,11,7,145
13107,9,6,525
2284,433,19,1484
14274,12,4,397
17360,10,5,190
9093,12,4,629
19775,1,1,0
12561,46,14,521
20005,2,1,29
14000,2,2,246
18765,3,1,10
14927,3,2,366
20431,1,1,0
7244,23,11,1030
19672,1,1,0
20389,1,1,0
14176,2,1,376
5174,118,10,1261
20216,5,5,1
14891,5,3,369
19583,1,1,0
19670,1,1,0
19268,1,1,0
20385,1,1,0
18895,2,1,42
15311,21,6,199
19653,3,2,19
16553,4,3,228
14688,1,1,0
19813,1,1,0
13908,2,1,155
5484,2,2,1113
13305,2,1,29
20335,1,1,0
20334,1,1,0
14966,2,2,350
20275,1,1,0
6631,9,2,849
20324,1,1,0
1269,11,3,1514
17869,5,2,16
1407,2,1,0
16714,3,1,235
9253,30,2,755
14810,19,6,365
7005,1,1,0
161,23,6,1281
14157,1,1,0
13560,63,9,430
2404,10,5,1397
10577,1,1,0
18811,8,1,58
19683,1,1,0
16910,15,2,137
20127,1,1,0
13086,6,2,401
10669,2,2,157
18743,4,1,17
16356,3,3,255
10786,4,2,536
16788,12,3,212
5538,39,14,1171
17293,4,3,161
14824,2,2,255
11752,3,3,399
11241,1,1,0
15739,15,2,233
20102,5,1,9
12208,4,4,366
7409,6,4,994
19483,1,1,0
7479,88,4,902
16183,2,2,125
8016,8,2,936
18796,1,1,0
9327,4,2,72
8143,21,2,235
12920,4,1,194
12214,6,5,323
19050,3,2,64
11428,17,8,593
97,46,6,1541
15867,3,3,251
17485,1,1,0
20201,1,1,0
19077,2,1,5
10796,30,9,648
13720,19,3,449
9068,12,4,775
14976,2,2,68
9032,5,2,53
17200,10,1,184
18540,4,4,22
2448,677,13,1448
5055,13,6,1116
11941,22,5,580
3114,22,3,1361
17456,2,2,178
17013,67,7,196
10140,3,2,337
19308,1,1,0
16646,2,2,210
14030,11,2,269
14010,5,1,135
15880,1,1,0
10984,40,34,601
11622,4,2,587
19546,2,1,29
18641,1,1,0
12351,3,2,484
11098,31,3,630
7433,10,1,803
20059,1,1,0
11593,1,1,0
12285,2,2,0
19722,3,1,6
19851,3,1,22
19226,15,5,49
19535,3,3,15
20108,2,2,0
18818,1,1,0
13771,74,7,419
18901,1,1,0
16964,3,1,60
19383,6,4,49
16132,7,3,243
19754,1,1,0
17457,4,1,153
19786,2,1,9
20028,2,2,3
