Source,Target,Source_repo,Target_repo
If15af5cccfbc2d1e6e229909f8c1792ddbd7a3c3,I482ac98bc56f0e3cfb8b767f47649da11ed1afab,openstack/freezer-tempest-plugin,openstack/freezer-api
I63e69e898376e728eaf6d857426276fc93a1a0e3,If15af5cccfbc2d1e6e229909f8c1792ddbd7a3c3,openstack/devstack,openstack/freezer-tempest-plugin
Iabafad39fe2b54a0c5fa6fe23f1e8ce3c0eab991,Ib6c0fa2acfc33deb9c5b36ae724d5d8304d1dd29,openstack/openstacksdk,openstack/ironic
I744f5c17232928cec68c1b90b2f5d791faf7d9e7,I90bb31745ab902460915d10323e31c831ec7be06,openstack/kolla-cli,openstack/project-config
Icb502308de9d230a7457059b163e4c07b5195614,I90bb31745ab902460915d10323e31c831ec7be06,openstack/project-team-guide,openstack/project-config
Idf1a678a54c3ea202eafd503103ee55d8ca9e4f2,I4db44445a2fe4c1e16857923daf46c23c50b65f5,openstack/tripleo-ci,openstack/cyborg-tempest-plugin
I51fbd32a60c931d404e59e975049f7b01ed900dc,I1a3ac070027805691fc1007458ac02567f847ae9,openstack/tempest,openstack/devstack-plugin-container
I476b14c7cd9c49270f67897206ec7ad90643703b,I3ff05321052b91c8236b0824fa227b244dfcfd42,openstack/os-loganalyze,openstack/project-config
Ic9108c9293731b3576081c75f2786e1156ba0ccd,I8e826657acb12bbd705668180f7a3305e1e597e2,openstack/mistral-lib,openstack/mistral
I81c150a9abc53242dfefd18c6c0ebc20c0484073,Iab13d5fb6fd4c6239ab34281e16830545c41bef0,openstack/horizon,openstack/freezer-web-ui
If9aacfd3ccc7910d2324ea9ff11336236fab2929,I0b6b4afb44c15d4ee14d5c3381a3c6edc034a5f7,openstack/octavia,openstack/diskimage-builder
I63e69e898376e728eaf6d857426276fc93a1a0e3,I36865eaaad184d55abe6c8dd5f23b537defaf4e8,openstack/devstack,openstack/sahara-tests
I544489f1dab58fe6c6855ee776facf4e8a890428,I63e69e898376e728eaf6d857426276fc93a1a0e3,openstack/openstack-zuul-jobs,openstack/devstack
I4fd229887054548ff9653aa57310f04144a86460,I476b14c7cd9c49270f67897206ec7ad90643703b,openstack/project-config,openstack/os-loganalyze
I83bb2821d64a4dddd569ff9939aa78d271834f08,I50f7dc6941dba818e50881c321a4c6ca6c3694cf,openstack/monasca-transform,openstack/project-config
Idfd9aed09ccd5c3871cac71dbe0b51c921f1ec0e,I52b2a022add4732ee57bd4d447f0c9ec55011599,openstack/cookbook-openstack-orchestration,openstack/openstack-chef
If15af5cccfbc2d1e6e229909f8c1792ddbd7a3c3,I482ac98bc56f0e3cfb8b767f47649da11ed1afab,openstack/freezer-tempest-plugin,openstack/freezer
I51fbd32a60c931d404e59e975049f7b01ed900dc,I9edba841e3e2f0d9ee6d5b9841f04ab5a1c1c0f9,openstack/tempest,openstack/qinling
I42f104a924ea09ba13f12311dfdb2f79e0d2b78f,Ibacab3bbe0dee41e68e8a8df0ae86087dbf7bc17,openstack/ceilometer,openstack/ceilometermiddleware
I30c608186442a7ceee605d59e56d1b22c4b72af7,Ic2b5e1d9dcf7bef72cca4be64a46c49d5ccc8bfd,openstack/oslo-incubator,openstack/tripleo-ci
I39a79e90a2137651d5d9dbd0501038a6f8babbce,I83bb2821d64a4dddd569ff9939aa78d271834f08,openstack/project-config,openstack/monasca-transform
Icc1824b8bd4ef1cf3b03dae47ed34f70cd7df09b,Ifb0fd8ac40cbe29f2e7053d1fc3ba4c67c853fd7,openstack/nova,openstack/compute-hyperv
I6fb014c6cf8e406deea771b87ecf7a1b4edb376a,Ic4205bc2d9cb117b27a4149ef4b25234babc13c9,openstack/puppet-ceilometer,openstack/puppet-openstack_spec_helper
Iab69bf0ff66740126ec09688813e52973159c222,Ic4205bc2d9cb117b27a4149ef4b25234babc13c9,openstack/puppet-keystone,openstack/puppet-openstack_spec_helper
I6b19149910395e22542ece98b821162b82348e6d,Ic4205bc2d9cb117b27a4149ef4b25234babc13c9,openstack/puppet-openstack-cookiecutter,openstack/puppet-openstack_spec_helper
I51fbd32a60c931d404e59e975049f7b01ed900dc,Ia333cf0d7af3d9687fbd59ccf0aea22b9fcf9089,openstack/tempest,openstack/python-swiftclient
Id61a84928b63d097c2c369f52a9b4c3cbee1cf79,Iab69bf0ff66740126ec09688813e52973159c222,openstack/puppet-openstack_spec_helper,openstack/puppet-keystone
I9a989ccf4c271cb519aa90445931628cc9664b7e,I6b19149910395e22542ece98b821162b82348e6d,openstack/puppet-openstack-integration,openstack/puppet-openstack-cookiecutter
I9a989ccf4c271cb519aa90445931628cc9664b7e,I94d996ed67402a47fd655a7b80b9c2df987d95c3,openstack/puppet-openstack-integration,openstack/puppet-openstack_spec_helper
Iaf5dd60cfcb37039f11bc6b5366fc1a2eb1ae2cd,Iec4fc302750a0a5e26a8e8d519f66ad8c5c07a65,openstack/puppet-openstack-integration,openstack/puppet-ovn
If457ae3f0b6c31f221ccdeee5eae6f1d94df6e7c,I99c9ec5a87b4d085dcbab7b3f1b66f329d6e093f,openstack/puppet-keystone,openstack/puppet-magnum
I544489f1dab58fe6c6855ee776facf4e8a890428,I6cc893ee3cb24afbdc73144213f9d059cec54df3,openstack/openstack-zuul-jobs,openstack/heat-tempest-plugin
I6e55bdcf493d04bfc88ae22154124a7888563147,I012d5e2ac4883e19cab8316598ed516d1df9e0cf,openstack/ansible-role-container-registry,openstack/tripleo-heat-templates
I868a86722f5899ca9ba456af780cb99526ab6ee3,Ibe5045e48c090d3039e951ef826e7f3877fe2061,openstack/tripleo-specs,openstack/tripleo-common
I17fa2775982e79b396c9f54c76f755603cf090d7,Ib1207a82dbe93180c977d38f5fe8e5e13da6769c,openstack/puppet-openstack_spec_helper,openstack/puppet-octavia
I8da5de0074b5ffe470a585bb3ae5394a1dae9efa,I4e73d4df9ed980f930114fbe83ba78a0e9222c74,openstack/openstack-ansible-lxc_hosts,openstack/openstack-ansible-lxc_container_create
I544489f1dab58fe6c6855ee776facf4e8a890428,I046e2bf0e730849ef6fd8b8d1d355916632a467e,openstack/openstack-zuul-jobs,openstack/python-barbicanclient
Id61a84928b63d097c2c369f52a9b4c3cbee1cf79,Ia2973a8d37c3cef6255faf449d89121a60cecd10,openstack/puppet-openstack_spec_helper,openstack/puppet-openstacklib
Id61a84928b63d097c2c369f52a9b4c3cbee1cf79,Ia13ddf28332053f08c8e7ecab6f41d8643260bf2,openstack/puppet-openstack_spec_helper,openstack/puppet-vswitch
I42f104a924ea09ba13f12311dfdb2f79e0d2b78f,Ieaed7603ee6c45df7a9716f8371cdcb511f531f9,openstack/ceilometer,openstack/panko
I09fb2b2be1e376f8ec0f49741c855cfd54ee27f0,I19460593e89023b20c9d416ccf4b29a81bbd6396,openstack/os-brick,openstack/barbican-tempest-plugin
I6d87b6bd25c536b2bed1994427cd933bdcc091d6,I31b762f631304636bafabec9c54cd31c6c91f124,openstack/octavia,openstack/project-config
I544489f1dab58fe6c6855ee776facf4e8a890428,I95fa40551d842ce652ab937b8848c64f09a3e131,openstack/openstack-zuul-jobs,openstack/magnum
I61ed9d13f39e88a433d0db2feb5225a1bec861d2,I96372811da09293b1a4e3cc0def75fc41f5e61ac,openstack/openstack-zuul-jobs,openstack/networking-ovn
I640b4efc9474614b44cbcf56d52736760dffc230,I7ef0404d7ae283979ab8ab438cc79c34a37d8932,openstack/tripleo-quickstart-extras,openstack/puppet-nova
I402093402e45d0d44fd0af6154e550ee4f860fc4,I32ff97ff97022a59731358e60b2604c118a506a9,openstack/nova,openstack/octavia
I544489f1dab58fe6c6855ee776facf4e8a890428,I0accb29b5d041f12fa840eacda8f2e70cad07f09,openstack/openstack-zuul-jobs,openstack/qinling
I544489f1dab58fe6c6855ee776facf4e8a890428,I07b87b23defbb59c547688242aabedfeb30bced8,openstack/openstack-zuul-jobs,openstack/python-masakariclient
Ifa99988612eaaeb9d60a0d99db172f97e27cfc93,I506f499c8c506d999e79f223f03a58abc29b8746,openstack/charm-neutron-api-plugin-ovn,openstack/charm-neutron-gateway
If978c7e3bc87c49bf433a3e740c0e24a1bffde62,I9c4424475f47a973d9bbd1628424549e954e8249,openstack/puppet-openstack-integration,openstack/puppet-sahara
If978c7e3bc87c49bf433a3e740c0e24a1bffde62,I55b16fbbfa977daceb46a29031f4e6105a79e0cb,openstack/puppet-openstack-integration,openstack/puppet-panko
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,Ic7061cd293b238c497f0f4343aa3cc0e7996d5a0,openstack/horizon,openstack/networking-bgpvpn
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,If727010fb171ecf14db3cc708f10e19da1c94223,openstack/horizon,openstack/qinling-dashboard
If978c7e3bc87c49bf433a3e740c0e24a1bffde62,I24aa4a6e0e93712fb3240e25bba36558aac11887,openstack/puppet-openstack-integration,openstack/puppet-trove
If978c7e3bc87c49bf433a3e740c0e24a1bffde62,I7142f85181231f984b89be927aea4130fb643b38,openstack/puppet-openstack-integration,openstack/puppet-gnocchi
If978c7e3bc87c49bf433a3e740c0e24a1bffde62,I0171e5a73d8d36257656d836a9231249d0b88b84,openstack/puppet-openstack-integration,openstack/puppet-murano
Ifa99988612eaaeb9d60a0d99db172f97e27cfc93,Ia4b1d3a9e642b540d1e04adc0363f9b3e11f37cd,openstack/charm-neutron-api-plugin-ovn,openstack/charm-neutron-openvswitch
I276ebd49094368dd823e50ff11a6e65fa2a6dcfb,I4e6d751330effc0bfeaaded9280a6e64c080e40f,openstack/python-openstackclient,openstack/kolla-ansible
I98884b7957d9afd3eabc1ec10aaea66d1dc098ed,I7a79015feca4b726e0cfac1cef7c9c26eb68f0ee,openstack/puppet-sahara,openstack/puppet-openstack-integration
I17fa2775982e79b396c9f54c76f755603cf090d7,I53c05e6a9846339fefaa0b4312dba9caebcfe70f,openstack/puppet-openstack_spec_helper,openstack/puppet-swift
I17fa2775982e79b396c9f54c76f755603cf090d7,Iff4fafb66878ce3273516e7c3ba046a844a9d09a,openstack/puppet-openstack_spec_helper,openstack/puppet-openstack_extras
I74b80797edc3b6c93f19498100ab5a0c2a0e18ac,I5ca41e3d1d55f0ea54dc783d62f37903dcd99c2e,openstack/devstack-plugin-pika,openstack/project-config
I544489f1dab58fe6c6855ee776facf4e8a890428,Ib0f84e8c3815be48bca0ae8d4fe15a56b5256c20,openstack/openstack-zuul-jobs,openstack/manila
I17fa2775982e79b396c9f54c76f755603cf090d7,I4d2d1bbc767834a106b1605a5e71db3f7b3213be,openstack/puppet-openstack_spec_helper,openstack/puppet-ironic
I17fa2775982e79b396c9f54c76f755603cf090d7,I85f54c041eceb67611c476472391ff1e44dfc8eb,openstack/puppet-openstack_spec_helper,openstack/puppet-mistral
I17fa2775982e79b396c9f54c76f755603cf090d7,Ice56ef866525914533cc2e0ebb605e8d98729f06,openstack/puppet-openstack_spec_helper,openstack/puppet-cinder
I17fa2775982e79b396c9f54c76f755603cf090d7,Ib8bb514a122d91fb3695d2c54b047388c61bef97,openstack/puppet-openstack_spec_helper,openstack/puppet-placement
I17fa2775982e79b396c9f54c76f755603cf090d7,Ib5a10aad2e91c05a7e2d4e6fa6de0f4f4b7c0bf2,openstack/puppet-openstack_spec_helper,openstack/puppet-ec2api
I17fa2775982e79b396c9f54c76f755603cf090d7,Ib09e32db27e71384f122b54a6d1d269aa1e1a375,openstack/puppet-openstack_spec_helper,openstack/puppet-glance
I17fa2775982e79b396c9f54c76f755603cf090d7,I7d625c09096ceee72389b0b6ce9adbe58a2d8fe7,openstack/puppet-openstack_spec_helper,openstack/puppet-magnum
I17fa2775982e79b396c9f54c76f755603cf090d7,Ifacde3ab75a596b1df0317676161965730339252,openstack/puppet-openstack_spec_helper,openstack/puppet-tempest
I17fa2775982e79b396c9f54c76f755603cf090d7,Ib9b27ca2bb6b0a570b0d41ece72fd470294067ea,openstack/puppet-openstack_spec_helper,openstack/puppet-aodh
I17fa2775982e79b396c9f54c76f755603cf090d7,I1fed24f8beb1fd2ec1bd7c7d58b480243c0a43e1,openstack/puppet-openstack_spec_helper,openstack/puppet-horizon
I17fa2775982e79b396c9f54c76f755603cf090d7,Ib904df34e9c6c1bcff0bfd09003785aa165f81a7,openstack/puppet-openstack_spec_helper,openstack/puppet-barbican
I17fa2775982e79b396c9f54c76f755603cf090d7,I2dbbe7e99180ef1da610b534f2adaa891332b620,openstack/puppet-openstack_spec_helper,openstack/puppet-heat
I17fa2775982e79b396c9f54c76f755603cf090d7,I8a5b608735cffe1fc7ca5fcd51930cfbe8b3e0eb,openstack/puppet-openstack_spec_helper,openstack/puppet-designate
I17fa2775982e79b396c9f54c76f755603cf090d7,If18983dfe6abcc00d32448c30b8734acef22f226,openstack/puppet-openstack_spec_helper,openstack/puppet-manila
I17fa2775982e79b396c9f54c76f755603cf090d7,I040e0c22991b19f23cb3d999adfb5aeb833e3449,openstack/puppet-openstack_spec_helper,openstack/puppet-tacker
I17fa2775982e79b396c9f54c76f755603cf090d7,I7cb86ea0f79db0b9b81669acf93984a0f049c293,openstack/puppet-openstack_spec_helper,openstack/puppet-cloudkitty
I17fa2775982e79b396c9f54c76f755603cf090d7,Id254fa48ca1c7024a36114b9aa8b3aae3d051ccd,openstack/puppet-openstack_spec_helper,openstack/puppet-glare
I0376c9bcdd6b53c866e14583f87e320d1ccbc123,I3205cb8332fdd15d55c34f74b6cb727b7d9feb9c,openstack/devstack-plugin-zmq,openstack/project-config
I17fa2775982e79b396c9f54c76f755603cf090d7,Ie9cee6a99a2408583146520ecd69a9081bf89422,openstack/puppet-openstack_spec_helper,openstack/puppet-zaqar
Ie05c8c2b7e0afe1aa7f84468e22f80debb689232,Ib8a8875c1a355b1f67cdc2bc4f1d028fa7ae3496,openstack/openstack-ansible-os_nova,openstack/openstack-ansible-os_swift
I17fa2775982e79b396c9f54c76f755603cf090d7,If26b4030ae363fbf24ac74fd519670b67e42d6ca,openstack/puppet-openstack_spec_helper,openstack/puppet-watcher
I2371dabfa4f50e61a46944e77e8a5b7d3a5997db,I0376c9bcdd6b53c866e14583f87e320d1ccbc123,openstack/project-config,openstack/devstack-plugin-zmq
I43254a6cda0e3961c7259c472264702d76da70b5,I74b80797edc3b6c93f19498100ab5a0c2a0e18ac,openstack/project-config,openstack/devstack-plugin-pika
I5a44866c513a2d0936db57df2852bdeb892feb64,I776ac5b377b4c836a029b43d1ccc3847c5641622,openstack/cookbook-openstack-identity,openstack/cookbook-openstack-dns
Ia520aa74197c30f61424dd2b6ff1ccfb359f7163,I5a44866c513a2d0936db57df2852bdeb892feb64,openstack/cookbook-openstack-common,openstack/cookbook-openstack-identity
I17fa2775982e79b396c9f54c76f755603cf090d7,Idceafce5b54b1a1d6dc453a9568d053ee7696598,openstack/puppet-openstack_spec_helper,openstack/puppet-vitrage
I51fbd32a60c931d404e59e975049f7b01ed900dc,Idcaab182a1b42b2506dedad4f532dae05b485cd9,openstack/tempest,openstack/trove
Ic213601b6e9406970fc5b83e53e02213ae236106,I293a30ddef77c09808a204c87a594a91bb6992da,openstack/oslo-specs,openstack/octavia
I15f5a187dbc54c82e8f4a08b4bb58d56e0d66961,I2d698e4f7c38e010cfef2961446914fff136b181,openstack/devstack,openstack/python-senlinclient
I51fbd32a60c931d404e59e975049f7b01ed900dc,I482ac98bc56f0e3cfb8b767f47649da11ed1afab,openstack/tempest,openstack/freezer-dr
I51fbd32a60c931d404e59e975049f7b01ed900dc,Ica5f74b79d0cde7651807a07aea403c6acde7a49,openstack/tempest,openstack/senlin
I784da5565d040f565945fa93d86dcef11faa72f9,Idfe93025e0f740906d0f53f33547c7746fc15169,openstack/cloudkitty,openstack/python-cloudkittyclient
Ibdad65601311c7aa98c2789ac2277ea3296f27ff,Ia3e6f9ee08eb20bf6b84d6321fc6f610b06ac61f,openstack/tripleo-operator-ansible,openstack/releases
I744f5c17232928cec68c1b90b2f5d791faf7d9e7,Ib834efa23c2c8aeafd696d44814153eefc637c86,openstack/kolla-cli,openstack/governance
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,I00f3153dc3c1de65f6fe36fe444dd2d74c9fbd85,openstack/horizon,openstack/tacker-horizon
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,I3ff5f7b25c0e91e67a8c98020993676d6345379e,openstack/horizon,openstack/watcher-dashboard
I8dff66f4cafeb1f4c57dbfbfaba5d49e50f55fee,I5443a44a588f29d37d64b345c14376d0ac347d60,openstack/oslo.messaging,openstack/ironic-inspector
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,Idda9c9d6acfe545b3a663543ab5d7056d70bf3d9,openstack/horizon,openstack/solum-dashboard
I0085a3929ec27ab119884e8610b7c15f8dc62d63,I61cd0e7f40efd52b94669a03fb79dfa65ec3b6ce,openstack/ironic-lib,openstack/ironic-python-agent
I51fbd32a60c931d404e59e975049f7b01ed900dc,I482ac98bc56f0e3cfb8b767f47649da11ed1afab,openstack/tempest,openstack/python-freezerclient
I51fbd32a60c931d404e59e975049f7b01ed900dc,I242655a557e72b8325825c8f2a8363b479a662a6,openstack/tempest,openstack/tooz
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,I7f569c39d9b39c81c5e7db61d499ce4192ad0bb7,openstack/horizon,openstack/masakari-dashboard
I51fbd32a60c931d404e59e975049f7b01ed900dc,Ife614fc7517c16bee56b2c4c9d86abbac8ed215a,openstack/tempest,openstack/karbor
I51fbd32a60c931d404e59e975049f7b01ed900dc,I06ee2203387b1d5e26f42e0929d5f868dc473cfc,openstack/tempest,openstack/osprofiler
I51fbd32a60c931d404e59e975049f7b01ed900dc,I61166d01d1553161b789a3167cf52d137e693fde,openstack/tempest,openstack/python-magnumclient
I51fbd32a60c931d404e59e975049f7b01ed900dc,I27f5eb855585aace3417f1729b927d6c4a823f8f,openstack/tempest,openstack/oslo.cache
I51fbd32a60c931d404e59e975049f7b01ed900dc,I482ac98bc56f0e3cfb8b767f47649da11ed1afab,openstack/tempest,openstack/python-heatclient
I51fbd32a60c931d404e59e975049f7b01ed900dc,Ia20c5545e9a1cf1b013b26e42c2a0a5aa7be2bdb,openstack/tempest,openstack/trove-tempest-plugin
I51fbd32a60c931d404e59e975049f7b01ed900dc,Ied4b408779196c44e09021965890b0d6493cb318,openstack/tempest,openstack/python-aodhclient
I51fbd32a60c931d404e59e975049f7b01ed900dc,Ieee41dda1229207b8414cb65a9ee62f775aafbd4,openstack/tempest,openstack/senlin-tempest-plugin
Ia9583a254336fad7b302430a38b538c84338d13d,I96313614f0e6fb2ac2c6ddebe46d795507ac3247,openstack/keystone,openstack/openstacksdk
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,I56ac07e20768dbbe5610741736c0c545b1dfaa0d,openstack/horizon,openstack/neutron-vpnaas-dashboard
If9c07a1ffafb32d494aeb10bcf6924c5b5e1fd66,Iee47763df6bb8b3290908b7831d71b052f7a1a6a,openstack/networking-l2gw,openstack/project-config
I59471e72a37b5d89c2ee913b824115f739c9c5c9,Iee47763df6bb8b3290908b7831d71b052f7a1a6a,openstack/networking-l2gw-tempest-plugin,openstack/project-config
I744f5c17232928cec68c1b90b2f5d791faf7d9e7,Ifa910bb324943252da38de26c5a799edcc88ec56,openstack/kolla-cli,openstack/openstack-manuals
I11c39cae9f01898d4f50043301a39f72e66ae8d4,Ic72a140dffd0fdf79e7ef6470db9796425c322c2,openstack/openstack-manuals,openstack/governance
Ida2f71a5077e56bf245060268d725eecac0a3e5b,Iea8b581d0221699699c0c2437d33f1d1dac6b48c,openstack/ansible-role-collect-logs,openstack/openstack-ansible
If0bd24540562b8f1330ac6cb7db5f1d354e1d1b7,I89df4b9681da759ba5a5b898f1de63e85351bbce,openstack/horizon,openstack/trove-dashboard
Ied9bf958c6b19e5a25224b7a63ef8756ecd56666,I47e694eda906217d763a3c34cbf784cd1bc4fef6,openstack/aodh,openstack/telemetry-tempest-plugin
I2486365de3c345ee14fc44082bae222c1b2593e6,I744f5c17232928cec68c1b90b2f5d791faf7d9e7,openstack/project-config,openstack/kolla-cli
I90419fe0b385e7bee216a52c1169aba6d6975d56,I5f9e0c417336c8ff9e417a668268784485d8d2fa,openstack/neutron-lib,openstack/networking-odl
I8f976041e98502de4770ece8cb7f04a928e8f3d9,Ib5ecc496aee28a6a2bbb01138e1f511bfc179302,openstack/grenade,openstack/trove
I97e8fe6dd296d8552e256dc1dd85e9d13a9feafe,I09b352af2d059e31de16d28f69f8d6db93ab7373,openstack/requirements,openstack/bifrost
Icffb53316e4a7db67db22aef6988f15a3ff79b1f,I31dae00091b0de7bf723c086b1c81d5500601dd3,openstack/zaqar-tempest-plugin,openstack/zaqar
Ib29af56fcb5c1ee3174f2acd3aa5cdf1ddf6591f,I3d390705a836ff038eb0b8a148ed5ac686fd64d4,openstack/neutron-specs,openstack/neutron-lib
I520102f4a2114296041c24b288f7872a032182e0,Ia90a261fa554a6f61edee34a467aa2a46d75be88,openstack/puppet-openstacklib,openstack/puppet-openstack-integration
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,If3d204f6807937cacbb9e8cc541cc3c230b1b670,openstack/puppet-oslo,openstack/puppet-ironic
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,Iab922500f060ad0304ee61998c4dc1ce323f22f8,openstack/puppet-oslo,openstack/puppet-glance
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I579f1ef6dc57613e8f8f2b6ef7fde468c39b1a56,openstack/puppet-oslo,openstack/puppet-vitrage
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I1a6a386a2082efd9ee8b109eb068414742fc8dd5,openstack/puppet-oslo,openstack/puppet-tacker
I7b486d6a564f93bf19d66acc04dd9b73701fa942,I6871377f2ea4030b35fabca7f68f331e5a4f3795,openstack/nova,openstack/tripleo-common
I8b459135d131e16865de40ff3eae16ea3bc7195e,Ib0a2c311f6b1b0844fabec10466bffb3d109bac4,openstack/charm-neutron-gateway,openstack/charm-guide
I02c65065debabd6f9608169a18fe8e31dd765ca2,Ie1dac88b757254d86d9256be2a4020247e95a1aa,openstack/requirements,openstack/vitrage
I18b57a85536b4077945fbaf5c1afe95a02d81344,Ie3f1de3777b52b0ebe7c3e968c748436cb4b109f,openstack/charm-neutron-api-plugin-arista,openstack/charm-guide
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I99d6cbabd5090173d2892979ad580c726e2a84ff,openstack/puppet-oslo,openstack/puppet-cinder
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,Ie57de755a28b6d3a657fa8c07b763e02b5f6f656,openstack/puppet-oslo,openstack/puppet-manila
I90419fe0b385e7bee216a52c1169aba6d6975d56,Ie29155b0cae7fe9fa53a61423bee3ced8efe9a69,openstack/neutron-lib,openstack/networking-l2gw
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I36c37be9c17cad076fb261457c5ee5ee3fb50cf7,openstack/puppet-oslo,openstack/puppet-trove
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,Ie52c40a91e4a83b6eb0efb2df59231df503dc02f,openstack/puppet-oslo,openstack/puppet-magnum
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I209ce6353962f7af77f44125b14bf5436d790e57,openstack/puppet-oslo,openstack/puppet-octavia
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,Ie2469b4d6bc63374e50226acfb96b03cad3ba9fd,openstack/puppet-oslo,openstack/puppet-cloudkitty
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,Icb359deceaadbb01a35f05e8fba2c8a1fd265019,openstack/puppet-oslo,openstack/puppet-rally
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,Idda2456fdb99c93a73ef4e9c64c33691d3880bdc,openstack/puppet-oslo,openstack/puppet-mistral
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I5b06e6db8a5d6805ee76b57b007a577df1832cfd,openstack/puppet-oslo,openstack/puppet-sahara
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I7ab19567f135de8370ee604c5a72edd150cb84d2,openstack/puppet-oslo,openstack/puppet-panko
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I28bc5b80058521c6918592fc7fa61f9cfdd4781c,openstack/puppet-oslo,openstack/puppet-barbican
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I12340a02740bc70256953aaf043b567138e89899,openstack/puppet-oslo,openstack/puppet-aodh
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,If5d812cde298d85bcac4b7bfb879bc975658f0c6,openstack/puppet-oslo,openstack/puppet-watcher
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I24ce322aa209985ff9cf591dca9572521b71fb78,openstack/puppet-oslo,openstack/puppet-placement
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I6e18fae18467d579ed7b28d527f83cac118b5d20,openstack/puppet-oslo,openstack/puppet-senlin
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I5ba8a602e500d948d7d758bfd6a2d8594dd3be09,openstack/puppet-oslo,openstack/puppet-freezer
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I4783acd3b0ec057d6fe58aff021505818417510b,openstack/puppet-oslo,openstack/puppet-murano
I4af38e4aa5f9a95e4b8d2542a3e4dff7d0aa21fa,I5c5103626e1b5e5b77bb0e07fb81bb69418ea950,openstack/puppet-oslo,openstack/puppet-glare
I85089d9d1c63d1585e02da2ccaadbed20f356ae0,Iad99dcd406ec0da2842b4300e2a4e5163e270bc9,openstack/openstack-ansible,openstack/openstack-ansible-os_congress
Ic94f5a00346e47c394bd2cefc1cfca4ed8c3bdef,I06f8580cbcf7a2633077bb8429c90474837644f0,openstack/ansible-role-python_venv_build,openstack/openstack-ansible-os_masakari
I55f1d5cd209d5baa80783b05a16ae6d1d5745663,Ibe99a2bd89c3e66ffe5ddb6502e734b6dddbf872,openstack/zun-tempest-plugin,openstack/zun
I15f5a187dbc54c82e8f4a08b4bb58d56e0d66961,Ie8402e2d9c3297e3bbee6065c9977890c4d46589,openstack/devstack,openstack/python-muranoclient
I7ca97db646ada95d7f5541ca4e2cf14013c0d7a6,I1e14e609567d00bed6e8bb755acabd08c1113469,openstack/charm-layer-openstack,openstack/charm-gnocchi
I81c150a9abc53242dfefd18c6c0ebc20c0484073,I9ea6db8a42b05e59b63f3ff28170e22ebae47654,openstack/horizon,openstack/sahara-dashboard
I81c150a9abc53242dfefd18c6c0ebc20c0484073,I9e1f42e8fab75b5951610fbdcf45b739ef9311c9,openstack/horizon,openstack/karbor-dashboard
I81c150a9abc53242dfefd18c6c0ebc20c0484073,I5d293b58691eb3dd8dc43926be09f0de9883ae76,openstack/horizon,openstack/blazar-dashboard
I81c150a9abc53242dfefd18c6c0ebc20c0484073,Icb40308409b39b1ddffad43b1833e58ca0ade229,openstack/horizon,openstack/cloudkitty-dashboard
I15f5a187dbc54c82e8f4a08b4bb58d56e0d66961,I51314da6d6bf0467308f3598fa9e666655e286d0,openstack/devstack,openstack/python-heatclient
Ib0a80a35dcfc9d51009cc1a6816b191c6926cfdb,Iaebcaabd5c0715d09541cc3f39b257c35f00cd1f,openstack/ironic-python-agent,openstack/diskimage-builder
I51fbd32a60c931d404e59e975049f7b01ed900dc,I16c8fee0b38646cad4336f4540a62735ac70309c,openstack/tempest,openstack/murano-dashboard
I51fbd32a60c931d404e59e975049f7b01ed900dc,I16c8fee0b38646cad4336f4540a62735ac70309c,openstack/tempest,openstack/python-muranoclient
I51fbd32a60c931d404e59e975049f7b01ed900dc,I16c8fee0b38646cad4336f4540a62735ac70309c,openstack/tempest,openstack/murano-agent
