Source,Target
446458,446468
446592,447885
424948,424949
429695,424949
416594,416595
446042,446043
446256,446258
420124,399022
431760,431764
446256,446255
443955,444049
446775,446953
443732,443747
446849,447001
446849,446866
273896,273911
446794,444390
446331,444708
446728,446729
446949,446951
446121,444928
444873,444876
417554,417555
439140,439154
424252,319379
438955,403895
440303,403895
439044,403895
446719,446718
444873,444885
440582,446740
446787,446788
443618,443934
446144,446148
441455,441459
446732,446733
446787,446126
446719,386759
444270,443720
444272,443720
446448,446454
431777,443978
431777,443413
427970,446626
442618,442763
343045,407137
442151,446168
489790,446087
446516,446195
431540,427808
444089,444051
416585,396775
426274,425295
445422,445423
443333,443334
446256,445995
437950,437949
446169,446144
489790,429765
428345,439938
441960,441776
317392,445799
443687,444257
442415,442416
438695,438858
444181,436923
400390,443743
444850,443743
421449,420952
442002,442003
102423,100381
442280,442278
424248,424247
442553,442315
440988,442315
440970,442315
434769,431691
438412,431691
442957,442958
436518,436971
446184,445227
443077,443093
442120,444825
384812,384836
417210,422062
440635,442758
444743,444278
439777,442648
380012,412242
396727,412242
440392,440486
435587,435583
439983,437505
441481,343129
443310,443311
443613,444537
444191,444206
394979,428386
439865,444606
439865,442265
469410,443289
439865,441798
441719,441720
444234,444248
444235,444248
444236,444248
444237,444248
444238,444248
444239,444248
444240,444248
444241,444248
444242,444248
444243,444248
444244,444248
444245,444248
444246,444248
444247,444248
409143,426307
440977,440988
444371,444369
422149,443338
440970,440977
443961,442891
437021,443961
396679,397126
414625,397126
434499,397126
430854,414988
438695,442595
440142,440952
440826,440832
442123,442799
431471,431470
444332,443622
440739,440657
443369,443370
441277,441858
438784,438698
417210,428979
600793,444175
444120,444122
600793,423518
438454,441879
437390,327482
438455,327482
442759,440635
327482,409143
442570,442066
443603,442860
293306,296304
374971,384163
337814,337704
437021,437028
443728,443638
438907,439132
443215,443610
443328,443327
442570,442581
440988,442581
441530,441531
439640,439204
409778,432967
436654,436219
442673,442893
440596,440602
299830,442547
433674,433774
433673,436489
442969,411984
436683,436939
442123,441447
439129,439130
428592,442169
441223,441225
409269,409253
442428,442424
438369,434545
438368,434545
438366,434545
438370,434545
438371,434545
433517,428345
440614,428345
441946,438979
442093,442092
388157,435675
388157,439040
441112,440725
443261,441471
388157,441476
441130,441133
440863,440859
441960,442050
442093,427339
431168,431174
435965,435926
441083,441350
441602,440795
442024,438564
479970,438549
431166,431172
431165,431171
431164,431170
337158,318262
171919,173647
310949,223188
225199,225204
441492,440782
441096,441100
441088,441095
439298,441857
437528,438291
438080,438086
436321,436338
440482,440563
437057,437058
417170,417167
428018,428022
437007,437008
421288,440720
421389,440720
441602,441548
438668,438664
344352,344365
342486,344365
344537,344365
353507,353506
425525,376548
394835,439450
438957,439684
406915,388756
335964,388756
438957,439685
387656,420614
428292,427345
439667,440581
438957,438682
443261,408250
421782,422591
425296,440842
437167,437440
437165,437167
441132,440224
397232,394837
441152,394837
394835,394837
357780,357995
437459,437461
433272,433685
396194,394835
441492,439631
342493,342512
428375,414160
441492,439630
417922,417923
240373,240645
417591,439997
417591,439992
437437,437531
439463,438537
441162,438723
403286,417529
441492,438302
224756,224759
280162,250869
280162,252488
436225,436224
436221,436224
436227,436224
436225,436227
436221,436227
437364,437365
438950,438952
436221,436225
427897,427895
438642,438644
438567,438471
430441,430444
348428,348449
438801,438798
437365,426863
456338,437546
404018,438139
420973,420976
416762,416734
429024,438468
429024,427915
437459,437507
435523,435530
435523,435529
435523,435525
437165,437166
406827,407258
429405,437192
442428,436840
429024,427836
431601,376472
385335,390196
424730,425806
436526,436673
422103,436599
437846,436466
432700,433218
433274,433218
413606,422221
437163,437169
432953,433483
437363,437566
433425,433412
331419,315786
409315,409350
429779,430540
437358,437390
437802,437803
437586,437590
437147,435067
435362,435369
435350,435357
421636,421638
423260,423251
409329,431713
415535,415536
422878,326585
397399,409329
436600,436602
416421,423260
433109,433111
423571,416605
420729,420921
411364,412647
447453,436192
436749,436651
436620,436623
436491,436497
436595,436435
425349,425491
429949,436540
434666,429949
436600,435309
435999,436387
410333,410395
424827,427468
434091,434092
433250,433253
333717,409077
333717,409141
425296,417437
433250,433256
416613,435295
447453,431425
424308,425484
435486,435570
436416,435910
432844,432846
434838,411205
431664,435686
435143,426231
363013,363190
431664,391522
435408,434031
428543,426411
435284,435191
434468,434250
417210,434398
431435,432930
428826,428839
428826,428833
434030,423386
429341,433384
434515,434384
429870,429868
429051,429050
378753,378618
435284,414460
434151,427481
423366,433484
434285,433484
422234,433484
432843,432844
431132,431134
433400,433420
341671,341687
422755,423301
431601,434211
417208,402293
435367,432436
428027,431274
424064,431879
398716,409062
410176,409294
434264,434434
433400,433402
434278,433747
433751,433747
433760,433747
434278,433760
433751,433760
432906,432202
434278,433751
347505,351351
352037,351351
406496,419141
429837,429839
429834,429830
433638,433639
433229,433203
341622,341671
408899,408898
416125,415084
433996,433997
433996,433991
432409,432421
432480,432493
428606,365721
431787,431138
431153,431154
427837,427840
412446,412453
433192,432867
429907,429908
432938,432939
430541,433393
435143,432864
430280,422238
432263,432316
425868,425936
427812,427819
426419,426859
430926,427906
432231,432230
432361,432230
432236,431574
421652,421658
431435,430298
418582,416325
418572,416325
429266,429265
413881,330050
429788,430429
427623,431590
429336,429333
421016,411773
429209,429208
428637,428636
428369,431680
432263,432315
390955,390944
264752,269108
432985,431725
432263,431806
432231,426995
432361,426995
434258,431521
429230,429851
429391,429392
428993,428988
428368,428372
428361,428372
428359,428372
428357,428372
431143,431148
427867,427868
350564,351669
424136,424135
422644,424135
427949,424135
397330,397331
428778,428807
425975,425717
427010,427046
427012,427046
434258,426691
420974,420975
436717,424386
425483,424386
429030,429031
416215,426802
430982,427916
391103,390875
429008,430571
424297,424301
444319,424890
425152,424017
425559,424017
410701,429942
414625,429942
417751,417753
423126,423791
404694,404696
429034,429033
429621,428002
414602,416215
429694,429709
424759,426991
411422,411874
419536,411874
429380,429382
428567,428568
429859,429858
428259,428258
425127,424779
429000,428995
429214,429233
429218,429233
429221,429233
429226,429233
424903,424909
416733,413232
429785,429736
413568,409900
417834,409900
417834,413568
428052,428066
428418,428420
428730,428796
429680,428786
426796,424016
428146,428266
429007,429005
396397,282872
428843,428846
407810,407822
416585,417962
428990,428991
426387,419230
345338,405382
427865,427863
427282,427285
344892,343078
428783,428784
345626,344892
427730,427731
454679,415104
436225,415907
436221,415907
436227,415907
436225,415909
436221,415909
428161,418457
443697,428561
428485,428399
407887,407810
427667,427668
427714,427715
413607,410333
423146,422755
356219,407582
427841,427848
264263,264257
427515,427516
420992,421002
426879,426883
404472,423269
401395,401393
427824,427774
424758,382958
427392,427674
425620,426335
406827,426665
424720,418359
355540,422843
415570,416420
416411,416420
384128,417807
427248,427100
254368,255270
303626,356690
426554,426622
351878,355081
423507,423510
412007,410324
410377,410324
364762,318020
410694,412492
420904,424191
421463,424191
426920,426866
426922,426923
421058,408079
415570,416411
405249,425334
425697,425703
426796,426868
335486,335488
299830,374373
399735,374373
310713,309069
310713,302409
309069,302409
422248,425273
424062,423870
426855,426856
411874,426149
421567,425793
425739,425786
426554,426624
425973,412497
427623,421262
436221,415903
417836,419106
387656,397722
426423,421945
426509,421945
426319,426321
426319,426320
327993,140045
344433,140045
426418,421934
426143,426144
396717,389268
403867,389268
413161,407715
411443,411446
355586,411446
413161,411446
405584,406368
406999,406368
413161,406368
421872,421873
425320,419529
425317,425320
425267,425317
421749,421750
425220,425638
418300,418812
405241,421369
405248,424287
423350,423383
425620,425639
332066,334620
416284,419506
424756,424767
425338,425344
425690,425694
412001,415274
345625,415274
407038,407039
416284,418507
389388,404942
351582,404942
420724,420725
421575,425411
419486,420698
422321,417898
425300,425337
425299,425337
425298,425337
425305,425337
425301,425337
425303,425337
425307,425337
425304,425337
425302,425337
425306,425337
425297,425337
424792,424794
425565,422321
425142,425119
414424,414447
424847,420940
422162,422169
421915,422024
420754,420757
420710,420713
424221,424072
317392,329775
423287,424252
421228,423287
421564,422766
422248,425412
416113,325875
416118,325875
424190,424811
422658,422806
424352,424354
421002,424354
424562,424596
400437,417351
424847,420941
424929,424930
413653,413644
408450,408435
424708,362389
406188,362389
418522,362389
379516,381351
419675,418586
351898,411872
336562,398634
416982,416229
420164,420369
422611,422629
424366,424888
335120,355264
345526,345625
417209,423508
398188,406059
421177,421178
230968,384871
408562,408565
420459,400972
400967,400972
418623,400967
424351,400967
424899,424904
408536,408562
391738,408536
480134,420805
421453,421474
405567,405625
439913,420122
399731,408700
397183,396401
370646,370638
348191,247905
419135,420909
369110,391968
342493,344045
413763,413778
413757,413778
422839,422840
423619,423625
423287,423005
348728,352428
419112,419118
421524,423533
414607,417420
416972,417420
423575,423576
413606,413967
406305,406306
391107,415099
423719,423861
421997,395249
351429,423397
421782,422602
417164,423520
390396,390397
323173,323190
422915,423245
420620,420647
422608,422878
412303,412386
422916,422915
350310,358122
161480,167036
418426,417836
405247,422776
405245,420100
370354,370355
420692,420694
422472,422475
414261,369110
422739,422746
391738,409152
402134,400687
412448,400687
411509,422428
406991,411361
422425,422436
420882,391738
419970,391738
418604,391738
409165,391738
412444,391738
386075,324781
421228,420981
416024,414170
422039,414170
412556,412804
422710,422732
419975,421636
422633,422640
419921,419482
310725,422164
310725,422167
387619,387617
422117,422203
422280,422281
420768,420781
421341,422087
420124,399028
406991,409126
254703,254699
355586,408405
408404,408405
419289,419288
293077,266368
353321,349020
190769,188134
340502,340556
385045,391372
420925,420989
294474,369674
216730,247904
406474,406476
427427,416935
439913,421212
385994,385997
355586,397775
413161,397775
405627,410695
405999,405627
405591,405999
414227,414604
417212,417109
283359,386972
384496,398373
400979,409908
247724,255535
309623,255535
351429,352607
412231,413672
417855,417856
417503,418952
420717,420746
406309,417371
417536,417535
515333,408471
420736,420443
419968,420423
404965,404967
421291,283359
283359,420166
418478,418483
419968,418643
332483,332504
409140,333717
320635,330269
418928,419073
417418,417134
405244,420058
405243,420027
405242,419894
405240,412475
417944,416110
419821,419831
403718,403716
403718,411832
418072,404831
419968,419701
419968,417887
418663,418650
400275,405460
404161,405460
405680,405460
342479,315676
411988,415660
418141,416585
419558,418421
417312,353361
420074,413545
415540,415541
413717,412006
418998,419007
389388,351582
404892,404897
404938,404897
414250,414255
418887,418890
419167,419168
405242,419614
417683,417536
412553,413032
419689,419611
417553,418655
417693,417683
418999,418677
418814,417022
415458,417933
415458,417934
415458,415765
257753,266751
413726,413645
427428,364420
416547,418495
351565,352477
366719,352477
405690,401807
419121,419173
416939,416946
418367,419035
418333,416958
418367,326993
333717,409080
413568,413765
399285,395154
413800,415231
402389,402390
402386,402389
417601,418583
417657,418173
417899,417900
416244,416252
415390,416123
418534,418666
396245,405943
414438,414563
409329,411501
413232,411501
412922,413595
415031,417265
416547,415182
330050,327450
253979,254245
333717,409083
333717,409084
494003,417316
418089,417818
418059,417818
414322,414328
413606,414318
413606,414088
355586,408195
400850,408195
417686,417925
417718,417744
415531,415532
414240,412636
396789,399220
415346,415043
404809,403286
416342,416353
409692,409697
417019,417020
417013,417015
417463,417361
414991,415458
417192,412486
417121,412486
416947,412486
416084,412486
417855,411855
413161,412622
412428,416901
410728,410709
417304,417202
417304,417120
417304,417456
416401,416083
332177,206163
335964,206163
417135,377004
417251,417252
289934,289936
414655,414656
417123,396361
416695,416704
414991,417355
408981,408985
414991,415161
403725,403724
413036,406198
404967,406198
413230,406198
416705,416707
427427,416707
416949,416953
419624,416775
401807,405691
416724,416725
416715,416716
402385,402386
416990,416993
416723,416724
417019,413205
417013,413233
398422,398423
484659,405527
515333,408554
416419,416506
416168,416170
409563,410983
404809,403284
414413,414414
413908,413953
413232,411900
411641,411644
411171,411184
416382,416378
414410,414413
416550,416551
413820,413823
342486,344352
409834,409839
413757,413763
356682,356683
412520,412007
412006,412007
416338,416340
405285,345338
442970,411987
413818,413820
402930,414229
416762,414426
406089,406126
413066,413159
413065,413157
412405,412407
405350,405351
414196,414176
414611,414176
417783,407778
342404,342486
412633,413153
415018,414725
414994,414996
416762,415630
413798,413591
408897,408899
393984,393985
413964,413600
413800,415227
393983,393984
416762,368173
398873,400759
414621,414619
416762,414650
412913,413055
414603,414579
414354,414341
414341,414339
413117,412481
413144,412481
413209,412481
413225,412481
413243,414073
413715,404191
281693,298074
394244,399908
392581,392586
398873,400809
387939,387940
409018,409109
413413,413523
413717,410377
354051,355376
408745,412113
398873,400812
412915,412930
330131,330133
407194,407196
215929,354062
372133,407325
411216,411217
410800,411217
410803,411217
410804,411217
410805,411217
410937,410938
409445,409022
409483,409445
404892,404938
361427,361429
400589,409144
400986,393348
410231,410259
410353,410427
413595,412789
409317,409843
406181,405444
407289,407304
407417,407420
411705,412472
364892,412854
357973,394068
410455,410459
496566,397441
407144,407203
412541,412495
406615,406616
412167,412168
409218,409249
411880,411807
411901,411807
410259,411807
411885,411807
411906,411807
411877,411807
404183,407239
412511,412513
396943,410341
387820,388085
411196,411203
412511,412722
427426,355586
410951,410971
412417,412418
408296,408301
409476,409477
411510,409871
409476,409478
411540,412488
411283,411288
357954,357973
400937,401452
411685,411660
412351,411685
411518,411519
411206,411214
412064,409071
487489,408992
412167,412264
406443,406442
411939,411978
410823,411978
410823,411939
411994,411943
413161,406095
411437,411546
411416,411437
374943,374940
369730,374940
411705,411707
406212,406152
413161,404436
400589,400595
374943,374939
369730,374939
369730,374941
374949,369730
410800,411216
410803,411216
410804,411216
410805,411216
408329,408330
411130,411479
407444,406789
406413,356590
407723,356590
411294,401245
411021,411359
411319,411279
411014,411015
357983,406197
406191,406197
410720,410269
406532,407444
409868,409869
404502,393103
407999,409165
393409,398336
408413,408460
411483,408747
374949,374948
395124,406367
409013,409015
405577,405579
407442,409811
343014,409988
409932,409933
396896,385574
342479,344514
406346,406345
410594,406997
389161,389099
397287,407442
226862,298348
279111,298348
409872,409867
409872,409875
400787,396587
322430,359163
384509,384535
406726,406728
413161,407689
413161,407693
397762,405921
409296,409326
325747,217824
406607,406608
362341,362338
248275,244902
327408,327409
184584,248611
347871,308403
407750,396417
406920,406932
406919,406932
406921,406932
406922,406932
406923,406932
406924,406932
406925,406932
408032,408042
425127,409188
184378,184367
408182,407883
400747,400750
400376,401123
406802,406803
406794,406803
393221,405018
282893,408686
406802,404125
407855,408402
405956,405957
406919,406922
406920,406922
406919,406923
406920,406923
406919,406921
406920,406921
406919,406925
406919,406924
406919,406920
406644,406947
422006,337497
272028,359017
393263,393276
405933,405942
407348,406987
406507,406509
406643,406644
404637,404636
387820,388117
392289,392227
317618,361542
407807,407797
317817,317618
361566,317618
405607,406291
422012,406441
389372,389373
389355,389372
407204,406388
407204,407205
295680,295690
261017,232075
269518,269562
226205,226208
407040,407043
332745,343322
402090,402470
406120,405611
405070,405078
403757,403933
372133,407321
403302,398143
393441,392289
382166,382161
382167,382166
348242,347400
374095,374106
402090,402604
406041,406048
406060,406064
401852,401986
405363,405365
405136,405163
356701,392377
401305,401337
406802,400579
406794,400579
399649,399637
406020,406038
400550,400234
397884,398278
397726,398278
397884,397923
397726,397923
399099,397923
403674,404216
405087,405090
396535,403520
404744,404770
331681,331682
391070,331682
404752,404161
403114,405439
387968,404754
399562,401167
404161,401251
400275,401251
404752,401251
405680,401251
403302,403295
386240,386245
389171,398317
417891,405475
405996,404766
404742,404744
403557,402544
403967,403985
399941,403985
400485,402002
400482,402001
400699,402000
391506,399868
403114,399687
405075,384757
404853,404751
396439,401299
401402,401299
401924,401929
389486,389399
404392,403988
399105,399182
399105,399183
386303,386326
395155,395707
395213,395707
395219,395707
395260,395707
423147,395707
423320,395707
413593,395707
399980,399966
336312,386648
389739,395018
403865,403820
403502,403504
323436,368805
331682,365026
399132,394765
394605,393979
310805,313056
310667,313056
325603,325606
181165,188033
404150,404162
404320,404252
399990,399189
404385,404386
380066,374645
367646,286855
398611,356701
403302,403294
386072,404373
342279,342202
402090,402524
404255,403101
398012,398611
394979,395067
400742,393415
400553,400554
401242,399354
404213,402131
403302,403277
404170,404150
368648,404070
401369,403514
381298,381342
398405,398207
403302,403296
403302,403279
398177,398221
402131,403122
403445,403446
368870,368648
403880,403881
368870,352468
368870,343569
399562,403378
400275,403378
389799,387595
393949,394539
403815,401369
403302,403293
399224,399371
403302,403276
397898,400968
398611,400968
397972,397312
403302,403291
374949,374944
364852,403614
387968,348527
364852,364275
378471,378537
395857,395859
399736,399713
403302,403297
395895,394743
398113,392939
402369,402370
403260,402221
395887,395711
399563,399564
427423,400410
398748,398785
402369,398934
392245,392354
400957,389840
384231,399248
429043,400745
399142,398817
395529,398432
395529,398367
399142,399661
396435,396439
340355,339143
380869,380872
386790,386758
397956,397508
397381,397350
401167,400888
399562,400888
400263,400949
346162,393585
400822,400823
397781,397787
397327,397328
399554,399556
395529,395702
401069,401071
407194,390401
400939,400936
400958,400939
400825,400829
399524,399527
400263,398979
400813,400720
396393,395887
382063,380646
384231,380646
265238,308346
400426,400271
450651,397075
396903,397532
395107,394476
399694,398501
413029,374857
399494,399502
399520,399523
372374,382105
379521,399763
397898,399763
336312,387405
397752,397755
247235,233664
375616,377709
399599,399595
400065,399595
393000,400065
399152,399554
398456,398457
272522,273504
398454,398456
393000,392519
372800,372222
399423,397805
367595,386762
400553,399016
372374,382564
399132,399247
399132,399104
399142,379468
398651,365358
332183,395902
398517,392236
373550,368981
381103,368981
389799,397194
397321,396939
387430,387432
387421,387432
376326,361307
399142,371523
383972,384700
289250,289221
393980,393981
397898,397335
379521,397335
397964,397966
387959,387961
398529,398465
399599,398128
396903,396901
396862,398330
377004,377008
398348,398358
398245,397782
392634,393159
398242,395854
265358,326608
326607,265358
397663,397664
396404,396425
396030,396425
397021,397025
395088,395162
380491,378963
421234,378963
395666,395668
398242,396285
394680,394681
393634,394276
390358,390631
387870,388509
394565,395298
396056,396062
358920,358375
296209,289316
369600,336312
385530,336312
242169,242228
394667,394707
352789,354215
353650,354810
396894,396895
388378,388479
396679,397078
393782,393788
393788,393790
386052,387402
396868,396869
397663,390569
392090,392095
393210,393426
394732,394740
390970,372271
394563,394565
396330,396445
396381,396445
396444,396445
393027,393049
390621,390622
389739,394963
394442,384618
498553,369715
498553,369713
498553,369712
498553,369716
498553,369714
498553,369709
498553,369708
498553,369711
498553,369699
498553,369710
498553,369698
498553,369695
498553,369694
498553,369681
498553,369688
498553,369706
498553,369705
498553,369707
498553,369703
498553,369704
498553,369696
498553,369684
498553,369689
498553,369682
498553,369702
498553,369691
498553,369693
498553,369685
498553,369677
498553,369690
498553,369686
498553,369680
498553,369683
498553,369701
498553,369692
498553,369687
498553,369679
498553,369445
393599,394190
389042,388378
394982,394923
367052,345688
367384,345688
367595,345688
393879,393882
395129,395123
391844,380351
394490,392918
395129,395102
388495,388503
289221,289234
391209,391208
385420,393327
387644,381362
352458,389057
377645,377650
390157,387528
394446,392971
389739,386656
393212,393428
393785,393812
391780,391784
394446,391093
388870,393403
389057,392479
394252,394458
394196,394197
393759,393725
393765,393777
393770,394052
360427,360434
360414,360434
360471,360434
329832,331419
338167,329832
393770,391864
392934,393816
392703,393940
393780,393783
352790,352793
394679,392244
392249,393105
368169,393455
388505,387870
392246,393121
392839,393107
388555,393106
392859,393467
393129,393130
386470,386472
392410,389098
388700,393203
166821,166547
167003,140840
370071,370086
389861,389859
389861,389856
393129,387266
392901,392909
392909,392920
329016,392856
391502,391505
371092,371227
377028,377059
360613,360471
391460,360471
352447,352458
353257,352458
376392,382277
376526,367384
387824,389476
414563,391397
387988,387904
390123,390137
378741,250436
279695,377910
365457,377649
377644,377648
388171,388174
387913,387914
388455,388465
390874,391217
326696,326999
333783,333794
347515,347518
249312,249322
368938,368941
368936,368941
344380,341836
387511,387517
389698,389699
389542,388695
387202,387203
382107,374999
389858,389433
388641,388640
308054,308058
336951,336949
342479,342505
383564,385327
385323,385327
246051,199954
227401,227001
278415,278417
312046,278417
346893,278417
349637,278417
326839,326850
257468,257375
356801,356206
342476,347092
316265,316269
357250,357253
257901,255963
345204,291545
352310,344232
389748,389743
380164,389378
330650,331681
352937,323436
343346,323436
375461,323436
380988,389308
368169,372635
389748,384439
389202,389204
389191,389198
388076,386087
389698,386791
343113,342768
327029,366075
384480,386507
389328,389329
385323,375544
387832,375544
379733,385438
389328,386830
341429,340579
382265,389166
382795,389166
388700,388230
374812,389203
387832,385323
382265,388742
382265,388812
384691,382379
392859,379348
399137,388021
386804,386829
381877,382232
379200,382232
382238,382241
383926,387173
376392,381739
385958,386330
387288,387289
387456,387531
377990,378015
379638,378015
386519,386522
387189,386519
387750,387676
363649,363693
363698,363693
363695,363693
363697,363693
363649,382954
363698,382954
363696,382954
363697,382954
362766,379797
387810,387812
387022,387512
387022,386847
386585,386591
386569,386584
384699,382681
354358,354359
387456,386617
351618,346552
385294,383696
385511,385563
387227,387245
387227,387250
387288,386118
356442,386712
384744,384745
366742,386204
367909,386170
386463,386465
386464,386467
382059,356442
385115,366742
349493,349497
364762,303766
358792,361779
364762,303429
364762,303346
364762,303345
376255,376267
385958,386237
371590,382760
386464,385836
386463,385831
376392,382776
376392,382775
379034,379035
385958,384616
385152,381083
309964,308274
367909,367526
379733,384751
385701,385702
385151,385436
378018,378653
366548,356430
267693,263380
385495,385499
385096,385151
459173,385008
385460,385336
380353,380369
374712,382723
383901,384644
385420,385058
384173,384172
329136,329537
333770,330397
321042,321582
385539,385518
350553,366912
349078,347965
382995,383007
355669,382910
385096,381899
378960,378947
351187,350655
366912,366918
382265,382293
382265,382260
363649,363697
363698,363697
363695,363697
363649,363696
363695,363696
382265,382330
382795,382330
382131,383614
381394,381425
380779,380780
379989,379990
350761,376041
363649,376041
363695,376041
363696,376041
363698,376041
363694,376041
363693,376041
382954,376041
378946,378960
404989,384721
363649,363698
363649,363694
363649,363695
383632,383633
319863,320428
270289,320428
270289,319863
384228,384229
381934,382616
383152,380159
323785,323787
381307,381331
382940,382955
384121,384153
375742,371749
382121,377049
375864,379295
382499,382501
380577,382690
382986,382924
377577,374800
339588,352901
420717,379387
382885,382886
382131,382132
381890,382115
382577,382618
382738,382737
385925,321560
382555,382568
382738,381587
382885,378764
382751,376392
338117,338116
368169,372733
382751,382768
320459,327217
377134,381005
363095,363592
380881,363674
381903,382276
295551,382101
381890,382118
382118,382119
382231,382240
381949,381950
382516,382518
381903,378737
374812,370669
364535,377816
373219,382094
381846,380491
381159,380491
373012,304500
381887,381834
394544,381295
381453,381461
381476,381478
376551,376554
375851,375852
381476,381477
381476,381048
381476,381045
381200,381185
364762,318441
364762,318436
364762,318435
255590,254362
381453,353612
380547,380881
380546,380547
381011,381075
381011,381084
375613,376358
379631,379636
362732,362737
379634,379642
375159,375161
378691,375161
380546,380306
380547,380310
345317,345315
379347,379342
377237,376368
377236,376368
349990,353615
376510,380145
376510,376520
377906,377968
372382,372389
378256,378305
365612,366420
379001,379000
379476,378995
379505,379508
379811,379807
379499,379503
374325,371604
366776,367511
367498,367511
347611,347613
347611,350761
378732,378734
273468,273117
376633,376984
377782,376984
329016,329385
378728,378732
367645,379039
367645,367677
378924,378928
355678,353014
376567,377113
376567,376537
377004,377010
377008,377010
370717,370718
338157,338194
378639,377782
345688,370369
378753,377244
338157,368031
365862,377097
369137,369139
375776,375778
376983,375778
322612,326036
371967,372438
376443,376457
378753,324641
366760,358525
374961,358525
374328,375776
365862,365873
376567,376585
375519,375523
367345,369390
360570,306329
374917,370293
368412,369164
362438,375582
366579,366529
373733,366529
373475,362438
375080,362438
373506,371370
371898,371900
370658,370851
375404,375416
367552,374670
373870,372902
369261,374020
371347,373446
375054,375136
374201,371347
372995,374200
374949,336746
374949,336938
374949,338547
374949,338368
374949,338534
369730,338534
374949,338383
374943,338383
369730,338383
374949,338523
374943,338523
369730,338523
367000,338523
448195,374389
367552,367553
374469,374487
372199,366592
302223,302395
368010,368012
373726,373835
381545,372734
373554,374003
373570,373555
368169,372640
372995,372616
357682,373733
373221,373226
348037,348038
357682,366519
372853,372852
368760,373167
364423,373175
370581,370582
360329,360350
370804,370813
370681,370813
370804,370810
318281,321803
372296,372316
367221,367482
347980,371953
364423,364425
368274,348511
349203,348511
372744,348511
427856,348511
361965,363063
366996,356095
371993,364620
366729,367890
330797,330806
289027,324774
371988,369697
363914,351153
331885,334171
368760,369486
371271,360892
372057,370768
369463,362135
358029,366791
360350,369359
376325,369335
358532,370517
371596,345851
370541,370331
371596,370426
354014,354019
371836,371549
364422,364558
256640,258653
368927,322893
366960,366961
366779,366780
366734,366737
366352,366351
366337,366336
366318,366319
362950,364307
369823,368067
370833,370846
370813,371051
306470,341098
341098,351216
341098,351215
370434,370486
369792,370434
373217,369289
377237,367318
377236,367318
370636,370648
374949,369740
369878,370048
362465,365735
368197,365735
370595,370596
366931,366932
362067,369463
370415,366931
366930,366931
369539,369485
358532,335460
308832,303659
303633,303659
370185,370352
370432,370420
354829,364363
370402,370404
362067,362087
368997,366280
366278,366279
317618,369771
369509,369517
368285,368286
369759,369766
369759,369760
369759,369769
369759,369762
338818,339374
326298,326300
291505,291514
291511,291517
368705,368080
370071,361322
366806,366602
369607,369610
289027,364227
323260,329820
323260,329828
316320,367033
317618,369781
354507,353118
374949,338550
374949,336759
339351,343616
331813,331323
343927,343931
365740,367949
368571,368572
368274,368284
287004,287035
366879,366881
365517,365518
365163,365164
360762,360767
365865,365867
326065,326064
346162,355635
367482,367531
367478,367480
369559,347499
347513,347499
367544,367546
367547,367549
368742,367754
335327,335338
298732,368821
358029,365210
345426,345488
363621,363625
353922,352947
354630,344140
361712,344140
367921,368807
362465,368801
368197,368801
298732,368798
253517,252898
363409,363411
331681,350497
352790,296432
364848,296432
366922,296432
367766,367756
368324,368325
297107,304172
312484,312486
244665,232686
181165,232686
161723,161724
367921,366541
365735,315679
348905,346799
367699,367704
366948,366952
365864,365865
368125,368135
368089,368088
261779,261819
363294,366290
353936,315673
358029,367022
367401,367404
327046,366747
364413,366747
367722,367723
363297,363849
363595,363598
367722,367724
349722,349755
247618,237537
246277,237537
364737,364748
364533,367044
360660,346995
364514,363812
362418,362419
366810,366812
367646,361301
304830,366956
366951,366956
366950,366956
366949,366956
357762,357765
341016,341054
304830,296557
348546,348548
301342,301936
254831,240208
238750,238752
176057,179848
193357,176150
366299,366300
354829,365581
356963,360943
335964,357222
357230,354051
357230,353650
357230,352789
357230,351565
362333,362334
362096,362101
360074,360140
360530,358884
358883,358884
236815,236819
364311,355755
364916,364917
355091,355096
338998,341934
360129,360130
326681,365050
365636,365840
362798,362800
364874,364888
284440,290267
365103,365772
354820,365291
365082,364390
365092,364390
353670,353012
365027,365110
362974,363409
364891,365074
362026,361915
361109,362148
352476,356599
354125,361109
298732,342261
364852,364204
353304,353278
364367,364747
361436,363956
392994,361731
355678,355679
361436,356138
363295,326906
358510,358511
361165,359138
363212,363216
361536,355618
362450,355618
345707,345449
364454,364255
364576,364255
355602,363937
361436,363937
348755,300371
328399,300443
355602,363971
361436,363971
363956,355602
364470,364471
362122,361536
362450,361536
354497,362450
363961,363882
361066,361291
357503,355576
363653,363662
344145,325208
364123,325208
360208,360244
345142,345125
362417,362205
364162,364206
295316,364162
358281,362342
358281,363847
364029,363516
362768,362772
362439,363640
363058,363640
363309,363031
352597,352391
352594,352874
362898,361953
328431,328437
362877,362945
358281,363845
362934,363004
363333,363335
358333,358334
362504,362506
362504,362505
223605,223535
359650,360312
362203,362792
358819,359081
362214,360476
362994,362996
362487,361412
361108,355067
344012,344015
335667,338554
342362,363173
315346,336581
342362,362441
362883,362441
362788,362793
293628,294088
294001,294088
294075,294088
363031,363064
361774,362324
447855,333892
347867,355664
357586,357602
361145,361165
348305,353899
352607,358893
353037,357791
362311,362313
351529,361908
358104,358105
286344,289279
362222,361525
360039,360040
330771,356681
360693,360694
309614,334570
280492,334570
295314,293311
323971,361786
362041,362042
330771,333562
