projectA,projectB,Devs_intersect,Revs_intersect
openstack/openstack-zuul-jobs,openstack/openstack-ansible,33.33333333333333,22.22222222222222
openstack/openstack-zuul-jobs,openstack/os-vif,50.0,11.11111111111111
openstack/openstack-zuul-jobs,openstack/neutron-lib,20.0,3.7037037037037033
openstack/openstack-zuul-jobs,openstack/horizon,75.0,11.363636363636363
openstack/openstack-zuul-jobs,openstack/python-manilaclient,33.33333333333333,17.647058823529413
openstack/openstack-zuul-jobs,openstack/cinder-tempest-plugin,100.0,0.0
openstack/openstack-zuul-jobs,openstack/requirements,71.42857142857143,46.15384615384615
openstack/openstack-zuul-jobs,openstack/releases,83.33333333333334,25.0
openstack/openstack-zuul-jobs,openstack/keystone,40.0,8.16326530612245
openstack/openstack-zuul-jobs,openstack/tripleo-validations,100.0,0.0
openstack/openstack-zuul-jobs,openstack/project-config,95.83333333333334,49.528301886792455
openstack/openstack-zuul-jobs,openstack/tacker,50.0,5.263157894736842
openstack/openstack-zuul-jobs,openstack/oslo.log,37.5,10.0
openstack/openstack-zuul-jobs,openstack/oslo.privsep,33.33333333333333,20.0
openstack/openstack-zuul-jobs,openstack/aodh,100.0,0.0
openstack/openstack-zuul-jobs,openstack/charms.ceph,100.0,33.33333333333333
openstack/openstack-zuul-jobs,openstack/charm-ceph-osd,100.0,0.0
openstack/openstack-zuul-jobs,openstack/cliff,66.66666666666666,8.823529411764707
openstack/openstack-zuul-jobs,openstack/osc-lib,33.33333333333333,7.142857142857142
openstack/openstack-zuul-jobs,openstack/telemetry-tempest-plugin,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ceilometer,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/ironic,44.44444444444444,8.108108108108109
openstack/openstack-zuul-jobs,openstack/puppet-openstack-cookiecutter,100.0,0.0
openstack/openstack-zuul-jobs,openstack/mistral,100.0,0.0
openstack/openstack-zuul-jobs,openstack/glance_store,50.0,13.333333333333334
openstack/openstack-zuul-jobs,openstack/castellan,50.0,5.88235294117647
openstack/openstack-zuul-jobs,openstack/kuryr,100.0,0.0
openstack/openstack-zuul-jobs,openstack/freezer,66.66666666666666,8.0
openstack/openstack-zuul-jobs,openstack/magnum,75.0,21.052631578947366
openstack/openstack-zuul-jobs,openstack/masakari,50.0,0.0
openstack/openstack-zuul-jobs,openstack/masakari-monitors,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/murano,100.0,9.523809523809524
openstack/openstack-zuul-jobs,openstack/openstack-ansible-tests,100.0,7.6923076923076925
openstack/openstack-zuul-jobs,openstack/kuryr-libnetwork,100.0,21.052631578947366
openstack/openstack-zuul-jobs,openstack/freezer-api,83.33333333333334,0.0
openstack/openstack-zuul-jobs,openstack/cyborg,100.0,40.0
openstack/openstack-zuul-jobs,openstack/openstack-ansible-lxc_hosts,100.0,0.0
openstack/openstack-zuul-jobs,openstack/kuryr-kubernetes,100.0,22.22222222222222
openstack/openstack-zuul-jobs,openstack/diskimage-builder,50.0,16.666666666666664
openstack/openstack-zuul-jobs,openstack/charms.openstack,100.0,37.5
openstack/openstack-zuul-jobs,openstack/python-novaclient,100.0,30.76923076923077
openstack/openstack-zuul-jobs,openstack/neutron-vpnaas,60.0,35.294117647058826
openstack/openstack-zuul-jobs,openstack/heat-translator,100.0,0.0
openstack/openstack-zuul-jobs,openstack/tosca-parser,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-tackerclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/tacker-horizon,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/python-designateclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ironic-python-agent,100.0,0.0
openstack/openstack-zuul-jobs,openstack/swift,100.0,0.0
openstack/openstack-zuul-jobs,openstack/devstack-gate,80.0,34.78260869565217
openstack/openstack-zuul-jobs,openstack/networking-ovn,33.33333333333333,22.22222222222222
openstack/openstack-zuul-jobs,openstack/keystoneauth,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/keystonemiddleware,100.0,0.0
openstack/openstack-zuul-jobs,openstack/neutron-fwaas,75.0,5.0
openstack/openstack-zuul-jobs,openstack/ansible-hardening,100.0,0.0
openstack/openstack-zuul-jobs,openstack/heat,20.0,9.090909090909092
openstack/openstack-zuul-jobs,openstack/os-traits,100.0,0.0
openstack/openstack-zuul-jobs,openstack/blazar-tempest-plugin,100.0,0.0
openstack/openstack-zuul-jobs,openstack/oslo.service,33.33333333333333,10.0
openstack/openstack-zuul-jobs,openstack/oslo.messaging,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ec2-api,50.0,14.285714285714285
openstack/openstack-zuul-jobs,openstack/grenade,100.0,16.666666666666664
openstack/openstack-zuul-jobs,openstack/python-cinderclient,100.0,18.75
openstack/openstack-zuul-jobs,openstack/networking-bgpvpn,40.0,17.647058823529413
openstack/openstack-zuul-jobs,openstack/oslo.concurrency,100.0,0.0
openstack/openstack-zuul-jobs,openstack/bifrost,100.0,0.0
openstack/openstack-zuul-jobs,openstack/networking-sfc,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/charm-ceph-mon,100.0,33.33333333333333
openstack/openstack-zuul-jobs,openstack/tooz,100.0,9.090909090909092
openstack/openstack-zuul-jobs,openstack/networking-bagpipe,66.66666666666666,18.181818181818183
openstack/openstack-zuul-jobs,openstack/sahara,40.0,4.545454545454546
openstack/openstack-zuul-jobs,openstack/python-saharaclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ldappool,50.0,0.0
openstack/openstack-zuul-jobs,openstack/validations-common,100.0,0.0
openstack/openstack-zuul-jobs,openstack/octavia-dashboard,100.0,11.76470588235294
openstack/openstack-zuul-jobs,openstack/python-octaviaclient,100.0,20.0
openstack/openstack-zuul-jobs,openstack/sushy,100.0,0.0
openstack/openstack-zuul-jobs,openstack/magnum-ui,100.0,0.0
openstack/openstack-zuul-jobs,openstack/barbican-tempest-plugin,100.0,0.0
openstack/openstack-zuul-jobs,openstack/networking-baremetal,50.0,9.090909090909092
openstack/openstack-zuul-jobs,openstack/charm-deployment-guide,0.0,0.0
openstack/openstack-zuul-jobs,openstack/senlin-dashboard,100.0,0.0
openstack/openstack-zuul-jobs,openstack/zun,50.0,20.0
openstack/openstack-zuul-jobs,openstack/python-troveclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ironic-inspector,100.0,0.0
openstack/openstack-zuul-jobs,openstack/manila-ui,33.33333333333333,10.526315789473683
openstack/openstack-zuul-jobs,openstack/zaqar-ui,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ovsdbapp,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/python-glanceclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/oslo.cache,33.33333333333333,9.090909090909092
openstack/openstack-zuul-jobs,openstack/openstack-manuals,100.0,0.0
openstack/openstack-zuul-jobs,openstack/osc-placement,50.0,22.22222222222222
openstack/openstack-zuul-jobs,openstack/heat-tempest-plugin,100.0,33.33333333333333
openstack/openstack-zuul-jobs,openstack/python-neutronclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/tap-as-a-service,40.0,19.047619047619047
openstack/openstack-zuul-jobs,openstack/openstack-ansible-lxc_container_create,100.0,0.0
openstack/openstack-zuul-jobs,openstack/designate-dashboard,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/taskflow,100.0,0.0
openstack/openstack-zuul-jobs,openstack/manila-image-elements,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ironic-ui,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/sushy-tools,100.0,0.0
openstack/openstack-zuul-jobs,openstack/openstack-ansible-ceph_client,100.0,0.0
openstack/openstack-zuul-jobs,openstack/puppet-openstack-integration,50.0,18.181818181818183
openstack/openstack-zuul-jobs,openstack/heat-dashboard,50.0,12.5
openstack/openstack-zuul-jobs,openstack/openstackdocstheme,33.33333333333333,28.57142857142857
openstack/openstack-zuul-jobs,openstack/murano-dashboard,100.0,0.0
openstack/openstack-zuul-jobs,openstack/zun-ui,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/ironic-lib,100.0,0.0
openstack/openstack-zuul-jobs,openstack/networking-odl,60.0,12.5
openstack/openstack-zuul-jobs,openstack/python-keystoneclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/openstack-ansible-galera_server,100.0,0.0
openstack/openstack-zuul-jobs,openstack/pbr,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/os-testr,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/yaql,100.0,0.0
openstack/openstack-zuul-jobs,openstack/os-service-types,100.0,0.0
openstack/openstack-zuul-jobs,openstack/oslotest,100.0,0.0
openstack/openstack-zuul-jobs,openstack/openstack-doc-tools,50.0,8.333333333333332
openstack/openstack-zuul-jobs,openstack/sphinx-feature-classification,100.0,0.0
openstack/openstack-zuul-jobs,openstack/openstackclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/charm-cinder,0.0,0.0
openstack/openstack-zuul-jobs,openstack/debtcollector,50.0,7.6923076923076925
openstack/openstack-zuul-jobs,openstack/osprofiler,100.0,0.0
openstack/openstack-zuul-jobs,openstack/oslo.reports,50.0,7.142857142857142
openstack/openstack-zuul-jobs,openstack/futurist,50.0,6.666666666666667
openstack/openstack-zuul-jobs,openstack/oslo.i18n,100.0,0.0
openstack/openstack-zuul-jobs,openstack/whereto,100.0,14.285714285714285
openstack/openstack-zuul-jobs,openstack/os-api-ref,100.0,7.6923076923076925
openstack/openstack-zuul-jobs,openstack/os-client-config,50.0,0.0
openstack/openstack-zuul-jobs,openstack/oslo.rootwrap,50.0,7.6923076923076925
openstack/openstack-zuul-jobs,openstack/shade,80.0,37.5
openstack/openstack-zuul-jobs,openstack/reno,100.0,11.11111111111111
openstack/openstack-zuul-jobs,openstack/hacking,100.0,14.285714285714285
openstack/openstack-zuul-jobs,openstack/storlets,100.0,20.0
openstack/openstack-zuul-jobs,openstack/openstack-ansible-haproxy_server,100.0,0.0
openstack/openstack-zuul-jobs,openstack/devstack-plugin-container,100.0,0.0
openstack/openstack-zuul-jobs,openstack/ansible-role-tripleo-modify-image,0.0,0.0
openstack/openstack-zuul-jobs,openstack/oslo.db,50.0,22.22222222222222
openstack/openstack-zuul-jobs,openstack/watcher,50.0,0.0
openstack/openstack-zuul-jobs,openstack/stackviz,100.0,0.0
openstack/openstack-zuul-jobs,openstack/vitrage,50.0,27.77777777777778
openstack/openstack-zuul-jobs,openstack/charm-barbican,100.0,0.0
openstack/openstack-zuul-jobs,openstack/oslo.policy,33.33333333333333,7.6923076923076925
openstack/openstack-zuul-jobs,openstack/karbor,100.0,20.0
openstack/openstack-zuul-jobs,openstack/python-karborclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/senlin,100.0,9.090909090909092
openstack/openstack-zuul-jobs,openstack/heat-agents,100.0,0.0
openstack/openstack-zuul-jobs,openstack/patrole,100.0,22.22222222222222
openstack/openstack-zuul-jobs,openstack/pyeclib,100.0,16.666666666666664
openstack/openstack-zuul-jobs,openstack/pymod2pkg,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/oslo.vmware,33.33333333333333,9.090909090909092
openstack/openstack-zuul-jobs,openstack/networking-generic-switch,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-ironicclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-mistralclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/zaqar,100.0,10.0
openstack/openstack-zuul-jobs,openstack/ansible-role-container-registry,0.0,0.0
openstack/openstack-zuul-jobs,openstack/puppet-murano,100.0,25.0
openstack/openstack-zuul-jobs,openstack/python-magnumclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/virtualbmc,100.0,0.0
openstack/openstack-zuul-jobs,openstack/manila-test-image,100.0,20.0
openstack/openstack-zuul-jobs,openstack/oslo.config,33.33333333333333,17.647058823529413
openstack/openstack-zuul-jobs,openstack/neutron-lbaas,33.33333333333333,11.11111111111111
openstack/openstack-zuul-jobs,openstack/neutron-lbaas-dashboard,33.33333333333333,9.090909090909092
openstack/openstack-zuul-jobs,openstack/js-openstack-lib,100.0,0.0
openstack/openstack-zuul-jobs,openstack/networking-midonet,33.33333333333333,7.142857142857142
openstack/openstack-zuul-jobs,openstack/eslint-config-openstack,100.0,20.0
openstack/openstack-zuul-jobs,openstack/oslo.context,33.33333333333333,10.0
openstack/openstack-zuul-jobs,openstack/python-swiftclient,33.33333333333333,2.941176470588235
openstack/openstack-zuul-jobs,openstack/os-collect-config,100.0,0.0
openstack/openstack-zuul-jobs,openstack/os-win,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/monasca-api,100.0,0.0
openstack/openstack-zuul-jobs,openstack/monasca-common,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/oslo.utils,33.33333333333333,9.090909090909092
openstack/openstack-zuul-jobs,openstack/karbor-dashboard,100.0,0.0
openstack/openstack-zuul-jobs,openstack/openstack-ansible-galera_client,100.0,0.0
openstack/openstack-zuul-jobs,openstack/qinling,33.33333333333333,11.11111111111111
openstack/openstack-zuul-jobs,openstack/python-qinlingclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/searchlight,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-searchlightclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/searchlight-ui,100.0,50.0
openstack/openstack-zuul-jobs,openstack/oslo.versionedobjects,50.0,20.0
openstack/openstack-zuul-jobs,openstack/instack-undercloud,100.0,0.0
openstack/openstack-zuul-jobs,openstack/os-refresh-config,100.0,0.0
openstack/openstack-zuul-jobs,openstack/os-apply-config,100.0,0.0
openstack/openstack-zuul-jobs,openstack/oslo.limit,0.0,9.090909090909092
openstack/openstack-zuul-jobs,openstack/trove,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/monasca-ui,100.0,0.0
openstack/openstack-zuul-jobs,openstack/compute-hyperv,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/networking-hyperv,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/freezer-tempest-plugin,100.0,11.11111111111111
openstack/openstack-zuul-jobs,openstack/mistral-lib,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/freezer-web-ui,60.0,0.0
openstack/openstack-zuul-jobs,openstack/monasca-transform,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-masakariclient,40.0,4.0
openstack/openstack-zuul-jobs,openstack/devstack-plugin-zmq,100.0,50.0
openstack/openstack-zuul-jobs,openstack/python-senlinclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/watcher-dashboard,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/solum-dashboard,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/python-freezerclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/python-heatclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/neutron-vpnaas-dashboard,20.0,14.285714285714285
openstack/openstack-zuul-jobs,openstack/networking-l2gw,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-muranoclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/sahara-dashboard,25.0,0.0
openstack/openstack-zuul-jobs,openstack/blazar-dashboard,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/murano-agent,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/heat-cfntools,0.0,0.0
openstack/openstack-zuul-jobs,openstack/python-zaqarclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-vitrageclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/murano-pkg-check,100.0,0.0
openstack/openstack-zuul-jobs,openstack/murano-apps,100.0,33.33333333333333
openstack/openstack-zuul-jobs,openstack/stevedore,33.33333333333333,18.181818181818183
openstack/openstack-zuul-jobs,openstack/oslo.serialization,33.33333333333333,10.0
openstack/openstack-zuul-jobs,openstack/oslo.middleware,33.33333333333333,10.0
openstack/openstack-zuul-jobs,openstack/automaton,33.33333333333333,10.0
openstack/openstack-zuul-jobs,openstack/pycadf,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-ironic-inspector-client,100.0,0.0
openstack/openstack-zuul-jobs,openstack/bashate,100.0,40.0
openstack/openstack-zuul-jobs,openstack/monasca-notification,100.0,0.0
openstack/openstack-zuul-jobs,openstack/monasca-persister,100.0,0.0
openstack/openstack-zuul-jobs,openstack/charm-heat,100.0,25.0
openstack/openstack-zuul-jobs,openstack/solum,66.66666666666666,22.22222222222222
openstack/openstack-zuul-jobs,openstack/networking-onos,100.0,16.666666666666664
openstack/openstack-zuul-jobs,openstack/reviewstats,100.0,40.0
openstack/openstack-zuul-jobs,openstack/openstack-ansible-memcached_server,100.0,0.0
openstack/openstack-zuul-jobs,openstack/dragonflow,33.33333333333333,6.666666666666667
openstack/openstack-zuul-jobs,openstack/congress,66.66666666666666,8.333333333333332
openstack/openstack-zuul-jobs,openstack/neutron-fwaas-dashboard,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/tricircle,100.0,12.5
openstack/openstack-zuul-jobs,openstack/python-tricircleclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-monascaclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/rally,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-zunclient,100.0,7.142857142857142
openstack/openstack-zuul-jobs,openstack/congress-tempest-plugin,50.0,16.666666666666664
openstack/openstack-zuul-jobs,openstack/congress-dashboard,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/mistral-dashboard,100.0,0.0
openstack/openstack-zuul-jobs,openstack/openstack-ansible-apt_package_pinning,100.0,0.0
openstack/openstack-zuul-jobs,openstack/i18n,100.0,25.0
openstack/openstack-zuul-jobs,openstack/security-doc,100.0,0.0
openstack/openstack-zuul-jobs,openstack/api-site,100.0,0.0
openstack/openstack-zuul-jobs,openstack/blazar-nova,100.0,0.0
openstack/openstack-zuul-jobs,openstack/sahara-plugin-spark,0.0,0.0
openstack/openstack-zuul-jobs,openstack/nova-powervm,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/tripleo-ui,100.0,25.0
openstack/openstack-zuul-jobs,openstack/sahara-plugin-vanilla,0.0,0.0
openstack/openstack-zuul-jobs,openstack/sahara-plugin-storm,0.0,0.0
openstack/openstack-zuul-jobs,openstack/sahara-plugin-mapr,0.0,0.0
openstack/openstack-zuul-jobs,openstack/sahara-plugin-ambari,0.0,0.0
openstack/openstack-zuul-jobs,openstack/sahara-plugin-cdh,0.0,0.0
openstack/openstack-zuul-jobs,openstack/tripleo-ipsec,100.0,0.0
openstack/openstack-zuul-jobs,openstack/openstack-zuul-roles,100.0,72.72727272727273
openstack/openstack-zuul-jobs,openstack/python-solumclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-watcherclient,100.0,0.0
openstack/openstack-zuul-jobs,openstack/syntribos,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-brick-cinderclient-ext,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/release-test,100.0,40.0
openstack/openstack-zuul-jobs,openstack/ceilometer-powervm,66.66666666666666,17.647058823529413
openstack/openstack-zuul-jobs,openstack/fuxi,100.0,0.0
openstack/openstack-zuul-jobs,openstack/rst2bash,100.0,8.333333333333332
openstack/openstack-zuul-jobs,openstack/goal-tools,100.0,14.285714285714285
openstack/openstack-zuul-jobs,openstack/instack,100.0,0.0
openstack/openstack-zuul-jobs,openstack/sahara-extra,100.0,0.0
openstack/openstack-zuul-jobs,openstack/release-tools,100.0,25.0
openstack/openstack-zuul-jobs,openstack/kolla-kubernetes,100.0,0.0
openstack/openstack-zuul-jobs,openstack/python-blazarclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/bandit,100.0,27.27272727272727
openstack/openstack-zuul-jobs,openstack/python-congressclient,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/networking-calico,100.0,25.0
openstack/openstack-zuul-jobs,openstack/sahara-image-elements,33.33333333333333,0.0
openstack/openstack-zuul-jobs,openstack/mox3,33.33333333333333,10.0
openstack/openstack-zuul-jobs,openstack/monasca-statsd,100.0,0.0
openstack/openstack-zuul-jobs,openstack/networking-powervm,33.33333333333333,6.25
openstack/openstack-zuul-jobs,openstack/requestsexceptions,100.0,0.0
openstack/openstack-zuul-jobs,openstack/anchor,100.0,0.0
openstack/openstack-zuul-jobs,openstack/dib-utils,100.0,50.0
openstack/openstack-zuul-jobs,openstack/charm-ironic,100.0,33.33333333333333
openstack/tripleo-quickstart-extras,openstack/ansible-role-collect-logs,80.0,61.111111111111114
openstack/tripleo-quickstart-extras,openstack/kolla,100.0,12.5
openstack/tripleo-quickstart-extras,openstack/python-tripleoclient,64.28571428571429,37.93103448275862
openstack/tripleo-quickstart-extras,openstack/tripleo-quickstart,91.07142857142857,58.9041095890411
openstack/tripleo-quickstart-extras,openstack/puppet-nova,20.0,5.0
openstack/tripleo-quickstart-extras,openstack/puppet-cinder,0.0,21.428571428571427
openstack/tripleo-quickstart-extras,openstack/openstack-tempest-skiplist,40.0,58.82352941176471
openstack/tripleo-quickstart-extras,openstack/tripleo-validations,50.0,22.727272727272727
openstack/tripleo-quickstart-extras,openstack/project-config,100.0,12.5
openstack/tripleo-quickstart-extras,openstack/ansible-collections-openstack,50.0,0.0
openstack/tripleo-quickstart-extras,openstack/octavia-tempest-plugin,0.0,5.555555555555555
openstack/tripleo-quickstart-extras,openstack/heat,33.33333333333333,16.666666666666664
openstack/tripleo-quickstart-extras,openstack/puppet-openstacklib,0.0,20.0
openstack/tripleo-quickstart-extras,openstack/tripleo-puppet-elements,100.0,71.42857142857143
openstack/tripleo-quickstart-extras,openstack/puppet-ironic,40.0,20.0
openstack/tripleo-quickstart-extras,openstack/puppet-neutron,100.0,9.090909090909092
openstack/tripleo-quickstart-extras,openstack/validations-common,75.0,36.84210526315789
openstack/tripleo-quickstart-extras,openstack/puppet-horizon,100.0,50.0
openstack/tripleo-quickstart-extras,openstack/tripleo-operator-ansible,100.0,52.63157894736842
openstack/tripleo-quickstart-extras,openstack/ovsdbapp,0.0,0.0
openstack/tripleo-quickstart-extras,openstack/openstack-virtual-baremetal,100.0,0.0
openstack/tripleo-quickstart-extras,openstack/heat-tempest-plugin,100.0,0.0
openstack/tripleo-quickstart-extras,openstack/tripleo-repos,33.33333333333333,33.33333333333333
openstack/tripleo-quickstart-extras,openstack/validations-libs,100.0,42.857142857142854
openstack/tripleo-quickstart-extras,openstack/puppet-openstack-integration,100.0,0.0
openstack/tripleo-quickstart-extras,openstack/puppet-swift,0.0,25.0
openstack/tripleo-quickstart-extras,openstack/openstack-ansible-os_tempest,100.0,30.76923076923077
openstack/tripleo-quickstart-extras,openstack/ansible-role-python_venv_build,0.0,30.0
openstack/tripleo-quickstart-extras,openstack/ansible-role-tripleo-modify-image,100.0,23.52941176470588
openstack/tripleo-quickstart-extras,openstack/heat-agents,0.0,11.11111111111111
openstack/tripleo-quickstart-extras,openstack/instack-undercloud,42.857142857142854,37.93103448275862
openstack/tripleo-quickstart-extras,openstack/tempest-tripleo-ui,100.0,16.666666666666664
openstack/tripleo-quickstart-extras,openstack/tripleo-ui,0.0,12.5
openstack/openstacksdk,openstack/python-openstackclient,91.66666666666666,39.80582524271845
openstack/openstacksdk,openstack/octavia,37.5,28.000000000000004
openstack/openstacksdk,openstack/governance,100.0,28.57142857142857
openstack/openstacksdk,openstack/neutron-lib,100.0,20.0
openstack/openstacksdk,openstack/requirements,0.0,31.03448275862069
openstack/openstacksdk,openstack/releases,50.0,14.285714285714285
openstack/openstacksdk,openstack/keystone,33.33333333333333,11.11111111111111
openstack/openstacksdk,openstack/project-config,20.0,32.0
openstack/openstacksdk,openstack/tacker,0.0,0.0
openstack/openstacksdk,openstack/osc-lib,100.0,23.52941176470588
openstack/openstacksdk,openstack/ironic,100.0,20.0
openstack/openstacksdk,openstack/ansible-collections-openstack,100.0,29.629629629629626
openstack/openstacksdk,openstack/masakari,100.0,0.0
openstack/openstacksdk,openstack/cyborg,100.0,25.0
openstack/openstacksdk,openstack/diskimage-builder,100.0,0.0
openstack/openstacksdk,openstack/devstack-gate,100.0,5.555555555555555
openstack/openstacksdk,openstack/keystoneauth,100.0,29.166666666666668
openstack/openstacksdk,openstack/metalsmith,100.0,25.0
openstack/openstacksdk,openstack/openstack-ansible-plugins,0.0,0.0
openstack/openstacksdk,openstack/heat,100.0,14.285714285714285
openstack/openstacksdk,openstack/bifrost,60.0,37.5
openstack/openstacksdk,openstack/octavia-dashboard,75.0,21.428571428571427
openstack/openstacksdk,openstack/ironic-inspector,100.0,33.33333333333333
openstack/openstacksdk,openstack/neutron-specs,100.0,12.5
openstack/openstacksdk,openstack/os-client-config,50.0,23.076923076923077
openstack/openstacksdk,openstack/shade,100.0,25.0
openstack/openstacksdk,openstack/senlin,88.88888888888889,25.925925925925924
openstack/openstacksdk,openstack/python-senlinclient,87.5,36.36363636363637
openstack/python-openstackclient,openstack/glance,100.0,23.076923076923077
openstack/python-openstackclient,openstack/neutron-lib,0.0,0.0
openstack/python-openstackclient,openstack/requirements,30.0,23.214285714285715
openstack/python-openstackclient,openstack/releases,33.33333333333333,30.0
openstack/python-openstackclient,openstack/keystone,25.0,23.333333333333332
openstack/python-openstackclient,openstack/project-config,83.33333333333334,38.46153846153847
openstack/python-openstackclient,openstack/cliff,50.0,34.78260869565217
openstack/python-openstackclient,openstack/osc-lib,80.0,25.925925925925924
openstack/python-openstackclient,openstack/python-novaclient,100.0,23.52941176470588
openstack/python-openstackclient,openstack/devstack-gate,100.0,11.11111111111111
openstack/python-openstackclient,openstack/keystoneauth,100.0,0.0
openstack/python-openstackclient,openstack/python-cinderclient,25.0,23.076923076923077
openstack/python-openstackclient,openstack/networking-bgpvpn,100.0,0.0
openstack/python-openstackclient,openstack/python-octaviaclient,100.0,25.0
openstack/python-openstackclient,openstack/python-glanceclient,0.0,4.761904761904762
openstack/python-openstackclient,openstack/openstack-manuals,25.0,10.81081081081081
openstack/python-openstackclient,openstack/python-neutronclient,100.0,35.714285714285715
openstack/python-openstackclient,openstack/python-keystoneclient,100.0,17.24137931034483
openstack/python-openstackclient,openstack/pbr,100.0,25.0
openstack/python-openstackclient,openstack/openstackclient,100.0,66.66666666666666
openstack/python-openstackclient,openstack/os-client-config,66.66666666666666,31.25
openstack/python-openstackclient,openstack/python-karborclient,100.0,42.857142857142854
openstack/python-openstackclient,openstack/python-mistralclient,100.0,30.0
openstack/python-openstackclient,openstack/searchlight,100.0,0.0
openstack/python-openstackclient,openstack/python-searchlightclient,100.0,42.857142857142854
openstack/python-openstackclient,openstack/operations-guide,100.0,15.384615384615385
openstack/python-openstackclient,openstack/api-site,0.0,19.047619047619047
openstack/python-openstackclient,openstack/docs-specs,0.0,9.836065573770492
openstack/ansible-role-collect-logs,openstack/tripleo-quickstart,50.0,46.15384615384615
openstack/ansible-role-collect-logs,openstack/openstack-ansible,0.0,28.57142857142857
openstack/ansible-role-collect-logs,openstack/tripleo-ci-health-queries,0.0,33.33333333333333
openstack/kolla,openstack/os-vif,0.0,0.0
openstack/kolla,openstack/requirements,60.0,37.03703703703704
openstack/kolla,openstack/releases,100.0,5.263157894736842
openstack/kolla,openstack/project-config,57.14285714285714,14.473684210526317
openstack/kolla,openstack/masakari-monitors,50.0,16.666666666666664
openstack/kolla,openstack/neutron-vpnaas,0.0,7.6923076923076925
openstack/kolla,openstack/neutron-fwaas,0.0,0.0
openstack/kolla,openstack/heat,0.0,12.5
openstack/kolla,openstack/bifrost,66.66666666666666,14.285714285714285
openstack/kolla,openstack/networking-odl,0.0,5.0
