Path,length,all_abandoned,is_cross,lag,is_cross_service,team_size
"[467506, 467490]",2,False,True,1.43,True,2
"[458208, 458641]",2,False,True,24.66,True,2
"[469506, 473947, 474276, 474597]",4,False,True,360.13,True,2
"[413606, 414088, 422221, 414318, 413967, 355540, 422843]",7,False,True,3772.08,True,2
"[463941, 463949]",2,False,True,0.63,True,2
"[475010, 475068]",2,False,True,4.21,True,2
"[356512, 460737, 426946, 460741, 460806, 449831, 458056, 460460, 461260, 459502, 456637, 460734, 357055]",13,False,True,6138.31,True,2
"[474520, 474518]",2,False,True,0.0,True,2
"[471976, 471563, 471567, 471577, 471551]",5,False,True,22.14,True,2
"[463552, 431455, 431443, 430366, 463551]",5,False,True,2179.36,True,2
"[455376, 474612, 459833, 455386, 466812, 455418]",6,False,True,1583.26,True,2
"[467328, 467329, 462663, 462665, 462667, 474955]",6,False,True,1027.73,True,2
"[380066, 316418, 316422, 316265, 318494, 316269, 374645, 316183, 316280, 316283, 413374, 318495]",12,False,True,5314.42,True,2
"[465955, 462972]",2,False,True,309.56,True,2
"[455372, 461076, 474613, 455413, 459829, 455384]",6,False,True,1583.64,True,2
"[465952, 465989]",2,False,True,1.51,True,2
"[516192, 472714, 472723, 472726, 472728]",5,False,True,3423.79,True,3
"[445186, 445187, 445188, 446725, 446758, 444951]",6,False,True,78.59,True,2
"[470057, 470058, 471399]",3,False,True,112.06,True,2
"[471611, 471638]",2,False,True,0.99,True,2
"[451968, 457345, 466402, 457347, 469413, 450826, 458671, 458673, 458674, 471478, 449239, 450842]",12,False,True,1803.04,True,2
"[467592, 467242, 467243, 467372, 467417]",5,False,True,21.44,True,3
"[462973, 462974]",2,False,True,0.0,True,2
"[470336, 470016, 470050, 470048, 470330, 470047]",6,False,True,18.29,True,2
"[467133, 467134]",2,False,True,0.0,True,2
"[469689, 469923]",2,False,True,14.95,True,2
"[168027, 337739, 337060, 175215]",4,False,True,11208.31,True,2
"[469427, 468356, 469061]",3,False,True,120.07,True,2
"[468419, 468355]",2,False,True,2.68,True,2
"[465494, 466207]",2,False,True,44.75,True,2
"[410377, 420876, 420750, 413717, 419112, 419118, 425273, 425412, 420432, 410324, 420437, 416342, 420439, 409948, 416353, 412006, 412007, 422248, 412520, 420461, 420351]",21,False,True,1055.11,True,3
"[460938, 462182]",2,False,True,124.15,True,2
"[415385, 418201, 415073, 415076]",4,False,True,337.96,True,2
"[459177, 459274, 464656, 459248, 459263]",5,False,True,511.37,True,2
"[458251, 454356, 454358]",3,False,True,312.51,True,2
"[460424, 462715]",2,False,True,180.29,True,2
"[461779, 462133]",2,False,True,23.25,True,2
"[462436, 462445]",2,False,True,0.32,True,2
"[446704, 454374]",2,False,True,507.16,True,2
"[462208, 462237]",2,False,True,1.2,True,2
"[448631, 440715, 440559, 440368, 448501, 448503, 448632, 440348]",8,False,True,484.1,True,2
"[491840, 459420, 458688]",3,False,True,2632.09,True,2
"[456153, 456150]",2,False,True,0.12,True,2
"[455425, 458179, 458503, 458504, 460237, 458482, 457106, 454710, 458043]",9,False,True,460.97,True,3
"[458581, 453014]",2,False,True,396.23,True,2
"[457961, 457852]",2,False,True,5.74,True,2
"[452072, 450723, 450726]",3,False,True,68.0,True,2
"[454952, 454138, 454566, 454951]",4,False,True,41.18,True,2
"[430072, 430150]",2,False,True,3.45,True,2
"[456683, 456687]",2,False,True,0.17,True,2
"[456696, 442162]",2,False,True,907.22,True,2
"[454400, 454402, 454409, 453517, 454391]",5,False,True,40.54,True,2
"[455149, 455150, 456111, 456112, 455312]",5,False,True,48.34,True,2
"[351232, 450335]",2,False,True,5641.85,True,2
"[452224, 452226, 452220, 452222]",4,False,True,0.28,True,2
"[444528, 443553, 444746]",3,False,True,93.42,True,2
"[454272, 454273]",2,False,True,0.0,True,2
"[449216, 442222, 449139, 449940, 448281, 451453, 448287]",7,False,True,541.72,True,2
"[434016, 433954, 453219, 453221, 456293, 457258, 457259, 402259, 456276, 453431]",10,False,True,3444.71,True,2
"[452960, 452962]",2,False,True,0.02,True,2
"[434023, 452715, 463991, 448827, 448831]",5,False,True,2051.0,True,2
"[448152, 449985, 420023, 447623]",4,False,True,1721.41,True,2
"[452098, 452183]",2,False,True,3.9,True,2
"[443344, 449348]",2,False,True,359.91,True,2
"[447680, 411983, 411984, 411987, 442970, 442969, 448122]",7,False,True,2273.66,True,2
"[439094, 423326, 425710]",3,False,True,939.05,True,2
"[439985, 439986, 439987, 439988, 439989, 439990, 417591, 439992, 439994, 439995, 450748, 439996, 439997, 439998, 440000, 440001, 440003, 440004, 423366, 440007, 440008, 440009, 440011, 440012, 440013, 440014, 440015, 440016, 440017, 440018, 440019, 440020, 440021, 440022, 440023, 440024, 440025, 440026, 422234, 433484, 434285]",41,False,True,1923.52,True,4
"[450851, 450742]",2,False,True,3.38,True,2
"[448801, 448674, 440811, 440851, 440852]",5,False,True,480.85,True,2
"[450290, 450605]",2,False,True,16.32,True,2
"[446898, 446899]",2,False,True,0.01,True,2
"[447953, 447923]",2,False,True,0.88,True,2
"[448136, 448015]",2,False,True,3.32,True,2
"[428693, 413446]",2,False,True,1060.04,True,2
"[440964, 441053]",2,False,True,3.42,True,2
"[444217, 444212, 444207]",3,False,True,0.29,True,3
"[417590, 419074, 421162, 435770]",4,False,True,1036.44,True,3
"[399028, 420124, 399022]",3,False,True,1372.68,True,3
"[446849, 446866, 447001]",3,False,True,7.78,True,2
"[427808, 431530, 427364, 431540]",4,False,True,210.46,True,2
"[206244, 445799, 320584, 322796, 329775, 317392, 321082, 328921, 330138]",9,False,True,14313.29,True,2
"[424248, 424247]",2,False,True,0.0,True,2
"[442648, 439777]",2,False,True,143.06,True,2
"[428386, 395067, 394979]",3,False,True,2069.26,True,2
"[437028, 437125, 442891, 443961, 437021]",5,False,True,364.56,True,2
"[426307, 409143, 437390, 437358, 438455, 327482]",6,False,True,6317.18,True,3
"[443603, 442860]",2,False,True,37.16,True,2
"[436219, 436654]",2,False,True,22.62,True,2
"[433793, 374373, 442547, 299830, 399735, 427290]",6,False,True,8189.4,True,2
"[428592, 442169]",2,False,True,759.17,True,2
"[441112, 440725, 440638]",3,False,True,21.44,True,2
"[440322, 440337, 440219, 443678, 440224, 437671, 441132, 437687, 439878, 440010, 440269, 440271, 440276, 420823, 440279, 439898, 439790, 439546, 439803, 439804]",20,False,True,1246.09,True,8
"[376548, 425525]",2,False,True,2917.71,True,2
"[387656, 397722, 420614]",3,False,True,2173.99,True,2
"[439667, 440581]",2,False,True,22.39,True,2
"[422602, 421782, 422591]",3,False,True,26.8,True,2
"[441152, 441474, 396194, 397195, 397232, 394835, 394837, 439450, 441151]",9,False,True,2771.95,True,2
"[414650, 419428, 427429, 414214, 419430, 413545, 420074, 368173, 415630, 426290, 414426, 416734, 419510, 414230, 420089, 416762, 419516, 426874]",18,False,True,3458.23,True,2
"[429024, 427915, 438468, 427836]",4,False,True,618.36,True,2
"[436401, 436466, 437846]",3,False,True,70.51,True,2
"[420729, 420921]",2,False,True,5.99,True,2
"[434666, 436540, 429949]",3,False,True,351.43,True,2
"[424308, 425484]",2,False,True,53.34,True,2
"[432864, 435143, 432860, 426231]",4,False,True,489.44,True,2
"[434030, 434031, 435408, 402385, 402386, 402389, 402390, 423386, 424061]",9,False,True,2018.31,True,3
"[417208, 402293, 399557]",3,False,True,1162.05,True,2
"[410176, 409294]",2,False,True,89.18,True,2
"[434264, 434434]",2,False,True,4.64,True,2
"[432906, 432202]",2,False,True,70.81,True,2
"[347505, 352037, 351351]",3,False,True,264.76,True,2
"[415084, 416125]",2,False,True,167.89,True,2
"[432409, 432421]",2,False,True,0.68,True,2
"[421249, 431590, 421262, 427623]",4,False,True,554.38,True,2
"[431744, 432481, 431725, 523508, 448727, 524056, 432985, 433276, 448728]",9,False,True,7039.9,True,3
"[449058, 420980, 420974, 420975]",4,False,True,1572.58,True,2
"[444312, 444319, 424890, 428504]",4,False,True,1071.38,True,2
"[428002, 429621, 413662]",3,False,True,1123.44,True,2
"[349510, 462151, 486696, 429709, 464046, 466734, 466741, 463609, 486651, 427741, 429694, 432191]",12,False,True,8571.26,True,2
"[426864, 424745, 424759, 426991]",4,False,True,152.58,True,2
"[428418, 428420]",2,False,True,0.08,True,2
"[415104, 415062, 454679]",3,False,True,2433.4,True,2
"[410395, 410979, 410333, 413607]",4,False,True,187.31,True,2
"[423146, 422755, 423301]",3,False,True,21.64,True,2
"[397409, 392993, 424774, 382958, 424758]",5,False,True,2644.11,True,2
"[416420, 424552, 415570, 416952, 416411]",5,False,True,631.03,True,2
"[423507, 423510]",2,False,True,0.11,True,2
"[412492, 410694]",2,False,True,123.95,True,2
"[327993, 140045, 344433, 173759]",4,False,True,14139.26,True,2
"[412001, 345625, 415274, 345526]",4,False,True,3817.91,False,2
"[424072, 424221]",2,False,True,4.7,True,2
"[416113, 325875, 416118]",3,False,True,5054.34,True,3
"[413644, 413653]",2,False,True,0.27,True,2
"[413778, 413763, 413757]",3,False,True,0.86,True,2
"[548225, 617736, 548617, 666890, 417420, 414607, 668304, 590353, 414098, 617364, 668182, 617371, 668189, 618273, 555430, 617162, 545355, 416972, 721617, 553809, 723667, 251859, 734166, 540892, 661981, 763231, 668531]",27,False,True,43540.41,True,2
"[391968, 369110, 414261, 422782]",4,False,True,3088.29,True,2
"[416024, 414170, 422039]",3,False,True,649.26,True,2
"[412556, 412804]",2,False,True,13.05,True,2
"[405627, 405591, 410695, 405999]",4,False,True,303.63,True,2
"[404965, 404967, 413036, 413230, 406198]",5,False,True,479.88,True,2
"[420166, 420105, 421291, 421403, 386972, 283359]",6,False,True,7910.91,True,2
"[409140, 409141, 409077, 333717, 409080, 409083, 409084]",7,False,True,4041.4,True,2
"[344514, 342505, 342479, 341401, 315676]",5,False,True,1639.51,True,5
"[415660, 418421, 419558, 411988]",4,False,True,643.92,True,2
"[417312, 353361]",2,False,True,3574.21,True,2
"[404897, 404938, 404892]",3,False,True,2.01,True,2
"[416123, 415390]",2,False,True,139.31,True,2
"[253979, 254245]",2,False,True,12.87,True,2
"[417744, 417718]",2,False,True,3.42,True,2
"[399220, 396789]",2,False,True,142.11,True,2
"[415346, 415043, 413453, 415335]",4,False,True,166.57,True,2
"[404809, 403284, 417529, 403286]",4,False,True,1008.67,True,2
"[409563, 410983]",2,False,True,69.55,True,2
"[413157, 411141, 413159, 413448, 413417, 413066, 413065, 414094, 413424, 413907, 413432, 483580, 413407]",13,False,True,5054.51,True,2
"[344352, 344995, 342404, 344365, 342486, 344537]",6,False,True,142.36,True,3
"[414610, 414619, 414621, 417879]",4,False,True,406.46,True,2
"[409018, 409109]",2,False,True,3.25,True,2
"[407417, 407420]",2,False,True,0.05,True,2
"[407144, 407203]",2,False,True,2.18,True,2
"[409476, 409477, 409478]",3,False,True,0.12,True,2
"[408992, 487489, 408989]",3,False,True,5504.29,True,2
"[411319, 410907, 411279]",3,False,True,19.17,True,2
"[406197, 357983, 406191]",3,False,True,2520.12,True,3
"[406789, 407444, 406532]",3,False,True,55.81,True,2
"[365329, 366690, 299998, 315074]",4,False,True,3836.93,True,2
"[408460, 408413]",2,False,True,1.9,True,2
"[405921, 397762]",2,False,True,398.96,True,2
"[217824, 325747]",2,False,True,6804.89,True,2
"[406441, 422011, 422012, 406447]",4,False,True,1110.15,True,2
"[403296, 403297, 403302, 403276, 403277, 403279, 403295, 403291, 403293, 403294, 398143]",11,False,True,235.78,True,2
"[401986, 401852]",2,False,True,6.99,True,2
"[399104, 379521, 393221, 394765, 399247, 398611, 399763, 397335, 382616, 405018, 399132, 382493, 399133, 403891, 392377, 398012, 399686, 400968, 399176, 397898, 403790, 401358, 398676, 399706, 356701, 381934, 381940, 389758]",28,False,True,2523.04,True,4
"[400234, 400550]",2,False,True,18.78,True,2
"[402544, 403557]",2,False,True,67.67,True,2
"[401929, 401924]",2,False,True,0.34,True,2
"[275073, 259299, 286855, 361301, 275420, 367646]",6,False,True,6375.35,True,2
"[401369, 403514, 403815]",3,False,True,119.22,True,2
"[389840, 400957]",2,False,True,768.82,True,2
"[386790, 386758]",2,False,True,1.76,True,2
"[397956, 397508]",2,False,True,18.04,True,2
"[397752, 397755]",2,False,True,0.07,True,2
"[273504, 272522]",2,False,True,47.44,True,2
"[370369, 386762, 367595, 367052, 345688, 376526, 367384]",7,False,True,2038.33,True,2
"[398651, 365358]",2,False,True,1759.18,True,2
"[393980, 393981]",2,False,True,0.17,True,2
"[395666, 395668]",2,False,True,0.07,True,2
"[392918, 394490, 392917, 395654]",4,False,True,164.86,True,2
"[382434, 383971, 379044, 381362, 415129, 387644]",6,False,True,2142.59,True,2
"[393725, 393759]",2,False,True,1.08,True,2
"[372640, 368169, 393455, 372635, 372733]",5,False,True,1321.35,True,2
"[386464, 386465, 387266, 386467, 386466, 385765, 387174, 385831, 393129, 393130, 385836, 384366, 384371, 386463]",14,False,True,574.53,True,2
"[392410, 389098]",2,False,True,306.09,True,2
"[387824, 389476]",2,False,True,66.94,True,2
"[391012, 388505, 391034, 388509, 387870]",5,False,True,213.51,True,2
"[377910, 279695]",2,False,True,5471.31,True,2
"[388465, 388455]",2,False,True,0.06,True,2
"[389433, 389858, 390766]",3,False,True,127.54,True,2
"[199954, 246051, 253724]",3,False,True,3566.39,True,2
"[291545, 345204, 353206, 324391]",4,False,True,3644.5,True,2
"[344232, 352310]",2,False,True,476.75,True,2
"[382660, 382681, 384696, 384697, 384699]",5,False,True,118.7,True,2
"[385115, 386204, 366742]",3,False,True,870.76,True,2
"[385499, 385495]",2,False,True,0.2,True,2
"[382131, 382132, 383614]",3,False,True,54.33,True,2
"[378960, 378946, 378947]",3,False,True,0.99,True,2
"[382121, 377049]",2,False,True,197.43,True,2
"[382986, 382924]",2,False,True,1.24,True,2
"[374800, 377577]",2,False,True,117.07,True,2
"[382277, 376392, 381739, 376366, 382768, 382775, 382776, 382751]",8,False,True,238.21,True,2
"[381031, 381192, 381039, 381040, 385360, 381042, 381011, 381075, 381020, 381018, 381084, 381021]",12,False,True,215.64,True,2
"[345315, 345317]",2,False,True,0.02,True,2
"[379347, 379342]",2,False,True,0.05,True,2
"[373841, 371604, 374325]",3,False,True,123.37,True,2
"[378639, 377780, 377782, 376984, 376633]",5,False,True,45.1,True,2
"[371370, 373506]",2,False,True,106.33,True,2
"[381545, 372734, 372903]",3,False,True,349.05,True,2
"[364423, 364425, 373175]",3,False,True,451.0,True,2
"[371051, 394669, 370804, 370813, 370679, 371065, 370810, 370681]",8,False,True,1284.45,True,2
"[366362, 367531, 367221, 367482]",4,False,True,43.25,True,2
"[371947, 347980, 347981, 347982, 371953, 328347, 325983]",7,False,True,2473.16,True,2
"[372744, 427856, 368274, 349203, 368566, 368284, 368573, 348511]",8,False,True,4511.7,True,3
"[366994, 366996, 357494, 356095]",4,False,True,530.7,True,2
"[376325, 369253, 369335]",3,False,True,312.38,True,2
"[358532, 335460, 343877, 370517, 343868]",5,False,True,1862.29,True,3
"[370833, 370846]",2,False,True,0.19,True,2
"[278369, 306470, 341098, 200046, 351215, 351216, 284095]",7,False,True,9409.88,True,2
"[369760, 369762, 369766, 369769, 369759]",5,False,True,1.1,True,2
"[365740, 367949]",2,False,True,91.01,True,2
"[335338, 335327]",2,False,True,0.52,True,2
"[258369, 247618, 246277, 237537]",4,False,True,1365.11,True,2
"[170243, 584931, 212324, 199175, 270482, 355091, 204947, 203766, 355096, 583739]",10,False,True,28988.11,True,2
"[362148, 354125, 361109]",3,False,True,431.56,True,2
"[364576, 364454, 364255]",3,False,True,10.71,True,2
"[361066, 361291]",2,False,True,4.69,True,2
"[363516, 364029]",2,False,True,17.18,True,2
"[352597, 352391]",2,False,True,8.08,True,2
"[360476, 362214]",2,False,True,99.89,True,2
"[361412, 362487]",2,False,True,76.58,True,2
"[361145, 359138, 361165]",3,False,True,73.71,True,2
"[334570, 280492, 309614]",3,False,True,3179.86,True,2
"[361355, 329415]",2,False,True,1756.22,True,2
"[345352, 344918]",2,False,True,18.98,True,2
"[341596, 344084]",2,False,True,137.12,True,2
"[350840, 350841, 350822, 350790]",4,False,True,3.15,True,3
"[349074, 347044]",2,False,True,95.1,True,2
"[335648, 336577, 325510]",3,False,True,660.76,True,2
"[327846, 332703]",2,False,True,302.8,True,2
"[357808, 358492]",2,False,True,68.79,True,2
"[348507, 347620, 352510]",3,False,True,299.85,True,2
"[204838, 348855]",2,False,True,8936.44,True,2
"[356536, 355986]",2,False,True,24.45,True,2
"[289425, 286316, 286317]",3,False,True,160.82,True,2
"[353443, 346275, 329221, 346278, 355526, 299591, 346217, 355213]",8,False,True,3307.84,True,3
"[340324, 340260]",2,False,True,2.55,True,2
"[335234, 335235, 342467]",3,False,True,386.06,True,2
"[337736, 333121, 355432, 355433]",4,False,True,1278.05,True,2
"[297275, 297423]",2,False,True,5.14,True,2
"[352457, 352454, 352463]",3,False,True,0.18,True,2
"[319489, 346179, 318116, 346149, 319494, 343875, 311652, 319497, 315050, 346148, 320209]",11,False,True,1960.83,True,2
"[351075, 352724, 352407]",3,False,True,116.84,True,2
"[349297, 349299, 349300]",3,False,True,0.2,True,2
"[341514, 341763]",2,False,True,6.42,True,2
"[349528, 297895, 347004, 350039]",4,False,True,3109.9,True,3
"[350360, 282908, 350206]",3,False,True,3915.31,True,2
"[347848, 347854, 348208, 348152, 347994, 348319]",6,False,True,23.73,True,2
"[332610, 344450, 331973, 331909, 344485, 348250, 329769, 331885, 344984, 344506, 334171, 349533, 344479]",13,False,True,1136.54,True,4
"[341363, 341367]",2,False,True,0.11,True,2
"[341354, 341340]",2,False,True,0.62,True,2
"[348248, 348255]",2,False,True,0.12,True,2
"[347449, 347455]",2,False,True,0.1,True,2
"[336264, 336674, 336304]",3,False,True,21.75,True,2
"[325569, 325322, 321551]",3,False,True,214.98,True,2
"[335385, 321146, 214358, 341279]",4,False,True,7902.41,True,2
"[343496, 343497, 343499, 344813, 344658, 425084]",6,False,True,4584.97,True,2
"[344781, 343445]",2,False,True,53.59,True,2
"[331916, 331374]",2,False,True,75.22,True,2
"[382528, 294787, 299381]",3,False,True,4819.98,True,2
"[343617, 342146, 342147, 342126]",4,False,True,96.83,True,2
"[343033, 343339]",2,False,True,47.63,True,2
"[341197, 341102, 341191]",3,False,True,4.28,True,2
"[348096, 298918, 299399, 313865, 309515, 254993, 309587, 357844, 309530, 282555]",10,False,True,6110.08,True,2
"[322656, 311109, 315496, 315499, 319183, 316662, 317751, 315545, 317082, 325436]",10,False,True,844.5,True,2
"[300200, 335376, 326321, 326320, 326036, 322612, 319582]",7,False,True,2148.23,True,2
"[339199, 339215]",2,False,True,0.59,True,2
"[333373, 333398]",2,False,True,0.72,True,2
"[334049, 335494, 292535, 337211, 325205, 320150, 213175, 273241, 329114, 302235]",10,False,True,7798.19,True,2
"[233667, 233769, 336076, 233784, 233724, 233854]",6,False,True,6288.41,True,2
"[336081, 336054]",2,False,True,0.65,True,2
"[334505, 182257]",2,False,True,9890.26,True,2
"[330757, 330694, 329714, 329718, 330172, 329694]",6,False,True,45.41,True,2
"[335008, 335115, 336557, 334996, 334997]",5,False,True,72.56,True,2
"[251242, 251271]",2,False,True,1.22,True,2
"[290482, 290429]",2,False,True,1.54,True,2
"[316520, 316241, 317033]",3,False,True,70.98,True,2
"[319464, 319587]",2,False,True,20.92,True,2
"[230021, 230026, 230059, 230257, 230035, 229685, 229686, 230039, 229689]",9,False,True,27.32,True,3
"[312771, 292207]",2,False,True,1241.0,True,2
"[298052, 300585, 316144, 301235, 300639]",5,False,True,1124.87,True,2
"[327511, 327068, 326150, 325727]",4,False,True,74.81,True,2
"[279611, 305492, 301565]",3,False,True,1469.61,True,2
"[321818, 324301]",2,False,True,157.32,True,2
"[321824, 284411]",2,False,True,2206.6,True,2
"[255368, 253505, 257523, 260599]",4,False,True,433.48,True,2
"[321090, 321075]",2,False,True,0.35,True,2
"[314729, 314733]",2,False,True,0.24,True,2
"[323576, 323573]",2,False,True,0.12,True,2
"[323297, 323124]",2,False,True,6.07,True,2
"[323111, 323295]",2,False,True,6.85,True,2
"[284376, 319843]",2,False,True,2126.81,True,2
"[322968, 320186]",2,False,True,160.81,True,2
"[297784, 297877]",2,False,True,4.51,True,2
"[318896, 318893]",2,False,True,0.14,True,2
"[308552, 310282]",2,False,True,142.79,True,2
"[278103, 273951]",2,False,True,276.75,True,2
"[313948, 313950]",2,False,True,1.46,True,2
"[307434, 307820, 308095]",3,False,True,29.05,True,2
"[304992, 303921, 305589, 306983]",4,False,True,169.5,True,2
"[273638, 254280, 288392, 275253, 274873, 251738, 277567]",7,False,True,2257.51,True,2
"[315843, 317646, 315728, 315793, 315794]",5,False,True,118.34,True,2
"[316112, 315238]",2,False,True,42.15,True,2
"[317001, 316433, 316754, 316726, 316154]",5,False,True,73.84,True,4
"[282366, 314638]",2,False,True,1944.7,True,2
"[315249, 315269]",2,False,True,1.19,True,2
"[315106, 315596, 315694, 315187, 315124, 315454, 315228, 315230]",8,False,True,26.82,True,2
"[314592, 314595, 314756, 314757, 314639]",5,False,True,6.25,True,2
"[311812, 311813, 314727, 314728, 311804]",5,False,True,192.8,True,2
"[258616, 260980, 286765, 258511]",4,False,True,1828.74,True,2
"[231936, 259532]",2,False,True,1732.69,True,2
"[287498, 287485]",2,False,True,0.43,True,2
"[265666, 245314, 261093, 289094, 249551, 251157, 257657]",7,False,True,2739.77,True,2
"[254821, 291175, 280847, 263312, 223668]",5,False,True,4245.33,True,2
"[228933, 229325, 259539, 238745, 226686]",5,False,True,2070.14,True,2
"[310818, 327135, 301847]",3,False,True,1532.92,True,2
"[305299, 310623]",2,False,True,346.21,True,2
"[302752, 302747]",2,False,True,0.04,True,2
"[302956, 303890, 302963, 303897, 302042]",5,False,True,118.8,True,2
"[307438, 309168, 309040, 309110, 307518]",5,False,True,72.36,True,2
"[281794, 294090, 282347, 281790]",4,False,True,675.28,True,2
"[296352, 293795, 293286, 295932, 295920, 293744, 294591, 293843, 293846, 293239, 293144, 296506, 295287, 294687]",14,False,True,185.48,True,2
"[300113, 300076]",2,False,True,1.38,True,2
"[277696, 277670, 277671, 277224, 295083, 306508, 280030, 280031]",8,False,True,1621.78,True,4
"[306193, 306206]",2,False,True,0.72,True,2
"[304826, 305430]",2,False,True,23.0,True,2
"[297966, 295492, 294822]",3,False,True,187.48,True,2
"[103368, 277583]",2,False,True,14161.77,True,2
"[279296, 276500]",2,False,True,167.22,True,2
"[276248, 297587]",2,False,True,1195.21,True,2
"[300584, 321641, 300594, 300588]",4,False,True,1318.9,True,2
"[259568, 250010]",2,False,True,549.29,True,2
"[284929, 284927]",2,False,True,0.1,True,2
"[283939, 285107, 285429, 285109, 245751, 283802]",6,False,True,2451.91,True,2
"[296546, 296555, 296853, 271391]",4,False,True,1473.09,True,2
"[168229, 156360, 168701, 178442, 168235, 161877, 160856, 161085, 168063]",9,False,True,1705.55,True,3
"[268249, 286290, 279342, 294487]",4,False,True,1504.43,True,2
"[52740, 289428, 152224, 289573, 124198, 135079, 218664, 218666, 289072, 288961, 288966, 299085, 246999, 247001, 121571, 121572, 196198, 289383, 121574, 125545]",20,False,True,21428.21,True,3
"[281376, 286092, 292563, 281369, 293529]",5,False,True,671.67,True,2
"[178504, 219474, 219574, 179318, 179260]",5,False,True,3026.01,True,2
"[287035, 287004, 287118]",3,False,True,5.11,True,2
"[239680, 239707, 248195, 180566]",4,False,True,4754.98,True,2
"[291768, 280380, 285517, 280351]",4,False,True,597.19,True,2
"[254538, 253235, 255644, 258165]",4,False,True,288.28,True,2
"[291345, 291283]",2,False,True,1.63,True,2
"[255161, 255711, 268054, 255191]",4,False,True,888.78,True,2
"[247467, 265392, 285273, 265331, 265334, 263481, 284955, 284958]",8,False,True,2376.34,True,2
"[290233, 290236]",2,False,True,0.13,True,2
"[275738, 274348]",2,False,True,98.39,True,2
"[288864, 288929, 288321, 288328, 288425, 288428, 288375, 288858, 287581]",9,False,True,63.04,True,2
"[284200, 287313, 243301, 243295]",4,False,True,2732.45,True,2
"[282403, 275602, 286739, 275605]",4,False,True,655.54,True,2
"[281194, 281226]",2,False,True,1.11,True,2
"[286764, 258510, 258615]",3,False,True,1828.74,True,2
"[286763, 258509, 258614]",3,False,True,1828.74,True,2
"[280496, 274122, 271963, 271922]",4,False,True,525.68,True,2
"[278991, 278992, 273042, 274907, 273023]",5,False,True,358.56,True,2
"[268840, 280705, 277323]",3,False,True,707.46,True,2
"[198084, 181961, 198186, 190377, 198188, 195401, 187823, 198513, 198578, 278774, 195834, 197212]",12,False,True,6606.43,True,2
"[276929, 276931]",2,False,True,0.13,True,2
"[272131, 252077, 216654, 247056, 264757]",5,False,True,3676.93,True,2
"[242472, 244263]",2,False,True,125.32,True,2
"[264141, 263257, 267765]",3,False,True,244.94,True,2
"[282147, 282079]",2,False,True,4.77,True,2
"[224372, 280454, 282351]",3,False,True,3733.67,True,3
"[209129, 209533, 279078, 226271]",4,False,True,4582.4,True,2
"[226277, 208939, 209019, 279077]",4,False,True,4588.31,True,2
"[226272, 207915, 279076, 207909]",4,False,True,4679.79,True,2
"[275452, 275453]",2,False,True,0.01,True,2
"[278944, 278945]",2,False,True,0.03,True,2
"[252201, 252234, 262470]",3,False,True,677.72,True,2
"[263865, 240577, 275711]",3,False,True,2301.44,True,2
"[268856, 270055]",2,False,True,52.85,True,2
"[264898, 291972, 268229, 268232, 284459, 253263]",6,False,True,2379.31,True,3
"[277404, 277207]",2,False,True,15.32,True,2
"[262753, 262862]",2,False,True,26.1,True,2
"[266320, 265336]",2,False,True,91.74,True,2
"[258649, 268357]",2,False,True,721.75,True,2
"[271072, 276768, 276488, 276777, 288591, 279568, 269138, 281754]",8,False,True,1105.62,True,2
"[176892, 175949, 182365]",3,False,True,503.97,True,2
"[253545, 243091, 247729]",3,False,True,601.85,True,3
"[274666, 274669]",2,False,True,0.06,True,2
"[277097, 276425, 276761, 278596]",4,False,True,144.0,True,2
"[259516, 260290, 260291, 255017, 259514, 253884]",6,False,True,376.75,True,2
"[253353, 267725]",2,False,True,993.99,True,2
"[271181, 270006]",2,False,True,51.53,True,2
"[265379, 253493, 260207]",3,False,True,844.43,True,2
"[273096, 263465, 273192, 234447, 272881, 234232, 272923]",7,False,True,2548.53,True,2
"[207589, 208006]",2,False,True,22.2,True,2
"[253965, 253967]",2,False,True,0.23,True,2
"[255392, 255363, 249958]",3,False,True,335.35,True,2
"[269677, 269678]",2,False,True,0.03,True,2
"[266915, 266893]",2,False,True,0.9,True,2
"[267833, 252871]",2,False,True,1019.28,True,2
"[266536, 266535]",2,False,True,0.04,True,2
"[262746, 261518]",2,False,True,141.71,True,2
"[261064, 262745]",2,False,True,185.46,True,2
"[247424, 325761, 247427, 325765, 265737, 325771, 457356, 365437, 461083, 247451, 348832, 461089, 365476, 266661, 333741, 327471, 266927, 266929, 327477, 327480, 243001, 463295, 268615, 460873, 268618, 266829, 248657, 457050, 266345, 264172, 325743, 266352, 328691, 325748, 265078, 328698, 325757]",37,False,True,13105.0,True,14
"[234716, 250814, 234831]",3,False,True,1058.63,True,2
"[251950, 250303]",2,False,True,125.56,True,2
"[268066, 266026, 265999, 241843, 257557, 250075]",6,False,True,1712.54,True,2
"[241984, 256582, 259079, 259064, 259068, 256573, 256574]",7,False,True,1012.83,True,2
"[213216, 208069, 212062, 216239]",4,False,True,566.61,True,2
"[252929, 253290]",2,False,True,13.38,True,2
"[238339, 238371, 239011, 238121, 257804, 238380, 238354, 238291, 238386, 238393, 238394, 238364, 238303]",13,False,True,1315.47,True,7
"[244922, 206252]",2,False,True,2592.64,True,2
"[253608, 256593, 253614]",3,False,True,168.13,True,2
"[207621, 193830, 189799, 193831, 193673, 193834, 193835, 206576, 534811, 199709]",10,False,True,22871.15,True,3
