Source,Target,Source_repo,Target_repo,when_identified,is_cross,is_cross_service,is_source_bot,is_target_bot,Source_service,Target_service,same_dev,worked_revisions
648579,648509,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia,6.8,True,False,0,0,openstackansible,openstackansible,True,5
648662,648659,openstack/nova,openstack/python-novaclient,0.48,True,False,0,0,nova,nova,True,3
648669,644522,openstack/rpm-packaging,openstack/rpm-packaging,242.68,False,False,0,0,,,False,4
648710,647851,openstack/openstack-ansible,openstack/openstack-ansible-os_aodh,68.95,True,False,0,0,openstackansible,openstackansible,False,8
648710,648513,openstack/openstack-ansible,openstack/openstack-ansible-os_ceilometer,19.84,True,False,0,0,openstackansible,openstackansible,False,4
648710,648514,openstack/openstack-ansible,openstack/openstack-ansible-os_panko,19.82,True,False,0,0,openstackansible,openstackansible,False,4
648710,648515,openstack/openstack-ansible,openstack/openstack-ansible-os_gnocchi,19.79,True,False,0,0,openstackansible,openstackansible,False,4
648724,648566,openstack/ansible-role-python_venv_build,openstack/openstack-ansible,15.92,True,True,0,0,kollaansible,openstackansible,True,5
648735,648737,openstack/puppet-neutron,openstack/puppet-openstack-integration,0.0,True,False,0,0,puppetopenstack,puppetopenstack,True,1
648737,648790,openstack/puppet-openstack-integration,openstack/puppet-neutron,0.0,True,False,0,0,puppetopenstack,puppetopenstack,True,1
648741,648598,openstack/openstack-ansible,openstack/openstack-ansible-os_rally,13.4,True,False,0,0,openstackansible,openstackansible,True,2
648793,648509,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia,28.09,True,False,0,0,openstackansible,openstackansible,True,7
648843,648881,openstack/zun,openstack/governance,0.0,True,True,0,0,zun,technicalcommittee,True,1
648899,649459,openstack/tripleo-common,openstack/tripleo-validations,0.0,True,False,0,0,tripleo,tripleo,True,1
649067,649196,openstack/neutron-tempest-plugin,openstack/neutron,0.0,True,False,0,0,neutron,neutron,True,1
649070,649071,openstack/oslosphinx,openstack/governance,0.0,True,True,0,0,oslo,technicalcommittee,True,1
649070,649072,openstack/oslosphinx,openstack/project-config,0.0,True,False,0,0,oslo,,True,1
649097,695052,openstack/devstack,openstack/barbican,0.0,True,True,0,0,qualityassurance,barbican,False,1
649097,695097,openstack/devstack,openstack/watcher,1.38,True,True,0,0,qualityassurance,watcher,False,2
649242,640033,openstack/monasca-common,openstack/python-monascaclient,786.14,True,False,0,0,monasca,monasca,False,6
649265,648725,openstack/puppet-tripleo,openstack/tripleo-heat-templates,89.31,True,False,0,0,tripleo,tripleo,True,3
649270,649761,openstack/mistral,openstack/mistral,9.85,False,False,0,0,mistral,mistral,False,6
649275,548936,openstack/devstack,openstack/grenade,9525.81,True,False,0,0,qualityassurance,qualityassurance,False,91
649298,675872,openstack/monasca-thresh,openstack/monasca-thresh,0.0,False,False,0,0,monasca,monasca,False,1
649312,649315,openstack/tripleo-validations,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,True,1
649324,651577,openstack/puppet-tripleo,openstack/tripleo-heat-templates,118.8,True,False,0,0,tripleo,tripleo,True,3
649324,653726,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
649335,641343,openstack/vitrage-tempest-plugin,openstack/vitrage,649.1,True,False,0,0,vitrage,vitrage,False,3
649373,695834,openstack/neutron-tempest-plugin,openstack/neutron-vpnaas,0.11,True,False,0,0,neutron,neutron,True,11
649397,648583,openstack/openstack-ansible,openstack/openstack-ansible-os_trove,110.21,True,False,0,0,openstackansible,openstackansible,False,6
649397,652370,openstack/openstack-ansible,openstack/openstack-ansible-os_trove,1.83,True,False,0,0,openstackansible,openstackansible,False,4
649442,648583,openstack/openstack-ansible,openstack/openstack-ansible-os_trove,113.43,True,False,0,0,openstackansible,openstackansible,False,7
649442,652370,openstack/openstack-ansible,openstack/openstack-ansible-os_trove,1.83,True,False,0,0,openstackansible,openstackansible,False,4
649454,649656,openstack/nova,openstack/releases,0.0,True,True,0,0,nova,releasemanagement,True,1
649459,649460,openstack/tripleo-validations,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,True,1
649460,638323,openstack/python-tripleoclient,openstack/tripleo-common,979.53,True,False,0,0,tripleo,tripleo,True,16
649473,655711,openstack/devstack,openstack/nova,0.0,True,True,0,0,qualityassurance,nova,False,1
649538,649242,openstack/requirements,openstack/monasca-common,24.44,True,True,0,0,requirements,monasca,True,3
649541,649270,openstack/mistral-tempest-plugin,openstack/mistral,23.04,True,False,0,0,mistral,mistral,True,4
649541,649876,openstack/mistral-tempest-plugin,openstack/mistral,3.97,True,False,0,0,mistral,mistral,True,4
649577,649553,openstack/openstack-ansible-os_tempest,openstack/tripleo-ci,0.83,True,True,0,0,openstackansible,tripleo,True,3
649597,649598,openstack/project-config,openstack/governance,0.0,True,False,0,0,,technicalcommittee,True,1
649630,649656,openstack/nova,openstack/releases,0.0,True,True,0,0,nova,releasemanagement,False,1
649653,649577,openstack/openstack-ansible,openstack/openstack-ansible-os_tempest,5.03,True,False,0,0,openstackansible,openstackansible,False,4
649669,649794,openstack/requirements,openstack/glance_store,0.0,True,True,0,0,requirements,glance,False,1
649669,649795,openstack/requirements,openstack/os-net-config,0.0,True,True,0,0,requirements,tripleo,False,1
649669,649796,openstack/requirements,openstack/python-designateclient,0.0,True,True,0,0,requirements,designate,False,1
649669,649797,openstack/requirements,openstack/python-ironicclient,0.0,True,True,0,0,requirements,ironic,False,1
649669,649799,openstack/requirements,openstack/python-solumclient,0.0,True,True,0,0,requirements,solum,False,1
649669,649800,openstack/requirements,openstack/python-zaqarclient,0.0,True,True,0,0,requirements,zaqar,False,1
649669,649803,openstack/requirements,openstack/taskflow,0.0,True,True,0,0,requirements,oslo,False,1
649669,649804,openstack/requirements,openstack/tempest,0.0,True,True,0,0,requirements,tempest,False,1
649669,649805,openstack/requirements,openstack/tripleo-common,0.0,True,True,0,0,requirements,tripleo,False,1
649669,651943,openstack/requirements,openstack/nova,0.0,True,True,0,0,requirements,nova,False,1
649673,644403,openstack/kolla-ansible,openstack/kayobe,381.27,True,False,0,0,kolla,kolla,True,3
649876,649761,openstack/mistral,openstack/mistral,5.9,False,False,0,0,mistral,mistral,False,6
649954,649070,openstack/project-config,openstack/oslosphinx,66.4,True,False,0,0,,oslo,True,2
650011,650882,openstack/monasca-common,openstack/monasca-agent,0.0,True,False,0,0,monasca,monasca,True,1
650011,650883,openstack/monasca-common,openstack/monasca-notification,0.0,True,False,0,0,monasca,monasca,True,1
650011,650885,openstack/monasca-common,openstack/monasca-api,0.0,True,False,0,0,monasca,monasca,True,1
650011,650886,openstack/monasca-common,openstack/monasca-tempest-plugin,0.0,True,False,0,0,monasca,monasca,True,1
650011,650887,openstack/monasca-common,openstack/monasca-log-api,0.0,True,False,0,0,monasca,monasca,True,1
650043,649656,openstack/nova,openstack/releases,22.71,True,True,0,0,nova,releasemanagement,False,3
650186,650073,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible,12.07,True,False,0,0,openstackansible,openstackansible,True,2
650186,650481,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible,2.41,True,False,0,0,openstackansible,openstackansible,False,2
650186,651178,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650263,650281,openstack/puppet-ceph,openstack/puppet-openstack-integration,0.0,True,False,0,0,puppetopenstack,puppetopenstack,True,1
650263,655652,openstack/puppet-ceph,openstack/puppet-openstack-integration,0.0,True,False,0,0,puppetopenstack,puppetopenstack,True,1
650281,655134,openstack/puppet-openstack-integration,openstack/puppet-ceph,0.03,True,False,0,0,puppetopenstack,puppetopenstack,True,2
650372,649672,openstack/networking-ovn,openstack/neutron,47.62,True,False,0,0,neutron,neutron,True,3
650413,650422,openstack/requirements,openstack/project-config,0.02,True,False,0,0,requirements,,True,2
650413,650477,openstack/requirements,openstack/project-config,0.09,True,False,0,0,requirements,,True,3
650422,653643,openstack/project-config,openstack/governance,13.76,True,False,0,0,,technicalcommittee,True,9
650485,650540,openstack/openstack-ansible,openstack/openstack-ansible-os_keystone,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,650541,openstack/openstack-ansible,openstack/openstack-ansible-os_glance,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,650542,openstack/openstack-ansible,openstack/openstack-ansible-os_cinder,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,650543,openstack/openstack-ansible,openstack/openstack-ansible-os_nova,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,650544,openstack/openstack-ansible,openstack/openstack-ansible-os_neutron,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,650545,openstack/openstack-ansible,openstack/openstack-ansible-os_tempest,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,650996,openstack/openstack-ansible,openstack/openstack-ansible-os_swift,19.42,True,False,0,0,openstackansible,openstackansible,False,3
650485,651013,openstack/openstack-ansible,openstack/openstack-ansible-os_tacker,18.71,True,False,0,0,openstackansible,openstackansible,False,3
650485,651014,openstack/openstack-ansible,openstack/openstack-ansible-os_sahara,18.59,True,False,0,0,openstackansible,openstackansible,False,3
650485,651017,openstack/openstack-ansible,openstack/openstack-ansible-os_rally,18.42,True,False,0,0,openstackansible,openstackansible,False,3
650485,651023,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia,17.75,True,False,0,0,openstackansible,openstackansible,False,3
650485,651025,openstack/openstack-ansible,openstack/openstack-ansible-os_mistral,17.63,True,False,0,0,openstackansible,,False,3
650485,651030,openstack/openstack-ansible,openstack/openstack-ansible-os_masakari,17.5,True,False,0,0,openstackansible,,False,3
650485,651033,openstack/openstack-ansible,openstack/openstack-ansible-os_magnum,17.46,True,False,0,0,openstackansible,openstackansible,False,3
650485,651035,openstack/openstack-ansible,openstack/openstack-ansible-os_ironic,17.42,True,False,0,0,openstackansible,openstackansible,False,3
650485,651037,openstack/openstack-ansible,openstack/openstack-ansible-os_horizon,19.26,True,False,0,0,openstackansible,openstackansible,False,3
650485,651038,openstack/openstack-ansible,openstack/openstack-ansible-os_heat,17.22,True,False,0,0,openstackansible,openstackansible,False,3
650485,651041,openstack/openstack-ansible,openstack/openstack-ansible-os_congress,19.5,True,False,0,0,openstackansible,openstackansible,False,4
650485,651042,openstack/openstack-ansible,openstack/openstack-ansible-os_cloudkitty,15.3,True,False,0,0,openstackansible,,False,3
650485,651044,openstack/openstack-ansible,openstack/openstack-ansible-os_blazar,16.57,True,False,0,0,openstackansible,,False,2
650485,651046,openstack/openstack-ansible,openstack/openstack-ansible-os_barbican,16.43,True,False,0,0,openstackansible,openstackansible,False,3
650485,651343,openstack/openstack-ansible,openstack/openstack-ansible,1.42,False,False,0,0,openstackansible,openstackansible,False,3
650485,652321,openstack/openstack-ansible,openstack/openstack-ansible-tests,2.34,True,False,0,0,openstackansible,,True,4
650485,652340,openstack/openstack-ansible,openstack/openstack-ansible-os_cloudkitty,0.0,True,False,0,0,openstackansible,,True,1
650485,652341,openstack/openstack-ansible,openstack/openstack-ansible-os_rally,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652342,openstack/openstack-ansible,openstack/openstack-ansible-os_blazar,0.0,True,False,0,0,openstackansible,,True,1
650485,652343,openstack/openstack-ansible,openstack/openstack-ansible-os_barbican,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652344,openstack/openstack-ansible,openstack/openstack-ansible-os_cinder,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652345,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652346,openstack/openstack-ansible,openstack/openstack-ansible-os_tempest,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652347,openstack/openstack-ansible,openstack/openstack-ansible-os_glance,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652348,openstack/openstack-ansible,openstack/openstack-ansible-os_keystone,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652349,openstack/openstack-ansible,openstack/openstack-ansible-os_neutron,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652350,openstack/openstack-ansible,openstack/openstack-ansible-os_ironic,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652351,openstack/openstack-ansible,openstack/openstack-ansible-os_heat,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652352,openstack/openstack-ansible,openstack/openstack-ansible-os_nova,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652353,openstack/openstack-ansible,openstack/openstack-ansible-os_sahara,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652354,openstack/openstack-ansible,openstack/openstack-ansible-os_masakari,0.0,True,False,0,0,openstackansible,,True,1
650485,652355,openstack/openstack-ansible,openstack/openstack-ansible-os_magnum,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652356,openstack/openstack-ansible,openstack/openstack-ansible-os_tacker,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652358,openstack/openstack-ansible,openstack/openstack-ansible-os_swift,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652359,openstack/openstack-ansible,openstack/openstack-ansible-os_congress,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652360,openstack/openstack-ansible,openstack/openstack-ansible-os_horizon,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650485,652366,openstack/openstack-ansible,openstack/openstack-ansible-os_designate,0.28,True,False,0,0,openstackansible,openstackansible,True,2
650485,652370,openstack/openstack-ansible,openstack/openstack-ansible-os_trove,1.83,True,False,0,0,openstackansible,openstackansible,True,4
650485,652695,openstack/openstack-ansible,openstack/openstack-ansible-os_mistral,0.0,True,False,0,0,openstackansible,,True,1
650485,653058,openstack/openstack-ansible,openstack/openstack-ansible,0.0,False,False,0,0,openstackansible,openstackansible,True,1
650487,650485,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible,0.75,True,False,0,0,openstackansible,openstackansible,True,3
650487,652339,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650488,650485,openstack/openstack-ansible-galera_client,openstack/openstack-ansible,1.01,True,False,0,0,openstackansible,openstackansible,True,2
650488,652339,openstack/openstack-ansible-galera_client,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650489,650485,openstack/ansible-role-python_venv_build,openstack/openstack-ansible,1.34,True,True,0,0,kollaansible,openstackansible,True,9
650489,652339,openstack/ansible-role-python_venv_build,openstack/openstack-ansible,0.0,True,True,0,0,kollaansible,openstackansible,True,1
650490,650485,openstack/openstack-ansible-galera_server,openstack/openstack-ansible,1.52,True,False,0,0,openstackansible,openstackansible,True,1
650490,652339,openstack/openstack-ansible-galera_server,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650491,650485,openstack/openstack-ansible-rabbitmq_server,openstack/openstack-ansible,1.61,True,False,0,0,openstackansible,openstackansible,True,1
650491,652339,openstack/openstack-ansible-rabbitmq_server,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650492,650485,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible,1.81,True,False,0,0,openstackansible,openstackansible,True,1
650492,652339,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650493,650485,openstack/openstack-ansible-os_glance,openstack/openstack-ansible,1.9,True,False,0,0,openstackansible,openstackansible,True,1
650493,652339,openstack/openstack-ansible-os_glance,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650495,650485,openstack/openstack-ansible-os_cinder,openstack/openstack-ansible,2.05,True,False,0,0,openstackansible,openstackansible,True,1
650495,652339,openstack/openstack-ansible-os_cinder,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650496,650485,openstack/openstack-ansible-os_nova,openstack/openstack-ansible,2.7,True,False,0,0,openstackansible,openstackansible,True,1
650496,652339,openstack/openstack-ansible-os_nova,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650497,650485,openstack/openstack-ansible-os_neutron,openstack/openstack-ansible,2.85,True,False,0,0,openstackansible,openstackansible,True,1
650497,652339,openstack/openstack-ansible-os_neutron,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650499,650485,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible,2.98,True,False,0,0,openstackansible,openstackansible,True,1
650499,652339,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible,0.0,True,False,0,0,openstackansible,openstackansible,True,1
650533,650530,openstack/openstack-ansible-tests,openstack/openstack-ansible-openstack_hosts,0.14,True,False,0,0,,openstackansible,True,2
650533,650532,openstack/openstack-ansible-tests,openstack/openstack-ansible-galera_client,0.07,True,False,0,0,,openstackansible,True,2
650533,650537,openstack/openstack-ansible-tests,openstack/openstack-ansible-rabbitmq_server,0.0,True,False,0,0,,openstackansible,True,1
650533,650538,openstack/openstack-ansible-tests,openstack/openstack-ansible-galera_server,0.0,True,False,0,0,,openstackansible,True,1
650533,650539,openstack/openstack-ansible-tests,openstack/ansible-role-python_venv_build,0.0,True,False,0,0,,kollaansible,True,1
650533,650546,openstack/openstack-ansible-tests,openstack/ansible-role-systemd_service,0.0,True,False,0,0,,kollaansible,True,1
650533,650547,openstack/openstack-ansible-tests,openstack/openstack-ansible-memcached_server,0.52,True,False,0,0,,openstackansible,True,2
650533,650548,openstack/openstack-ansible-tests,openstack/openstack-ansible-apt_package_pinning,0.0,True,False,0,0,,openstackansible,True,1
650533,650549,openstack/openstack-ansible-tests,openstack/openstack-ansible-openstack_openrc,0.0,True,False,0,0,,openstackansible,True,1
650533,650562,openstack/openstack-ansible-tests,openstack/openstack-ansible-haproxy_server,25.83,True,False,0,0,,openstackansible,True,4
650533,650587,openstack/openstack-ansible-tests,openstack/openstack-ansible-lxc_container_create,0.0,True,False,0,0,,openstackansible,True,1
650533,652322,openstack/openstack-ansible-tests,openstack/openstack-ansible-apt_package_pinning,0.0,True,False,0,0,,openstackansible,True,1
650533,652323,openstack/openstack-ansible-tests,openstack/openstack-ansible-memcached_server,0.0,True,False,0,0,,openstackansible,True,1
650533,652324,openstack/openstack-ansible-tests,openstack/openstack-ansible-openstack_openrc,0.0,True,False,0,0,,openstackansible,True,1
650533,652325,openstack/openstack-ansible-tests,openstack/openstack-ansible-galera_client,0.45,True,False,0,0,,openstackansible,True,2
650533,652326,openstack/openstack-ansible-tests,openstack/openstack-ansible-openstack_hosts,0.29,True,False,0,0,,openstackansible,True,2
650533,652327,openstack/openstack-ansible-tests,openstack/ansible-role-systemd_service,1.89,True,False,0,0,,kollaansible,True,2
650533,652328,openstack/openstack-ansible-tests,openstack/openstack-ansible-lxc_container_create,0.42,True,False,0,0,,openstackansible,True,2
650533,652329,openstack/openstack-ansible-tests,openstack/openstack-ansible-galera_server,0.42,True,False,0,0,,openstackansible,True,2
650533,652330,openstack/openstack-ansible-tests,openstack/openstack-ansible-rabbitmq_server,2.29,True,False,0,0,,openstackansible,True,3
650533,652333,openstack/openstack-ansible-tests,openstack/openstack-ansible-haproxy_server,0.0,True,False,0,0,,openstackansible,True,1
650533,652337,openstack/openstack-ansible-tests,openstack/ansible-role-python_venv_build,0.0,True,False,0,0,,kollaansible,True,1
650534,650533,openstack/ansible-hardening,openstack/openstack-ansible-tests,0.11,True,False,0,0,openstackansible,,True,4
650534,652321,openstack/ansible-hardening,openstack/openstack-ansible-tests,164.93,True,False,0,0,openstackansible,,True,4
650535,650533,openstack/ansible-hardening,openstack/openstack-ansible-tests,0.14,True,False,0,0,openstackansible,,True,1
650535,652321,openstack/ansible-hardening,openstack/openstack-ansible-tests,190.92,True,False,0,0,openstackansible,,True,1
650552,650533,openstack/openstack-ansible-lxc_hosts,openstack/openstack-ansible-tests,1.02,True,False,0,0,openstackansible,,True,7
650552,652321,openstack/openstack-ansible-lxc_hosts,openstack/openstack-ansible-tests,2.34,True,False,0,0,openstackansible,,True,4
650553,650533,openstack/openstack-ansible-lxc_container_create,openstack/openstack-ansible-tests,4.45,True,False,0,0,openstackansible,,True,4
650553,652321,openstack/openstack-ansible-lxc_container_create,openstack/openstack-ansible-tests,2.34,True,False,0,0,openstackansible,,True,4
650553,652327,openstack/openstack-ansible-lxc_container_create,openstack/ansible-role-systemd_service,1.89,True,True,0,0,openstackansible,kollaansible,True,2
650553,652330,openstack/openstack-ansible-lxc_container_create,openstack/openstack-ansible-rabbitmq_server,2.29,True,False,0,0,openstackansible,openstackansible,True,3
650590,650934,openstack/openstack-ansible-tests,openstack/ansible-hardening,0.96,True,False,0,0,,openstackansible,True,2
650591,650585,openstack/zun-tempest-plugin,openstack/zun,3.52,True,False,0,0,zun,zun,True,3
650597,650534,openstack/ansible-hardening,openstack/ansible-hardening,26.01,False,False,0,0,openstackansible,openstackansible,True,4
650597,650910,openstack/ansible-hardening,openstack/ansible-hardening,0.0,False,False,0,0,openstackansible,openstackansible,False,1
650597,650934,openstack/ansible-hardening,openstack/ansible-hardening,0.96,False,False,0,0,openstackansible,openstackansible,True,2
650626,650627,openstack/puppet-vswitch,openstack/tripleo-heat-templates,0.23,True,True,0,0,puppetopenstack,tripleo,True,2
650631,639379,openstack/charms.ceph,openstack/charm-ceph-osd,976.0,True,False,0,0,openstackcharms,openstackcharms,False,1
650910,650533,openstack/ansible-hardening,openstack/openstack-ansible-tests,39.62,True,False,0,0,openstackansible,,False,1
650910,652321,openstack/ansible-hardening,openstack/openstack-ansible-tests,151.43,True,False,0,0,openstackansible,,False,1
650930,650918,openstack/ossa,openstack/ossa,0.59,False,False,0,0,,,True,3
650934,650533,openstack/ansible-hardening,openstack/openstack-ansible-tests,41.13,True,False,0,0,openstackansible,,True,2
650934,652321,openstack/ansible-hardening,openstack/openstack-ansible-tests,148.97,True,False,0,0,openstackansible,,True,2
650943,675103,openstack/puppet-nova,openstack/tripleo-heat-templates,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
650956,650934,openstack/openstack-ansible-tests,openstack/ansible-hardening,0.86,True,False,0,0,,openstackansible,True,2
650965,650481,openstack/openstack-ansible-os_keystone,openstack/openstack-ansible,64.71,True,False,0,0,openstackansible,openstackansible,False,2
651202,651212,openstack/virtualbmc,openstack/ironic,18.62,True,False,0,0,ironic,ironic,True,2
651250,653676,openstack/openstack-helm,openstack/openstack-helm,0.0,False,False,0,0,openstackhelm,openstackhelm,True,1
651254,615596,openstack/kolla-ansible,openstack/kayobe,3717.94,True,False,0,0,kolla,kolla,True,22
651278,647693,openstack/ironic,openstack/networking-generic-switch,342.26,True,False,0,0,ironic,ironic,False,2
651281,651286,openstack/tripleo-quickstart-extras,openstack/tripleo-quickstart,41.0,True,False,0,0,tripleo,tripleo,True,3
651286,651287,openstack/tripleo-quickstart,openstack/tripleo-common,141.15,True,False,0,0,tripleo,tripleo,True,5
651286,655481,openstack/tripleo-quickstart,openstack/tripleo-common,21.22,True,False,0,0,tripleo,tripleo,False,2
651287,651239,openstack/tripleo-common,openstack/tripleo-heat-templates,2.77,True,False,0,0,tripleo,tripleo,False,6
651287,655482,openstack/tripleo-common,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,False,1
651306,660385,openstack/nova,openstack/devstack,240.89,True,True,0,0,nova,qualityassurance,True,3
651327,651317,openstack/kolla,openstack/kolla-ansible,0.38,True,False,0,0,kolla,kolla,True,2
651327,652958,openstack/kolla,openstack/kolla-ansible,0.0,True,False,0,0,kolla,kolla,True,1
651343,651037,openstack/openstack-ansible,openstack/openstack-ansible-os_horizon,18.38,True,False,0,0,openstackansible,openstackansible,True,3
651343,652360,openstack/openstack-ansible,openstack/openstack-ansible-os_horizon,0.0,True,False,0,0,openstackansible,openstackansible,False,1
651467,656469,openstack/releases,openstack/tacker,382.53,True,True,0,0,releasemanagement,tacker,True,3
651467,656470,openstack/releases,openstack/tacker,384.98,True,True,0,0,releasemanagement,tacker,True,2
651491,653676,openstack/openstack-helm,openstack/openstack-helm,0.0,False,False,0,0,openstackhelm,openstackhelm,False,1
651492,662734,openstack/devstack,openstack/keystonemiddleware,0.0,True,True,0,0,qualityassurance,keystone,True,1
651501,651491,openstack/openstack-helm-infra,openstack/openstack-helm,1.03,True,False,0,0,openstackhelm,openstackhelm,True,4
651545,651550,openstack/tripleo-common,openstack/tripleo-heat-templates,1350.21,True,False,0,0,tripleo,tripleo,True,13
651550,651563,openstack/tripleo-heat-templates,openstack/tripleo-common,1348.1,True,False,0,0,tripleo,tripleo,True,11
651552,651777,openstack/paunch,openstack/tripleo-heat-templates,18.94,True,False,0,0,tripleo,tripleo,True,3
651552,660093,openstack/paunch,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
651567,651550,openstack/python-tripleoclient,openstack/tripleo-heat-templates,0.45,True,False,0,0,tripleo,tripleo,True,13
651625,611979,openstack/puppet-qdr,openstack/puppet-tripleo,4148.43,True,True,0,0,puppetopenstack,tripleo,True,29
651625,651627,openstack/puppet-qdr,openstack/puppet-tripleo,138.14,True,True,0,0,puppetopenstack,tripleo,True,3
651625,653142,openstack/puppet-qdr,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
651626,600843,openstack/puppet-ceilometer,openstack/tripleo-heat-templates,5160.52,True,True,0,0,puppetopenstack,tripleo,True,72
651626,651630,openstack/puppet-ceilometer,openstack/tripleo-heat-templates,2688.08,True,True,0,0,puppetopenstack,tripleo,True,6
651626,653144,openstack/puppet-ceilometer,openstack/tripleo-heat-templates,1656.28,True,True,0,0,puppetopenstack,tripleo,True,8
651627,600843,openstack/puppet-tripleo,openstack/tripleo-heat-templates,5160.54,True,False,0,0,tripleo,tripleo,True,72
651627,651630,openstack/puppet-tripleo,openstack/tripleo-heat-templates,2688.08,True,False,0,0,tripleo,tripleo,True,6
651627,653144,openstack/puppet-tripleo,openstack/tripleo-heat-templates,1656.28,True,False,0,0,tripleo,tripleo,True,8
651643,651022,openstack/openstack-ansible-os_zun,openstack/openstack-ansible-os_panko,45.44,True,False,0,0,,openstackansible,False,9
651643,651039,openstack/openstack-ansible-os_zun,openstack/openstack-ansible-os_gnocchi,44.81,True,False,0,0,,openstackansible,False,9
651643,651043,openstack/openstack-ansible-os_zun,openstack/openstack-ansible-os_ceilometer,44.18,True,False,0,0,,openstackansible,False,8
651643,652363,openstack/openstack-ansible-os_zun,openstack/openstack-ansible-os_ceilometer,0.0,True,False,0,0,,openstackansible,False,1
651643,652364,openstack/openstack-ansible-os_zun,openstack/openstack-ansible-os_gnocchi,0.0,True,False,0,0,,openstackansible,False,1
651643,652365,openstack/openstack-ansible-os_zun,openstack/openstack-ansible-os_panko,0.0,True,False,0,0,,openstackansible,False,1
651726,651728,openstack/tripleo-ci,openstack/tripleo-quickstart,0.0,True,False,0,0,tripleo,tripleo,True,1
651784,651040,openstack/openstack-ansible-os_designate,openstack/openstack-ansible-os_designate,61.49,False,False,0,0,openstackansible,openstackansible,False,4
651824,652144,openstack/os-net-config,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
651824,658849,openstack/os-net-config,openstack/tripleo-heat-templates,244.62,True,False,0,0,tripleo,tripleo,True,3
651824,661108,openstack/os-net-config,openstack/tripleo-heat-templates,0.22,True,False,0,0,tripleo,tripleo,True,2
651824,661110,openstack/os-net-config,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
651896,645831,openstack/openstack-ansible-os_tempest,openstack/openstack-ansible,479.68,True,False,0,0,openstackansible,openstackansible,True,23
