developer,intersect_dev
Non core,3.793103448275862
Core,6.770833333333333
Non core,8.854166666666668
Core,8.766233766233766
Non core,11.688311688311687
Core,6.692913385826772
Non core,11.41732283464567
Core,3.821656050955414
Non core,4.45859872611465
Core,9.523809523809524
Non core,11.904761904761903
Core,4.263565891472868
Non core,5.813953488372093
Core,3.7777777777777777
Non core,4.222222222222222
Core,6.470588235294119
Non core,8.823529411764707
Core,5.161290322580645
Non core,7.096774193548387
Core,6.528189910979229
Non core,9.19881305637982
Core,6.097560975609756
Non core,3.048780487804878
Core,4.207920792079208
Non core,4.950495049504951
Core,3.3623910336239105
Non core,4.9813200498132
Core,1.0025062656641603
Non core,2.756892230576441
Core,3.8461538461538463
Non core,2.1367521367521367
Core,3.4090909090909087
Non core,4.734848484848484
Core,3.459119496855346
Non core,4.088050314465408
Core,2.464788732394366
Non core,2.8169014084507045
Core,0.0
Non core,1.1428571428571428
Core,2.7377521613832854
Non core,3.025936599423631
Core,2.7586206896551726
Non core,4.827586206896552
Core,3.556771545827633
Non core,3.967168262653898
Core,3.825717321997875
Non core,5.100956429330499
Core,3.629417382999045
Non core,3.8204393505253114
Core,6.481481481481481
Non core,3.333333333333333
Core,4.654255319148936
Non core,2.393617021276596
Core,6.16822429906542
Non core,2.4299065420560746
Core,7.4866310160427805
Non core,9.893048128342247
Core,2.484472049689441
Non core,0.6211180124223602
Core,7.389162561576355
Non core,10.83743842364532
Core,7.174887892376682
Non core,10.31390134529148
Core,3.4846884899683213
Non core,4.646251319957761
Core,0.4975124378109453
Non core,0.4975124378109453
Core,5.186385737439222
Non core,4.862236628849271
Core,6.474820143884892
Non core,11.031175059952036
Core,10.122699386503069
Non core,17.791411042944784
Core,8.865248226950355
Non core,13.829787234042554
Core,2.985074626865672
Non core,4.477611940298507
Core,8.450704225352112
Non core,15.492957746478872
Core,4.136690647482014
Non core,6.294964028776978
Core,4.180064308681672
Non core,4.930332261521972
Core,5.092592592592593
Non core,6.944444444444445
Core,6.21301775147929
Non core,10.355029585798816
Core,6.149732620320856
Non core,10.427807486631016
Core,4.285714285714286
Non core,2.857142857142857
Core,4.676258992805756
Non core,6.594724220623502
Core,3.730445246690734
Non core,6.498194945848375
Core,2.5943396226415096
Non core,5.89622641509434
Core,5.166051660516605
Non core,3.321033210332104
Core,5.128205128205128
Non core,7.875457875457875
Core,2.793296089385475
Non core,5.58659217877095
Core,2.4615384615384617
Non core,3.692307692307693
Core,1.376146788990826
Non core,0.9174311926605504
Core,3.4722222222222223
Non core,4.861111111111112
Core,1.5957446808510638
Non core,5.851063829787234
Core,4.26098535286285
Non core,6.524633821571238
Core,4.149377593360995
Non core,6.950207468879668
Core,3.604436229205176
Non core,4.621072088724584
Core,7.368421052631578
Non core,4.736842105263158
Core,4.816223067173637
Non core,3.041825095057034
Core,6.690140845070422
Non core,3.697183098591549
Core,7.021791767554479
Non core,10.411622276029057
Core,1.4634146341463417
Non core,1.951219512195122
Core,7.377049180327869
Non core,9.836065573770492
Core,2.277904328018223
Non core,2.277904328018223
Core,1.0416666666666663
Non core,0.0
Core,4.283054003724395
Non core,2.4208566108007448
Core,5.507246376811594
Non core,5.797101449275362
Core,7.063197026022305
Non core,8.550185873605948
Core,7.246376811594203
Non core,8.695652173913043
Core,5.1020408163265305
Non core,7.142857142857142
Core,5.741626794258373
Non core,11.961722488038278
Core,3.5864978902953584
Non core,3.5864978902953584
Core,3.368176538908246
Non core,2.5551684088269457
Core,6.666666666666667
Non core,6.666666666666667
Core,5.88235294117647
Non core,7.0588235294117645
Core,5.460750853242321
Non core,7.167235494880546
Core,7.547169811320755
Non core,4.716981132075472
Core,3.5110533159947983
Non core,3.381014304291288
Core,3.0303030303030303
Non core,3.689064558629776
Core,1.7751479289940828
Non core,2.9585798816568047
Core,5.113636363636364
Non core,1.7045454545454544
Core,3.354297693920336
Non core,3.7735849056603774
Core,3.018867924528302
Non core,3.39622641509434
Core,3.070175438596491
Non core,1.7543859649122806
Core,3.571428571428571
Non core,0.8928571428571428
Core,2.8301886792452837
Non core,3.1446540880503147
Core,4.705882352941177
Non core,8.235294117647058
Core,2.911208151382824
Non core,2.7656477438136826
Core,2.5330396475770924
Non core,3.744493392070485
Core,2.766798418972332
Non core,2.4703557312252964
Core,5.060728744939271
Non core,2.834008097165992
Core,3.385049365303244
Non core,1.692524682651622
Core,5.1440329218107
Non core,2.05761316872428
Core,5.952380952380952
Non core,6.845238095238096
Core,3.0303030303030303
Non core,4.040404040404041
Core,10.95890410958904
Non core,12.32876712328767
Core,0.1169590643274853
Non core,0.3508771929824561
Core,6.081668114682884
Non core,9.904430929626413
Core,2.908067542213884
Non core,4.596622889305816
Core,3.121852970795569
Non core,4.934541792547835
Core,2.212855637513172
Non core,3.371970495258166
Core,0.9356725146198832
Non core,1.0526315789473684
Core,3.2085561497326207
Non core,4.598930481283422
Core,4.148660328435609
Non core,5.617977528089887
Core,5.995864920744314
Non core,9.372846312887663
Core,1.4891179839633446
Non core,1.3745704467353952
Core,2.727272727272727
Non core,3.333333333333333
Core,3.336604514229637
Non core,3.827281648675172
Core,1.9836639439906647
Non core,0.8168028004667445
Core,7.295504789977893
Non core,9.432571849668388
Core,5.039034776437189
Non core,6.529453513129879
Core,1.4911463187325256
Non core,2.516309412861137
Core,2.058504875406284
Non core,0.8667388949079089
Core,3.816793893129771
Non core,4.156064461407973
Core,1.3
Non core,3.1
Core,1.0298661174047374
Non core,2.059732234809475
Core,0.5760368663594471
Non core,0.6912442396313364
Core,4.265041888804265
Non core,5.102817974105102
Core,0.5903187721369539
Non core,0.7083825265643447
Core,5.007363770250368
Non core,4.565537555228277
Core,7.313738892686262
Non core,10.731373889268626
Core,7.055805003207184
Non core,10.13470173187941
Core,8.994708994708994
Non core,5.202821869488536
Core,8.927173061863742
Non core,9.08379013312451
Core,9.082813891362422
Non core,5.164737310774711
Core,3.842459173871278
Non core,5.763688760806916
Core,0.5807200929152149
Non core,0.2322880371660859
Core,2.2123893805309733
Non core,1.991150442477876
Core,0.1956947162426614
Non core,0.3913894324853229
Core,0.3086419753086419
Non core,0.0
Core,0.398406374501992
Non core,0.0
Core,0.5555555555555556
Non core,0.0
Core,0.0
Non core,0.0
Core,0.5434782608695652
Non core,1.0869565217391304
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.4385964912280701
Core,0.3703703703703704
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.3947368421052631
Core,0.1335113484646194
Non core,0.1335113484646194
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,0.0
Non core,0.3007518796992481
Core,0.1107419712070874
Non core,0.2214839424141749
Core,0.0997008973080757
Non core,0.1994017946161515
Core,0.211864406779661
Non core,0.211864406779661
Core,0.145985401459854
Non core,0.0
Core,0.217391304347826
Non core,0.217391304347826
Core,0.0
Non core,0.628930817610063
Core,0.0
Non core,0.0
Core,0.0
Non core,0.0
Core,5.131761442441054
Non core,5.963938973647712
Core,5.246913580246913
Non core,7.098765432098765
Core,3.9538714991762767
Non core,4.2833607907743
Core,0.9633911368015412
Non core,0.5780346820809248
Core,4.849498327759197
Non core,6.020066889632108
Core,4.778972520908005
Non core,5.734767025089606
Core,6.9747166521360064
Non core,8.892763731473408
Core,2.840909090909091
Non core,1.893939393939394
Core,3.343465045592705
Non core,3.7993920972644375
Core,4.5321637426900585
Non core,4.678362573099415
Core,2.9069767441860463
Non core,0.9689922480620154
Core,6.820276497695852
Non core,7.373271889400922
Core,5.550500454959054
Non core,6.096451319381256
Core,1.6064257028112447
Non core,1.6064257028112447
Core,2.73972602739726
Non core,0.8561643835616438
Core,4.363207547169811
Non core,5.070754716981132
Core,1.550387596899225
Non core,6.821705426356589
Core,1.7488076311605725
Non core,2.5437201907790143
Core,0.5692599620493358
Non core,0.7590132827324478
Core,4.586241276171486
Non core,4.187437686939183
Core,0.7936507936507936
Non core,0.992063492063492
Core,4.9275362318840585
Non core,5.507246376811594
Core,7.369323050556983
Non core,11.053984575835475
Core,6.27420604182804
Non core,8.520526723470178
Core,9.85576923076923
Non core,4.326923076923077
Core,8.08383233532934
Non core,7.884231536926148
Core,9.135200974421435
Non core,5.115712545676005
Core,8.48
Non core,18.88
Core,0.7751937984496124
Non core,0.5813953488372093
Core,4.33996383363472
Non core,3.616636528028933
Core,6.0344827586206895
Non core,10.129310344827584
Core,6.419753086419753
Non core,9.135802469135802
Core,2.1604938271604937
Non core,2.1604938271604937
Core,7.196029776674938
Non core,10.42183622828784
Core,3.869047619047619
Non core,5.654761904761905
Core,3.6931818181818175
Non core,4.261363636363636
Core,3.5398230088495577
Non core,3.834808259587021
Core,4.310344827586207
Non core,6.896551724137931
Core,5.4989816700611
Non core,8.146639511201629
Core,3.669724770642202
Non core,2.4464831804281344
Core,4.4491525423728815
Non core,6.779661016949152
Core,3.8095238095238098
Non core,6.031746031746032
Core,1.6304347826086956
Non core,3.804347826086957
Core,3.022670025188917
Non core,1.7632241813602016
Core,3.874813710879285
Non core,6.259314456035768
Core,2.0746887966804977
Non core,3.734439834024896
Core,1.7937219730941705
Non core,2.914798206278027
Core,0.8928571428571428
Non core,1.7857142857142856
Core,3.3532934131736525
Non core,4.6706586826347305
Core,1.2861736334405145
Non core,2.893890675241157
Core,3.885714285714285
Non core,5.142857142857142
Core,3.992571959145776
Non core,6.778087279480037
Core,3.7846930193439854
Non core,4.96215306980656
Core,6.62739322533137
Non core,5.44918998527246
Core,4.8478015783540025
Non core,4.8478015783540025
Core,5.693430656934306
Non core,3.64963503649635
Core,5.893536121673003
Non core,9.505703422053232
Core,1.2195121951219512
Non core,0.6097560975609756
Core,5.8171745152354575
Non core,7.202216066481995
Core,8.709677419354838
Non core,18.70967741935484
Core,2.380952380952381
Non core,2.7777777777777777
Core,7.878787878787878
Non core,13.636363636363637
Core,4.414261460101868
Non core,8.149405772495756
Core,4.545454545454546
Non core,5.681818181818182
Core,5.46875
Non core,8.203125
Core,5.426356589147287
Non core,9.043927648578812
Core,6.965174129353234
Non core,13.681592039800991
Core,4.705882352941177
Non core,2.7450980392156863
Core,5.190311418685121
Non core,7.497116493656286
Core,4.302325581395349
Non core,7.906976744186046
Core,2.795698924731183
Non core,6.666666666666667
Core,3.374233128834356
Non core,1.8404907975460123
Core,4.72972972972973
Non core,7.77027027027027
Core,2.729528535980149
Non core,5.707196029776675
Core,2.406417112299465
Non core,2.941176470588235
Core,1.1363636363636365
Non core,1.893939393939394
Core,3.557312252964427
Non core,5.665349143610013
Core,1.2605042016806722
Non core,4.201680672268908
Core,4.551201011378002
Non core,6.826801517067003
Core,4.704704704704705
Non core,7.4074074074074066
Core,4.203935599284437
Non core,4.919499105545618
Core,7.528641571194762
Non core,5.073649754500818
Core,4.6650717703349285
Non core,2.9904306220095696
Core,6.862745098039216
Non core,3.594771241830065
Core,7.126948775055679
Non core,11.804008908685969
Core,2.0
Non core,2.4
Core,5.782312925170068
Non core,8.16326530612245
Core,3.35195530726257
Non core,5.027932960893855
Core,8.118081180811808
Non core,13.653136531365314
Core,3.7037037037037033
Non core,5.925925925925927
Core,3.010752688172043
Non core,4.086021505376344
Core,5.82010582010582
Non core,10.582010582010582
Core,5.9375
Non core,10.3125
Core,6.017191977077363
Non core,12.607449856733524
Core,4.18848167539267
Non core,2.094240837696335
Core,3.5024154589371985
Non core,5.917874396135265
Core,3.075030750307503
Non core,6.888068880688807
Core,1.9559902200489
Non core,5.134474327628362
Core,4.724409448818897
Non core,2.3622047244094486
Core,3.745318352059925
Non core,7.677902621722846
Core,2.6627218934911245
Non core,5.621301775147929
Core,2.6490066225165565
Non core,4.304635761589404
Core,0.5025125628140703
Non core,0.5025125628140703
Core,2.849002849002849
Non core,5.128205128205128
Core,2.409638554216868
Non core,6.024096385542169
Core,3.3647375504710637
Non core,5.652759084791386
Core,3.444676409185804
Non core,6.05427974947808
Core,2.585410895660203
Non core,3.508771929824561
Core,6.283662477558348
Non core,4.488330341113106
Core,4.269081500646831
Non core,2.975420439844761
Core,5.008944543828265
Non core,3.2200357781753133
Core,6.532663316582915
Non core,9.798994974874372
Core,3.35195530726257
Non core,2.793296089385475
Core,7.111111111111111
Non core,10.222222222222223
Core,4.395604395604396
Non core,5.494505494505495
Core,0.8849557522123894
Non core,1.327433628318584
Core,0.7050528789659225
Non core,1.0575793184488838
Core,5.063291139240507
Non core,8.860759493670885
Core,2.202643171806168
Non core,4.405286343612335
Core,2.2222222222222223
Non core,2.9629629629629632
Core,7.462686567164178
Non core,1.4925373134328357
Core,1.0554089709762533
Non core,1.3192612137203166
Core,0.8032128514056224
Non core,1.4725568942436411
Core,0.6711409395973155
Non core,2.684563758389262
Core,2.985074626865672
Non core,2.985074626865672
Core,1.1111111111111112
Non core,2.2222222222222223
Core,2.232142857142857
Non core,3.125
Core,1.6129032258064515
Non core,2.1505376344086025
Core,0.0
Non core,0.0
Core,0.8130081300813009
Non core,1.3008130081300813
Core,7.317073170731707
Non core,14.634146341463412
Core,0.7496251874062968
Non core,1.199400299850075
Core,0.6666666666666667
Non core,1.4444444444444444
Core,0.5982053838484547
Non core,0.9970089730807578
Core,1.6985138004246283
Non core,1.6985138004246283
Core,1.1661807580174928
Non core,0.7288629737609329
Core,1.9522776572668112
Non core,1.084598698481562
Core,1.5673981191222568
Non core,2.8213166144200628
Core,5.357142857142857
Non core,1.7857142857142856
Core,4.098360655737705
Non core,5.737704918032787
Core,3.4608378870673957
Non core,5.46448087431694
Core,2.9946524064171123
Non core,4.171122994652406
Core,7.07070707070707
Non core,7.07070707070707
Core,4.573170731707317
Non core,10.670731707317072
Core,6.741573033707865
Non core,11.235955056179774
Core,5.235602094240837
Non core,4.18848167539267
Core,3.878787878787879
Non core,6.666666666666667
Core,3.296703296703297
Non core,6.593406593406594
Core,1.9230769230769231
Non core,4.807692307692308
Core,5.038759689922481
Non core,2.713178294573644
Core,3.690036900369003
Non core,7.195571955719557
Core,2.932551319648094
Non core,6.158357771260997
Core,2.5889967637540456
Non core,3.883495145631068
Core,0.4901960784313725
Non core,0.9803921568627452
Core,3.248587570621469
Non core,4.661016949152542
Core,2.2988505747126435
Non core,4.597701149425287
Core,3.6048064085447264
Non core,5.34045393858478
Core,3.907074973600845
Non core,7.497360084477296
Core,3.061224489795918
Non core,4.081632653061225
Core,5.903398926654741
Non core,5.545617173524151
Core,4.269081500646831
Non core,3.751617076326003
Core,5.555555555555555
Non core,3.942652329749104
Core,6.565656565656567
Non core,11.868686868686869
Core,2.6881720430107525
Non core,2.6881720430107525
Core,7.111111111111111
Non core,12.88888888888889
Core,5.69620253164557
Non core,8.589511754068715
Core,2.380952380952381
Non core,3.2467532467532463
Core,3.9655172413793114
Non core,6.379310344827586
Core,3.3653846153846154
Non core,5.929487179487179
Core,2.869757174392936
Non core,1.1037527593818983
Core,5.629770992366412
Non core,6.393129770992366
Core,3.9923954372623576
Non core,6.4638783269961975
Core,2.2288261515601784
Non core,2.674591381872214
Core,2.8901734104046244
Non core,1.1560693641618496
Core,3.959131545338442
Non core,6.257982120051085
Core,1.487603305785124
Non core,3.3057851239669422
Core,2.1164021164021163
Non core,2.1164021164021163
Core,0.6451612903225806
Non core,0.2150537634408602
Core,3.5978835978835977
Non core,4.973544973544974
Core,0.6818181818181818
Non core,1.1363636363636365
Core,4.737384140061792
Non core,6.282183316168897
Core,5.167958656330749
Non core,8.2687338501292
Core,5.094043887147335
Non core,5.956112852664576
Core,7.402760351317441
Non core,3.638644918444166
Core,6.707317073170732
Non core,4.776422764227642
Core,7.187894073139975
Non core,2.900378310214376
Core,5.401234567901234
Non core,7.4074074074074066
Core,0.6622516556291391
Non core,0.4415011037527593
Core,4.048582995951417
Non core,3.643724696356275
Core,1.740139211136891
Non core,1.740139211136891
Core,3.7267080745341614
Non core,4.3478260869565215
Core,3.574975173783516
Non core,4.270109235352533
Core,1.99764982373678
Non core,0.8225616921269095
Core,9.772727272727272
Non core,9.772727272727272
Core,7.800891530460624
Non core,8.543833580980683
Core,2.469135802469136
Non core,2.9439696106362776
Core,2.9702970297029703
Non core,0.88008800880088
Core,4.404145077720207
Non core,5.008635578583765
Core,1.2195121951219512
Non core,4.2682926829268295
Core,1.6842105263157894
Non core,3.052631578947368
Core,1.0465116279069768
Non core,0.4651162790697674
Core,6.382978723404255
Non core,6.304176516942474
Core,0.5966587112171837
Non core,1.0739856801909309
Core,5.735849056603773
Non core,6.113207547169811
Core,10.10600706713781
Non core,11.519434628975263
Core,12.965616045845271
Non core,17.478510028653297
Core,13.27188940092166
Non core,5.529953917050691
Core,11.935483870967742
Non core,9.112903225806452
Core,11.86752529898804
Non core,5.611775528978841
Core,6.006006006006006
Non core,7.607607607607608
Core,0.5841121495327103
Non core,0.116822429906542
Core,2.924634420697413
Non core,2.3622047244094486
Core,4.065040650406504
Non core,4.878048780487805
Core,3.873239436619718
Non core,5.28169014084507
Core,8.98876404494382
Non core,2.247191011235955
Core,2.219321148825065
Non core,2.4804177545691903
Core,1.8567639257294428
Non core,2.9177718832891246
Core,2.229299363057325
Non core,4.140127388535031
Core,5.095541401273886
Non core,1.910828025477707
Core,2.3706896551724137
Non core,3.4482758620689653
Core,3.292181069958848
Non core,4.526748971193416
Core,2.8708133971291865
Non core,1.9138755980861244
Core,1.0526315789473684
Non core,1.0526315789473684
Core,2.2364217252396164
Non core,2.2364217252396164
Core,4.411764705882353
Non core,7.352941176470589
Core,1.925925925925926
Non core,2.666666666666667
Core,1.65016501650165
Non core,2.31023102310231
Core,1.4822134387351775
Non core,1.7786561264822136
Core,3.7267080745341614
Non core,2.484472049689441
Core,1.849217638691323
Non core,1.2802275960170697
Core,2.9227557411273484
Non core,1.670146137787056
Core,4.2682926829268295
Non core,5.182926829268292
Core,3.7037037037037033
Non core,2.469135802469136
Core,7.913669064748201
Non core,7.194244604316546
Core,4.702970297029703
Non core,9.653465346534654
Core,4.661016949152542
Non core,1.694915254237288
Core,5.238649592549476
Non core,5.820721769499418
Core,3.8777908343125738
Non core,6.815511163337249
Core,1.9867549668874172
Non core,5.298013245033113
Core,3.986710963455149
Non core,2.3255813953488373
Core,3.589743589743589
Non core,6.3247863247863245
Core,2.610966057441253
Non core,5.483028720626632
Core,2.2792022792022792
Non core,3.418803418803419
Core,1.2295081967213115
Non core,0.819672131147541
Core,3.351206434316354
Non core,4.691689008042896
Core,2.3255813953488373
Non core,3.72093023255814
Core,3.826530612244898
Non core,5.612244897959184
Core,3.9078156312625247
Non core,6.012024048096192
Core,3.891402714932127
Non core,4.434389140271493
Core,7.952622673434856
Non core,4.568527918781726
Core,5.328376703841388
Non core,3.3457249070631967
Core,7.118644067796611
Non core,3.5593220338983054
Core,4.310344827586207
Non core,5.818965517241379
Core,1.310043668122271
Non core,2.6200873362445414
Core,6.25
Non core,8.455882352941178
Core,4.3478260869565215
Non core,1.8115942028985508
Core,4.013377926421405
Non core,7.023411371237458
Core,3.695408734602464
Non core,6.4949608062709965
Core,1.4
Non core,4.2
Core,3.188405797101449
Non core,1.7391304347826086
Core,3.3816425120772946
Non core,6.924315619967794
Core,2.3419203747072603
Non core,4.449648711943794
Core,2.0202020202020203
Non core,2.272727272727273
Core,1.4084507042253522
Non core,1.056338028169014
Core,2.802547770700637
Non core,5.222929936305733
Core,1.5444015444015444
Non core,2.702702702702702
Core,4.151404151404151
Non core,5.738705738705739
Core,4.081632653061225
Non core,6.608357628765791
Core,3.9198606271777
Non core,4.006968641114982
Core,7.064364207221351
Non core,3.924646781789639
Core,4.678362573099415
Non core,2.807017543859649
Core,5.477308294209703
Non core,3.286384976525822
Core,5.95482546201232
Non core,7.597535934291582
Core,1.0869565217391304
Non core,0.3623188405797101
Core,5.7507987220447285
Non core,7.348242811501597
Core,2.781456953642384
Non core,1.1920529801324504
Core,1.7287234042553192
Non core,1.0638297872340423
Core,1.6233766233766231
Non core,1.2987012987012987
Core,4.895104895104895
Non core,0.6993006993006993
Core,2.4070021881838075
Non core,1.312910284463895
Core,2.109704641350211
Non core,1.2658227848101269
Core,6.0109289617486334
Non core,4.371584699453552
Core,1.2658227848101269
Non core,0.0
Core,1.7741935483870968
Non core,0.967741935483871
Core,7.4074074074074066
Non core,1.851851851851852
Core,1.7883755588673622
Non core,0.8941877794336811
Core,2.2271714922049
Non core,1.11358574610245
Core,2.004008016032064
Non core,1.002004008016032
Core,4.228329809725159
Non core,0.6342494714587738
Core,3.0791788856304985
Non core,0.7331378299120235
Core,4.57516339869281
Non core,0.8714596949891068
Core,4.361370716510903
Non core,2.1806853582554515
Core,3.0303030303030303
Non core,1.5151515151515151
Core,6.976744186046512
Non core,3.875968992248062
Core,8.047808764940239
Non core,9.56175298804781
Core,2.265705458290422
Non core,2.780638516992791
Core,4.408060453400504
Non core,3.1486146095717884
Core,5.8766859344894025
Non core,7.514450867052023
Core,1.4364640883977902
Non core,3.314917127071823
Core,1.4908256880733946
Non core,2.293577981651376
Core,1.171875
Non core,0.78125
Core,6.8551842330762645
Non core,7.969151670951156
Core,0.8042895442359249
Non core,1.3404825737265416
Core,7.066557107641742
Non core,7.313064913722268
Core,11.136536994660563
Non core,13.272311212814644
Core,10.948396094839609
Non core,9.762900976290098
Core,15.188583078491336
Non core,7.033639143730887
Core,12.585616438356166
Non core,8.21917808219178
Core,12.845849802371545
Non core,4.446640316205533
Core,5.844155844155844
Non core,7.251082251082251
Core,0.655307994757536
Non core,0.5242463958060288
Core,3.286978508217446
Non core,3.666245259165613
Core,1.4462809917355373
Non core,2.6859504132231407
Core,3.666245259165613
Non core,2.781289506953224
Core,5.329457364341085
Non core,7.55813953488372
Core,1.3498312710911136
Non core,3.937007874015748
Core,1.5063731170336037
Non core,1.969872537659328
Core,0.6544502617801047
Non core,0.2617801047120419
Core,10.68627450980392
Non core,19.50980392156863
Core,0.8185538881309686
Non core,1.5006821282401093
Core,6.925675675675675
Non core,9.62837837837838
Core,7.776962582538519
Non core,11.005135730007336
Core,8.641975308641975
Non core,9.25925925925926
Core,11.57684630738523
Non core,6.88622754491018
Core,9.197324414715718
Non core,7.775919732441472
Core,10.206084396467125
Non core,5.103042198233562
Core,5.00544069640914
Non core,7.399347116430903
Core,0.6693440428380187
Non core,1.07095046854083
Core,2.6992287917737787
Non core,4.4987146529562985
Core,2.702702702702702
Non core,1.6216216216216215
Core,2.413273001508296
Non core,4.524886877828054
Core,1.0822510822510822
Non core,2.813852813852814
Core,1.6786570743405276
Non core,3.117505995203837
Core,2.73972602739726
Non core,5.136986301369863
Core,1.6826923076923077
Non core,3.125
Core,0.7067137809187279
Non core,3.180212014134275
Core,1.6055045871559634
Non core,4.357798165137615
Core,2.2644927536231885
Non core,3.0797101449275366
Core,2.071251035625518
Non core,2.568351284175642
Core,2.8694404591104736
Non core,2.008608321377331
Core,2.4229074889867843
Non core,1.4317180616740088
Core,3.2023289665211063
Non core,1.455604075691412
Core,2.177858439201452
Non core,2.540834845735027
Core,1.0101010101010102
Non core,1.3468013468013469
Core,1.9662921348314608
Non core,4.213483146067416
Core,7.0686070686070686
Non core,5.8212058212058215
Core,2.356902356902357
Non core,3.3670033670033668
Core,3.088803088803089
Non core,1.5444015444015444
Core,2.054794520547945
Non core,0.0
Core,3.91566265060241
Non core,2.409638554216868
Core,3.3057851239669422
Non core,2.479338842975207
Core,3.636363636363636
Non core,2.377622377622377
Core,2.7168234064785786
Non core,1.4629049111807733
Core,2.4505183788878417
Non core,0.942507068803016
Core,5.660377358490567
Non core,0.9433962264150944
Core,3.753351206434316
Non core,0.4021447721179624
Core,5.415860735009671
Non core,1.5473887814313347
Core,4.427083333333334
Non core,2.604166666666667
Core,2.985074626865672
Non core,0.0
Core,5.128205128205128
Non core,3.589743589743589
Core,2.023608768971332
Non core,5.396290050590219
Core,2.3255813953488373
Non core,3.9355992844364938
Core,1.072961373390558
Non core,0.2145922746781116
Core,4.394426580921758
Non core,5.894962486602358
Core,0.9153318077803204
Non core,2.2883295194508007
Core,4.756980351602896
Non core,7.0320579110651495
Core,4.8346055979643765
Non core,7.124681933842239
Core,4.055087987758225
Non core,4.590665646518746
Core,6.359102244389027
Non core,4.364089775561098
Core,5.835806132542038
Non core,2.967359050445104
Core,7.750952986022871
Non core,3.5578144853875475
Core,4.833836858006042
Non core,6.042296072507553
Core,1.106194690265487
Non core,0.8849557522123894
Core,3.420523138832998
Non core,4.225352112676056
Core,1.7241379310344829
Non core,3.160919540229885
Core,0.0
Non core,0.4132231404958678
Core,1.5706806282722512
Non core,3.1413612565445024
Core,1.4018691588785046
Non core,2.336448598130841
Core,1.346389228886169
Non core,2.937576499388005
Core,1.1639185257032008
Non core,4.655674102812803
Core,0.8665511265164645
Non core,2.3396880415944543
Core,2.070063694267516
Non core,2.8662420382165608
Core,1.062573789846517
Non core,1.770956316410862
Core,1.8092105263157896
Non core,4.605263157894736
Core,2.3060796645702304
Non core,3.563941299790356
Core,1.7857142857142856
Non core,1.7857142857142856
Core,3.928571428571429
Non core,5.357142857142857
Core,0.5050505050505051
Non core,0.5050505050505051
Core,1.793103448275862
Non core,2.6206896551724137
Core,1.1560693641618496
Non core,2.312138728323699
Core,1.4157014157014158
Non core,2.702702702702702
Core,1.294820717131474
Non core,3.087649402390438
Core,1.5468607825295724
Non core,2.9117379435850776
Core,2.037351443123939
Non core,2.546689303904924
Core,1.8703241895261848
Non core,1.3715710723192018
Core,2.409638554216868
Non core,1.549053356282272
Core,2.277904328018223
Non core,2.9612756264236904
Core,1.06951871657754
Non core,0.0
Core,3.238866396761133
Non core,3.238866396761133
Core,1.1217948717948718
Non core,0.641025641025641
Core,0.0
Non core,0.0
Core,1.0385756676557862
Non core,0.8902077151335311
Core,0.88008800880088
Non core,0.99009900990099
Core,0.7889546351084813
Non core,0.3944773175542406
Core,1.02880658436214
Non core,0.6172839506172839
Core,1.443001443001443
Non core,0.4329004329004329
Core,1.6913319238900637
Non core,0.2114164904862579
Core,1.5015015015015014
Non core,0.6006006006006006
Core,0.0
Non core,0.0
Core,2.1739130434782608
Non core,0.0
Core,0.8333333333333334
Non core,1.5
Core,6.580166821130677
Non core,8.71177015755329
Core,6.54490106544901
Non core,6.316590563165906
Core,6.780870806566738
Non core,6.209850107066381
Core,9.503239740820735
Non core,3.995680345572354
Core,7.562277580071175
Non core,4.804270462633451
Core,8.387799564270153
Non core,4.793028322440087
Core,4.779411764705882
Non core,5.147058823529411
Core,0.8130081300813009
Non core,0.6504065040650406
Core,2.575757575757576
Non core,3.1818181818181817
Core,0.7704160246533128
Non core,1.848998459167951
Core,0.6764374295377678
Non core,1.3528748590755355
Core,0.6054490413723511
Non core,0.8072653884964682
Core,1.30718954248366
Non core,1.7429193899782136
Core,0.8888888888888888
Non core,0.5925925925925926
Core,1.3333333333333337
Non core,1.1111111111111112
Core,1.2987012987012987
Non core,2.272727272727273
Core,2.272727272727273
Non core,2.272727272727273
Core,3.7037037037037033
Non core,7.4074074074074066
Core,6.263982102908278
Non core,8.202833706189411
Core,6.228610540725531
Non core,5.68104038329911
Core,8.978328173374612
Non core,4.850361197110424
Core,7.811158798283261
Non core,5.064377682403434
Core,7.959183673469387
Non core,3.36734693877551
Core,4.872389791183294
Non core,5.220417633410673
Core,0.7473841554559043
Non core,0.2989536621823617
Core,2.8208744710860367
Non core,2.9619181946403383
Core,12.12121212121212
Non core,14.074074074074074
Core,15.892193308550189
Non core,8.828996282527882
Core,14.688796680497926
Non core,14.273858921161825
Core,13.363228699551568
Non core,5.9192825112107625
Core,6.256109481915933
Non core,9.872922776148584
Core,0.4434589800443459
Non core,0.9977827050997782
