intersect_dev,intersect_rev
12.921348314606742,12.483458314953683
1.1980830670926517,1.0081613058089296
4.488188976377953,3.0534351145038165
8.642911296436695,7.409111826967326
26.90839694656489,31.821829855537715
18.600583090379008,22.263177294507926
17.030812324929972,24.611581920903955
24.8377581120944,28.733459357277887
11.588235294117647,16.8796992481203
2.954545454545454,2.3266635644485807
6.808199121522694,8.554964539007091
1.3375295043273012,2.1687883074021688
10.974778459441037,13.908974904296045
22.073342736248236,22.681318681318682
6.666666666666668,5.868544600938967
10.374029640084686,10.083663584324086
7.389502762430939,8.86509635974304
11.08786610878661,11.246200607902736
20.556552962298028,25.116025116025117
10.359116022099446,11.96763202725724
9.149902660609992,13.93841166936791
6.0583941605839415,4.234527687296417
3.6764705882352944,4.883614787768142
2.218700475435816,1.9990480723465014
4.595336076817558,7.199665131854331
18.208778173190986,21.007751937984498
22.82921219091432,26.67164736645499
3.885804916732752,4.752851711026615
10.877403846153847,18.690521507422915
19.508284339925172,27.23183391003461
10.825082508250823,10.778947368421052
12.772998014559894,16.922471467926016
16.050878255602665,23.48117778606038
12.535211267605634,12.9973474801061
8.48708487084871,8.872458410351202
0.395882818685669,0.7608178792201616
5.958747135217724,5.221445221445222
2.590266875981162,2.1894336030461683
7.214285714285714,8.355205599300088
13.101604278074866,19.35853379152348
10.952040085898354,12.522045855379186
20.19619157530294,26.85920577617329
13.264722698684965,20.503597122302157
13.277428371767995,15.047291487532242
0.6304176516942473,0.7659167065581618
6.010518407212621,5.451213925790197
9.940652818991097,9.576427255985267
4.243827160493828,3.320683111954459
11.119293078055964,10.853769300635786
6.896551724137931,6.787330316742081
8.945260347129507,11.101163831692032
7.7519379844961245,6.430868167202572
15.243902439024389,13.92156862745098
1.4705882352941178,4.545454545454546
10.88560885608856,11.981020166073547
9.09090909090909,9.734513274336283
6.472491909385114,7.5
9.424083769633507,7.421875
6.730769230769232,7.608695652173913
10.545454545454547,9.807355516637479
11.40443505807814,9.019327129563349
7.909604519774011,8.695652173913043
7.142857142857142,6.474396703943496
8.925318761384336,8.22695035460993
11.449016100178891,10.41041041041041
8.020698576972833,7.916355489171024
14.14141414141414,10.276679841897234
17.977528089887638,14.90566037735849
9.498207885304659,8.354866494401378
18.434343434343436,15.736040609137056
7.165775401069519,7.161458333333334
9.89010989010989,8.571428571428571
5.376344086021505,5.333333333333334
20.0,13.970588235294118
11.607142857142858,11.29032258064516
12.280701754385964,11.988304093567251
8.521303258145362,12.542955326460483
16.06217616580311,18.58108108108108
4.81283422459893,6.519337016574585
3.549382716049382,5.194197473093121
14.473684210526315,14.803625377643506
8.133971291866029,11.775043936731109
12.121212121212121,7.344632768361582
12.5,13.36405529953917
14.462809917355372,13.821138211382113
5.402010050251256,7.109375
4.648390941597139,6.4491654021244305
2.302631578947368,5.074821080026025
4.461371055495103,6.958393113342898
4.809052333804809,6.982990152193375
7.9787234042553195,6.741573033707866
12.639405204460967,10.995850622406639
2.3255813953488373,4.545454545454546
7.029478458049888,9.455587392550143
7.677902621722847,9.488139825218477
17.02127659574468,20.070422535211264
10.56910569105691,13.565891472868216
7.547169811320755,9.40766550522648
8.168316831683168,9.090909090909092
3.518267929634641,4.62563700509604
8.06845965770171,9.662576687116564
5.835010060362173,9.113001215066829
8.0,9.764309764309763
4.958677685950414,6.666666666666666
8.94308943089431,10.628019323671499
6.03448275862069,8.193979933110368
5.283018867924529,9.22242314647378
5.831533477321815,7.496360989810771
13.23529411764706,20.833333333333336
4.393939393939394,6.73758865248227
4.347826086956522,5.505685218432077
3.9761431411530817,4.824561403508771
7.662082514734774,9.647302904564315
3.683492496589359,6.6310975609756095
7.804878048780488,10.120068610634648
11.347517730496454,15.104166666666668
0.9009009009009008,3.535353535353535
12.682926829268293,13.953488372093023
16.153846153846153,9.90566037735849
5.204460966542751,8.322981366459627
7.142857142857143,11.485148514851485
6.138613861386138,7.8291814946619205
9.749303621169917,10.189982728842832
4.157303370786517,6.312292358803987
5.498721227621483,7.164179104477613
7.142857142857142,10.434782608695652
10.0,6.111111111111111
14.864864864864865,14.454277286135692
13.986013986013987,19.18158567774936
15.384615384615387,13.793103448275863
8.282208588957054,11.652542372881356
3.9893617021276597,5.1652892561983474
18.90660592255125,16.101694915254235
25.268817204301072,27.26063829787234
14.485981308411215,15.167548500881834
16.032608695652172,18.428437792329277
17.897091722595082,15.397631133671744
3.856749311294766,4.016913319238901
11.479591836734693,9.163346613545817
17.787418655097614,16.451612903225808
17.17921527041357,18.652482269503544
17.453798767967143,18.3206106870229
13.434247871333962,15.830815709969787
17.998075072184793,18.97810218978102
12.388392857142858,15.50925925925926
6.34920634920635,7.706422018348624
13.346613545816734,15.607734806629836
1.5306122448979589,3.544776119402985
18.269230769230766,21.136363636363637
15.990453460620524,15.232974910394265
18.453427065026364,18.55807743658211
14.457831325301205,16.9811320754717
19.5578231292517,17.574257425742577
12.820512820512821,15.60693641618497
12.825651302605213,11.942959001782533
5.05050505050505,7.523510971786834
6.10079575596817,7.056451612903226
5.833333333333333,7.840909090909091
16.227608008429925,18.524332810047095
16.014897579143387,17.81456953642384
8.808290155440414,13.846153846153847
10.023041474654377,14.6991622239147
11.51615575807788,14.531336661120354
12.073863636363637,11.85510428100988
13.846153846153845,17.560553633217992
12.131147540983607,16.907216494845358
19.19191919191919,20.870678617157488
19.096509240246405,20.77922077922078
0.7999999999999999,1.8072289156626504
15.31322505800464,14.973262032085561
8.311688311688311,7.0
15.283018867924529,16.107382550335572
15.229885057471265,17.546583850931675
16.607773851590103,17.647058823529413
13.61904761904762,15.904936014625228
12.939958592132506,14.871116986120292
19.639934533551553,21.184510250569478
2.3809523809523805,2.4948024948024954
15.521064301552105,12.195121951219512
20.081135902636916,19.069767441860467
12.165450121654501,10.76320939334638
21.611001964636543,21.37628111273792
2.619414483821264,1.6441005802707929
2.029312288613303,1.755725190839695
1.4127144298688195,1.124297314178638
3.0501089324618738,2.469135802469136
1.4814814814814814,1.4551333872271626
2.4444444444444446,1.8112488083889418
3.5714285714285716,2.916666666666666
4.545454545454546,6.818181818181818
11.11111111111111,9.090909090909092
12.244897959183673,12.264150943396228
6.70391061452514,5.415162454873647
17.70334928229665,12.307692307692308
12.941176470588236,13.333333333333334
4.555808656036446,3.5254237288135593
5.676855895196507,4.730368968779565
6.818181818181818,9.444444444444445
12.941176470588236,9.82800982800983
4.4642857142857135,4.4303797468354436
11.304347826086957,8.433734939759036
7.127882599580714,5.46875
6.415094339622643,7.207207207207206
4.824561403508771,6.093189964157706
12.264150943396228,16.528925619834713
4.733727810650888,4.878048780487805
6.892067620286086,5.362182502351835
6.277533039647578,4.43609022556391
5.974842767295598,4.788732394366198
5.237154150197629,3.908188585607941
7.172995780590717,6.429780033840948
7.894736842105264,5.786026200873362
5.077574047954866,4.712460063897764
1.0416666666666663,2.631578947368421
13.333333333333334,13.28125
12.627986348122867,8.695652173913043
7.20164609053498,4.267161410018552
12.797619047619047,9.780439121756487
5.923344947735192,3.9889958734525446
6.719367588932807,4.73970473970474
7.070707070707071,8.421052631578947
15.942028985507246,10.70110701107011
15.613382899628252,11.176470588235295
23.28767123287671,15.789473684210524
7.462686567164178,8.518518518518519
10.048622366288493,10.062893081761004
23.943661971830984,21.354166666666668
7.446808510638299,5.343511450381679
17.48878923766816,11.409395973154362
8.130939809926083,9.108402822322
10.785619174434089,12.073490813648295
8.48708487084871,4.507042253521127
16.568047337278106,18.060836501901143
2.2935779816513766,4.953560371517028
17.505995203836928,17.627677100494232
13.003663003663004,13.75722543352601
8.379888268156424,9.283819628647214
6.153846153846155,9.30232558139535
7.142857142857142,8.24742268041237
8.49056603773585,8.27178729689808
11.270983213429258,11.551724137931034
11.099585062240664,10.38135593220339
8.333333333333334,10.445205479452056
8.22550831792976,8.892815076560659
10.431654676258994,10.75862068965517
12.105263157894736,10.221793635486982
7.858048162230672,9.030837004405287
0.9950248756218906,1.3937282229965158
12.037037037037038,12.323943661971832
16.577540106951872,17.14801444043321
10.387323943661972,9.535864978902953
17.433414043583536,14.738510301109349
9.110396570203644,8.6340206185567
10.22864019253911,10.28985507246377
3.414634146341464,3.3582089552238807
22.69503546099291,19.6969696969697
27.914110429447852,19.739696312364423
17.21311475409836,14.006514657980459
1.832460732984293,2.134646962233169
11.124694376528115,9.992254066615027
17.278617710583156,20.255863539445627
9.215442092154422,8.522283033620015
18.86973180076628,25.769956002514142
10.253317249698433,9.083910700538876
1.7310252996005326,1.5728476821192054
6.459948320413436,4.64926590538336
10.059171597633135,9.879336349924586
22.284345047923324,27.083333333333332
18.269947800149144,26.406101048617735
10.898965791567223,16.8586387434555
3.7575757575757573,4.012588512981904
8.144796380090497,10.006997900629813
1.683937823834197,2.707006369426752
13.293051359516618,19.035029742233974
8.852867830423941,8.333333333333332
13.354700854700855,14.054813773717498
8.341915550978374,11.670020120724345
14.255765199161425,16.126809097174363
9.776536312849162,16.007194244604317
8.447488584474886,5.8229813664596275
4.61361014994233,7.733131159969674
3.4165571616294352,3.3469387755102042
4.820512820512821,7.261146496815287
20.064464141821112,24.79155086158977
25.326170376055256,33.01587301587301
10.45267489711934,19.45628997867804
21.019553072625698,28.67647058823529
12.64367816091954,14.118412491867272
14.818355640535373,20.761245674740486
18.639798488664987,26.67706708268331
15.873015873015873,18.07313642756681
10.767468499427263,11.286681715575622
0.2621231979030144,0.8935824532900082
9.67741935483871,8.235294117647058
4.280155642023346,3.420195439739414
9.190371991247265,9.58904109589041
14.990328820116051,24.254143646408842
15.054945054945055,18.96306818181818
20.980091883614087,29.264705882352942
13.34355828220859,20.693020985846754
17.932489451476794,19.853431045969355
1.8421052631578947,1.0699588477366255
8.224076281287248,6.661676646706586
12.788018433179724,12.584269662921349
6.935687263556116,4.919354838709678
15.499425947187142,16.196136701337295
2.252816020025031,2.2435897435897436
12.455516014234876,11.778290993071593
9.047619047619047,8.812260536398467
19.514472455648928,24.7239263803681
11.072261072261071,9.689629068887207
2.162849872773537,1.6142050040355125
6.806930693069306,4.780876494023904
11.63594470046083,10.70631970260223
19.66126656848306,25.65543071161049
14.915797914995991,20.618007458710707
4.8009367681498825,4.961240310077519
8.624454148471616,12.40364400840925
1.854140914709518,3.03975058456742
18.052738336713993,22.11858760826116
8.700834326579262,8.545034642032332
17.89924973204716,18.214285714285715
10.986775178026448,13.133333333333333
16.391752577319586,18.08803301237964
10.727272727272727,16.94411414982164
6.8034557235421165,5.4421768707483
3.8419319429198677,6.681350954478708
3.121098626716604,3.3439490445859876
4.738400789733465,8.470290771175726
20.10997643362137,24.49425915800984
20.98408104196816,26.540755467196817
13.2895816242822,22.00751476113795
19.40700808625337,24.97793468667255
12.813370473537603,15.300193673337638
17.758784425451093,25.206124852767964
18.91891891891892,28.81002087682672
18.495297805642636,19.566736547868622
14.448236632536972,13.609022556390977
0.3745318352059924,0.870942201108472
10.67146282973621,9.542280837858806
4.4609665427509295,3.497615262321144
12.472885032537961,13.176144244105409
16.28787878787879,25.813568670711525
17.278617710583156,18.871866295264624
19.044117647058826,25.246363209760677
18.146417445482864,24.62686567164179
17.940876656472987,20.778364116094988
1.4981273408239701,1.1235955056179776
9.479768786127167,8.166295471417968
13.616071428571429,11.880466472303207
6.867469879518073,4.79559748427673
15.725359911406423,16.923076923076923
1.9883040935672516,2.127659574468085
15.986099044309297,19.66950959488273
7.807486631016043,7.9973992197659305
1.2987012987012987,1.3783597518952448
9.572901325478645,16.517647058823528
2.925243770314193,3.1620553359683794
6.0606060606060606,9.397590361445783
1.2672811059907834,2.334889926617745
7.5046904315197,11.31195335276968
7.972858354537744,15.352038115404975
4.4,3.9456662354463132
3.089598352214212,5.446485117162761
2.800466744457409,2.5118805159538358
4.007455731593662,7.111111111111111
16.728076639646282,21.711491442542787
18.045112781954888,24.40234551195309
9.367859862909366,19.127516778523493
17.190506735086593,25.785123966942148
9.766637856525495,13.26530612244898
14.19753086419753,20.267489711934157
18.01096319498825,25.821596244131456
0.46783625730994144,1.0197144799456153
2.8636884306987396,2.6440677966101696
7.163886162904809,9.696609161213564
14.247551202137133,21.847507331378296
9.606147934678194,13.887240356083087
15.368711233631977,24.50302506482282
11.568488289567068,19.533655961284644
0.8130081300813008,0.8910212474297463
5.584826132771338,6.645367412140576
8.056394763343404,9.874213836477988
4.20353982300885,4.180714767363453
2.570694087403599,2.1240441801189465
10.332541567695962,9.800796812749004
17.409766454352443,18.790496760259177
10.467980295566502,9.430894308943088
14.014466546112116,20.331695331695332
17.151162790697672,21.871476888387825
11.990407673860911,9.824281150159745
6.311881188118812,8.57843137254902
18.29652996845426,18.359941944847606
2.3498694516971277,1.6295025728987995
6.8354430379746836,4.549283909014322
13.230035756853397,11.769352290679304
19.055118110236222,24.460810099947395
20.982839313572544,24.37759336099585
15.208034433285508,21.73507462686567
20.16188373804268,23.620089507707608
16.378600823045268,21.53163152053274
5.415162454873646,5.523495465787304
10.783200908059023,12.252384446074835
1.385390428211587,2.8854080791426218
17.91967044284243,21.310344827586206
18.51851851851852,18.331226295828067
9.168704156479217,8.617886178861788
17.37242128121607,15.654718361375274
12.13389121338912,13.41719077568134
15.625,15.949188426252647
19.209956709956714,22.01132201132201
14.476386036960985,16.643929058663026
12.582159624413144,18.164794007490638
6.010928961748634,5.511182108626198
3.807390817469204,5.508798775822494
3.329065300896287,3.291139240506329
5.786802030456854,8.597883597883598
19.936457505957108,24.463276836158194
21.544117647058826,25.41856925418569
5.216284987277353,7.35171261487051
13.59466221851543,20.625342841470104
19.577080491132335,25.306678782371648
11.985018726591761,13.227513227513228
17.178502879078692,23.02158273381295
18.23432343234323,26.0
16.876310272536685,17.012151536812006
13.709677419354838,13.238770685579198
0.1275510204081632,1.1804384485666104
10.24390243902439,8.427876823338737
5.236270753512132,3.5413153456998314
14.722222222222223,17.643352236925015
11.135371179039302,11.76470588235294
15.693779904306218,22.33924611973393
13.39001062699256,15.897799858055357
17.388114453411593,23.160892263882296
20.806451612903228,26.48283038501561
16.24106230847804,18.716216216216218
1.7948717948717947,1.1945392491467577
10.739856801909308,9.24170616113744
15.758980301274622,13.255813953488373
8.094645080946451,5.179615705931495
16.326530612244895,15.741444866920151
1.927437641723356,2.3255813953488373
10.633727175080558,10.236220472440944
19.62338949454906,20.961281708945258
8.951965065502183,9.117221418234443
19.05594405594406,26.174895895300416
9.872611464968154,9.084457061745919
1.841196777905639,1.5837104072398192
6.900452488687783,4.623415361670395
10.515247108307046,10.125698324022347
31.45884270578647,36.206896551724135
24.30398796087284,28.514056224899598
20.211267605633804,28.21461609620722
12.222222222222223,17.95386158475426
3.059071729957806,5.025491624180627
8.35010060362173,10.084580351333768
1.342281879194631,2.6200873362445414
13.169845594913713,19.02106567534077
8.043478260869566,7.76978417266187
14.424007744433688,14.973614775725594
11.079545454545455,12.547288776796972
13.815789473684209,15.705128205128204
10.356536502546689,17.36150770988007
9.063136456211813,6.232091690544412
5.112474437627812,7.088255733148019
3.064699205448354,3.0483271375464684
4.958677685950413,7.765830346475508
23.54294478527607,26.470588235294123
24.839857651245552,31.963927855711425
4.858757062146893,7.026627218934911
12.021439509954057,20.39775624681285
21.89349112426035,28.91832229580574
12.684622067767158,14.198659354052406
17.19858156028369,23.205342237061764
19.65678627145086,27.927927927927925
14.071294559099439,17.275097783572363
11.247443762781188,12.131837307152875
0.6818181818181819,0.9636767976278724
8.531317494600433,8.459869848156181
4.049493813273341,3.2689450222882614
9.59843290891283,10.967741935483872
16.859946476360392,26.414087513340455
14.96062992125984,18.24769433465086
21.240199572344977,28.771602055114435
15.367965367965368,20.604651162790695
15.794392523364486,19.86258588382261
1.3590033975084939,1.2772351615326822
8.315789473684209,7.291666666666666
12.589559877175025,11.776859504132233
6.835722160970231,4.716285924834192
15.235173824130879,15.738831615120276
14.466815809097689,19.897435897435898
11.90965092402464,17.51007613076579
13.828689370485037,21.1623499684144
12.875536480686694,20.726495726495727
11.326530612244898,20.87463556851312
10.092807424593968,13.819286256643888
1.046337817638266,1.446480231436837
5.782792665726375,4.9440298507462686
5.785123966942149,5.223880597014925
6.013986013986013,6.01295097132285
2.054794520547945,6.25
12.889812889812891,10.691003911342893
5.723905723905723,6.538461538461539
4.633204633204633,6.012658227848101
4.179728317659352,4.922850844966936
6.325301204819278,5.672461116193961
3.393025447690858,3.627569528415961
6.603773584905661,8.620689655172413
4.1554959785522785,5.551211884284597
6.963249516441006,5.823475887170155
7.031250000000001,5.935251798561151
2.985074626865672,4.411764705882353
8.717948717948717,5.392156862745098
6.046511627906977,3.439153439153439
9.438775510204081,14.520098441345365
6.312292358803987,6.113537117903929
2.0491803278688527,3.416856492027335
9.914529914529913,12.717948717948719
8.093994778067884,7.331975560081466
5.698005698005698,8.133086876155268
6.3559322033898304,6.172839506172839
7.284768211920531,8.717948717948717
11.059371362048893,14.832925835370823
9.919839679358716,11.866666666666667
8.04289544235925,12.310151878497201
8.325791855203619,11.527541169789892
12.521150592216582,15.518824609733702
8.674101610904586,13.960113960113961
14.356435643564357,17.357910906298002
10.677966101694917,13.402889245585875
10.129310344827587,12.920592193808883
10.693301997649822,12.97446514837819
3.930131004366812,2.3498694516971277
14.705882352941178,11.510791366906474
0.0,1.8691588785046729
1.9287833827893173,3.3395176252319114
1.8701870187018699,3.2544378698224854
1.7628205128205128,2.933088909257562
1.183431952662722,2.8117359413202934
1.646090534979424,4.16221985058698
1.875901875901876,3.4536891679748827
1.9027484143763216,3.8567493112947657
2.1021021021021022,3.5315985130111525
0.0,1.8518518518518516
2.1739130434782608,3.389830508474576
3.5264483627204033,4.769736842105263
11.764705882352942,18.436703483432453
15.40084388185654,13.604488078541374
3.385416666666667,3.1613976705490847
11.463414634146343,8.507223113964688
16.082474226804123,14.247311827956988
10.818181818181818,16.259238203524728
13.85809312638581,18.440233236151602
6.5359477124183005,5.76923076923077
11.977186311787072,17.682926829268297
1.951219512195122,3.95738203957382
12.694877505567929,11.095100864553315
14.166666666666666,16.136114160263446
18.914473684210524,18.20175438596491
11.080711354309166,16.28721541155867
5.615942028985508,6.47887323943662
4.247104247104247,7.957559681697613
5.263157894736842,6.119162640901771
6.504065040650406,8.241206030150753
13.779128672745694,19.387755102040817
14.054054054054056,19.41139636819036
8.93854748603352,15.722379603399434
12.059064807219032,16.09317098994177
12.36111111111111,13.902681231380337
12.398921832884097,19.34189406099518
13.943355119825707,17.847938144329895
17.60904684975767,20.31425364758698
0.2518891687657431,1.6
16.179775280898877,12.518195050946144
6.585365853658537,6.420545746388443
14.72727272727273,14.53287197231834
12.141882673942703,18.813314037626625
12.956810631229235,16.97699890470975
10.473588342440802,15.801483171705648
10.657370517928285,15.25633106856084
17.896389324960754,21.138211382113823
1.75,2.138157894736842
13.17991631799163,11.141304347826088
18.83495145631068,18.050065876152832
10.574712643678161,7.596899224806201
3.4205231388329977,3.4482758620689653
15.178571428571429,13.064713064713064
21.95845697329377,20.402010050251256
13.518518518518519,12.594458438287154
15.212264150943398,16.37065637065637
14.638447971781304,12.287104622871045
22.238372093023255,19.817073170731707
2.669404517453799,2.8050490883590458
10.671936758893281,7.201086956521739
17.876106194690266,15.053763440860216
17.51196172248804,17.423312883435585
18.080149114631872,17.796610169491522
12.60647359454855,15.834675254965111
17.713787085514834,18.66977829638273
11.992071357779981,14.871116986120292
4.409171075837742,4.545454545454545
12.703583061889251,14.074074074074074
2.3575638506876224,2.9754204398447612
17.302452316076295,18.7102633969119
11.743119266055047,11.335012594458437
17.725258493353028,14.969450101832992
13.381294964028775,14.91658488714426
18.0,15.85603112840467
13.349084465445955,13.258110014104371
16.223776223776223,16.15881809787627
11.178614823815309,15.92920353982301
10.289389067524116,8.08457711442786
3.8772213247172864,6.064073226544623
4.183266932270916,4.183535762483131
6.162464985994397,7.887579329102448
15.879017013232513,16.811207471647766
16.808873720136518,18.336262448740477
7.524752475247525,9.605263157894736
10.450819672131146,17.24832214765101
13.174114021571649,16.40585562847047
12.177121771217713,12.0
12.755716004813477,15.942028985507246
11.553398058252428,16.917519566526188
19.39655172413793,20.30456852791878
17.95302013422819,17.682198327359618
0.6024096385542168,1.7687074829931977
13.138686131386862,10.336239103362391
7.3558648111332,5.434782608695652
13.622291021671828,13.203684749232345
12.257281553398057,14.856020942408378
15.316642120765831,14.437984496124031
14.734088927637314,17.296113847837983
13.140726933830383,17.587641117052883
20.112517580872012,19.944852941176467
2.4096385542168672,1.9444444444444444
13.181019332161688,11.363636363636363
20.57335581787521,17.5990675990676
11.026615969581748,8.032128514056225
18.910256410256412,16.430903155603918
8.904109589041095,10.880829015544041
8.551483420593367,8.129175946547885
16.141732283464567,20.18633540372671
10.68702290076336,8.241758241758243
13.259668508287291,11.453744493392072
15.613382899628252,16.666666666666664
5.223068552774755,6.57030223390276
6.8965517241379315,7.5134168157423975
5.803571428571429,7.7490774907749085
11.221122112211221,12.215320910973084
2.469135802469136,4.838709677419354
10.178117048346056,11.013986013986013
11.347517730496454,10.26936026936027
7.4856046065259125,9.036144578313252
10.702341137123746,15.624999999999996
4.727272727272727,6.830601092896174
10.526315789473685,9.25925925925926
6.613756613756614,7.389162561576354
7.797029702970297,8.870967741935484
7.757704569606801,7.770515613652868
5.393586005830904,6.978798586572438
5.193578847969782,5.419892793329362
6.500956022944551,5.53935860058309
7.578558225508317,9.01639344262295
6.149732620320855,6.757782839787396
1.3888888888888888,2.415458937198068
14.224137931034484,12.540192926045016
8.823529411764707,11.627906976744185
14.501510574018127,14.0
9.404990403071018,7.495590828924161
10.025706940874036,9.880749574105621
6.070640176600442,6.706507304116865
6.311881188118813,7.206537890044576
5.442176870748299,5.319148936170213
16.06425702811245,16.176470588235293
17.26384364820847,20.050761421319798
14.5,14.830508474576273
